year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90,stabilityMean,stabilityP10,legitimacyMean,legitimacyP10,lowStabilityPopShare,lowLegitimacyPopShare
-5000,18703332.000000,0.031203,217780.000000,518.500000,0.000000,0.001496,0.001010,0.000000,0.000000,0.000000,6,0.992471,1.000000,0.000159,0.000158,0.977524,0.950801,0.704150,0.700760,0.000000,0.000000
-4900,27421083.000000,0.027239,177474.000000,390.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,105,0.962677,0.843068,0.000121,0.000207,0.537030,0.000000,0.412851,0.005637,0.104728,0.154680
-4800,33331356.000000,0.029660,85648.000000,356.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,160,0.974732,0.894051,0.000141,0.000218,0.414285,0.000000,0.325484,0.005830,0.124303,0.174736
-4700,39364840.000000,0.031705,71460.000000,281.000000,0.000000,0.002542,0.003311,0.000000,0.000000,0.000000,224,0.971485,0.883616,0.000141,0.000225,0.407123,0.000000,0.298124,0.005979,0.176446,0.229273
-4600,45390769.000000,0.034895,47734.000000,257.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,244,0.974319,0.908312,0.000140,0.000210,0.367500,0.000000,0.290097,0.005976,0.157395,0.191364
-4500,52594688.000000,0.037353,33893.000000,223.000000,0.199601,0.002457,0.003210,0.000000,0.000000,0.000000,287,0.977148,0.920052,0.000134,0.000219,0.363404,0.000000,0.288822,0.006133,0.128813,0.151951
-4400,61076194.000000,0.041198,28764.500000,222.500000,0.332779,0.000000,0.000000,0.000000,0.000000,0.000000,310,0.973233,0.912473,0.000144,0.000224,0.339145,0.000000,0.283484,0.006171,0.127944,0.197037
-4300,72086149.000000,0.047895,23997.000000,222.000000,0.285307,0.002556,0.003084,0.000000,0.000000,0.000000,320,0.975089,0.909034,0.000136,0.000214,0.320371,0.000000,0.273550,0.006158,0.164205,0.203949
-4200,85419779.000000,0.053032,22861.000000,222.000000,0.249688,0.002502,0.003142,0.000000,0.000000,0.000000,326,0.976314,0.906805,0.000144,0.000233,0.291712,0.000000,0.263185,0.006187,0.147107,0.150907
-4100,94587511.000000,0.051565,29263.000000,217.000000,0.221976,0.002556,0.003218,0.000000,0.000000,0.000000,341,0.975830,0.913981,0.000143,0.000208,0.278475,0.000000,0.252852,0.006227,0.257093,0.261177
-4000,102141509.000000,0.055349,29505.000000,216.000000,0.199800,0.002613,0.003261,0.000000,0.000000,0.000000,350,0.970176,0.901050,0.000136,0.000203,0.280870,0.000000,0.247773,0.006292,0.232263,0.238046
-3900,108764063.000000,0.056897,25953.000000,216.000000,0.181653,0.002683,0.003255,0.000000,0.000000,0.000000,353,0.967147,0.886451,0.000141,0.000206,0.258383,0.000000,0.241444,0.006257,0.194536,0.200141
-3800,117087462.000000,0.059413,24299.000000,216.000000,0.166528,0.002625,0.003048,0.000000,0.000000,0.000000,356,0.966542,0.883910,0.000140,0.000216,0.249654,0.000000,0.239560,0.006145,0.208991,0.221168
-3700,127203484.000000,0.064928,23560.000000,213.000000,0.153728,0.002655,0.002475,0.000000,0.000000,0.000000,359,0.972403,0.914667,0.000136,0.000187,0.244164,0.000000,0.237981,0.006290,0.213683,0.213866
-3600,140569381.000000,0.070852,24513.000000,208.000000,0.142755,0.002860,0.003011,0.000000,0.000000,0.000000,361,0.968592,0.905008,0.000133,0.000204,0.242547,0.000000,0.231496,0.006120,0.216340,0.216519
-3500,155792484.000000,0.075671,23990.000000,208.000000,0.133245,0.002781,0.002955,0.000000,0.000000,0.000000,361,0.965496,0.886438,0.000143,0.000228,0.243136,0.000000,0.233386,0.006186,0.212691,0.212767
-3400,168849939.000000,0.079601,23222.000000,208.000000,0.124922,0.002555,0.003031,0.000000,0.000000,0.000000,369,0.974575,0.910785,0.000142,0.000220,0.239599,0.000000,0.228713,0.006437,0.203746,0.203851
-3300,179963927.000000,0.082986,22780.500000,210.000000,0.117578,0.002341,0.003141,0.000000,0.000000,0.000000,369,0.968948,0.899225,0.000143,0.000216,0.228752,0.000000,0.224513,0.006388,0.195298,0.195575
-3200,193071006.000000,0.087993,23631.000000,207.000000,0.111049,0.000000,0.000000,0.000000,0.000000,0.000000,376,0.970573,0.899250,0.000136,0.000197,0.230851,0.000000,0.229681,0.006286,0.189380,0.189380
-3100,200186959.000000,0.088411,26231.000000,207.000000,0.105208,0.002644,0.003178,0.000000,0.000000,0.000000,377,0.973019,0.907527,0.000143,0.000218,0.236834,0.000000,0.225725,0.006399,0.188076,0.189171
-3000,206523160.000000,0.090926,27439.000000,207.000000,0.099950,0.002689,0.003098,0.000000,0.000000,0.000000,377,0.975767,0.912672,0.000133,0.000190,0.236580,0.000000,0.229232,0.006519,0.178473,0.178473
-2900,213581011.000000,0.092603,26269.000000,206.500000,0.095193,0.002858,0.003225,0.005682,0.000000,0.000000,380,0.975964,0.919584,0.000143,0.000222,0.225887,0.000000,0.220999,0.006616,0.177366,0.178850
-2800,219449792.000000,0.094387,23994.000000,206.000000,0.090868,0.002410,0.003192,0.016949,0.000000,0.000000,384,0.971818,0.901716,0.000139,0.000208,0.231944,0.000000,0.223739,0.006520,0.171199,0.171200
-2700,225036519.000000,0.096824,27807.500000,206.000000,0.086919,0.002612,0.003160,0.022472,0.000000,0.000000,388,0.972939,0.913075,0.000145,0.000218,0.231486,0.000000,0.215978,0.006414,0.169902,0.170860
-2600,230026943.000000,0.097313,18990.000000,206.000000,0.083299,0.002969,0.003384,0.022346,0.000000,0.000000,392,0.973014,0.905174,0.000147,0.000232,0.225249,0.000000,0.209888,0.006636,0.178766,0.178830
-2500,238613215.000000,0.100132,19011.000000,205.000000,0.079968,0.002773,0.002889,0.055249,0.000000,0.000000,398,0.976460,0.915703,0.000157,0.000242,0.223427,0.000000,0.210337,0.006571,0.174053,0.174944
-2400,251339129.000000,0.101731,23373.500000,204.000000,0.076894,0.003237,0.002861,0.065934,0.000000,0.000000,401,0.971993,0.910951,0.000147,0.000225,0.231360,0.000000,0.209822,0.006573,0.158793,0.169248
-2300,264514287.000000,0.105658,24409.500000,204.000000,0.074047,0.002792,0.003408,0.076923,0.000000,0.000000,401,0.975553,0.914775,0.000144,0.000206,0.221089,0.000000,0.215877,0.006643,0.158254,0.166997
-2200,273237178.000000,0.105623,29849.000000,203.000000,0.071403,0.002520,0.002898,0.081081,0.000000,0.000000,410,0.976579,0.922421,0.000140,0.000206,0.221597,0.000000,0.214349,0.006797,0.156418,0.157068
-2100,282584612.000000,0.105267,29585.000000,203.000000,0.068942,0.002424,0.003381,0.086486,0.000000,0.000000,410,0.966020,0.876475,0.000148,0.000200,0.212493,0.000000,0.210333,0.006584,0.159945,0.177764
-2000,288251506.000000,0.106902,30389.000000,201.500000,0.066644,0.002757,0.003354,0.101064,0.000000,0.000000,416,0.971362,0.898464,0.000143,0.000213,0.227512,0.000000,0.210484,0.006863,0.173429,0.173430
-1900,294771046.000000,0.108019,29985.000000,199.000000,0.064495,0.000000,0.000000,0.115183,0.000000,0.000000,421,0.975641,0.907705,0.000153,0.000229,0.222025,0.000000,0.208677,0.006901,0.161007,0.175060
-1800,300168654.000000,0.107325,32700.000000,199.000000,0.062480,0.002552,0.003144,0.120419,0.000000,0.000000,423,0.976631,0.913241,0.000148,0.000228,0.218759,0.000000,0.205224,0.006888,0.170180,0.171804
