year,country_index,country_name,population,stability,legitimacy,avg_control,autonomy_pressure,autonomy_over_years,is_at_war,state_bucket,low_stability,low_legitimacy,critical_state,stable_state,stab_start,stab_after_update,stab_after_budget,stab_after_demog,stab_delta_update,stab_delta_budget,stab_delta_demog,stab_delta_total,stab_delta_war,stab_delta_plague,stab_delta_stagnation,stab_delta_peace_recover,stab_delta_debt,stab_delta_control,stab_delta_demog_stress,stab_shortage_ratio,stab_disease_burden,stab_stagnation_years,stab_dominant_cause,stab_dominant_impact,legit_start,legit_after_economy,legit_after_budget,legit_after_demog,legit_after_culture,legit_end,legit_delta_economy,legit_delta_budget,legit_delta_demog,legit_delta_culture,legit_delta_events,legit_delta_total,legit_budget_shortfall_direct,legit_budget_burden_penalty,legit_budget_drift_stability,legit_budget_drift_tax,legit_budget_drift_control,legit_budget_drift_debt,legit_budget_drift_service,legit_budget_drift_shortfall,legit_budget_drift_plague,legit_budget_drift_war,legit_demog_shortage_ratio,legit_demog_disease_burden,legit_dominant_cause,legit_dominant_impact
-4990,59,South marquiia Tribe,185074,0.997700,0.687500,0.921700,0.028500,0,0,stable,0,0,0,1,0.999000,1.000000,0.999091,0.997653,0.001000,-0.000909,-0.001438,-0.001347,0.000000,0.000000,0.000000,0.013621,0.000000,-0.000470,-0.001438,0.212761,0.006436,0,demography,0.001438,0.689800,0.688647,0.688863,0.687497,0.687497,0.687497,-0.001153,0.000217,-0.001367,0.000000,0.000000,-0.002303,-0.000000,0.000000,0.000999,-0.000000,-0.000783,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.212761,0.006436,demography,0.001367
-4990,60,North garviagrad Tribe,162262,0.998800,0.702100,0.813500,0.046200,0,0,stable,0,0,0,1,0.998800,1.000000,0.998881,0.998849,0.001200,-0.001119,-0.000031,0.000049,0.000000,0.000000,0.000000,0.013566,0.000000,-0.001119,-0.000031,0.000000,0.006600,0,control,0.001119,0.697300,0.703026,0.702161,0.702133,0.702133,0.702133,0.005726,-0.000865,-0.000028,0.000000,0.000000,0.004833,-0.000000,0.000000,0.001000,-0.000000,-0.001865,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006600,budget,0.000865
-4990,61,South terzenmarland Tribe,337704,0.998300,0.581700,0.720700,0.079400,0,0,mixed,0,0,0,0,0.998200,1.000000,0.998324,0.998291,0.001800,-0.001676,-0.000034,0.000091,0.000000,0.000000,0.000000,0.012655,0.000000,-0.001676,-0.000034,0.000000,0.006863,0,control,0.001676,0.578900,0.583570,0.581778,0.581748,0.581748,0.581748,0.004670,-0.001793,-0.000030,0.000000,0.000000,0.002848,-0.000000,0.000000,0.001000,-0.000000,-0.002793,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006863,budget,0.001793
-4990,62,Great nasol Tribe,208897,0.999200,0.640700,0.874000,0.039600,0,0,stable,0,0,0,1,0.999200,1.000000,0.999244,0.999213,0.000800,-0.000756,-0.000031,0.000013,0.000000,0.000000,0.000000,0.013201,0.000000,-0.000756,-0.000031,0.000000,0.006554,0,control,0.000756,0.635000,0.641026,0.640759,0.640731,0.640731,0.640731,0.006026,-0.000267,-0.000028,0.000000,0.000000,0.005731,-0.000000,0.000000,0.001000,-0.000007,-0.001260,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006554,budget,0.000267
-4990,63,South solnagrad Tribe,226314,0.999500,0.717500,0.922300,0.019400,0,0,stable,0,0,0,1,0.999500,1.000000,0.999534,0.999504,0.000500,-0.000466,-0.000030,0.000004,0.000000,0.000000,0.000000,0.013613,0.000000,-0.000466,-0.000030,0.000000,0.006410,0,control,0.000466,0.710900,0.717281,0.717504,0.717478,0.717478,0.717478,0.006381,0.000223,-0.000027,0.000000,0.000000,0.006578,-0.000000,0.000000,0.001000,-0.000000,-0.000777,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006410,demography,0.000027
-4990,64,Ranlinia Tribe,133966,0.925800,0.445300,0.833600,0.114600,0,0,mixed,0,0,0,0,0.933700,0.939416,0.929527,0.925849,0.005716,-0.009889,-0.003678,-0.007851,0.000000,0.000000,0.000000,0.005716,-0.002707,-0.000998,-0.003678,0.527581,0.006344,9,budget,0.009889,0.463300,0.455904,0.448734,0.445260,0.445260,0.445260,-0.007396,-0.007170,-0.003473,0.000000,0.000000,-0.018040,-0.002099,-0.002276,0.000861,-0.000000,-0.001664,-0.000000,-0.000243,-0.001749,0.000000,0.000000,0.527581,0.006344,economy,0.007396
-4990,65,South namarsolland Tribe,316841,0.999900,0.651900,0.989000,0.009200,0,0,stable,0,0,0,1,0.999900,1.000000,0.999934,0.999904,0.000100,-0.000066,-0.000030,0.000004,0.000000,0.000000,0.000000,0.013744,0.000000,-0.000066,-0.000030,0.000000,0.006499,0,control,0.000066,0.644300,0.650998,0.651888,0.651861,0.651861,0.651861,0.006698,0.000890,-0.000027,0.000000,0.000000,0.007561,-0.000000,0.000000,0.001000,-0.000000,-0.000110,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006499,demography,0.000027
-4990,66,South marquigarstan Tribe,267640,0.997800,0.589400,0.638500,0.092800,0,0,mixed,0,0,0,0,0.997800,1.000000,0.997831,0.997796,0.002200,-0.002169,-0.000035,-0.000004,0.000000,0.000000,0.000000,0.012659,0.000000,-0.002169,-0.000035,0.000000,0.006982,0,control,0.002169,0.587100,0.592024,0.589409,0.589378,0.589378,0.589378,0.004924,-0.002615,-0.000031,0.000000,0.000000,0.002278,-0.000000,0.000000,0.001000,-0.000000,-0.003615,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006982,budget,0.002615
-4990,67,New solvialand Tribe,101806,0.999900,0.703300,0.989000,0.000700,0,0,stable,0,0,0,1,0.999900,1.000000,0.999934,0.999905,0.000100,-0.000066,-0.000029,0.000005,0.000000,0.000000,0.000000,0.014017,0.000000,-0.000066,-0.000029,0.000000,0.006422,0,control,0.000066,0.695600,0.702462,0.703353,0.703326,0.703326,0.703326,0.006862,0.000890,-0.000026,0.000000,0.000000,0.007726,-0.000000,0.000000,0.001000,-0.000000,-0.000110,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006422,demography,0.000026
-4990,68,Old zenlingrad Tribe,357548,0.999800,0.683200,0.975000,0.008500,0,0,stable,0,0,0,1,0.999800,1.000000,0.999850,0.999821,0.000200,-0.000150,-0.000029,0.000021,0.000000,0.000000,0.000000,0.013656,0.000000,-0.000150,-0.000029,0.000000,0.006478,0,control,0.000150,0.675800,0.682478,0.683228,0.683202,0.683202,0.683202,0.006678,0.000750,-0.000027,0.000000,0.000000,0.007402,-0.000000,0.000000,0.001000,-0.000000,-0.000250,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006478,demography,0.000027
-4990,69,Old viasolstan Tribe,324331,0.999300,0.679900,0.890800,0.031700,0,0,stable,0,0,0,1,0.999300,1.000000,0.999345,0.999314,0.000700,-0.000655,-0.000031,0.000014,0.000000,0.000000,0.000000,0.013410,0.000000,-0.000655,-0.000031,0.000000,0.006596,0,control,0.000655,0.673900,0.680117,0.679948,0.679920,0.679920,0.679920,0.006217,-0.000170,-0.000028,0.000000,0.000000,0.006020,-0.000000,0.000000,0.001000,-0.000077,-0.001092,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006596,budget,0.000170
-4990,70,Old belzenmarland Tribe,369158,0.989400,0.647100,0.903300,0.034500,0,0,stable,0,0,0,1,0.999400,1.000000,0.999420,0.999389,0.000600,-0.000580,-0.000031,-0.000011,0.000000,0.000000,0.000000,0.013572,0.000000,-0.000580,-0.000031,0.000000,0.006643,0,control,0.000580,0.621000,0.627105,0.627115,0.627087,0.647087,0.647087,0.006105,0.000010,-0.000028,0.020000,0.000000,0.026087,-0.000000,0.000000,0.001000,-0.000023,-0.000967,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006643,demography,0.000028
-4990,72,North beldusgrad Tribe,353954,0.999800,0.709000,0.970900,0.006900,0,0,stable,0,0,0,1,0.999800,1.000000,0.999826,0.999796,0.000200,-0.000174,-0.000029,-0.000004,0.000000,0.000000,0.000000,0.013749,0.000000,-0.000174,-0.000029,0.000000,0.006456,0,control,0.000174,0.701600,0.708323,0.709033,0.709006,0.709006,0.709006,0.006723,0.000709,-0.000027,0.000000,0.000000,0.007406,-0.000000,0.000000,0.001000,-0.000000,-0.000291,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006456,demography,0.000027
-4990,73,New garromterland Tribe,55664,0.999900,0.649700,0.981700,0.012900,0,0,stable,0,0,0,1,0.999900,1.000000,0.999890,0.999861,0.000100,-0.000110,-0.000030,-0.000039,0.000000,0.000000,0.000000,0.013884,0.000000,-0.000110,-0.000030,0.000000,0.006503,0,control,0.000110,0.642300,0.648929,0.649746,0.649719,0.649719,0.649719,0.006629,0.000817,-0.000027,0.000000,0.000000,0.007419,-0.000000,0.000000,0.001000,-0.000000,-0.000183,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006503,demography,0.000027
-4990,74,Great ranviaterland Tribe,304180,0.999100,0.618200,0.859700,0.049700,0,0,stable,0,0,0,1,0.999100,1.000000,0.999158,0.999126,0.000900,-0.000842,-0.000032,0.000026,0.000000,0.000000,0.000000,0.013303,0.000000,-0.000842,-0.000032,0.000000,0.006707,0,control,0.000842,0.612800,0.618661,0.618258,0.618229,0.618229,0.618229,0.005861,-0.000403,-0.000029,0.000000,0.000000,0.005429,-0.000000,0.000000,0.001000,-0.000000,-0.001403,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006707,budget,0.000403
-4990,75,North naquizen Tribe,193620,0.995200,0.650700,0.938300,0.029300,0,0,stable,0,0,0,1,0.995000,1.000000,0.997237,0.995197,0.005000,-0.002763,-0.002040,0.000197,0.000000,0.000000,0.000000,0.013809,0.000000,-0.000370,-0.002040,0.304682,0.006233,0,budget,0.002763,0.655400,0.652512,0.652681,0.650741,0.650741,0.650741,-0.002888,0.000169,-0.001940,0.000000,0.000000,-0.004659,-0.000000,0.000000,0.000995,-0.000209,-0.000617,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.304682,0.006233,economy,0.002888
-4990,76,Duszengrad Tribe,343283,0.999600,0.726100,0.935200,0.020700,0,0,stable,0,0,0,1,0.999500,1.000000,0.999611,0.999582,0.000500,-0.000389,-0.000030,0.000082,0.000000,0.000000,0.000000,0.013862,0.000000,-0.000389,-0.000030,0.000000,0.006424,0,control,0.000389,0.720000,0.725959,0.726137,0.726110,0.726110,0.726110,0.005959,0.000178,-0.000027,0.000000,0.000000,0.006110,-0.000000,0.000000,0.001000,-0.000175,-0.000648,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006424,demography,0.000027
-4990,77,Old lorquiia Tribe,104106,0.999800,0.692000,0.979700,0.005400,0,0,stable,0,0,0,1,0.999800,1.000000,0.999878,0.999849,0.000200,-0.000122,-0.000029,0.000049,0.000000,0.000000,0.000000,0.013671,0.000000,-0.000122,-0.000029,0.000000,0.006315,0,control,0.000122,0.684700,0.691356,0.691984,0.691958,0.691958,0.691958,0.006656,0.000629,-0.000026,0.000000,0.000000,0.007258,-0.000000,0.000000,0.001000,-0.000168,-0.000203,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006315,demography,0.000026
-4990,78,South kinkinzenstan Tribe,217727,0.999600,0.637900,0.936300,0.026000,0,0,stable,0,0,0,1,0.999600,1.000000,0.999618,0.999588,0.000400,-0.000382,-0.000030,-0.000012,0.000000,0.000000,0.000000,0.013635,0.000000,-0.000382,-0.000030,0.000000,0.006461,0,control,0.000382,0.632600,0.637610,0.637972,0.637945,0.637945,0.637945,0.005010,0.000363,-0.000027,0.000000,0.000000,0.005345,-0.000000,0.000000,0.001000,-0.000000,-0.000637,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006461,demography,0.000027
-4990,79,North terzentergrad Tribe,346998,0.999600,0.691200,0.942900,0.017800,0,0,stable,0,0,0,1,0.999600,1.000000,0.999658,0.999628,0.000400,-0.000342,-0.000029,0.000028,0.000000,0.000000,0.000000,0.013729,0.000000,-0.000342,-0.000029,0.000000,0.006395,0,control,0.000342,0.685300,0.690882,0.691272,0.691245,0.691245,0.691245,0.005582,0.000390,-0.000027,0.000000,0.000000,0.005945,-0.000000,0.000000,0.001000,-0.000040,-0.000571,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006395,demography,0.000027
-4990,80,North lindusmaria Tribe,145512,0.997900,0.693100,0.658900,0.077400,0,0,stable,0,0,0,1,0.997900,1.000000,0.997953,0.997920,0.002100,-0.002047,-0.000033,0.000020,0.000000,0.000000,0.000000,0.005797,0.000000,-0.002047,-0.000033,0.000000,0.006833,11,control,0.002047,0.690300,0.695547,0.693135,0.693105,0.693105,0.693105,0.005247,-0.002411,-0.000030,0.000000,0.000000,0.002805,-0.000000,0.000000,0.001000,-0.000000,-0.003411,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006833,budget,0.002411
-4990,81,North romquidus Tribe,180008,0.958100,0.542300,0.886600,0.076900,0,0,mixed,0,0,0,0,0.965300,0.971194,0.961716,0.958080,0.005894,-0.009478,-0.003636,-0.007220,0.000000,0.000000,0.000000,0.005894,-0.004050,-0.000680,-0.003636,0.535437,0.006215,9,budget,0.009478,0.560300,0.554653,0.545699,0.542251,0.542251,0.542251,-0.005647,-0.008954,-0.003447,0.000000,0.000000,-0.018049,-0.002582,-0.003424,0.000925,-0.000000,-0.001134,-0.000000,-0.000587,-0.002152,0.000000,0.000000,0.535437,0.006215,budget,0.008954
-4990,82,New zensolkinstan Tribe,380773,0.999200,0.695900,0.874500,0.032500,0,0,stable,0,0,0,1,0.999200,1.000000,0.999247,0.999217,0.000800,-0.000753,-0.000030,0.000017,0.000000,0.000000,0.000000,0.013351,0.000000,-0.000753,-0.000030,0.000000,0.006498,0,control,0.000753,0.690000,0.696204,0.695949,0.695922,0.695922,0.695922,0.006204,-0.000255,-0.000027,0.000000,0.000000,0.005922,-0.000000,0.000000,0.001000,-0.000000,-0.001255,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006498,budget,0.000255
-4990,83,Old lorzenlingrad Tribe,357235,0.999700,0.630300,0.948300,0.022700,0,0,stable,0,0,0,1,0.999600,1.000000,0.999690,0.999660,0.000400,-0.000310,-0.000030,0.000060,0.000000,0.000000,0.000000,0.013427,0.000000,-0.000310,-0.000030,0.000000,0.006438,0,control,0.000310,0.623500,0.629820,0.630302,0.630275,0.630275,0.630275,0.006320,0.000483,-0.000027,0.000000,0.000000,0.006775,-0.000000,0.000000,0.001000,-0.000000,-0.000517,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006438,demography,0.000027
-4990,84,Great ranzenstan Tribe,26147,0.999900,0.721200,0.989900,0.000000,0,0,stable,0,0,0,1,0.999900,1.000000,0.999939,0.999911,0.000100,-0.000061,-0.000028,0.000011,0.000000,0.000000,0.000000,0.013964,0.000000,-0.000061,-0.000028,0.000000,0.006255,0,control,0.000061,0.713400,0.720325,0.721224,0.721198,0.721198,0.721198,0.006925,0.000899,-0.000026,0.000000,0.000000,0.007798,-0.000000,0.000000,0.001000,-0.000000,-0.000101,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006255,demography,0.000026
-4990,85,South tersolgrad Tribe,311357,0.997500,0.570300,0.581400,0.102000,0,0,mixed,0,0,0,0,0.997400,1.000000,0.997489,0.997453,0.002600,-0.002511,-0.000036,0.000053,0.000000,0.000000,0.000000,0.012218,0.000000,-0.002511,-0.000036,0.000000,0.007075,0,control,0.002511,0.568900,0.573548,0.570362,0.570330,0.570330,0.570330,0.004648,-0.003186,-0.000032,0.000000,0.000000,0.001430,-0.000000,0.000000,0.001000,-0.000000,-0.004186,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.007075,budget,0.003186
-4990,86,Naranlin Tribe,359965,0.999100,0.648900,0.849200,0.049500,0,0,stable,0,0,0,1,0.999100,1.000000,0.999095,0.999064,0.000900,-0.000905,-0.000031,-0.000036,0.000000,0.000000,0.000000,0.013236,0.000000,-0.000905,-0.000031,0.000000,0.006635,0,control,0.000905,0.646200,0.649390,0.648882,0.648854,0.648854,0.648854,0.003190,-0.000508,-0.000028,0.000000,0.000000,0.002654,-0.000000,0.000000,0.001000,-0.000000,-0.001508,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006635,budget,0.000508
-4990,87,Gargarnaland Tribe,15918,0.991700,0.643200,0.985900,0.030400,0,0,stable,0,0,0,1,0.997700,1.000000,0.993420,0.991660,0.002300,-0.006580,-0.001760,-0.006040,0.000000,0.000000,0.000000,0.006104,-0.004640,-0.000085,-0.001760,0.266628,0.006148,11,budget,0.006580,0.656700,0.654476,0.644828,0.643150,0.643150,0.643150,-0.002224,-0.009648,-0.001677,0.000000,0.000000,-0.013550,-0.003297,-0.003911,0.000987,-0.000000,-0.000141,-0.000000,-0.000537,-0.002748,0.000000,0.000000,0.266628,0.006148,budget,0.009648
-4990,88,Kinkinteria Tribe,335335,0.993000,0.555100,0.588800,0.119800,0,0,mixed,0,0,0,0,0.993300,1.000000,0.994763,0.992987,0.006700,-0.005237,-0.001776,-0.000313,0.000000,0.000000,0.000000,0.012592,0.000000,-0.002467,-0.001776,0.241673,0.006889,0,budget,0.005237,0.567100,0.562745,0.556777,0.555111,0.555111,0.555111,-0.004355,-0.005968,-0.001666,0.000000,0.000000,-0.011989,-0.001555,0.000000,0.000994,-0.000000,-0.004112,-0.000000,-0.000000,-0.001296,0.000000,0.000000,0.241673,0.006889,budget,0.005968
-4990,89,North viazenia Tribe,333565,0.999500,0.602900,0.924200,0.032300,0,0,stable,0,0,0,1,0.999500,1.000000,0.999545,0.999515,0.000500,-0.000455,-0.000030,0.000015,0.000000,0.000000,0.000000,0.013311,0.000000,-0.000455,-0.000030,0.000000,0.006506,0,control,0.000455,0.596500,0.602673,0.602915,0.602887,0.602887,0.602887,0.006173,0.000242,-0.000028,0.000000,0.000000,0.006387,-0.000000,0.000000,0.001000,-0.000000,-0.000758,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006506,demography,0.000028
-4990,90,Old viaranstan Tribe,333616,0.999700,0.654800,0.955800,0.017000,0,0,stable,0,0,0,1,0.999700,1.000000,0.999735,0.999705,0.000300,-0.000265,-0.000029,0.000005,0.000000,0.000000,0.000000,0.013510,0.000000,-0.000265,-0.000029,0.000000,0.006399,0,control,0.000265,0.647800,0.654279,0.654837,0.654810,0.654810,0.654810,0.006479,0.000558,-0.000027,0.000000,0.000000,0.007010,-0.000000,0.000000,0.001000,-0.000000,-0.000442,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006399,demography,0.000027
-4990,91,Ranromgrad Tribe,275704,0.998300,0.646800,0.773800,0.064400,0,0,stable,0,0,0,1,0.988600,1.000000,0.998643,0.998311,0.011400,-0.001357,-0.000332,0.009711,0.000000,0.000000,0.000000,0.013171,0.000000,-0.001357,-0.000332,0.043704,0.006714,0,control,0.001357,0.648100,0.648423,0.647162,0.646849,0.646849,0.646849,0.000323,-0.001262,-0.000313,0.000000,0.000000,-0.001251,-0.000000,0.000000,0.001000,-0.000000,-0.002262,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.043704,0.006714,budget,0.001262
-4990,92,New marromland Tribe,344971,0.999800,0.711900,0.971800,0.006900,0,0,stable,0,0,0,1,0.999800,1.000000,0.999831,0.999802,0.000200,-0.000169,-0.000029,0.000002,0.000000,0.000000,0.000000,0.013918,0.000000,-0.000169,-0.000029,0.000000,0.006329,0,control,0.000169,0.704600,0.711169,0.711887,0.711861,0.711861,0.711861,0.006569,0.000718,-0.000026,0.000000,0.000000,0.007261,-0.000000,0.000000,0.001000,-0.000000,-0.000282,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006329,demography,0.000026
-4990,93,North romgar Tribe,276951,0.999200,0.654300,0.870200,0.038200,0,0,stable,0,0,0,1,0.999300,1.000000,0.999221,0.999190,0.000700,-0.000779,-0.000031,-0.000110,0.000000,0.000000,0.000000,0.006056,0.000000,-0.000779,-0.000031,0.000000,0.006553,11,control,0.000779,0.648600,0.654597,0.654299,0.654271,0.654271,0.654271,0.005997,-0.000298,-0.000028,0.000000,0.000000,0.005671,-0.000000,0.000000,0.001000,-0.000000,-0.001298,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006553,budget,0.000298
-4990,94,Kinlorstan Tribe,76354,0.999900,0.684200,0.982400,0.006900,0,0,stable,0,0,0,1,0.999900,1.000000,0.999894,0.999865,0.000100,-0.000106,-0.000029,-0.000035,0.000000,0.000000,0.000000,0.013649,0.000000,-0.000106,-0.000029,0.000000,0.006344,0,control,0.000106,0.676700,0.683353,0.684177,0.684150,0.684150,0.684150,0.006653,0.000824,-0.000026,0.000000,0.000000,0.007450,-0.000000,0.000000,0.001000,-0.000000,-0.000176,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006344,demography,0.000026
-4990,95,New terrangrad Tribe,83667,0.999800,0.655800,0.979300,0.013500,0,0,stable,0,0,0,1,0.999800,1.000000,0.999876,0.999846,0.000200,-0.000124,-0.000029,0.000046,0.000000,0.000000,0.000000,0.013984,0.000000,-0.000124,-0.000029,0.000000,0.006384,0,control,0.000124,0.648500,0.655052,0.655844,0.655818,0.655818,0.655818,0.006552,0.000793,-0.000027,0.000000,0.000000,0.007318,-0.000000,0.000000,0.001000,-0.000000,-0.000207,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006384,demography,0.000027
-4990,96,North zenteria Tribe,129473,0.997900,0.595500,0.943400,0.042500,0,0,mixed,0,0,0,0,0.997900,1.000000,0.999091,0.997935,0.002100,-0.000909,-0.001156,0.000035,0.000000,0.000000,0.000000,0.013776,0.000000,-0.000340,-0.001156,0.170114,0.006351,0,demography,0.001156,0.599200,0.598279,0.596554,0.595456,0.595456,0.595456,-0.000921,-0.001725,-0.001098,0.000000,0.000000,-0.003744,-0.001061,0.000000,0.000999,-0.000213,-0.000566,-0.000000,-0.000000,-0.000884,0.000000,0.000000,0.170114,0.006351,budget,0.001725
-4990,97,North dusquiia Tribe,155115,0.854700,0.334400,0.970800,0.126600,0,0,low_legitimacy,0,1,0,0,0.871300,0.877201,0.860613,0.854740,0.005901,-0.016588,-0.005873,-0.016560,0.000000,0.000000,0.000000,0.005901,-0.005918,-0.000175,-0.005873,0.859900,0.006237,11,budget,0.016588,0.362200,0.350107,0.339446,0.334417,0.334417,0.334417,-0.012093,-0.010661,-0.005029,0.000000,0.000000,-0.027783,-0.002760,-0.005037,0.000722,-0.000000,-0.000292,-0.000000,-0.001263,-0.002300,0.000000,0.000000,0.859900,0.006237,economy,0.012093
-4990,98,South romsolland Tribe,335470,0.999700,0.721800,0.959000,0.005700,0,0,stable,0,0,0,1,0.999700,1.000000,0.999754,0.999725,0.000300,-0.000246,-0.000029,0.000025,0.000000,0.000000,0.000000,0.013967,0.000000,-0.000246,-0.000029,0.000000,0.006334,0,control,0.000246,0.714500,0.721311,0.721875,0.721849,0.721849,0.721849,0.006811,0.000563,-0.000026,0.000000,0.000000,0.007349,-0.000000,0.000000,0.001000,-0.000026,-0.000410,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006334,demography,0.000026
-4990,99,New termarmar Tribe,181278,0.999800,0.667400,0.972300,0.010700,0,0,stable,0,0,0,1,0.999800,1.000000,0.999834,0.999805,0.000200,-0.000166,-0.000029,0.000005,0.000000,0.000000,0.000000,0.013931,0.000000,-0.000166,-0.000029,0.000000,0.006354,0,control,0.000166,0.661500,0.666684,0.667407,0.667381,0.667381,0.667381,0.005184,0.000723,-0.000026,0.000000,0.000000,0.005881,-0.000000,0.000000,0.001000,-0.000000,-0.000277,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006354,demography,0.000026
-4980,0,Great terkin Tribe,513906,0.969500,0.664200,0.922100,0.056900,0,0,stable,0,0,0,1,0.999500,1.000000,0.999533,0.999504,0.000500,-0.000467,-0.000029,0.000004,0.000000,0.000000,0.000000,0.013872,0.000000,-0.000467,-0.000029,0.000000,0.006357,0,control,0.000467,0.667900,0.674390,0.674255,0.674229,0.664229,0.664229,0.006490,-0.000135,-0.000026,-0.010000,0.000000,-0.003671,-0.000000,0.000000,0.001000,-0.000356,-0.000779,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006357,culture,0.010000
-4980,1,Great lorkinstan Tribe,208463,0.999200,0.754400,0.878500,0.068700,0,0,stable,0,0,0,1,0.989200,1.000000,0.999271,0.999241,0.010800,-0.000729,-0.000030,0.010041,0.000000,0.000000,-0.004983,0.006085,0.000000,-0.000729,-0.000030,0.000000,0.006459,21,stagnation,0.004983,0.704400,0.758955,0.754451,0.754424,0.754424,0.754424,0.054555,-0.004503,-0.000027,0.000000,0.000000,0.050024,-0.002339,0.000000,0.001000,-0.000000,-0.001215,-0.000000,-0.000000,-0.001949,0.000000,0.000000,0.000000,0.006459,budget,0.004503
-4980,2,South zengar Tribe,356646,0.999500,0.698700,0.928300,0.055400,0,0,stable,0,0,0,1,0.999500,1.000000,0.999570,0.999540,0.000500,-0.000430,-0.000029,0.000040,0.000000,0.000000,0.000000,0.013718,0.000000,-0.000430,-0.000029,0.000000,0.006372,0,control,0.000430,0.691100,0.698597,0.698763,0.698736,0.698736,0.698736,0.007497,0.000166,-0.000026,0.000000,0.000000,0.007636,-0.000000,0.000000,0.001000,-0.000117,-0.000717,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006372,demography,0.000026
-4980,3,Dusnagaria Tribe,367994,0.999900,0.794700,0.995800,0.000000,0,0,stable,0,0,0,1,0.999900,1.000000,0.999975,0.999947,0.000100,-0.000025,-0.000027,0.000047,0.000000,0.000000,0.000000,0.014150,0.000000,-0.000025,-0.000027,0.000000,0.006261,0,demography,0.000027,0.792000,0.800254,0.794731,0.794706,0.794706,0.794706,0.008254,-0.005523,-0.000025,0.000000,0.000000,0.002706,-0.003535,0.000000,0.001000,-0.000000,-0.000042,-0.000000,-0.000000,-0.002946,0.000000,0.000000,0.000000,0.006261,budget,0.005523
-4980,4,Romnaland Tribe,80046,0.999900,0.747000,0.984500,0.008600,0,0,stable,0,0,0,1,0.999900,1.000000,0.999907,0.999880,0.000100,-0.000093,-0.000027,-0.000020,0.000000,0.000000,0.000000,0.013852,0.000000,-0.000093,-0.000027,0.000000,0.006176,0,control,0.000093,0.739500,0.746322,0.747028,0.747003,0.747003,0.747003,0.006822,0.000706,-0.000025,0.000000,0.000000,0.007503,-0.000000,0.000000,0.001000,-0.000139,-0.000155,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006176,demography,0.000025
-4980,5,Naranvialand Tribe,322471,0.996700,0.625700,0.464100,0.226300,0,0,stable,0,0,0,1,0.996700,1.000000,0.996785,0.996748,0.003300,-0.003215,-0.000036,0.000048,0.000000,0.000000,0.000000,0.012264,0.000000,-0.003215,-0.000036,0.000000,0.007135,0,control,0.003215,0.627000,0.632785,0.625779,0.625746,0.625746,0.625746,0.005785,-0.007006,-0.000032,0.000000,0.000000,-0.001254,-0.001444,0.000000,0.001000,-0.000000,-0.005359,-0.000000,-0.000000,-0.001203,0.000000,0.000000,0.000000,0.007135,budget,0.007006
