year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,59,0,0,0,0,13688812.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998510,0.998170,0.616776,0.572510,60:0.988;40:0.989;0:0.989;64:0.996;85:0.997,32:0.557;89:0.559;41:0.559;6:0.560;29:0.563
-4950,99,92,3,5,3,2,17447725.000000,134806.000000,177543.000000,134806.000000,123055.000000,0.007726,0.010176,0.007726,0.007053,0.967762,0.946160,0.927607,0.775540,64:0.236;81:0.324;101:0.378;46:0.764;63:0.788,64:0.011;81:0.121;101:0.306;46:0.358;63:0.395
-4900,101,94,2,3,2,2,20081150.000000,105156.000000,130158.000000,105156.000000,105156.000000,0.005237,0.006482,0.005237,0.005237,0.961182,0.960900,0.946784,0.854700,81:0.147;64:0.189;101:0.560;102:0.567;103:0.588,81:0.030;64:0.119;63:0.396;101:0.451;46:0.546
-4850,102,97,2,2,2,1,22729789.000000,98940.000000,98940.000000,98940.000000,23710.000000,0.004353,0.004353,0.004353,0.001043,0.962030,0.936390,0.956114,0.913650,64:0.122;81:0.214;104:0.532;46:0.652;101:0.655,64:0.077;81:0.209;104:0.500;46:0.565;101:0.579
-4800,102,100,2,2,2,2,25600633.000000,99004.000000,99004.000000,99004.000000,99004.000000,0.003867,0.003867,0.003867,0.003867,0.972391,0.976730,0.971791,0.958610,64:0.103;81:0.193;46:0.615;104:0.787;101:0.800,64:0.076;81:0.215;46:0.686;101:0.761;37:0.892
-4750,102,99,3,2,2,1,28784466.000000,109452.000000,96568.000000,96568.000000,21982.000000,0.003802,0.003355,0.003355,0.000764,0.976279,0.999030,0.975525,0.996670,64:0.064;81:0.273;46:0.345;101:0.957;86:0.967,64:0.018;81:0.332;46:0.476;13:0.923;83:0.941
-4700,103,99,2,3,2,1,32376550.000000,54054.000000,76129.000000,54054.000000,21439.000000,0.001670,0.002351,0.001670,0.000662,0.972182,0.997200,0.971222,0.978540,64:0.048;81:0.337;46:0.417;105:0.581;98:0.933,64:0.031;105:0.320;81:0.397;46:0.716;98:0.890
-4650,103,100,1,1,1,1,36325082.000000,21366.000000,21366.000000,21366.000000,21366.000000,0.000588,0.000588,0.000588,0.000588,0.980236,0.999420,0.980968,0.981320,64:0.088;81:0.433;46:0.554;55:0.928;22:0.982,64:0.072;105:0.645;81:0.743;55:0.908;22:0.932
-4600,103,102,1,1,1,1,40726715.000000,21466.000000,21466.000000,21466.000000,21466.000000,0.000527,0.000527,0.000527,0.000527,0.982565,0.999400,0.985544,0.997480,64:0.062;81:0.622;46:0.628;25:0.939;34:0.974,64:0.049;25:0.899;105:0.909;34:0.913;6:0.918
-4550,103,102,1,1,1,1,45312598.000000,21427.000000,21427.000000,21427.000000,21427.000000,0.000473,0.000473,0.000473,0.000473,0.982889,0.997800,0.985184,0.968560,64:0.028;46:0.702;81:0.781;63:0.949;40:0.950,64:0.021;40:0.914;98:0.930;95:0.947;21:0.954
