year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90,stabilityMean,stabilityP10,legitimacyMean,legitimacyP10,lowStabilityPopShare,lowLegitimacyPopShare
-5000,13980314.000000,0.024881,114872.000000,300.000000,0.000000,0.000779,0.001111,0.000000,0.000000,0.000000,3,1.000000,1.000000,0.000155,0.000155,0.981999,0.951197,0.704530,0.701625,0.000000,0.000000
-4990,15129441.000000,0.028205,119449.000000,307.000000,0.000000,0.005510,0.002525,0.000000,0.000000,0.000000,12,0.949914,0.780357,0.000075,0.000100,0.994301,0.997223,0.741613,0.678186,0.000000,0.000000
-4980,16244715.000000,0.028503,123766.000000,314.000000,0.000000,0.008208,0.001818,0.000000,0.000000,0.000000,12,0.960400,0.804800,0.000074,0.000100,0.964923,0.948099,0.737000,0.628369,0.000000,0.000000
-4970,17154857.000000,0.028494,131855.000000,307.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13,0.967430,0.827655,0.000077,0.000124,0.943595,0.896882,0.717238,0.519966,0.000643,0.000643
-4960,17934864.000000,0.028399,139231.500000,307.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,23,0.973283,0.839143,0.000082,0.000156,0.876198,0.587550,0.675702,0.296698,0.010105,0.012826
-4950,18627270.000000,0.028211,124991.500000,285.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38,0.974913,0.878091,0.000093,0.000161,0.814383,0.370841,0.636736,0.245104,0.025125,0.025125
-4940,19251221.000000,0.028224,116924.000000,285.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39,0.974188,0.857363,0.000120,0.000219,0.741367,0.012436,0.590380,0.007682,0.043855,0.058198
-4930,19819545.000000,0.027833,119118.000000,285.000000,0.000000,0.004949,0.001904,0.000000,0.000000,0.000000,39,0.973466,0.856611,0.000105,0.000184,0.681562,0.005525,0.543338,0.006290,0.071222,0.123237
-4920,20360700.000000,0.027806,123324.000000,285.000000,0.000000,0.004349,0.002077,0.000000,0.000000,0.000000,39,0.973806,0.856693,0.000110,0.000202,0.614239,0.003920,0.502304,0.005342,0.128049,0.176932
-4910,20875646.000000,0.027761,127533.000000,274.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41,0.973046,0.842819,0.000122,0.000199,0.563657,0.004450,0.464937,0.005080,0.155567,0.187801
-4900,21384610.000000,0.028006,112670.500000,267.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47,0.976057,0.853803,0.000108,0.000186,0.524776,0.000271,0.445091,0.005249,0.166124,0.180640
-4890,21724227.000000,0.027329,113676.500000,267.500000,0.000000,0.005843,0.001274,0.000000,0.000000,0.000000,54,0.969978,0.868423,0.000125,0.000204,0.516388,0.004425,0.429156,0.005288,0.171862,0.195860
-4880,22232135.000000,0.028003,109547.000000,267.500000,0.000000,0.005010,0.001499,0.000000,0.000000,0.000000,54,0.972537,0.884056,0.000125,0.000208,0.490307,0.000000,0.405764,0.005400,0.188106,0.200693
-4870,22791275.000000,0.028496,108276.500000,267.500000,0.763359,0.004792,0.001799,0.000000,0.000000,0.000000,54,0.976417,0.894595,0.000126,0.000203,0.485386,0.004559,0.401243,0.005467,0.181549,0.196554
-4860,23382859.000000,0.028818,108866.500000,267.500000,0.709220,0.005854,0.001799,0.000000,0.000000,0.000000,54,0.979363,0.904277,0.000122,0.000192,0.467136,0.000000,0.389800,0.005421,0.180927,0.197707
-4850,24003569.000000,0.029165,103032.500000,261.500000,0.662252,0.000000,0.000000,0.000000,0.000000,0.000000,56,0.976945,0.892581,0.000134,0.000228,0.468399,0.004611,0.393203,0.005649,0.180749,0.188784
-4840,24614957.000000,0.029464,98757.500000,261.500000,0.621118,0.000000,0.000000,0.000000,0.000000,0.000000,61,0.974985,0.886977,0.000124,0.000216,0.455488,0.000000,0.392251,0.005657,0.161045,0.168699
-4830,25209094.000000,0.029692,98456.500000,261.500000,0.584795,0.000000,0.000000,0.000000,0.000000,0.000000,65,0.980232,0.903405,0.000124,0.000192,0.454828,0.004711,0.381336,0.005575,0.164274,0.167073
-4820,25863180.000000,0.029952,96690.000000,250.000000,0.552486,0.000000,0.000000,0.000000,0.000000,0.000000,79,0.983605,0.942541,0.000124,0.000198,0.447376,0.000000,0.375874,0.006118,0.163795,0.197065
-4810,26470190.000000,0.030215,88687.000000,236.000000,0.523560,0.000000,0.000000,0.000000,0.000000,0.000000,96,0.978858,0.915663,0.000127,0.000210,0.451359,0.004837,0.370328,0.006237,0.141138,0.171330
-4800,27070356.000000,0.030737,87758.500000,237.500000,0.497512,0.003870,0.002087,0.000000,0.000000,0.000000,103,0.980441,0.911627,0.000132,0.000217,0.452435,0.001518,0.371630,0.006222,0.140283,0.175037
-4790,27702816.000000,0.030761,88591.000000,236.000000,0.473934,0.000000,0.000000,0.000000,0.000000,0.000000,104,0.979340,0.912930,0.000127,0.000220,0.466962,0.004776,0.368077,0.006268,0.120692,0.156698
-4780,28298381.000000,0.031085,91352.000000,226.500000,0.452489,0.000000,0.000000,0.000000,0.000000,0.000000,109,0.978135,0.911906,0.000128,0.000223,0.467696,0.002145,0.366916,0.006230,0.122538,0.159038
-4770,28900681.000000,0.031247,91861.000000,226.000000,0.432900,0.000000,0.000000,0.000000,0.000000,0.000000,112,0.976998,0.910191,0.000121,0.000192,0.473982,0.004867,0.358383,0.006304,0.116097,0.136665
-4760,29485813.000000,0.030999,93454.000000,226.000000,0.414938,0.004116,0.002221,0.000000,0.000000,0.000000,114,0.973784,0.896645,0.000129,0.000214,0.463064,0.002502,0.347030,0.006349,0.121973,0.188101
-4750,29937973.000000,0.030669,90432.500000,223.000000,0.398406,0.000000,0.000000,0.000000,0.000000,0.000000,116,0.972476,0.904438,0.000124,0.000195,0.461967,0.004939,0.329645,0.006383,0.124199,0.207450
-4740,30333335.000000,0.030898,86004.000000,226.000000,0.383142,0.003470,0.002179,0.000000,0.000000,0.000000,128,0.965602,0.888856,0.000132,0.000224,0.460071,0.000000,0.333921,0.006402,0.127473,0.208255
-4730,30684964.000000,0.030940,79136.000000,219.000000,0.369004,0.000000,0.000000,0.000000,0.000000,0.000000,130,0.971803,0.897250,0.000125,0.000216,0.451071,0.004953,0.329561,0.006243,0.126530,0.196427
-4720,31203103.000000,0.031536,76364.000000,212.500000,0.355872,0.000000,0.000000,0.000000,0.000000,0.000000,138,0.976835,0.916090,0.000130,0.000228,0.444040,0.000944,0.328131,0.006240,0.118992,0.189542
-4710,31724272.000000,0.031772,75163.000000,213.000000,0.343643,0.003651,0.002502,0.000000,0.000000,0.000000,140,0.976641,0.908583,0.000129,0.000211,0.443029,0.004965,0.325998,0.006242,0.117231,0.182987
-4700,32169178.000000,0.030845,74186.500000,213.000000,0.332226,0.003212,0.002919,0.000000,0.000000,0.000000,140,0.970499,0.901635,0.000124,0.000196,0.427904,0.000946,0.320463,0.006249,0.117070,0.179132
-4690,32611608.000000,0.031775,72321.000000,213.000000,0.321543,0.003120,0.003128,0.000000,0.000000,0.000000,140,0.974670,0.913178,0.000132,0.000219,0.422767,0.004972,0.307796,0.006250,0.117378,0.187217
-4680,33014313.000000,0.030904,77383.500000,213.000000,0.311526,0.003336,0.002867,0.000000,0.000000,0.000000,140,0.968447,0.895759,0.000132,0.000223,0.413740,0.001208,0.298846,0.006249,0.123762,0.160724
-4670,33365740.000000,0.031189,88225.500000,213.000000,0.302115,0.003355,0.003180,0.000000,0.000000,0.000000,140,0.977192,0.914811,0.000129,0.000212,0.406908,0.004879,0.300876,0.006261,0.133496,0.194098
-4660,33957408.000000,0.031213,87096.000000,206.000000,0.293255,0.000000,0.000000,0.000000,0.000000,0.000000,141,0.974430,0.918353,0.000127,0.000212,0.390157,0.001281,0.300293,0.006265,0.132292,0.184587
-4650,34502421.000000,0.031261,82955.000000,203.000000,0.284900,0.000000,0.000000,0.000000,0.000000,0.000000,147,0.975297,0.905828,0.000132,0.000215,0.382938,0.004881,0.296718,0.006271,0.141997,0.204066
-4640,34962750.000000,0.031207,85037.000000,198.000000,0.277008,0.000000,0.000000,0.000000,0.000000,0.000000,154,0.972756,0.908608,0.000137,0.000249,0.375490,0.000000,0.293405,0.006262,0.149920,0.193511
-4630,35541600.000000,0.031959,77939.000000,198.000000,0.539084,0.004314,0.002807,0.000000,0.000000,0.000000,157,0.976930,0.918695,0.000131,0.000207,0.380137,0.004864,0.294456,0.006276,0.153151,0.202883
