year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,96,57,0,0,0,0,23922156.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998100,0.996900,0.607251,0.555800,20:0.989;60:0.989;40:0.989;80:0.989;0:0.990,32:0.548;68:0.549;98:0.550;83:0.550;42:0.551
-3650,174,49,111,122,111,114,360675186.000000,80046834.000000,91963510.000000,80046834.000000,80418772.000000,0.221936,0.254976,0.221936,0.222967,0.388843,0.007330,0.312095,0.012500,36:0.004;91:0.006;98:0.006;116:0.006;35:0.006,36:0.007;33:0.010;47:0.011;91:0.011;35:0.011
-3600,175,50,113,122,113,115,398187958.000000,90276497.000000,100513271.000000,90276497.000000,96341966.000000,0.226718,0.252427,0.226718,0.241951,0.376693,0.007240,0.308045,0.012580,36:0.004;33:0.006;91:0.006;98:0.006;116:0.006,36:0.007;33:0.009;58:0.010;91:0.010;47:0.010
-3550,176,50,113,122,113,115,439900100.000000,98942320.000000,125020113.000000,98942320.000000,101060805.000000,0.224920,0.284201,0.224920,0.229736,0.373863,0.007400,0.304955,0.012200,36:0.004;33:0.006;91:0.006;116:0.006;32:0.006,36:0.007;33:0.009;32:0.010;47:0.010;35:0.011
-3500,176,52,114,121,114,116,483716133.000000,107316453.000000,119887446.000000,107316453.000000,114002512.000000,0.221858,0.247847,0.221858,0.235681,0.377032,0.007350,0.313946,0.012400,36:0.004;33:0.006;91:0.006;35:0.006;98:0.006,36:0.007;169:0.009;33:0.010;35:0.010;91:0.010
-3450,176,50,115,123,115,118,533620693.000000,116883311.000000,137324564.000000,116883311.000000,136818287.000000,0.219038,0.257345,0.219038,0.256396,0.371209,0.007350,0.305409,0.012200,36:0.004;32:0.006;33:0.006;91:0.006;116:0.006,36:0.007;32:0.010;33:0.010;91:0.010;164:0.011
-3400,177,50,118,126,118,118,582591527.000000,136492512.000000,153791760.000000,136492512.000000,136463451.000000,0.234285,0.263979,0.234285,0.234235,0.360062,0.007300,0.300385,0.012400,36:0.004;33:0.006;91:0.006;32:0.006;35:0.006,36:0.007;35:0.009;32:0.009;33:0.010;91:0.010
-3350,179,49,118,130,118,120,630505273.000000,144756442.000000,164723150.000000,144756442.000000,148179344.000000,0.229588,0.261256,0.229588,0.235017,0.352994,0.007400,0.295792,0.012000,36:0.004;91:0.006;98:0.006;116:0.006;47:0.006,36:0.007;33:0.009;98:0.010;64:0.010;91:0.010
-3300,180,48,118,131,118,124,675527526.000000,146887672.000000,200240858.000000,146887672.000000,150982346.000000,0.217441,0.296421,0.217441,0.223503,0.351496,0.007200,0.284269,0.010900,36:0.004;32:0.005;35:0.006;47:0.006;64:0.006,36:0.007;32:0.008;33:0.008;47:0.008;35:0.008
-3250,182,48,120,131,120,125,723915993.000000,155690005.000000,210658839.000000,155690005.000000,195399654.000000,0.215066,0.290999,0.215066,0.269920,0.344686,0.007000,0.287125,0.010700,36:0.004;33:0.005;47:0.005;91:0.005;98:0.005,36:0.005;33:0.006;47:0.007;98:0.007;91:0.008
-3200,186,50,124,132,124,123,771103898.000000,178310343.000000,205445841.000000,178310343.000000,196841447.000000,0.231240,0.266431,0.231240,0.255272,0.352337,0.007350,0.295506,0.010750,47:0.005;35:0.006;91:0.006;98:0.006;117:0.006,36:0.006;33:0.007;47:0.008;94:0.008;34:0.009
-3150,187,52,125,134,125,126,820080550.000000,188583698.000000,209570278.000000,188583698.000000,203859905.000000,0.229958,0.255548,0.229958,0.248585,0.355142,0.007500,0.293626,0.011100,32:0.005;91:0.005;98:0.006;35:0.006;47:0.006,36:0.007;32:0.008;33:0.008;91:0.008;98:0.008
-3100,187,52,125,134,125,128,873947165.000000,193656184.000000,215069315.000000,193656184.000000,194584262.000000,0.221588,0.246090,0.221588,0.222650,0.351851,0.007600,0.294053,0.011500,36:0.004;33:0.006;91:0.006;35:0.006;47:0.006,36:0.007;33:0.009;32:0.009;64:0.009;47:0.010
-3050,188,50,125,135,125,128,934595126.000000,197636216.000000,222125761.000000,197636216.000000,199227168.000000,0.211467,0.237671,0.211467,0.213169,0.346924,0.007470,0.288807,0.011270,91:0.005;98:0.006;32:0.006;35:0.006;64:0.006,36:0.007;91:0.008;98:0.009;64:0.009;32:0.009
-3000,191,50,131,140,131,132,991490100.000000,196421369.000000,230429281.000000,196421369.000000,212262726.000000,0.198107,0.232407,0.198107,0.214085,0.337904,0.007500,0.282331,0.011400,91:0.006;35:0.006;47:0.006;98:0.006;64:0.006,11:0.009;117:0.009;64:0.010;32:0.010;47:0.010
-2950,191,49,130,139,130,133,1060012516.000000,203422133.000000,237011003.000000,203422133.000000,214837817.000000,0.191905,0.223593,0.191905,0.202675,0.334260,0.007400,0.277263,0.011100,36:0.004;32:0.006;91:0.006;35:0.006;98:0.006,36:0.007;32:0.009;35:0.009;91:0.009;98:0.009
-2900,192,51,134,140,134,135,1125212458.000000,213249354.000000,249904744.000000,213249354.000000,226002005.000000,0.189519,0.222096,0.189519,0.200853,0.330794,0.007610,0.280480,0.011710,36:0.004;91:0.006;158:0.006;47:0.006;98:0.006,36:0.007;158:0.008;80:0.009;117:0.010;155:0.010
-2850,192,51,135,140,135,136,1181494113.000000,220287967.000000,256454904.000000,220287967.000000,243764410.000000,0.186449,0.217060,0.186449,0.206319,0.320683,0.007800,0.276989,0.012310,36:0.004;91:0.006;98:0.006;116:0.006;35:0.007,36:0.007;91:0.010;58:0.011;47:0.011;32:0.011
-2800,193,52,134,141,134,135,1231873441.000000,215486727.000000,259269572.000000,215486727.000000,244703095.000000,0.174926,0.210468,0.174926,0.198643,0.326361,0.007900,0.288201,0.012800,91:0.006;98:0.006;116:0.006;47:0.007;50:0.007,36:0.008;47:0.011;91:0.011;98:0.011;11:0.011
-2750,196,52,135,144,135,136,1283888144.000000,216441701.000000,261063819.000000,216441701.000000,235375820.000000,0.168583,0.203338,0.168583,0.183330,0.330693,0.007750,0.285880,0.012550,36:0.004;91:0.006;98:0.006;116:0.006;35:0.007,36:0.007;91:0.010;141:0.010;35:0.011;64:0.011
-2700,197,52,133,145,133,136,1326898641.000000,220820258.000000,268143555.000000,220820258.000000,259569525.000000,0.166418,0.202083,0.166418,0.195621,0.338905,0.007660,0.286364,0.012120,36:0.004;32:0.006;91:0.006;98:0.006;116:0.006,36:0.007;32:0.009;98:0.010;64:0.010;91:0.010
-2650,197,52,134,144,134,136,1373759038.000000,227660504.000000,267142037.000000,227660504.000000,245017058.000000,0.165721,0.194461,0.165721,0.178355,0.337711,0.008000,0.285473,0.012700,91:0.006;32:0.006;35:0.006;98:0.006;47:0.007,36:0.007;32:0.010;91:0.011;35:0.011;98:0.011
-2600,197,51,135,143,135,136,1414256270.000000,232438347.000000,279775613.000000,232438347.000000,238639108.000000,0.164354,0.197825,0.164354,0.168738,0.335326,0.007460,0.283630,0.012200,36:0.004;80:0.006;91:0.006;98:0.006;116:0.006,36:0.006;80:0.007;185:0.009;158:0.009;91:0.009
-2550,198,51,135,144,135,139,1432109896.000000,220946491.000000,265194239.000000,220946491.000000,257068678.000000,0.154280,0.185177,0.154280,0.179503,0.330073,0.007970,0.278960,0.012270,91:0.006;116:0.006;35:0.007;98:0.007;50:0.007,36:0.007;32:0.010;80:0.010;91:0.011;35:0.011
-2500,198,52,137,145,137,137,1447100449.000000,222100399.000000,268705919.000000,222100399.000000,240858608.000000,0.153480,0.185686,0.153480,0.166442,0.328746,0.007800,0.279009,0.011800,36:0.004;98:0.006;47:0.006;35:0.006;91:0.006,36:0.007;85:0.009;98:0.009;47:0.009;35:0.010
-2450,198,53,138,144,138,139,1462922179.000000,217543033.000000,262632926.000000,217543033.000000,231139233.000000,0.148704,0.179526,0.148704,0.157998,0.322494,0.007070,0.280365,0.010300,36:0.004;47:0.006;80:0.006;158:0.006;32:0.006,80:0.006;36:0.006;158:0.007;47:0.008;76:0.008
-2400,198,53,136,144,136,138,1494632282.000000,220553413.000000,265227701.000000,220553413.000000,232785448.000000,0.147564,0.177453,0.147564,0.155748,0.321310,0.006900,0.282788,0.010570,36:0.004;32:0.005;80:0.005;35:0.005;47:0.006,80:0.006;36:0.006;32:0.007;185:0.007;35:0.007
-2350,199,52,139,145,139,138,1529342281.000000,232506821.000000,271465624.000000,232506821.000000,239063514.000000,0.152031,0.177505,0.152031,0.156318,0.323744,0.007100,0.278152,0.010280,36:0.003;47:0.006;98:0.006;91:0.006;41:0.006,36:0.004;32:0.007;169:0.009;187:0.009;193:0.009
-2300,200,52,141,145,141,142,1533446118.000000,241560844.000000,271324931.000000,241560844.000000,260003462.000000,0.157528,0.176938,0.157528,0.169555,0.316564,0.007400,0.272613,0.010690,36:0.004;80:0.005;91:0.006;35:0.006;158:0.006,80:0.006;36:0.006;158:0.007;76:0.008;193:0.008
-2250,200,52,140,145,140,140,1519490370.000000,234586609.000000,261338665.000000,234586609.000000,240898957.000000,0.154385,0.171991,0.154385,0.158539,0.315488,0.007500,0.275976,0.010900,36:0.004;98:0.006;91:0.006;47:0.007;116:0.007,36:0.007;32:0.009;98:0.009;91:0.010;191:0.010
-2200,200,51,140,146,140,142,1527183453.000000,233268029.000000,263132477.000000,233268029.000000,250546819.000000,0.152744,0.172299,0.152744,0.164058,0.312861,0.007400,0.275006,0.010800,36:0.004;32:0.005;35:0.006;91:0.006;187:0.006,36:0.006;32:0.008;35:0.009;187:0.009;193:0.009
-2150,200,53,142,147,142,142,1550358748.000000,236203340.000000,275582163.000000,236203340.000000,243304657.000000,0.152354,0.177754,0.152354,0.156934,0.311568,0.007300,0.277180,0.010600,36:0.004;98:0.006;91:0.006;47:0.006;64:0.006,36:0.006;98:0.008;139:0.008;187:0.009;64:0.009
-2100,200,52,142,146,142,142,1573742734.000000,244050596.000000,274404352.000000,244050596.000000,255864962.000000,0.155077,0.174364,0.155077,0.162584,0.307463,0.007490,0.274188,0.010900,36:0.004;35:0.006;47:0.006;91:0.006;98:0.007,36:0.007;32:0.009;11:0.009;117:0.010;35:0.010
-2050,200,52,143,146,143,142,1595857974.000000,246247500.000000,277504970.000000,246247500.000000,252895832.000000,0.154304,0.173891,0.154304,0.158470,0.307753,0.007600,0.276256,0.011690,36:0.004;32:0.006;80:0.006;91:0.006;98:0.006,36:0.006;80:0.008;32:0.010;185:0.010;193:0.010
-2000,200,53,140,142,140,140,1605365916.000000,211060151.000000,230754374.000000,211060151.000000,217432698.000000,0.131472,0.143739,0.131472,0.135441,0.310830,0.007800,0.284579,0.012590,36:0.004;91:0.006;116:0.007;35:0.007;98:0.007,36:0.007;158:0.009;80:0.009;185:0.009;193:0.010
-1950,200,54,142,146,142,143,1610469534.000000,237307312.000000,272386808.000000,237307312.000000,255902694.000000,0.147353,0.169135,0.147353,0.158899,0.303925,0.007890,0.274916,0.012600,36:0.004;91:0.006;80:0.007;98:0.007;116:0.007,36:0.008;80:0.009;158:0.010;185:0.011;98:0.011
-1900,200,53,142,146,142,142,1621943566.000000,232233804.000000,267157091.000000,232233804.000000,249327443.000000,0.143182,0.164714,0.143182,0.153721,0.307089,0.007900,0.276750,0.012590,36:0.004;91:0.006;32:0.007;35:0.007;98:0.007,36:0.007;32:0.011;91:0.011;35:0.011;47:0.011
-1850,200,53,142,146,142,143,1636730122.000000,232801514.000000,254497736.000000,232801514.000000,249353464.000000,0.142236,0.155492,0.142236,0.152349,0.304054,0.007690,0.278244,0.011900,32:0.006;91:0.006;35:0.006;98:0.007;116:0.007,36:0.008;32:0.009;80:0.010;150:0.010;35:0.010
-1800,200,54,143,146,143,144,1655638965.000000,243816599.000000,262618159.000000,243816599.000000,250172734.000000,0.147264,0.158620,0.147264,0.151103,0.301018,0.007790,0.275878,0.011600,36:0.004;91:0.006;98:0.007;116:0.007;35:0.007,36:0.006;80:0.009;91:0.010;32:0.010;182:0.010
-1750,200,53,143,147,143,144,1665258136.000000,247241546.000000,271481021.000000,247241546.000000,253611817.000000,0.148470,0.163026,0.148470,0.152296,0.298536,0.007900,0.274039,0.012600,36:0.004;32:0.006;91:0.006;35:0.007;116:0.007,36:0.006;32:0.010;35:0.010;117:0.011;41:0.011
-1700,200,53,144,147,144,144,1671025499.000000,242672751.000000,266323365.000000,242672751.000000,253680722.000000,0.145224,0.159377,0.145224,0.151811,0.296304,0.007700,0.273815,0.012090,36:0.004;91:0.006;187:0.006;47:0.007;98:0.007,36:0.006;187:0.010;41:0.010;47:0.011;29:0.011
-1650,200,52,144,148,144,146,1658928143.000000,237079015.000000,260560283.000000,237079015.000000,247967655.000000,0.142911,0.157065,0.142911,0.149475,0.289034,0.007700,0.265168,0.011390,36:0.004;32:0.005;35:0.006;47:0.006;91:0.006,36:0.006;32:0.007;47:0.009;35:0.009;53:0.010
-1600,200,50,147,148,147,146,1692757172.000000,241085176.000000,247717701.000000,241085176.000000,247654957.000000,0.142422,0.146340,0.142422,0.146303,0.284626,0.007100,0.264704,0.010390,36:0.004;32:0.006;98:0.006;47:0.006;91:0.006,36:0.007;170:0.008;175:0.008;32:0.008;98:0.008
-1550,201,49,147,150,147,146,1714266687.000000,247764764.000000,267211969.000000,247764764.000000,254428443.000000,0.144531,0.155875,0.144531,0.148418,0.282872,0.007100,0.259507,0.010200,36:0.004;32:0.006;35:0.006;47:0.006;64:0.006,36:0.005;32:0.008;64:0.009;80:0.009;47:0.009
-1500,201,49,147,152,147,147,1736202992.000000,250863579.000000,279576407.000000,250863579.000000,265436097.000000,0.144490,0.161027,0.144490,0.152883,0.283636,0.007700,0.257444,0.011500,36:0.003;32:0.005;91:0.006;98:0.006;35:0.006,36:0.004;32:0.007;98:0.008;187:0.009;91:0.009
-1450,201,49,148,150,147,146,1748194434.000000,257837803.000000,275752421.000000,257807190.000000,264566672.000000,0.147488,0.157736,0.147471,0.151337,0.282606,0.007700,0.259953,0.011100,36:0.003;91:0.006;35:0.007;41:0.007;98:0.007,36:0.004;32:0.008;187:0.009;193:0.009;80:0.009
-1400,202,50,148,152,148,147,1753367444.000000,254328650.000000,262150715.000000,254328650.000000,260756537.000000,0.145052,0.149513,0.145052,0.148718,0.281964,0.007610,0.260540,0.011220,36:0.004;32:0.006;187:0.006;91:0.006;98:0.006,36:0.006;187:0.008;32:0.008;201:0.009;58:0.009
-1350,203,49,149,152,148,146,1759243285.000000,253989673.000000,272174185.000000,253945103.000000,253907555.000000,0.144374,0.154711,0.144349,0.144328,0.283540,0.007600,0.259112,0.011120,36:0.004;187:0.006;47:0.006;98:0.006;94:0.007,36:0.006;32:0.007;187:0.008;107:0.009;47:0.010
-1300,203,49,149,152,148,149,1778932426.000000,257952063.000000,275554715.000000,257914386.000000,268140886.000000,0.145004,0.154899,0.144983,0.150731,0.285494,0.007320,0.255381,0.010800,36:0.004;32:0.006;91:0.006;35:0.006;47:0.006,36:0.006;32:0.008;35:0.009;159:0.009;91:0.009
-1250,203,49,150,153,150,149,1805815537.000000,273776249.000000,281386422.000000,273776249.000000,273750125.000000,0.151608,0.155822,0.151608,0.151594,0.281027,0.007700,0.255938,0.011800,36:0.004;32:0.006;47:0.006;91:0.006;98:0.007,36:0.005;32:0.008;47:0.010;117:0.010;64:0.010
-1200,203,49,151,153,150,149,1810240565.000000,272582611.000000,280979241.000000,272553422.000000,272510831.000000,0.150578,0.155217,0.150562,0.150538,0.278692,0.008100,0.255931,0.012700,36:0.004;32:0.006;91:0.006;47:0.007;116:0.007,36:0.006;32:0.008;47:0.011;53:0.011;35:0.011
-1150,203,48,151,151,150,150,1808753291.000000,266947984.000000,273762674.000000,266919161.000000,273724806.000000,0.147587,0.151354,0.147571,0.151333,0.275300,0.007820,0.252759,0.012420,36:0.004;32:0.006;91:0.006;155:0.007;116:0.007,36:0.006;155:0.009;32:0.010;161:0.010;180:0.010
-1100,205,49,152,155,152,150,1826567128.000000,270240733.000000,276799125.000000,270240733.000000,275709788.000000,0.147950,0.151541,0.147950,0.150944,0.269819,0.008000,0.253143,0.012580,36:0.004;91:0.006;32:0.007;35:0.007;116:0.007,36:0.006;32:0.011;185:0.011;35:0.011;91:0.011
-1050,205,49,153,154,153,152,1847806836.000000,265704355.000000,272105163.000000,265704355.000000,272044592.000000,0.143794,0.147258,0.143794,0.147226,0.274549,0.008100,0.253134,0.012800,36:0.004;32:0.006;91:0.006;98:0.007;116:0.007,36:0.007;32:0.009;107:0.010;98:0.010;187:0.011
-1000,205,49,152,154,152,152,1858155276.000000,269848036.000000,276665530.000000,269848036.000000,276293572.000000,0.145224,0.148893,0.145224,0.148692,0.274641,0.007800,0.253239,0.012100,36:0.004;32:0.006;91:0.006;107:0.007;116:0.007,187:0.007;36:0.008;107:0.009;32:0.010;193:0.010
-950,205,50,152,154,152,152,1858936047.000000,269419475.000000,276502570.000000,269419475.000000,276042338.000000,0.144932,0.148742,0.144932,0.148495,0.279023,0.008140,0.254384,0.012300,36:0.004;91:0.006;32:0.007;98:0.007;116:0.007,36:0.007;187:0.010;98:0.011;91:0.011;32:0.011
-900,205,49,152,153,152,152,1872332961.000000,271270204.000000,278175549.000000,271270204.000000,271270204.000000,0.144884,0.148572,0.144884,0.144884,0.276728,0.008000,0.254634,0.012600,36:0.004;32:0.006;91:0.007;116:0.007;47:0.007,36:0.006;32:0.009;80:0.011;91:0.011;96:0.011
-850,205,50,152,153,152,152,1872561997.000000,266422556.000000,272875021.000000,266422556.000000,272835417.000000,0.142277,0.145723,0.142277,0.145702,0.275056,0.008040,0.253946,0.012800,36:0.004;32:0.006;91:0.007;47:0.007;98:0.007,36:0.005;32:0.009;47:0.010;98:0.011;41:0.011
-800,206,51,152,154,152,150,1894552110.000000,268127160.000000,274462185.000000,268127160.000000,274145069.000000,0.141525,0.144869,0.141525,0.144702,0.276566,0.007700,0.257589,0.011600,36:0.004;32:0.006;47:0.006;91:0.006;80:0.006,36:0.004;187:0.008;80:0.008;32:0.009;47:0.009
-750,206,52,151,153,151,150,1916470742.000000,267089322.000000,273978998.000000,267089322.000000,273627337.000000,0.139365,0.142960,0.139365,0.142777,0.283336,0.007600,0.259808,0.011400,36:0.004;32:0.005;91:0.005;98:0.006;47:0.006,32:0.006;36:0.006;91:0.008;107:0.009;98:0.009
-700,206,51,151,155,151,153,1941888860.000000,271507024.000000,279525268.000000,271507024.000000,278444824.000000,0.139816,0.143945,0.139816,0.143389,0.279365,0.007650,0.253810,0.011250,36:0.004;32:0.006;91:0.006;107:0.006;98:0.006,36:0.005;32:0.007;107:0.008;91:0.009;41:0.010
-650,207,50,152,157,152,153,1946236401.000000,277778493.000000,340713737.000000,277778493.000000,285020588.000000,0.142726,0.175063,0.142726,0.146447,0.278835,0.007460,0.251242,0.010960,36:0.004;80:0.005;158:0.005;32:0.006;185:0.006,36:0.004;80:0.005;158:0.006;185:0.006;193:0.007
-600,207,49,154,157,154,153,1912145492.000000,275457043.000000,335205877.000000,275457043.000000,282112848.000000,0.144057,0.175304,0.144057,0.147537,0.271126,0.007800,0.245153,0.011500,36:0.003;32:0.006;91:0.006;98:0.006;41:0.007,36:0.004;32:0.008;98:0.009;187:0.009;91:0.010
