year,country_index,country_name,population,stability,legitimacy,avg_control,autonomy_pressure,autonomy_over_years,is_at_war,state_bucket,low_stability,low_legitimacy,critical_state,stable_state,stab_start,stab_after_update,stab_after_budget,stab_after_demog,stab_delta_update,stab_delta_budget,stab_delta_demog,stab_delta_total,stab_delta_war,stab_delta_plague,stab_delta_stagnation,stab_delta_peace_recover,stab_delta_debt,stab_delta_control,stab_delta_demog_stress,stab_shortage_ratio,stab_disease_burden,stab_stagnation_years,stab_dominant_cause,stab_dominant_impact,legit_start,legit_after_economy,legit_after_budget,legit_after_demog,legit_after_culture,legit_end,legit_delta_economy,legit_delta_budget,legit_delta_demog,legit_delta_culture,legit_delta_events,legit_delta_total,legit_budget_shortfall_direct,legit_budget_burden_penalty,legit_budget_drift_stability,legit_budget_drift_tax,legit_budget_drift_control,legit_budget_drift_debt,legit_budget_drift_service,legit_budget_drift_shortfall,legit_budget_drift_plague,legit_budget_drift_war,legit_demog_shortage_ratio,legit_demog_disease_burden,legit_dominant_cause,legit_dominant_impact
-5000,11,North marbeldusgrad Tribe,185290,0.998800,0.617000,0.810600,0.005000,0,0,stable,0,0,0,1,1.000000,1.000000,0.998863,0.998832,0.000000,-0.001137,-0.000031,-0.001168,0.000000,0.000000,0.000000,0.004643,0.000000,-0.001137,-0.000031,0.000000,0.006491,1,control,0.001137,0.613849,0.617960,0.617066,0.617038,0.617038,0.617038,0.004111,-0.000894,-0.000028,0.000000,0.000000,0.003188,-0.000000,0.000000,0.001000,-0.000000,-0.001894,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006491,budget,0.000894
-5000,12,South linkinmar Tribe,45297,0.999100,0.621800,0.862900,0.003900,0,0,stable,0,0,0,1,1.000000,1.000000,0.999178,0.999147,0.000000,-0.000822,-0.000031,-0.000853,0.000000,0.000000,0.000000,0.004608,0.000000,-0.000822,-0.000031,0.000000,0.006399,1,control,0.000822,0.617891,0.622170,0.621799,0.621772,0.621772,0.621772,0.004279,-0.000371,-0.000028,0.000000,0.000000,0.003881,-0.000000,0.000000,0.001000,-0.000000,-0.001371,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006399,budget,0.000371
-5000,13,Belquigaria Tribe,350799,0.998500,0.560800,0.762000,0.006600,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998572,0.998539,0.000000,-0.001428,-0.000033,-0.001461,0.000000,0.000000,0.000000,0.010299,0.000000,-0.001428,-0.000033,0.000000,0.006628,0,control,0.001428,0.558232,0.562236,0.560857,0.560827,0.560827,0.560827,0.004005,-0.001380,-0.000029,0.000000,0.000000,0.002596,-0.000000,0.000000,0.001000,-0.000000,-0.002380,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006628,budget,0.001380
-5000,14,South nabelviastan Tribe,302996,0.998500,0.620000,0.754400,0.006000,0,0,stable,0,0,0,1,1.000000,1.000000,0.998526,0.998494,0.000000,-0.001474,-0.000032,-0.001506,0.000000,0.000000,0.000000,0.004534,0.000000,-0.001474,-0.000032,0.000000,0.006583,1,control,0.001474,0.616269,0.621458,0.620002,0.619973,0.619973,0.619973,0.005189,-0.001456,-0.000029,0.000000,0.000000,0.003703,-0.000000,0.000000,0.001000,-0.000000,-0.002456,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006583,budget,0.001456
-5000,15,South marquiterland Tribe,272137,0.997800,0.654300,0.645500,0.008000,0,0,stable,0,0,0,1,1.000000,1.000000,0.997873,0.997839,0.000000,-0.002127,-0.000034,-0.002161,0.000000,0.000000,0.000000,0.004516,0.000000,-0.002127,-0.000034,0.000000,0.006728,1,control,0.002127,0.652967,0.656924,0.654379,0.654348,0.654348,0.654348,0.003957,-0.002545,-0.000030,0.000000,0.000000,0.001382,-0.000000,0.000000,0.001000,-0.000000,-0.003545,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006728,budget,0.002545
-5000,16,Old kinquiviastan Tribe,299139,0.999200,0.633900,0.873200,0.003500,0,0,stable,0,0,0,1,1.000000,1.000000,0.999239,0.999209,0.000000,-0.000761,-0.000030,-0.000791,0.000000,0.000000,0.000000,0.010460,0.000000,-0.000761,-0.000030,0.000000,0.006366,0,control,0.000761,0.629238,0.634193,0.633925,0.633898,0.633898,0.633898,0.004955,-0.000268,-0.000027,0.000000,0.000000,0.004660,-0.000000,0.000000,0.001000,-0.000000,-0.001268,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006366,budget,0.000268
-5000,17,Old lorkindusia Tribe,303358,0.998400,0.627400,0.742700,0.006200,0,0,stable,0,0,0,1,1.000000,1.000000,0.998456,0.998424,0.000000,-0.001544,-0.000032,-0.001576,0.000000,0.000000,0.000000,0.004533,0.000000,-0.001544,-0.000032,0.000000,0.006593,1,control,0.001544,0.623926,0.628979,0.627405,0.627376,0.627376,0.627376,0.005052,-0.001573,-0.000029,0.000000,0.000000,0.003450,-0.000000,0.000000,0.001000,-0.000000,-0.002573,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006593,budget,0.001573
-5000,19,Old linkinterland Tribe,280067,0.998900,0.641400,0.824200,0.003800,0,0,stable,0,0,0,1,1.000000,1.000000,0.998945,0.998914,0.000000,-0.001055,-0.000031,-0.001086,0.000000,0.000000,0.000000,0.004535,0.000000,-0.001055,-0.000031,0.000000,0.006448,1,control,0.001055,0.632552,0.642145,0.641387,0.641359,0.641359,0.641359,0.009592,-0.000758,-0.000028,0.000000,0.000000,0.008807,-0.000000,0.000000,0.001000,-0.000000,-0.001758,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006448,budget,0.000758
-5000,20,Great terviaia Tribe,178384,0.988700,0.581800,0.790500,0.006000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998743,0.998710,0.000000,-0.001257,-0.000032,-0.001290,0.000000,0.000000,0.000000,0.004584,0.000000,-0.001257,-0.000032,0.000000,0.006581,1,control,0.001257,0.558818,0.562907,0.561811,0.561782,0.581782,0.581782,0.004089,-0.001095,-0.000029,0.020000,0.000000,0.022965,-0.000000,0.000000,0.001000,-0.000000,-0.002095,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006581,budget,0.001095
-5000,21,South ranranland Tribe,302916,0.997700,0.600600,0.621700,0.008800,0,0,stable,0,0,0,1,1.000000,1.000000,0.997730,0.997696,0.000000,-0.002270,-0.000035,-0.002304,0.000000,0.000000,0.000000,0.004391,0.000000,-0.002270,-0.000035,0.000000,0.006829,1,control,0.002270,0.599967,0.603443,0.600661,0.600630,0.600630,0.600630,0.003476,-0.002783,-0.000031,0.000000,0.000000,0.000662,-0.000000,0.000000,0.001000,-0.000000,-0.003783,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006829,budget,0.002783
-5000,22,Garzenland Tribe,116190,0.998900,0.590500,0.825900,0.005000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998956,0.998924,0.000000,-0.001044,-0.000031,-0.001076,0.000000,0.000000,0.000000,0.004513,0.000000,-0.001044,-0.000031,0.000000,0.006493,1,control,0.001044,0.587240,0.591286,0.590546,0.590517,0.590517,0.590517,0.004047,-0.000741,-0.000028,0.000000,0.000000,0.003278,-0.000000,0.000000,0.001000,-0.000000,-0.001741,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006493,budget,0.000741
-5000,23,Great tersolia Tribe,565695,0.999000,0.563700,0.842700,0.005000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999056,0.999025,0.000000,-0.000944,-0.000031,-0.000975,0.000000,0.000000,0.000000,0.010167,0.000000,-0.000944,-0.000031,0.000000,0.006492,0,control,0.000944,0.560244,0.564328,0.563755,0.563727,0.563727,0.563727,0.004083,-0.000573,-0.000028,0.000000,0.000000,0.003482,-0.000000,0.000000,0.001000,-0.000000,-0.001573,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006492,budget,0.000573
-5000,24,Great linmarland Tribe,15233,0.999300,0.660600,0.887100,0.002900,0,0,stable,0,0,0,1,1.000000,1.000000,0.999322,0.999293,0.000000,-0.000678,-0.000030,-0.000707,0.000000,0.000000,0.000000,0.004642,0.000000,-0.000678,-0.000030,0.000000,0.006319,1,control,0.000678,0.656116,0.660754,0.660625,0.660598,0.660598,0.660598,0.004638,-0.000129,-0.000027,0.000000,0.000000,0.004481,-0.000000,0.000000,0.001000,-0.000000,-0.001129,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006319,budget,0.000129
-5000,25,Great romviastan Tribe,54973,0.999500,0.595800,0.915400,0.003100,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999492,0.999462,0.000000,-0.000508,-0.000030,-0.000538,0.000000,0.000000,0.000000,0.004573,0.000000,-0.000508,-0.000030,0.000000,0.006339,1,control,0.000508,0.591279,0.595720,0.595873,0.595846,0.595846,0.595846,0.004441,0.000154,-0.000027,0.000000,0.000000,0.004567,-0.000000,0.000000,0.001000,-0.000000,-0.000846,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006339,demography,0.000027
-5000,26,Great nadusgrad Tribe,18863,0.999500,0.644000,0.915400,0.002500,0,0,stable,0,0,0,1,1.000000,1.000000,0.999493,0.999463,0.000000,-0.000507,-0.000030,-0.000537,0.000000,0.000000,0.000000,0.004644,0.000000,-0.000507,-0.000030,0.000000,0.006290,1,control,0.000507,0.639003,0.643873,0.644028,0.644001,0.644001,0.644001,0.004870,0.000154,-0.000027,0.000000,0.000000,0.004998,-0.000000,0.000000,0.001000,-0.000000,-0.000846,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006290,demography,0.000027
-5000,28,Ranbelnastan Tribe,222261,0.999000,0.568700,0.831400,0.005000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998988,0.998957,0.000000,-0.001012,-0.000032,-0.001043,0.000000,0.000000,0.000000,0.004537,0.000000,-0.001012,-0.000032,0.000000,0.006506,1,control,0.001012,0.564507,0.569382,0.568696,0.568668,0.568668,0.568668,0.004875,-0.000686,-0.000028,0.000000,0.000000,0.004160,-0.000000,0.000000,0.001000,-0.000000,-0.001686,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006506,budget,0.000686
-5000,29,New terlorran Tribe,302394,0.998600,0.635000,0.777400,0.005500,0,0,stable,0,0,0,1,1.000000,1.000000,0.998664,0.998632,0.000000,-0.001336,-0.000032,-0.001368,0.000000,0.000000,0.000000,0.004545,0.000000,-0.001336,-0.000032,0.000000,0.006527,1,control,0.001336,0.632194,0.636257,0.635030,0.635002,0.635002,0.635002,0.004063,-0.001226,-0.000029,0.000000,0.000000,0.002808,-0.000000,0.000000,0.001000,-0.000000,-0.002226,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006527,budget,0.001226
-5000,30,South marrannagrad Tribe,304913,0.998900,0.662800,0.820900,0.004000,0,0,stable,0,0,0,1,1.000000,1.000000,0.998925,0.998894,0.000000,-0.001075,-0.000031,-0.001106,0.000000,0.000000,0.000000,0.004593,0.000000,-0.001075,-0.000031,0.000000,0.006429,1,control,0.001075,0.656907,0.663599,0.662808,0.662780,0.662780,0.662780,0.006691,-0.000791,-0.000028,0.000000,0.000000,0.005872,-0.000000,0.000000,0.001000,-0.000000,-0.001791,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006429,budget,0.000791
-5000,31,Great terromgrad Tribe,559169,0.998100,0.568300,0.693900,0.007500,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998163,0.998129,0.000000,-0.001837,-0.000034,-0.001871,0.000000,0.000000,0.000000,0.010046,0.000000,-0.001837,-0.000034,0.000000,0.006737,0,control,0.001837,0.563279,0.570415,0.568354,0.568323,0.568323,0.568323,0.007136,-0.002061,-0.000030,0.000000,0.000000,0.005044,-0.000000,0.000000,0.001000,-0.000000,-0.003061,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006737,budget,0.002061
-5000,33,New marnaviastan Tribe,25023,0.999500,0.656300,0.919500,0.002300,0,0,stable,0,0,0,1,1.000000,1.000000,0.999517,0.999488,0.000000,-0.000483,-0.000029,-0.000512,0.000000,0.000000,0.000000,0.004654,0.000000,-0.000483,-0.000029,0.000000,0.006269,1,control,0.000483,0.651329,0.656161,0.656357,0.656330,0.656330,0.656330,0.004832,0.000195,-0.000027,0.000000,0.000000,0.005001,-0.000000,0.000000,0.001000,-0.000000,-0.000805,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006269,demography,0.000027
-5000,34,Old linlorland Tribe,114767,0.998300,0.601100,0.720000,0.007100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998320,0.998287,0.000000,-0.001680,-0.000033,-0.001713,0.000000,0.000000,0.000000,0.004579,0.000000,-0.001680,-0.000033,0.000000,0.006656,1,control,0.001680,0.599184,0.602974,0.601175,0.601145,0.601145,0.601145,0.003791,-0.001800,-0.000030,0.000000,0.000000,0.001961,-0.000000,0.000000,0.001000,-0.000000,-0.002800,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006656,budget,0.001800
-5000,36,New quirania Tribe,94034,0.999100,0.653400,0.847200,0.003900,0,0,stable,0,0,0,1,1.000000,1.000000,0.999083,0.999053,0.000000,-0.000917,-0.000031,-0.000947,0.000000,0.000000,0.000000,0.004593,0.000000,-0.000917,-0.000031,0.000000,0.006392,1,control,0.000917,0.649491,0.653992,0.653464,0.653436,0.653436,0.653436,0.004500,-0.000528,-0.000028,0.000000,0.000000,0.003945,-0.000000,0.000000,0.001000,-0.000000,-0.001528,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006392,budget,0.000528
-5000,37,North linsolnastan Tribe,300877,0.997100,0.653000,0.530100,0.009000,0,0,stable,0,0,0,1,1.000000,1.000000,0.997180,0.997144,0.000000,-0.002820,-0.000036,-0.002856,0.000000,0.000000,0.000000,0.004520,0.000000,-0.002820,-0.000036,0.000000,0.006953,1,control,0.002820,0.652403,0.656735,0.653035,0.653003,0.653003,0.653003,0.004331,-0.003699,-0.000032,0.000000,0.000000,0.000600,-0.000000,0.000000,0.001000,-0.000000,-0.004699,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006953,budget,0.003699
-5000,38,North zenranzenia Tribe,132887,0.999100,0.651400,0.858400,0.003600,0,0,stable,0,0,0,1,1.000000,1.000000,0.999150,0.999120,0.000000,-0.000850,-0.000030,-0.000880,0.000000,0.000000,0.000000,0.004559,0.000000,-0.000850,-0.000030,0.000000,0.006376,1,control,0.000850,0.647176,0.651883,0.651467,0.651440,0.651440,0.651440,0.004707,-0.000416,-0.000027,0.000000,0.000000,0.004264,-0.000000,0.000000,0.001000,-0.000000,-0.001416,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006376,budget,0.000416
-5000,39,North ranzengrad Tribe,121558,0.999300,0.632200,0.896000,0.003000,0,0,stable,0,0,0,1,1.000000,1.000000,0.999376,0.999346,0.000000,-0.000624,-0.000030,-0.000654,0.000000,0.000000,0.000000,0.004666,0.000000,-0.000624,-0.000030,0.000000,0.006330,1,control,0.000624,0.627028,0.632266,0.632226,0.632199,0.632199,0.632199,0.005238,-0.000040,-0.000027,0.000000,0.000000,0.005171,-0.000000,0.000000,0.001000,-0.000000,-0.001040,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006330,budget,0.000040
-5000,40,Terlingrad Tribe,302476,0.988800,0.644700,0.813300,0.004900,0,0,stable,0,0,0,1,1.000000,1.000000,0.998880,0.998849,0.000000,-0.001120,-0.000031,-0.001151,0.000000,0.000000,0.000000,0.004548,0.000000,-0.001120,-0.000031,0.000000,0.006474,1,control,0.001120,0.621102,0.625608,0.624741,0.624713,0.644713,0.644713,0.004506,-0.000867,-0.000028,0.020000,0.000000,0.023611,-0.000000,0.000000,0.001000,-0.000000,-0.001867,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006474,budget,0.000867
-5000,41,Romlinzenstan Tribe,32644,0.999300,0.664500,0.891100,0.002800,0,0,stable,0,0,0,1,1.000000,1.000000,0.999346,0.999317,0.000000,-0.000654,-0.000030,-0.000683,0.000000,0.000000,0.000000,0.004616,0.000000,-0.000654,-0.000030,0.000000,0.006304,1,control,0.000654,0.659702,0.664664,0.664575,0.664548,0.664548,0.664548,0.004962,-0.000089,-0.000027,0.000000,0.000000,0.004846,-0.000000,0.000000,0.001000,-0.000000,-0.001089,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006304,budget,0.000089
-5000,42,New linranqui Tribe,302832,0.998500,0.664300,0.758500,0.005600,0,0,stable,0,0,0,1,1.000000,1.000000,0.998551,0.998519,0.000000,-0.001449,-0.000032,-0.001481,0.000000,0.000000,0.000000,0.004509,0.000000,-0.001449,-0.000032,0.000000,0.006524,1,control,0.001449,0.661284,0.665713,0.664298,0.664270,0.664270,0.664270,0.004429,-0.001415,-0.000029,0.000000,0.000000,0.002985,-0.000000,0.000000,0.001000,-0.000000,-0.002415,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006524,budget,0.001415
-5000,43,South viamarter Tribe,129817,0.999000,0.579300,0.832400,0.004900,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998995,0.998963,0.000000,-0.001005,-0.000031,-0.001037,0.000000,0.000000,0.000000,0.004585,0.000000,-0.001005,-0.000031,0.000000,0.006489,1,control,0.001005,0.575542,0.580042,0.579367,0.579339,0.579339,0.579339,0.004501,-0.000676,-0.000028,0.000000,0.000000,0.003797,-0.000000,0.000000,0.001000,-0.000000,-0.001676,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006489,budget,0.000676
-5000,44,North romsolkinland Tribe,231572,0.999100,0.560500,0.853900,0.004700,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999124,0.999092,0.000000,-0.000876,-0.000031,-0.000908,0.000000,0.000000,0.000000,0.004611,0.000000,-0.000876,-0.000031,0.000000,0.006474,1,control,0.000876,0.556486,0.560993,0.560533,0.560504,0.560504,0.560504,0.004507,-0.000461,-0.000028,0.000000,0.000000,0.004019,-0.000000,0.000000,0.001000,-0.000000,-0.001461,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006474,budget,0.000461
-5000,45,Old lorlinlinland Tribe,303347,0.999100,0.598800,0.856800,0.003700,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999141,0.999110,0.000000,-0.000859,-0.000031,-0.000890,0.000000,0.000000,0.000000,0.004539,0.000000,-0.000859,-0.000031,0.000000,0.006437,1,control,0.000859,0.590725,0.599281,0.598849,0.598821,0.598821,0.598821,0.008557,-0.000432,-0.000028,0.000000,0.000000,0.008097,-0.000000,0.000000,0.001000,-0.000000,-0.001432,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006437,budget,0.000432
-5000,46,Great rombel Tribe,13375,0.999200,0.548700,0.871300,0.004500,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999228,0.999197,0.000000,-0.000772,-0.000031,-0.000803,0.000000,0.000000,0.000000,0.004583,0.000000,-0.000772,-0.000031,0.000000,0.006460,1,control,0.000772,0.544925,0.549029,0.548742,0.548714,0.548714,0.548714,0.004104,-0.000287,-0.000028,0.000000,0.000000,0.003789,-0.000000,0.000000,0.001000,-0.000000,-0.001287,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006460,budget,0.000287
-5000,47,South ternanaia Tribe,300288,0.998500,0.659400,0.763500,0.005600,0,0,stable,0,0,0,1,1.000000,1.000000,0.998581,0.998549,0.000000,-0.001419,-0.000032,-0.001451,0.000000,0.000000,0.000000,0.004641,0.000000,-0.001419,-0.000032,0.000000,0.006525,1,control,0.001419,0.656696,0.660774,0.659409,0.659381,0.659381,0.659381,0.004078,-0.001365,-0.000029,0.000000,0.000000,0.002685,-0.000000,0.000000,0.001000,-0.000000,-0.002365,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006525,budget,0.001365
-5000,48,Linquibelia Tribe,129803,0.999400,0.631600,0.898300,0.002800,0,0,stable,0,0,0,1,1.000000,1.000000,0.999390,0.999360,0.000000,-0.000610,-0.000030,-0.000640,0.000000,0.000000,0.000000,0.004673,0.000000,-0.000610,-0.000030,0.000000,0.006329,1,control,0.000610,0.625498,0.631600,0.631583,0.631556,0.631556,0.631556,0.006102,-0.000017,-0.000027,0.000000,0.000000,0.006058,-0.000000,0.000000,0.001000,-0.000000,-0.001017,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006329,demography,0.000027
