year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,99,52,0,0,0,0,18003643.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998278,0.997780,0.604188,0.556140,0:0.989;20:0.989;60:0.989;80:0.989;40:0.989,75:0.548;22:0.549;84:0.549;26:0.551;95:0.552
-4100,143,61,68,79,68,72,116471976.000000,11019480.000000,14534100.000000,11019480.000000,12666064.000000,0.094611,0.124786,0.094611,0.108748,0.533451,0.007920,0.444034,0.011420,27:0.005;64:0.005;36:0.006;87:0.006;117:0.007,27:0.007;36:0.009;64:0.009;117:0.009;34:0.010
-4050,144,59,72,83,72,76,127115830.000000,13573232.000000,16990707.000000,13573232.000000,14475582.000000,0.106778,0.133663,0.106778,0.113877,0.514678,0.007930,0.426251,0.010930,64:0.005;87:0.006;36:0.006;23:0.006;116:0.007,27:0.007;64:0.007;18:0.008;23:0.009;25:0.009
-4000,148,59,73,86,73,77,139365384.000000,13480767.000000,18216305.000000,13480767.000000,14667993.000000,0.096730,0.130709,0.096730,0.105248,0.516078,0.008170,0.430820,0.012950,64:0.005;87:0.006;27:0.006;36:0.006;16:0.007,64:0.007;25:0.008;27:0.009;8:0.009;26:0.009
-3950,148,58,75,85,75,78,151943155.000000,15377659.000000,19642912.000000,15377659.000000,17850081.000000,0.101207,0.129278,0.101207,0.117479,0.507621,0.008470,0.429228,0.013070,64:0.005;87:0.006;36:0.006;110:0.007;63:0.007,64:0.008;27:0.009;110:0.009;25:0.010;63:0.010
-3900,149,58,77,89,77,79,168376027.000000,17086257.000000,22299439.000000,17086257.000000,18795831.000000,0.101477,0.132438,0.101477,0.111630,0.494297,0.008280,0.416717,0.012580,64:0.005;87:0.006;63:0.007;123:0.007;142:0.007,64:0.008;18:0.009;8:0.010;27:0.010;63:0.010
-3850,149,59,80,88,80,82,183933909.000000,21749229.000000,26082974.000000,21749229.000000,23020363.000000,0.118245,0.141806,0.118245,0.125156,0.484189,0.008200,0.412220,0.012740,25:0.005;64:0.006;8:0.006;87:0.006;123:0.007,25:0.008;18:0.009;64:0.009;8:0.010;36:0.010
-3800,150,58,82,91,82,86,203132899.000000,25873804.000000,29141544.000000,25873804.000000,25395639.000000,0.127374,0.143460,0.127374,0.125020,0.475365,0.007900,0.401259,0.012690,25:0.005;64:0.006;87:0.006;27:0.006;142:0.007,25:0.008;64:0.010;27:0.010;8:0.010;87:0.011
-3750,149,56,81,90,81,87,224855878.000000,25241762.000000,43978427.000000,25241762.000000,40907824.000000,0.112258,0.195585,0.112258,0.181929,0.467911,0.008180,0.393454,0.012980,25:0.005;64:0.006;87:0.006;123:0.007;142:0.007,25:0.007;64:0.010;8:0.010;18:0.011;87:0.011
-3700,150,56,87,92,87,87,248036175.000000,44551060.000000,46347264.000000,44551060.000000,45827819.000000,0.179615,0.186857,0.179615,0.184763,0.449296,0.008390,0.390637,0.013100,87:0.005;25:0.006;64:0.006;123:0.007;117:0.007,25:0.010;64:0.010;117:0.010;8:0.010;87:0.010
-3650,151,56,87,93,87,89,272765380.000000,50120038.000000,56807869.000000,50120038.000000,52473700.000000,0.183748,0.208266,0.183748,0.192377,0.442704,0.008500,0.385434,0.013600,87:0.006;64:0.006;142:0.007;116:0.007;13:0.007,64:0.010;8:0.010;87:0.010;25:0.011;36:0.011
-3600,152,55,89,93,89,90,303034764.000000,58998208.000000,66139764.000000,58998208.000000,59009910.000000,0.194691,0.218258,0.194691,0.194730,0.440232,0.008310,0.382829,0.013210,87:0.006;64:0.006;142:0.007;63:0.007;116:0.007,64:0.010;87:0.010;8:0.010;25:0.011;63:0.011
-3550,152,55,90,97,90,95,335473522.000000,72429837.000000,91705615.000000,72429837.000000,84849899.000000,0.215903,0.273362,0.215903,0.252926,0.427283,0.008310,0.366966,0.012810,87:0.006;64:0.006;8:0.006;142:0.007;13:0.007,64:0.010;8:0.010;25:0.010;87:0.010;27:0.011
-3500,152,55,92,97,92,94,372814551.000000,91699795.000000,102112968.000000,91699795.000000,94444475.000000,0.245966,0.273897,0.245966,0.253328,0.418545,0.008310,0.371534,0.013100,64:0.006;18:0.006;27:0.006;123:0.007;142:0.007,18:0.009;64:0.010;27:0.010;8:0.010;25:0.010
-3450,154,54,94,98,94,93,411381264.000000,104952629.000000,124487425.000000,104952629.000000,104922577.000000,0.255123,0.302608,0.255123,0.255049,0.419161,0.008400,0.370354,0.013000,87:0.006;8:0.006;64:0.006;27:0.006;123:0.007,25:0.009;8:0.010;64:0.010;27:0.010;87:0.010
-3400,154,52,93,102,93,96,450797814.000000,118683726.000000,160209603.000000,118683726.000000,145090741.000000,0.263275,0.355391,0.263275,0.321853,0.414929,0.008500,0.354027,0.013260,87:0.006;64:0.006;8:0.006;25:0.006;13:0.007,64:0.009;8:0.010;25:0.010;87:0.011;27:0.011
-3350,156,52,96,101,96,97,492565666.000000,158339384.000000,163478248.000000,158339384.000000,158370476.000000,0.321458,0.331891,0.321458,0.321522,0.406907,0.008200,0.357649,0.012800,64:0.005;8:0.006;87:0.006;18:0.006;109:0.007,64:0.008;8:0.009;18:0.009;27:0.010;25:0.010
-3300,157,52,96,102,96,97,532160194.000000,164987832.000000,183967582.000000,164987832.000000,164999754.000000,0.310034,0.345700,0.310034,0.310057,0.402562,0.007860,0.353996,0.011520,25:0.004;64:0.005;8:0.006;15:0.006;18:0.006,25:0.005;26:0.007;15:0.007;64:0.008;27:0.008
-3250,158,51,96,105,96,97,577875689.000000,179276799.000000,205783954.000000,179276799.000000,183147425.000000,0.310234,0.356104,0.310234,0.316932,0.407654,0.007570,0.346589,0.010770,64:0.005;8:0.006;87:0.006;25:0.006;133:0.007,27:0.008;64:0.008;8:0.009;133:0.009;30:0.009
-3200,158,52,97,105,97,100,627195595.000000,203250997.000000,225680016.000000,203250997.000000,217066782.000000,0.324063,0.359824,0.324063,0.346091,0.405408,0.007700,0.342921,0.010800,8:0.006;64:0.006;25:0.006;87:0.006;109:0.006,18:0.008;27:0.009;8:0.009;64:0.009;25:0.009
-3150,159,51,97,105,97,99,675439268.000000,226004945.000000,250709133.000000,226004945.000000,239599722.000000,0.334604,0.371179,0.334604,0.354732,0.406653,0.007980,0.344073,0.010780,64:0.006;87:0.006;63:0.007;34:0.007;16:0.007,18:0.008;38:0.008;8:0.008;64:0.009;25:0.009
-3100,160,54,97,105,97,97,713668456.000000,229062366.000000,253063234.000000,229062366.000000,234815909.000000,0.320965,0.354595,0.320965,0.329027,0.408137,0.008200,0.350747,0.011790,64:0.005;87:0.006;25:0.006;122:0.006;23:0.007,64:0.008;8:0.008;122:0.009;27:0.010;25:0.010
-3050,163,52,99,108,98,101,748035677.000000,229325482.000000,249868072.000000,229002799.000000,232970394.000000,0.306570,0.334032,0.306139,0.311443,0.408108,0.007640,0.340122,0.010920,64:0.005;87:0.006;8:0.007;122:0.007;134:0.007,64:0.008;8:0.009;122:0.010;134:0.010;117:0.010
-3000,163,52,101,109,100,104,788775072.000000,232691125.000000,253746294.000000,232356579.000000,243998648.000000,0.295003,0.321697,0.294579,0.309339,0.399891,0.007820,0.339099,0.011400,25:0.005;64:0.005;8:0.006;87:0.006;122:0.007,64:0.008;25:0.008;18:0.009;8:0.009;122:0.010
-2950,163,51,101,111,101,105,836047899.000000,238282796.000000,260534437.000000,238282796.000000,247192994.000000,0.285011,0.311626,0.285011,0.295668,0.392880,0.008100,0.331831,0.011520,64:0.006;87:0.006;69:0.007;70:0.007;122:0.007,64:0.009;25:0.010;8:0.010;115:0.011;122:0.011
-2900,163,50,104,111,104,106,891009426.000000,245194484.000000,266285386.000000,245194484.000000,256797548.000000,0.275187,0.298858,0.275187,0.288210,0.387726,0.008220,0.324510,0.011760,87:0.006;64:0.006;134:0.007;63:0.007;110:0.007,64:0.010;134:0.010;8:0.011;25:0.011;33:0.011
-2850,164,50,104,111,104,106,943998349.000000,244525095.000000,264674088.000000,244525095.000000,256200112.000000,0.259031,0.280376,0.259031,0.271399,0.381181,0.008300,0.323923,0.012330,87:0.006;64:0.006;34:0.007;117:0.007;115:0.007,34:0.009;117:0.009;25:0.010;122:0.010;64:0.010
-2800,166,50,107,114,107,106,1000785851.000000,244287672.000000,264637455.000000,244287672.000000,249908526.000000,0.244096,0.264430,0.244096,0.249712,0.381087,0.008550,0.326870,0.013150,87:0.006;64:0.006;37:0.008;122:0.008;134:0.008,8:0.010;64:0.010;25:0.011;87:0.011;134:0.011
-2750,167,51,107,114,107,109,1059367181.000000,245426399.000000,271244749.000000,245426399.000000,257363834.000000,0.231673,0.256044,0.231673,0.242941,0.374958,0.008160,0.320642,0.012660,64:0.006;87:0.006;8:0.006;33:0.007;25:0.007,64:0.009;8:0.010;25:0.010;87:0.011;18:0.011
-2700,168,51,108,115,108,110,1119381596.000000,245861271.000000,284021621.000000,245861271.000000,273137645.000000,0.219640,0.253731,0.219640,0.244008,0.370613,0.008270,0.322314,0.012700,25:0.005;64:0.006;8:0.006;34:0.007;27:0.007,25:0.008;34:0.009;64:0.010;8:0.010;117:0.011
-2650,169,51,109,118,109,111,1190192665.000000,261546242.000000,292026183.000000,261546242.000000,270174260.000000,0.219751,0.245360,0.219751,0.227000,0.372869,0.008200,0.319094,0.012760,87:0.006;64:0.006;28:0.007;34:0.007;38:0.007,28:0.010;34:0.010;64:0.010;25:0.010;8:0.011
-2600,170,52,109,117,109,110,1271686171.000000,268539044.000000,293023676.000000,268539044.000000,274046396.000000,0.211168,0.230421,0.211168,0.215498,0.374498,0.008300,0.319553,0.012860,87:0.006;18:0.006;64:0.006;36:0.006;34:0.007,18:0.008;34:0.009;36:0.010;8:0.010;64:0.010
-2550,171,51,111,118,111,114,1335410928.000000,278235581.000000,298509483.000000,278235581.000000,292483335.000000,0.208352,0.223534,0.208352,0.219021,0.370493,0.008300,0.317716,0.013100,25:0.006;87:0.006;8:0.006;64:0.006;142:0.007,25:0.009;8:0.010;64:0.010;87:0.011;72:0.011
-2500,171,51,111,120,111,116,1383947130.000000,275012086.000000,304799860.000000,275012086.000000,296508873.000000,0.198716,0.220240,0.198716,0.214249,0.360389,0.008000,0.311013,0.011900,8:0.006;64:0.006;87:0.006;25:0.006;63:0.007,8:0.009;64:0.009;63:0.009;25:0.010;110:0.010
-2450,172,51,113,120,113,117,1443243495.000000,275903116.000000,304760393.000000,275903116.000000,299071288.000000,0.191169,0.211164,0.191169,0.207222,0.352087,0.007400,0.309305,0.010800,64:0.005;8:0.005;18:0.006;25:0.006;87:0.006,64:0.007;18:0.008;8:0.008;2:0.009;27:0.009
-2400,173,50,114,120,114,117,1496974607.000000,287021046.000000,300156344.000000,287021046.000000,299789210.000000,0.191734,0.200509,0.191734,0.200263,0.357888,0.007320,0.306998,0.010400,25:0.005;64:0.005;33:0.006;87:0.006;26:0.006,25:0.005;64:0.007;33:0.008;27:0.008;15:0.008
-2350,174,51,114,122,114,117,1557627299.000000,293208831.000000,311455652.000000,293208831.000000,300938268.000000,0.188241,0.199955,0.188241,0.193203,0.359073,0.007630,0.308294,0.010930,25:0.005;64:0.006;8:0.006;87:0.006;18:0.006,25:0.008;33:0.008;18:0.009;64:0.009;27:0.009
-2300,175,51,116,123,116,117,1580604427.000000,294328355.000000,312230407.000000,294328355.000000,305415220.000000,0.186213,0.197539,0.186213,0.193227,0.358899,0.008040,0.311646,0.011500,87:0.006;25:0.006;64:0.006;142:0.006;73:0.007,18:0.008;25:0.009;142:0.009;8:0.010;64:0.010
-2250,175,51,116,123,116,120,1601774826.000000,295554941.000000,313334705.000000,295554941.000000,308008123.000000,0.184517,0.195617,0.184517,0.192292,0.354597,0.007900,0.305919,0.011540,8:0.006;64:0.006;87:0.006;25:0.006;142:0.006,25:0.007;8:0.009;142:0.009;64:0.009;15:0.009
-2200,176,50,116,125,116,116,1600074957.000000,295264104.000000,310477485.000000,295264104.000000,308987802.000000,0.184531,0.194039,0.184531,0.193108,0.356771,0.007800,0.307386,0.011650,8:0.005;64:0.005;87:0.006;142:0.006;72:0.007,8:0.008;64:0.008;142:0.009;25:0.009;122:0.010
-2150,176,51,116,123,116,118,1613627359.000000,295181880.000000,312961543.000000,295181880.000000,299411008.000000,0.182931,0.193949,0.182931,0.185552,0.357120,0.007500,0.306802,0.010800,25:0.005;64:0.005;8:0.005;87:0.006;28:0.006,64:0.007;25:0.008;8:0.008;28:0.008;117:0.008
-2100,176,50,116,124,115,120,1622897894.000000,307222868.000000,319378973.000000,306892363.000000,314409566.000000,0.189305,0.196795,0.189101,0.193733,0.353056,0.007800,0.305477,0.011300,64:0.006;8:0.006;87:0.006;18:0.006;142:0.007,64:0.009;8:0.009;63:0.009;18:0.010;142:0.010
-2050,176,50,117,123,117,117,1635188366.000000,301654806.000000,313812473.000000,301654806.000000,307618225.000000,0.184477,0.191912,0.184477,0.188124,0.352575,0.008500,0.309174,0.012250,87:0.006;64:0.006;142:0.006;73:0.008;119:0.008,33:0.010;142:0.010;64:0.010;25:0.010;8:0.011
-2000,176,51,110,117,110,113,1655472758.000000,222947746.000000,240566717.000000,222947746.000000,234913121.000000,0.134673,0.145316,0.134673,0.141901,0.372694,0.008650,0.325599,0.013250,87:0.006;64:0.006;142:0.006;122:0.007;134:0.008,142:0.010;122:0.011;64:0.011;8:0.011;87:0.011
-1950,176,51,117,124,117,120,1651154913.000000,298021879.000000,310256322.000000,298021879.000000,309933537.000000,0.180493,0.187903,0.180493,0.187707,0.353636,0.008500,0.305959,0.013400,142:0.006;25:0.007;18:0.007;122:0.007;37:0.008,142:0.009;25:0.010;8:0.011;18:0.011;122:0.011
-1900,177,51,118,124,118,121,1622281479.000000,404850927.000000,416673578.000000,404850927.000000,415691651.000000,0.249557,0.256844,0.249557,0.256239,0.347622,0.008500,0.301325,0.013300,8:0.006;64:0.006;87:0.006;142:0.007;122:0.007,8:0.010;64:0.010;142:0.010;25:0.011;34:0.011
-1850,177,50,118,125,118,122,1646734857.000000,399294961.000000,417758134.000000,399294961.000000,410809369.000000,0.242477,0.253689,0.242477,0.249469,0.349726,0.008400,0.297688,0.012760,64:0.006;87:0.006;8:0.006;25:0.007;18:0.007,64:0.009;34:0.010;8:0.010;18:0.010;25:0.010
-1800,178,49,119,126,119,120,1667126901.000000,374310399.000000,392486808.000000,374310399.000000,380382826.000000,0.224524,0.235427,0.224524,0.228167,0.349016,0.008100,0.298415,0.012400,64:0.006;25:0.006;142:0.007;18:0.007;63:0.007,110:0.010;64:0.010;25:0.010;8:0.010;63:0.011
-1750,178,49,120,128,120,124,1679427154.000000,375637250.000000,393727977.000000,375637250.000000,387856415.000000,0.223670,0.234442,0.223670,0.230946,0.336295,0.008440,0.294674,0.013170,87:0.006;64:0.006;117:0.007;33:0.007;36:0.007,117:0.010;34:0.010;64:0.011;8:0.011;33:0.011
-1700,179,49,121,129,121,125,1666199969.000000,374737642.000000,392727814.000000,374737642.000000,386664901.000000,0.224906,0.235703,0.224906,0.232064,0.337768,0.008480,0.294670,0.012280,87:0.006;64:0.006;142:0.007;18:0.007;36:0.007,122:0.010;142:0.011;34:0.011;64:0.011;18:0.011
-1650,179,49,121,128,121,124,1660600116.000000,370915112.000000,418899068.000000,370915112.000000,382872133.000000,0.223362,0.252258,0.223362,0.230563,0.335758,0.008000,0.292846,0.012000,25:0.005;8:0.006;64:0.006;27:0.006;87:0.006,25:0.008;8:0.009;158:0.009;27:0.009;33:0.009
-1600,179,50,121,128,121,125,1678729185.000000,366662124.000000,410928666.000000,366662124.000000,406229310.000000,0.218416,0.244786,0.218416,0.241986,0.338351,0.007780,0.292396,0.011300,8:0.005;64:0.005;33:0.006;87:0.006;34:0.006,8:0.008;64:0.008;34:0.008;33:0.008;27:0.009
-1550,179,49,121,127,121,124,1706111174.000000,376286638.000000,419898179.000000,376286638.000000,411458118.000000,0.220552,0.246114,0.220552,0.241167,0.333789,0.007800,0.289798,0.011200,64:0.005;87:0.006;142:0.007;109:0.007;72:0.007,64:0.007;8:0.007;25:0.008;18:0.008;27:0.009
-1500,179,48,123,129,123,125,1715499767.000000,405965142.000000,424624370.000000,405965142.000000,410484236.000000,0.236645,0.247522,0.236645,0.239280,0.329445,0.007500,0.285272,0.010980,64:0.006;8:0.006;87:0.006;28:0.007;142:0.007,25:0.007;64:0.008;8:0.009;28:0.009;27:0.009
-1450,179,48,124,131,124,126,1723604502.000000,402879008.000000,421219180.000000,402879008.000000,410457056.000000,0.233742,0.244383,0.233742,0.238139,0.326291,0.007580,0.284225,0.011100,64:0.006;87:0.006;122:0.006;134:0.006;142:0.007,122:0.008;134:0.008;18:0.009;74:0.010;64:0.010
-1400,180,47,124,131,124,126,1718456428.000000,386364645.000000,408052017.000000,386364645.000000,398105497.000000,0.224832,0.237453,0.224832,0.231665,0.325371,0.007900,0.280893,0.011500,33:0.006;64:0.006;87:0.006;36:0.007;142:0.007,33:0.009;8:0.010;27:0.010;36:0.010;64:0.010
-1350,181,47,125,134,125,127,1725211115.000000,379986862.000000,415225852.000000,379986862.000000,390314240.000000,0.220255,0.240681,0.220255,0.226241,0.323620,0.007900,0.275738,0.011500,25:0.005;64:0.006;142:0.007;117:0.007;73:0.007,25:0.008;8:0.009;64:0.009;18:0.009;117:0.009
-1300,181,47,125,133,125,127,1746489869.000000,386297248.000000,422481670.000000,386297248.000000,410840129.000000,0.221185,0.241903,0.221185,0.235238,0.328824,0.007600,0.284598,0.010900,64:0.006;87:0.006;142:0.006;36:0.007;117:0.007,8:0.008;64:0.008;117:0.009;142:0.009;122:0.009
-1250,181,47,124,133,124,127,1751713723.000000,387299734.000000,425061956.000000,387299734.000000,409687679.000000,0.221098,0.242655,0.221098,0.233878,0.331644,0.008000,0.282923,0.012100,64:0.006;87:0.006;18:0.006;142:0.006;69:0.007,64:0.009;8:0.009;142:0.009;18:0.009;69:0.011
-1200,181,48,125,131,125,128,1774474909.000000,387812265.000000,417918462.000000,387812265.000000,408453742.000000,0.218550,0.235517,0.218550,0.230183,0.322552,0.008300,0.280075,0.012600,25:0.006;87:0.006;64:0.006;142:0.007;122:0.007,25:0.009;142:0.009;64:0.010;8:0.011;87:0.011
-1150,181,47,125,133,125,130,1758953157.000000,389625442.000000,422089457.000000,389625442.000000,414390227.000000,0.221510,0.239966,0.221510,0.235589,0.324780,0.008600,0.275409,0.013200,87:0.006;64:0.006;142:0.007;122:0.008;134:0.008,33:0.010;142:0.010;36:0.011;64:0.011;8:0.011
-1100,181,46,126,135,126,128,1770766003.000000,385857198.000000,421814512.000000,385857198.000000,406199014.000000,0.217904,0.238210,0.217904,0.229392,0.321207,0.008500,0.274917,0.013100,87:0.006;64:0.006;142:0.007;36:0.008;73:0.008,25:0.010;142:0.011;8:0.011;64:0.011;87:0.011
-1050,181,46,126,135,126,128,1778932801.000000,384585294.000000,420756805.000000,384585294.000000,394105112.000000,0.216189,0.236522,0.216189,0.221540,0.320866,0.008500,0.274154,0.013000,87:0.006;64:0.006;34:0.007;142:0.007;70:0.008,34:0.009;142:0.010;8:0.011;64:0.011;25:0.011
-1000,181,46,125,134,125,129,1787406861.000000,386817992.000000,424951951.000000,386817992.000000,393373586.000000,0.216413,0.237748,0.216413,0.220081,0.321285,0.008500,0.277229,0.013200,64:0.006;87:0.006;142:0.007;18:0.007;73:0.008,8:0.009;64:0.010;142:0.010;25:0.011;18:0.011
-950,182,47,126,135,126,129,1792722579.000000,389919248.000000,428138772.000000,389919248.000000,404663722.000000,0.217501,0.238820,0.217501,0.225726,0.320693,0.008600,0.272893,0.013210,64:0.006;8:0.006;18:0.007;142:0.007;70:0.007,18:0.009;64:0.010;8:0.011;142:0.011;25:0.011
-900,182,47,125,134,125,129,1802324027.000000,388714811.000000,427798199.000000,388714811.000000,403993961.000000,0.215674,0.237359,0.215674,0.224152,0.323724,0.008410,0.276345,0.013200,87:0.006;25:0.006;64:0.006;142:0.007;18:0.007,142:0.010;64:0.011;8:0.011;25:0.011;18:0.011
-850,182,47,126,134,126,129,1792889436.000000,384794455.000000,423476130.000000,384794455.000000,406026038.000000,0.214623,0.236198,0.214623,0.226465,0.322550,0.008210,0.276810,0.012500,87:0.006;64:0.006;27:0.007;34:0.007;36:0.007,34:0.009;36:0.010;64:0.011;8:0.011;25:0.011
-800,182,47,126,135,126,133,1810128509.000000,377088488.000000,414167369.000000,377088488.000000,408762266.000000,0.208321,0.228806,0.208321,0.225819,0.313319,0.007900,0.267240,0.012000,87:0.006;8:0.006;64:0.006;142:0.007;18:0.007,18:0.010;8:0.010;64:0.010;27:0.011;142:0.011
-750,182,47,126,135,126,130,1838129543.000000,378815438.000000,416968454.000000,378815438.000000,408499013.000000,0.206087,0.226844,0.206087,0.222236,0.319993,0.007710,0.274234,0.011310,64:0.006;87:0.006;18:0.006;142:0.007;28:0.007,8:0.008;27:0.009;18:0.009;64:0.009;148:0.009
-700,183,47,126,136,126,129,1848084623.000000,384660329.000000,424552034.000000,384660329.000000,401942352.000000,0.208140,0.229725,0.208140,0.217491,0.319913,0.007800,0.276016,0.011320,64:0.006;87:0.006;142:0.007;34:0.007;119:0.007,8:0.008;64:0.008;27:0.009;18:0.010;34:0.010
-650,183,46,127,135,127,131,1861814956.000000,386829154.000000,425225856.000000,386829154.000000,404398165.000000,0.207770,0.228393,0.207770,0.217206,0.320973,0.008100,0.271945,0.011600,8:0.006;64:0.006;87:0.006;142:0.006;122:0.007,8:0.008;64:0.008;122:0.009;18:0.009;142:0.009
-600,183,46,127,135,127,132,1858378365.000000,388512896.000000,418158315.000000,388512896.000000,413149843.000000,0.209060,0.225012,0.209060,0.222317,0.315460,0.008000,0.266308,0.011400,64:0.006;18:0.006;87:0.006;142:0.006;74:0.007,25:0.008;18:0.008;134:0.009;74:0.009;64:0.009
