year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,99,67,0,0,0,0,21561085.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998184,0.997700,0.618346,0.568360,0:0.988;40:0.989;20:0.989;60:0.989;80:0.989,6:0.555;66:0.557;17:0.561;30:0.561;81:0.562
-4950,100,92,1,5,1,0,27988026.000000,137.000000,427890.000000,137.000000,0.000000,0.000005,0.015288,0.000005,0.000000,0.972915,0.960950,0.928623,0.777980,100:0.351;97:0.603;64:0.612;7:0.674;79:0.707,64:0.247;100:0.272;79:0.277;97:0.290;7:0.294
-4900,105,95,2,6,2,0,32222691.000000,79397.000000,408014.000000,79397.000000,0.000000,0.002464,0.012662,0.002464,0.000000,0.944610,0.730560,0.923904,0.673540,64:0.336;79:0.360;106:0.423;102:0.502;97:0.532,79:0.212;64:0.219;102:0.251;106:0.348;101:0.350
-4850,105,99,3,3,3,1,36389875.000000,250528.000000,250528.000000,250528.000000,53883.000000,0.006885,0.006885,0.006885,0.001481,0.955247,0.933860,0.943614,0.889820,64:0.140;79:0.247;97:0.332;102:0.466;55:0.486,64:0.070;79:0.254;97:0.314;102:0.430;55:0.484
-4800,105,101,3,2,2,2,40959428.000000,245359.000000,76191.000000,76191.000000,76191.000000,0.005990,0.001860,0.001860,0.001860,0.965829,0.995600,0.967308,0.976720,64:0.034;79:0.195;97:0.346;102:0.477;55:0.615,64:0.009;79:0.197;97:0.469;102:0.661;101:0.706
-4750,105,102,3,2,2,1,46154393.000000,245452.000000,71976.000000,71976.000000,50423.000000,0.005318,0.001559,0.001559,0.001092,0.971081,0.962040,0.969571,0.925140,64:0.077;79:0.300;97:0.346;55:0.756;47:0.921,64:0.080;79:0.359;97:0.583;101:0.798;47:0.891
-4700,106,102,2,2,2,2,51806376.000000,70834.000000,70834.000000,70834.000000,70834.000000,0.001367,0.001367,0.001367,0.001367,0.969844,0.980150,0.965393,0.930750,64:0.046;79:0.191;97:0.422;108:0.579;50:0.915,64:0.019;79:0.190;97:0.589;108:0.625;102:0.875
-4650,106,103,2,1,1,1,57706016.000000,71097.000000,50278.000000,50278.000000,50278.000000,0.001232,0.000871,0.000871,0.000871,0.977554,0.998600,0.975681,0.960750,64:0.113;79:0.346;97:0.413;108:0.926;47:0.936,64:0.099;79:0.468;97:0.707;101:0.784;49:0.913
-4600,106,103,2,1,1,1,63724544.000000,71469.000000,50005.000000,50005.000000,50005.000000,0.001122,0.000785,0.000785,0.000785,0.974200,0.948250,0.975346,0.926850,64:0.096;79:0.375;97:0.531;27:0.919;86:0.927,64:0.091;79:0.550;86:0.881;27:0.888;25:0.893
-4550,106,104,2,1,1,1,70180353.000000,71982.000000,50172.000000,50172.000000,50172.000000,0.001026,0.000715,0.000715,0.000715,0.981683,0.999350,0.984557,0.995450,64:0.180;79:0.395;97:0.813;23:0.912;29:0.933,64:0.206;79:0.661;29:0.890;14:0.893;80:0.903
