year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,94,60,0,0,0,0,16316324.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998436,0.998000,0.615731,0.573530,60:0.989;80:0.989;40:0.989;25:0.997;32:0.997,25:0.552;63:0.555;41:0.556;67:0.556;9:0.565
-4950,94,90,0,2,0,2,21495061.000000,0.000000,114296.000000,0.000000,114296.000000,0.000000,0.005317,0.000000,0.005317,0.982895,0.989850,0.943973,0.871040,64:0.436;98:0.534;7:0.834;36:0.888;35:0.904,64:0.053;98:0.130;7:0.418;36:0.511;50:0.609
-4900,100,88,4,8,4,1,24576980.000000,112778.000000,379535.000000,112778.000000,32284.000000,0.004589,0.015443,0.004589,0.001314,0.935737,0.747520,0.909436,0.512190,64:0.069;98:0.347;100:0.352;104:0.386;106:0.420,64:0.008;98:0.258;104:0.312;106:0.340;50:0.350
-4850,100,96,2,1,1,1,27784491.000000,71943.000000,31621.000000,31621.000000,31621.000000,0.002589,0.001138,0.001138,0.001138,0.959859,0.930220,0.959747,0.820360,64:0.167;98:0.374;104:0.423;100:0.508;103:0.699,64:0.224;98:0.472;104:0.549;105:0.665;103:0.719
-4800,101,97,2,1,1,1,31066484.000000,66428.000000,32214.000000,32214.000000,32214.000000,0.002138,0.001037,0.001037,0.001037,0.962923,0.968700,0.965753,0.915300,64:0.120;98:0.344;104:0.401;107:0.508;50:0.718,64:0.113;104:0.418;107:0.481;98:0.576;76:0.827
-4750,101,98,1,1,1,1,34711660.000000,30233.000000,30233.000000,30233.000000,30233.000000,0.000871,0.000871,0.000871,0.000871,0.966777,0.968100,0.976474,0.948800,64:0.034;104:0.420;98:0.484;50:0.619;76:0.669,64:0.029;104:0.615;76:0.847;95:0.862;50:0.885
-4700,101,97,1,1,1,1,38631008.000000,30502.000000,30502.000000,30502.000000,30502.000000,0.000790,0.000790,0.000790,0.000790,0.967901,0.951900,0.972512,0.916800,64:0.012;104:0.540;98:0.561;50:0.575;76:0.729,64:0.012;21:0.874;104:0.884;31:0.899;45:0.899
-4650,101,100,1,1,1,1,43059955.000000,30597.000000,30597.000000,30597.000000,30597.000000,0.000711,0.000711,0.000711,0.000711,0.977899,0.978200,0.981502,0.961500,64:0.050;50:0.719;98:0.749;104:0.756;76:0.823,64:0.031;20:0.878;16:0.888;77:0.897;18:0.901
-4600,101,100,1,1,1,1,48068047.000000,30815.000000,30815.000000,30815.000000,30815.000000,0.000641,0.000641,0.000641,0.000641,0.985056,0.998800,0.980360,0.943700,64:0.074;98:0.807;45:0.913;86:0.925;70:0.944,64:0.075;45:0.881;86:0.898;88:0.916;46:0.917
-4550,101,100,1,1,1,1,53285515.000000,30972.000000,30972.000000,30972.000000,30972.000000,0.000581,0.000581,0.000581,0.000581,0.987984,0.999600,0.985961,0.986700,64:0.113;98:0.886;90:0.934;84:0.946;58:0.963,64:0.115;58:0.894;90:0.914;18:0.928;84:0.930
