year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4640,unlock,40,North dusrania Tribe,1,Pottery,1
-4636,unlock,9,Great garterran Tribe,2,Animal Husbandry,1
-4580,unlock,40,North dusrania Tribe,2,Animal Husbandry,2
-4579,unlock,28,Old quisolia Tribe,2,Animal Husbandry,1
-4578,unlock,22,Lorzenlin Tribe,1,Pottery,1
-4574,unlock,28,Old quisolia Tribe,1,Pottery,2
-4557,unlock,106,Great vialor Tribe,1,Pottery,1
-4555,unlock,9,Great garterran Tribe,1,Pottery,2
-4537,unlock,0,North quilindusgrad Tribe,1,Pottery,1
-4534,unlock,22,Lorzenlin Tribe,2,Animal Husbandry,2
-4530,unlock,63,North linterdusland Tribe,1,Pottery,1
-4526,unlock,106,Great vialor Tribe,2,Animal Husbandry,2
-4525,unlock,67,Great duslorlinia Tribe,2,Animal Husbandry,1
-4522,unlock,40,North dusrania Tribe,3,Archery,3
-4516,unlock,22,Lorzenlin Tribe,5,Sailing,3
