year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-2050,277179016.000000,0.087609,45864.000000,224.000000,0.000000,0.000000,0.097143,0.000000,0.000000,315,0.972542,0.910304,0.000000,0.000000
-2000,277713384.000000,0.087948,74369.000000,224.000000,0.000000,0.000000,0.102857,0.000000,0.000000,315,0.966530,0.899518,0.000000,0.000000
-1950,283572697.000000,0.087827,69900.000000,224.000000,0.000000,0.000000,0.108571,0.000000,0.000000,315,0.968556,0.905884,0.000000,0.000000
-1900,284668582.000000,0.087432,73619.500000,221.500000,0.000000,0.000000,0.119318,0.000000,0.000000,318,0.973702,0.922200,0.000000,0.000000
-1850,287970220.000000,0.088317,78649.000000,223.500000,0.000000,0.000000,0.119318,0.000000,0.000000,318,0.970081,0.913660,0.000000,0.000000
-1800,291542591.000000,0.090882,87402.000000,216.500000,0.000000,0.000000,0.117978,0.000000,0.000000,324,0.970453,0.912021,0.000000,0.000000
-1750,297225486.000000,0.090687,73272.000000,216.500000,0.000000,0.000000,0.129213,0.000000,0.000000,324,0.968926,0.906202,0.000000,0.000000
-1700,302216672.000000,0.091235,76615.000000,216.500000,0.000000,0.000000,0.129213,0.000000,0.000000,324,0.971254,0.909074,0.000000,0.000000
-1650,304009890.000000,0.090473,76691.500000,216.500000,0.000000,0.000000,0.129213,0.000000,0.000000,324,0.974057,0.923952,0.000000,0.000000
-1600,304203049.000000,0.091065,80538.000000,216.500000,0.000000,0.000000,0.150000,0.000000,0.000000,330,0.963353,0.875628,0.000000,0.000000
-1550,301467081.000000,0.091700,79041.000000,217.000000,0.000000,0.000000,0.154696,0.000000,0.000000,332,0.969680,0.906880,0.000000,0.000000
-1500,301884842.000000,0.092979,76631.000000,217.000000,0.000000,0.000000,0.160221,0.000000,0.000000,332,0.964120,0.880228,0.000000,0.000000
-1450,306535208.000000,0.096354,80496.000000,217.000000,0.000000,0.000000,0.160221,0.000000,0.000000,332,0.962420,0.893255,0.000000,0.000000
-1400,314879834.000000,0.097529,82764.000000,217.000000,0.000000,0.000000,0.169399,0.000000,0.000000,334,0.963908,0.898653,0.000000,0.000000
-1350,316820076.000000,0.094849,81068.500000,216.500000,0.000000,0.000000,0.173913,0.000000,0.000000,341,0.974422,0.917839,0.000000,0.000000
-1300,317032529.000000,0.096178,76796.000000,211.000000,0.000000,0.000000,0.171123,0.000000,0.000000,351,0.971719,0.915202,0.000000,0.000000
-1250,318775809.000000,0.097369,98591.000000,209.500000,0.000000,0.000000,0.175532,0.000000,0.000000,353,0.966589,0.905490,0.000000,0.000000
-1200,321542708.000000,0.098904,85645.000000,209.500000,0.000000,0.000000,0.180851,0.000000,0.000000,353,0.969177,0.902456,0.000000,0.000000
-1150,325824461.000000,0.098449,85698.000000,207.500000,0.000000,0.000000,0.189474,0.000000,0.000000,358,0.970896,0.908094,0.000000,0.000000
-1100,326354245.000000,0.097725,93374.000000,207.000000,0.000000,0.000000,0.193717,0.000000,0.000000,360,0.967211,0.901055,0.000000,0.000000
-1050,324283552.000000,0.101112,91392.000000,205.500000,0.000000,0.000000,0.203125,0.000000,0.000000,364,0.968078,0.892632,0.000000,0.000000
-1000,325909178.000000,0.099637,77783.000000,205.500000,0.000000,0.000000,0.203125,0.000000,0.000000,364,0.972495,0.914533,0.000000,0.000000
-950,332933788.000000,0.101393,82791.000000,206.000000,0.000000,0.000000,0.207254,0.000000,0.000000,368,0.972574,0.911539,0.000000,0.000000
-900,334602049.000000,0.100955,84277.000000,205.500000,0.000000,0.000000,0.201031,0.000000,0.000000,369,0.964981,0.896423,0.000000,0.000000
-850,335588512.000000,0.100994,72357.500000,205.500000,0.000000,0.000000,0.201031,0.000000,0.000000,371,0.967667,0.896351,0.000000,0.000000
-800,339191729.000000,0.104839,73429.000000,206.000000,0.000000,0.000000,0.200000,0.000000,0.000000,374,0.965575,0.873654,0.000000,0.000000
-750,341820588.000000,0.105577,77768.000000,205.500000,0.000000,0.000000,0.204082,0.000000,0.000000,375,0.966764,0.891771,0.000000,0.000000
-700,341847890.000000,0.102593,74518.500000,205.500000,0.000000,0.000000,0.214286,0.000000,0.000000,379,0.968647,0.901055,0.000000,0.000000
-650,343661676.000000,0.105921,69029.500000,205.500000,0.000000,0.000000,0.214286,0.000000,0.000000,379,0.968688,0.904164,0.000000,0.000000
-600,340703057.000000,0.106661,74053.000000,205.500000,0.000000,0.000000,0.214286,0.000000,0.000000,379,0.965001,0.889669,0.000000,0.000000
-550,352504447.000000,0.109875,56426.000000,206.000000,0.000000,0.000000,0.213198,0.000000,0.000000,383,0.976127,0.927291,0.000000,0.000000
-500,350645818.000000,0.106044,70512.000000,206.000000,0.000000,0.000000,0.213198,0.000000,0.000000,383,0.966648,0.890566,0.000000,0.000000
-450,351917992.000000,0.107204,70759.000000,206.000000,0.000000,0.000000,0.218274,0.000000,0.000000,383,0.970230,0.905703,0.000000,0.000000
-400,353139357.000000,0.110414,68948.000000,207.000000,0.000000,0.000000,0.218274,0.000000,0.000000,383,0.965777,0.905394,0.000000,0.000000
-350,356441302.000000,0.110356,72450.000000,207.000000,0.000000,0.000000,0.218274,0.000000,0.000000,383,0.970920,0.903744,0.000000,0.000000
-300,360302947.000000,0.108196,70864.000000,207.000000,0.000000,0.000000,0.218274,0.000000,0.000000,383,0.973120,0.921498,0.000000,0.000000
-250,365873448.000000,0.110917,55490.000000,207.000000,0.000000,0.000000,0.223350,0.000000,0.000000,383,0.972528,0.915442,0.000000,0.000000
-200,361463673.000000,0.108870,64518.000000,207.000000,0.000000,0.000000,0.223350,0.000000,0.000000,383,0.968063,0.902424,0.000000,0.000000
-150,366084704.000000,0.110607,64308.000000,207.000000,0.000000,0.000000,0.228426,0.000000,0.000000,383,0.974307,0.916058,0.000000,0.000000
-100,369878294.000000,0.110872,70247.000000,207.000000,0.000000,0.000000,0.233503,0.000000,0.000000,383,0.964364,0.884201,0.000000,0.000000
-50,370310196.000000,0.114041,64150.000000,207.500000,0.000000,0.000000,0.242424,0.000000,0.000000,385,0.970624,0.906245,0.000000,0.000000
0,368420438.000000,0.112256,69773.000000,207.000000,0.000000,0.000000,0.246231,0.000000,0.000000,389,0.971308,0.903354,0.000000,0.000000
50,378137928.000000,0.113581,68642.000000,206.000000,0.000000,0.000000,0.248756,0.000000,0.000000,395,0.972628,0.901454,0.000000,0.000000
100,380160245.000000,0.115119,68564.500000,204.500000,0.000000,0.000000,0.247525,0.000000,0.000000,399,0.967653,0.884891,0.000000,0.000000
150,384654850.000000,0.116206,64960.000000,205.000000,0.000000,0.000000,0.251232,0.000000,0.000000,401,0.968842,0.897287,0.000000,0.000000
200,381279416.000000,0.113190,72028.000000,205.000000,0.000000,0.000000,0.251232,0.000000,0.000000,401,0.968374,0.903932,0.000000,0.000000
250,390333781.000000,0.118688,63024.000000,205.000000,0.000000,0.000000,0.251232,0.000000,0.000000,401,0.975281,0.919664,0.000000,0.000000
300,389880567.000000,0.117177,65918.000000,205.000000,0.000000,0.000000,0.258537,0.000000,0.000000,410,0.967448,0.896269,0.000000,0.000000
350,394516773.000000,0.118731,62377.000000,205.000000,0.000000,0.000000,0.258537,0.000000,0.000000,410,0.971444,0.906585,0.000000,0.000000
400,397414038.000000,0.117959,63631.000000,205.000000,0.000000,0.000000,0.258537,0.000000,0.000000,410,0.974112,0.909378,0.000000,0.000000
450,396676072.000000,0.119213,70259.000000,205.000000,0.000000,0.000000,0.263415,0.000000,0.000000,410,0.974749,0.912897,0.000000,0.000000
500,402606234.000000,0.122372,64007.000000,205.000000,0.000000,0.000000,0.268293,0.000000,0.000000,410,0.971567,0.908658,0.000000,0.000000
550,405053524.000000,0.119366,65648.000000,205.000000,0.000000,0.000000,0.273171,0.000000,0.000000,410,0.965717,0.893177,0.000000,0.000000
600,412833783.000000,0.121893,69516.000000,205.000000,0.000000,0.000000,0.273171,0.000000,0.000000,410,0.970505,0.898471,0.000000,0.000000
650,416412980.000000,0.121885,65189.000000,205.000000,0.000000,0.000000,0.278049,0.000000,0.000000,410,0.967999,0.893920,0.000000,0.000000
700,416352576.000000,0.122029,66328.000000,205.000000,0.000000,0.000000,0.282927,0.000000,0.000000,410,0.968849,0.890795,0.000000,0.000000
750,421353585.000000,0.124768,63921.000000,205.000000,0.000000,0.000000,0.282927,0.000000,0.000000,415,0.971261,0.904193,0.000000,0.000000
800,426772040.000000,0.124659,63651.000000,205.000000,0.000000,0.000000,0.297561,0.000000,0.000000,415,0.970494,0.900757,0.000000,0.000000
850,429398021.000000,0.126489,59479.000000,205.000000,0.000000,0.000000,0.297561,0.000000,0.000000,420,0.974075,0.918727,0.000000,0.000000
900,434882693.000000,0.127405,63146.000000,202.000000,0.000000,0.000000,0.296117,0.000000,0.000000,423,0.971714,0.905359,0.000000,0.000000
950,434903221.000000,0.124036,61153.500000,202.000000,0.000000,0.000000,0.300971,0.000000,0.000000,423,0.969993,0.904545,0.000000,0.000000
1000,443821626.000000,0.125420,67856.500000,202.000000,0.000000,0.000000,0.310680,0.000000,0.000000,423,0.969673,0.895835,0.000000,0.000000
1050,447067104.000000,0.125702,65129.000000,199.500000,0.000000,0.000000,0.320388,0.000000,0.000000,424,0.967747,0.898707,0.000000,0.000000
1100,450568951.000000,0.127460,62354.000000,199.500000,0.000000,0.000000,0.320388,0.000000,0.000000,430,0.971572,0.901919,0.000000,0.000000
1150,450624203.000000,0.127819,60927.000000,200.000000,0.000000,0.000000,0.328502,0.000000,0.000000,433,0.965837,0.883192,0.000000,0.000000
1200,451349972.000000,0.129114,59256.000000,200.000000,0.000000,0.000000,0.342995,0.000000,0.000000,433,0.969859,0.901513,0.000000,0.000000
1250,448780403.000000,0.129211,60391.500000,202.000000,0.000000,0.000000,0.350962,0.000000,0.000000,435,0.964119,0.882455,0.000000,0.000000
1300,446441458.000000,0.129387,56704.500000,202.000000,0.000000,0.000000,0.350962,0.000000,0.000000,435,0.966535,0.879471,0.000000,0.000000
1350,442735946.000000,0.128011,58073.500000,202.000000,0.000000,0.000000,0.350962,0.000000,0.000000,435,0.969347,0.906612,0.000000,0.000000
1400,452285293.000000,0.130700,59099.500000,202.000000,0.000000,0.000000,0.357143,0.000000,0.000000,439,0.967489,0.898016,0.000000,0.000000
1450,452641371.000000,0.128327,58189.500000,202.000000,0.000000,0.000000,0.361905,0.000000,0.000000,439,0.967884,0.898690,0.000000,0.000000
1500,454253568.000000,0.131255,55725.500000,202.000000,0.000000,0.000000,0.361905,0.000000,0.000000,439,0.972156,0.904832,0.000000,0.000000
1550,458167349.000000,0.132114,60367.000000,202.000000,0.000000,0.000000,0.361905,0.000000,0.000000,439,0.964462,0.880429,0.000000,0.000000
1600,460480971.000000,0.130325,61782.000000,200.000000,0.000000,0.000000,0.369668,0.000000,0.000000,441,0.971212,0.905340,0.000000,0.000000
1650,461443754.000000,0.130849,61434.000000,200.000000,0.000000,0.000000,0.369668,0.000000,0.000000,441,0.969929,0.901521,0.000000,0.000000
1700,469065322.000000,0.131669,58335.000000,200.000000,0.000000,0.000000,0.369668,0.000000,0.000000,441,0.969480,0.903952,0.000000,0.000000
1750,467652796.000000,0.133160,63125.000000,200.000000,0.000000,0.000000,0.379147,0.000000,0.000000,441,0.969262,0.901792,0.000000,0.000000
1800,472283343.000000,0.131705,61823.000000,202.000000,0.000000,0.000000,0.386792,0.000000,0.000000,443,0.972823,0.905662,0.000000,0.000000
1850,475921127.000000,0.136067,66160.000000,202.000000,0.000000,0.000000,0.386792,0.000000,0.000000,443,0.967027,0.884268,0.000000,0.000000
1900,476017585.000000,0.134937,64960.000000,202.000000,0.000000,0.000000,0.391509,0.000000,0.000000,443,0.965495,0.890414,0.000000,0.000000
1950,473689310.000000,0.134719,60780.500000,202.000000,0.000000,0.000000,0.396226,0.000000,0.000000,443,0.964923,0.876925,0.000000,0.000000
2000,479218892.000000,0.137329,63546.000000,202.000000,0.000000,0.000000,0.396226,0.000000,0.000000,443,0.961531,0.868193,0.000000,0.000000
2025,482320656.000000,0.133490,63640.000000,200.000000,0.000000,0.000000,0.399061,0.000000,0.000000,447,0.969477,0.892554,0.000000,0.000000
