year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-5000,14634278.000000,0.024192,120684.000000,270.000000,0.000000,0.000590,0.000808,0.000000,0.000000,0.000000,5,0.999746,1.000000,0.000150,0.000155
-4950,19295820.000000,0.026641,151845.500000,267.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46,0.979895,0.911393,0.000094,0.000161
-4900,22150355.000000,0.027988,126585.500000,262.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74,0.979323,0.898851,0.000107,0.000187
-4850,24665124.000000,0.027736,143708.000000,264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85,0.974361,0.888429,0.000132,0.000212
-4800,26793604.000000,0.028242,115128.000000,249.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108,0.974969,0.896631,0.000130,0.000232
-4750,29283825.000000,0.029467,117997.000000,227.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,126,0.978408,0.915062,0.000137,0.000233
-4700,31998636.000000,0.029878,113182.500000,221.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,138,0.975077,0.907832,0.000135,0.000263
-4650,34993062.000000,0.030355,115029.000000,216.000000,0.000000,0.004221,0.003701,0.000000,0.000000,0.000000,148,0.974449,0.901626,0.000126,0.000211
-4600,38264977.000000,0.031247,101367.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,162,0.975650,0.914937,0.000135,0.000207
-4550,41812466.000000,0.031929,106974.500000,213.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,166,0.970515,0.908346,0.000132,0.000202
-4500,45757498.000000,0.032515,93483.000000,209.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177,0.969315,0.886613,0.000129,0.000210
-4450,50204812.000000,0.033790,106012.000000,209.000000,0.000000,0.003924,0.003032,0.000000,0.000000,0.000000,179,0.969326,0.906386,0.000133,0.000210
-4400,55143268.000000,0.034832,102239.000000,212.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,185,0.968706,0.916345,0.000132,0.000204
-4350,60391471.000000,0.036205,94710.000000,217.500000,0.000000,0.003259,0.002758,0.000000,0.000000,0.000000,194,0.969853,0.898754,0.000132,0.000204
-4300,66855587.000000,0.037315,106203.000000,213.000000,0.000000,0.003066,0.003017,0.000000,0.000000,0.000000,207,0.972745,0.904748,0.000125,0.000205
-4250,72884906.000000,0.037254,95304.000000,213.000000,0.000000,0.003227,0.003113,0.000000,0.000000,0.000000,207,0.968976,0.891439,0.000131,0.000219
-4200,80385597.000000,0.039221,95237.500000,213.000000,0.000000,0.003172,0.002929,0.000000,0.000000,0.000000,210,0.973381,0.911505,0.000131,0.000210
-4150,87847174.000000,0.039069,97541.000000,213.000000,0.000000,0.002788,0.003075,0.000000,0.000000,0.000000,214,0.967226,0.890533,0.000129,0.000198
-4100,96505789.000000,0.040543,99624.000000,213.000000,0.000000,0.002883,0.002982,0.000000,0.000000,0.000000,214,0.974124,0.910806,0.000128,0.000208
-4050,106263506.000000,0.042804,87857.500000,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,215,0.973712,0.909956,0.000131,0.000211
-4000,118572505.000000,0.044580,107268.000000,212.500000,0.000000,0.003134,0.002902,0.000000,0.000000,0.000000,226,0.972106,0.901181,0.000133,0.000232
-3950,131224985.000000,0.045684,82204.000000,212.500000,0.000000,0.002595,0.003537,0.000000,0.000000,0.000000,226,0.970338,0.899311,0.000138,0.000208
-3900,146276599.000000,0.046598,82738.000000,212.500000,0.000000,0.002729,0.003628,0.000000,0.000000,0.000000,226,0.974355,0.913896,0.000136,0.000207
-3850,160439237.000000,0.048017,85735.000000,213.000000,0.000000,0.002465,0.003628,0.000000,0.000000,0.000000,226,0.971861,0.908070,0.000136,0.000204
-3800,178860085.000000,0.050522,87749.000000,213.000000,0.000000,0.002618,0.003855,0.000000,0.000000,0.000000,226,0.974181,0.921693,0.000133,0.000219
-3750,195244634.000000,0.052631,84352.000000,213.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,227,0.963038,0.896953,0.000139,0.000223
-3700,215635846.000000,0.056026,89119.000000,212.500000,0.000000,0.002232,0.003709,0.000000,0.000000,0.000000,231,0.970381,0.904038,0.000143,0.000219
-3650,235332322.000000,0.055988,103071.000000,212.500000,0.000000,0.001867,0.003576,0.000000,0.000000,0.000000,231,0.967137,0.904695,0.000123,0.000195
-3600,257979590.000000,0.062409,104716.000000,212.500000,0.000000,0.002039,0.003488,0.000000,0.000000,0.000000,231,0.971397,0.915169,0.000128,0.000194
-3550,282120278.000000,0.063863,109545.000000,212.500000,0.000000,0.002236,0.003576,0.000000,0.000000,0.000000,231,0.971804,0.912855,0.000135,0.000196
-3500,307454831.000000,0.068635,90960.000000,208.000000,0.000000,0.002184,0.003268,0.000000,0.000000,0.000000,245,0.972986,0.905951,0.000136,0.000205
-3450,329186789.000000,0.068237,119301.500000,208.500000,0.000000,0.002209,0.003393,0.000000,0.000000,0.000000,246,0.971193,0.911106,0.000137,0.000204
-3400,346562857.000000,0.068315,114528.500000,208.500000,0.000000,0.001843,0.003351,0.000000,0.000000,0.000000,246,0.972964,0.917171,0.000140,0.000205
-3350,364352547.000000,0.070066,119276.500000,208.500000,0.000000,0.002189,0.003477,0.000000,0.000000,0.000000,246,0.972963,0.915782,0.000134,0.000190
-3300,383304971.000000,0.074388,119319.000000,209.000000,0.000000,0.002691,0.003391,0.000000,0.000000,0.000000,252,0.971250,0.914772,0.000127,0.000186
-3250,399237274.000000,0.074111,118658.000000,208.500000,0.000000,0.001880,0.003634,0.000000,0.000000,0.000000,257,0.965552,0.900452,0.000147,0.000222
-3200,412997057.000000,0.077442,118533.000000,208.500000,0.000000,0.002125,0.003593,0.000000,0.000000,0.000000,257,0.974926,0.924341,0.000132,0.000200
-3150,421892422.000000,0.077284,118133.500000,208.500000,0.000000,0.002573,0.003306,0.000000,0.000000,0.000000,265,0.968685,0.909150,0.000137,0.000228
-3100,432253267.000000,0.079096,118596.000000,208.000000,0.000000,0.002376,0.003543,0.000000,0.000000,0.000000,271,0.969752,0.909588,0.000147,0.000212
-3050,440155738.000000,0.079628,117707.000000,208.000000,0.000000,0.001799,0.003383,0.000000,0.000000,0.000000,271,0.966303,0.901191,0.000147,0.000211
-3000,449935779.000000,0.079288,119764.500000,207.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,277,0.974090,0.921142,0.000144,0.000222
-2950,454737462.000000,0.078676,156973.000000,206.000000,0.000000,0.002688,0.003142,0.006579,0.000000,0.000000,290,0.973870,0.916551,0.000133,0.000200
-2900,468715242.000000,0.080354,119985.000000,204.000000,0.000000,0.002316,0.003215,0.006536,0.000000,0.000000,294,0.973347,0.920444,0.000146,0.000245
-2850,481619548.000000,0.082721,121194.000000,204.000000,0.000000,0.002376,0.003252,0.026144,0.000000,0.000000,294,0.976372,0.925515,0.000128,0.000192
-2800,490047705.000000,0.082523,136421.000000,203.000000,0.000000,0.002879,0.003319,0.032258,0.000000,0.000000,303,0.961413,0.883198,0.000137,0.000196
-2750,503182924.000000,0.083586,118911.000000,204.000000,0.000000,0.002284,0.003172,0.051282,0.000000,0.000000,306,0.971741,0.909365,0.000134,0.000189
-2700,511260355.000000,0.081798,109646.000000,207.000000,0.000000,0.002429,0.003135,0.057325,0.000000,0.000000,310,0.973918,0.913535,0.000129,0.000185
-2650,517270366.000000,0.085777,105637.000000,206.000000,0.000000,0.002592,0.002785,0.056962,0.000000,0.000000,314,0.972984,0.908325,0.000137,0.000208
-2600,525554337.000000,0.085636,123535.500000,206.000000,0.000000,0.002458,0.003655,0.056962,0.000000,0.000000,314,0.969707,0.909695,0.000133,0.000196
-2550,529803143.000000,0.086177,113389.000000,204.000000,0.000000,0.002038,0.003750,0.062893,0.000000,0.000000,321,0.973784,0.912912,0.000141,0.000192
-2500,537881443.000000,0.086024,111974.000000,204.000000,0.000000,0.002754,0.003474,0.062893,0.000000,0.000000,321,0.976438,0.926775,0.000145,0.000200
-2450,550225562.000000,0.088233,112278.000000,205.000000,0.000000,0.002259,0.003612,0.069182,0.000000,0.000000,321,0.970425,0.910091,0.000141,0.000198
-2400,555007142.000000,0.089336,119196.000000,205.000000,0.000000,0.001992,0.003818,0.075472,0.000000,0.000000,321,0.973905,0.909234,0.000144,0.000220
-2350,565244105.000000,0.088897,114044.000000,205.000000,0.000000,0.002503,0.003750,0.075472,0.000000,0.000000,321,0.971923,0.920827,0.000145,0.000187
-2300,573122543.000000,0.088972,112623.000000,203.000000,0.000000,0.002651,0.003461,0.074534,0.000000,0.000000,326,0.971395,0.915171,0.000148,0.000224
-2250,582955843.000000,0.091572,95000.000000,203.000000,0.000000,0.002343,0.003562,0.080745,0.000000,0.000000,326,0.970911,0.910458,0.000148,0.000217
