year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4635,unlock,6,North rombelstan Tribe,1,Pottery,1
-4581,unlock,1,Tersolnaland Tribe,1,Pottery,1
-4580,unlock,0,Great nakinland Tribe,1,Pottery,1
-4575,unlock,6,North rombelstan Tribe,2,Animal Husbandry,2
-4562,unlock,28,Old romsolgar Tribe,1,Pottery,1
-4554,unlock,14,South linromquistan Tribe,1,Pottery,1
-4543,unlock,28,Old romsolgar Tribe,2,Animal Husbandry,2
-4534,unlock,79,Great viagarlor Tribe,1,Pottery,1
-4531,unlock,0,Great nakinland Tribe,5,Sailing,2
