year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,99,63,0,0,0,0,15680707.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998320,0.997860,0.613438,0.561860,40:0.989;20:0.989;60:0.989;80:0.989;0:0.989,56:0.549;36:0.550;95:0.550;34:0.551;15:0.551
-4450,127,60,49,66,49,51,64927470.000000,1807228.000000,6857701.000000,1807228.000000,1974031.000000,0.027835,0.105621,0.027835,0.030404,0.609526,0.008320,0.505299,0.013760,64:0.005;30:0.007;28:0.007;45:0.007;27:0.007,64:0.008;50:0.011;28:0.012;45:0.013;30:0.013
-4400,128,60,52,66,52,52,71053097.000000,2018831.000000,4013853.000000,2018831.000000,2018831.000000,0.028413,0.056491,0.028413,0.028413,0.599996,0.008170,0.504009,0.013700,64:0.005;50:0.006;28:0.007;30:0.007;1:0.007,64:0.009;28:0.011;50:0.011;30:0.013;45:0.013
-4350,128,60,52,62,52,55,77872960.000000,2162097.000000,4911154.000000,2162097.000000,4248375.000000,0.027764,0.063066,0.027764,0.054555,0.591891,0.007970,0.505758,0.013640,64:0.005;50:0.006;104:0.007;1:0.007;28:0.007,64:0.008;50:0.009;46:0.011;28:0.012;45:0.012
-4300,130,62,53,61,53,54,84463128.000000,2795012.000000,8289777.000000,2795012.000000,5952922.000000,0.033092,0.098147,0.033092,0.070480,0.590588,0.008300,0.511554,0.014190,64:0.005;50:0.006;28:0.007;45:0.007;27:0.007,64:0.007;50:0.009;28:0.010;30:0.012;27:0.012
-4250,130,65,54,63,54,55,92483965.000000,5911857.000000,9182258.000000,5911857.000000,6246325.000000,0.063923,0.099285,0.063923,0.067540,0.590385,0.008090,0.506662,0.013780,64:0.004;50:0.006;104:0.007;1:0.007;28:0.007,64:0.007;50:0.011;28:0.012;30:0.012;27:0.012
-4200,130,63,56,64,56,59,99200552.000000,6119536.000000,9120973.000000,6119536.000000,8281825.000000,0.061689,0.091945,0.061689,0.083486,0.576288,0.008280,0.502578,0.013990,64:0.005;50:0.006;104:0.007;28:0.007;45:0.007,64:0.008;50:0.011;28:0.012;27:0.012;30:0.012
-4150,131,62,57,64,57,59,106530604.000000,6303318.000000,8289416.000000,6303318.000000,6392077.000000,0.059169,0.077813,0.059169,0.060002,0.570319,0.008300,0.496767,0.013200,64:0.005;50:0.006;28:0.007;104:0.007;1:0.007,64:0.008;50:0.010;28:0.010;27:0.011;13:0.012
-4100,131,62,58,65,58,59,116728396.000000,7511093.000000,10285956.000000,7511093.000000,8903787.000000,0.064347,0.088119,0.064347,0.076278,0.567928,0.008100,0.498534,0.013100,64:0.004;28:0.006;27:0.007;45:0.007;1:0.007,64:0.007;28:0.009;13:0.010;27:0.010;45:0.010
-4050,133,60,61,66,61,61,127810671.000000,7854380.000000,9197587.000000,7854380.000000,7840510.000000,0.061453,0.071963,0.061453,0.061345,0.556450,0.007360,0.489488,0.012100,64:0.004;50:0.005;28:0.006;13:0.006;15:0.007,64:0.006;50:0.007;13:0.008;28:0.009;46:0.011
-4000,133,62,60,68,60,61,140112694.000000,8277208.000000,11188352.000000,8277208.000000,8733894.000000,0.059075,0.079853,0.059075,0.062335,0.559182,0.008320,0.491974,0.013200,64:0.004;50:0.006;28:0.007;104:0.007;1:0.007,64:0.006;50:0.008;28:0.011;13:0.011;22:0.011
-3950,133,61,61,70,61,65,153632463.000000,9197936.000000,12730188.000000,9197936.000000,10723931.000000,0.059870,0.082861,0.059870,0.069803,0.550105,0.008140,0.475844,0.013120,64:0.004;50:0.006;13:0.006;28:0.007;104:0.007,64:0.006;13:0.009;50:0.010;28:0.010;22:0.011
-3900,133,61,62,71,62,67,168248385.000000,10270261.000000,13838014.000000,10270261.000000,12707495.000000,0.061042,0.082248,0.061042,0.075528,0.537448,0.008400,0.467496,0.013280,64:0.004;50:0.006;1:0.007;13:0.007;104:0.007,64:0.007;13:0.010;50:0.010;22:0.010;84:0.012
-3850,133,58,66,74,66,69,182009720.000000,13200998.000000,20102878.000000,13200998.000000,13537374.000000,0.072529,0.110449,0.072529,0.074377,0.518144,0.008500,0.451599,0.013020,64:0.005;30:0.006;50:0.006;86:0.006;1:0.007,30:0.007;64:0.008;86:0.008;83:0.010;13:0.010
-3800,135,58,69,75,69,72,199848329.000000,18200969.000000,19652076.000000,18200969.000000,18873366.000000,0.091074,0.098335,0.091074,0.094438,0.501589,0.008240,0.444690,0.012940,64:0.005;50:0.006;122:0.006;58:0.007;1:0.007,64:0.008;122:0.009;50:0.009;58:0.010;105:0.011
-3750,136,59,71,76,71,72,220505287.000000,19775084.000000,22223564.000000,19775084.000000,19865261.000000,0.089681,0.100785,0.089681,0.090090,0.496440,0.008300,0.449638,0.013450,64:0.005;28:0.007;1:0.007;104:0.007;85:0.007,64:0.008;50:0.010;122:0.010;28:0.011;30:0.012
-3700,136,58,71,76,71,72,244000818.000000,21682224.000000,26295039.000000,21682224.000000,23865431.000000,0.088861,0.107766,0.088861,0.097809,0.496802,0.008600,0.439017,0.014050,64:0.005;1:0.007;104:0.007;28:0.007;85:0.007,64:0.008;122:0.012;30:0.012;28:0.013;22:0.013
-3650,138,57,72,79,72,73,267982283.000000,26198165.000000,28770936.000000,26198165.000000,26230942.000000,0.097761,0.107361,0.097761,0.097883,0.490411,0.008470,0.433114,0.013780,64:0.005;50:0.006;1:0.007;13:0.007;104:0.007,64:0.008;13:0.010;50:0.011;28:0.012;22:0.013
-3600,141,57,74,83,74,77,295733175.000000,28540146.000000,33998194.000000,28540146.000000,29536496.000000,0.096506,0.114962,0.096506,0.099875,0.483194,0.008500,0.418004,0.013600,64:0.005;50:0.007;104:0.007;28:0.007;45:0.008,64:0.008;50:0.011;22:0.012;122:0.012;30:0.013
-3550,141,56,75,82,75,78,328176434.000000,32113030.000000,37020316.000000,32113030.000000,33800662.000000,0.097853,0.112806,0.097853,0.102995,0.482165,0.008400,0.422435,0.013400,64:0.005;50:0.006;1:0.007;13:0.007;104:0.007,64:0.008;13:0.010;122:0.011;50:0.011;22:0.012
-3500,141,55,77,83,77,78,364795821.000000,37897189.000000,42877328.000000,37897189.000000,39689557.000000,0.103886,0.117538,0.103886,0.108799,0.467756,0.008400,0.409827,0.013200,64:0.005;50:0.006;28:0.007;1:0.007;13:0.007,64:0.009;50:0.010;13:0.010;28:0.011;122:0.011
-3450,143,55,79,87,79,81,405651356.000000,53596319.000000,60917391.000000,53596319.000000,55190704.000000,0.132124,0.150172,0.132124,0.136055,0.461971,0.008600,0.400420,0.013640,64:0.005;50:0.006;28:0.007;85:0.007;104:0.007,64:0.009;50:0.010;30:0.012;122:0.012;22:0.013
-3400,144,54,81,88,81,82,449596296.000000,62101931.000000,80069839.000000,62101931.000000,62107340.000000,0.138128,0.178093,0.138128,0.138140,0.454089,0.008500,0.395979,0.014000,64:0.005;50:0.006;28:0.007;1:0.007;13:0.007,64:0.008;50:0.010;13:0.011;58:0.011;28:0.011
-3350,145,53,82,90,82,86,486559170.000000,73456760.000000,98718563.000000,73456760.000000,90456779.000000,0.150972,0.202891,0.150972,0.185911,0.442463,0.008400,0.381290,0.013020,64:0.004;50:0.006;22:0.007;58:0.007;104:0.007,64:0.007;50:0.011;58:0.011;22:0.011;13:0.011
-3300,145,53,85,90,85,87,530256296.000000,97797285.000000,109638197.000000,97797285.000000,105807066.000000,0.184434,0.206765,0.184434,0.199539,0.430051,0.008240,0.376904,0.012040,64:0.004;50:0.006;28:0.006;22:0.006;68:0.007,64:0.006;13:0.008;27:0.009;28:0.009;22:0.009
-3250,147,52,85,93,85,88,570878569.000000,105401787.000000,130901193.000000,105401787.000000,122902776.000000,0.184631,0.229298,0.184631,0.215287,0.431652,0.008220,0.371117,0.011360,64:0.004;50:0.006;28:0.007;1:0.007;85:0.007,64:0.007;30:0.009;50:0.009;58:0.009;22:0.009
-3200,147,52,86,93,86,89,611314609.000000,122823336.000000,147240624.000000,122823336.000000,141471143.000000,0.200917,0.240859,0.200917,0.231421,0.433433,0.008320,0.367865,0.012220,64:0.005;50:0.006;28:0.006;9:0.006;30:0.007,64:0.007;27:0.008;50:0.008;28:0.009;58:0.009
-3150,150,51,88,96,88,89,655847321.000000,123498645.000000,143080568.000000,123498645.000000,123541726.000000,0.188304,0.218161,0.188304,0.188370,0.436231,0.008400,0.366670,0.012290,64:0.005;50:0.006;28:0.007;13:0.007;1:0.007,5:0.007;64:0.007;50:0.008;68:0.010;13:0.010
-3100,150,52,89,98,89,94,699329999.000000,127792378.000000,171474181.000000,127792378.000000,149437843.000000,0.182735,0.245198,0.182735,0.213687,0.424307,0.008290,0.360131,0.012390,64:0.004;50:0.006;68:0.006;28:0.007;1:0.007,64:0.007;50:0.009;68:0.009;28:0.011;69:0.011
-3050,151,52,91,98,91,93,748387102.000000,135652669.000000,166659661.000000,135652669.000000,153672481.000000,0.181260,0.222692,0.181260,0.205338,0.414610,0.008400,0.360781,0.012700,64:0.004;50:0.006;68:0.006;28:0.007;1:0.007,64:0.006;68:0.009;50:0.010;22:0.010;110:0.011
-3000,151,52,91,98,91,94,804151020.000000,145143069.000000,174397780.000000,145143069.000000,168805898.000000,0.180492,0.216872,0.180492,0.209918,0.410705,0.007800,0.360702,0.011800,64:0.004;68:0.006;22:0.006;50:0.006;28:0.007,64:0.007;68:0.009;22:0.009;50:0.010;86:0.011
-2950,152,52,93,100,93,93,862186207.000000,166858413.000000,183288440.000000,166858413.000000,166858413.000000,0.193529,0.212586,0.193529,0.193529,0.411780,0.008400,0.356062,0.012920,64:0.005;68:0.006;50:0.006;28:0.007;22:0.007,64:0.008;68:0.009;50:0.010;110:0.010;9:0.010
-2900,153,52,94,100,94,95,922587074.000000,173185698.000000,189089853.000000,173185698.000000,176108120.000000,0.187717,0.204956,0.187717,0.190885,0.407162,0.008500,0.358356,0.013100,64:0.005;68:0.006;1:0.007;110:0.007;85:0.007,64:0.009;68:0.009;50:0.011;110:0.011;65:0.011
-2850,153,51,94,100,94,98,974996437.000000,176336222.000000,188965790.000000,176336222.000000,182468991.000000,0.180858,0.193812,0.180858,0.187148,0.404395,0.008620,0.345093,0.013440,64:0.005;68:0.006;50:0.007;1:0.007;28:0.007,64:0.009;68:0.009;110:0.011;50:0.011;71:0.011
-2800,153,52,96,99,96,98,1027619257.000000,180815017.000000,183859587.000000,180815017.000000,183732927.000000,0.175955,0.178918,0.175955,0.178795,0.395590,0.008800,0.353450,0.013600,64:0.005;68:0.006;50:0.007;1:0.007;28:0.008,64:0.009;68:0.010;50:0.011;110:0.012;71:0.012
-2750,154,52,95,102,95,99,1077735646.000000,178320727.000000,196040211.000000,178320727.000000,193479598.000000,0.165459,0.181900,0.165459,0.179524,0.394688,0.008600,0.348613,0.013460,64:0.005;68:0.007;50:0.007;1:0.007;28:0.007,64:0.008;68:0.010;50:0.011;28:0.012;43:0.012
-2700,154,51,95,100,95,97,1138290996.000000,181141180.000000,191724053.000000,181141180.000000,184084402.000000,0.159134,0.168431,0.159134,0.161720,0.398433,0.008430,0.350845,0.012660,64:0.005;50:0.007;22:0.007;1:0.007;29:0.007,64:0.008;30:0.010;29:0.010;22:0.011;50:0.011
-2650,155,50,96,105,96,97,1203955359.000000,184890700.000000,286119790.000000,184890700.000000,188053378.000000,0.153569,0.237650,0.153569,0.156196,0.395689,0.008340,0.344205,0.013000,64:0.005;68:0.007;50:0.007;1:0.007;71:0.007,64:0.009;68:0.010;50:0.011;71:0.011;28:0.012
-2600,155,50,97,105,97,100,1246150329.000000,189737903.000000,289342146.000000,189737903.000000,268159068.000000,0.152259,0.232189,0.152259,0.215190,0.392125,0.008500,0.335826,0.013240,64:0.005;68:0.005;50:0.007;71:0.007;1:0.007,68:0.008;64:0.009;71:0.010;50:0.011;110:0.011
-2550,155,50,98,105,98,101,1305533745.000000,271764738.000000,296625866.000000,271764738.000000,285417331.000000,0.208164,0.227207,0.208164,0.218621,0.387134,0.008380,0.334228,0.012900,64:0.005;68:0.005;27:0.007;50:0.007;71:0.007,68:0.008;64:0.009;27:0.009;50:0.010;71:0.011
-2500,155,49,98,102,98,98,1358170472.000000,279691977.000000,291349459.000000,279691977.000000,282559473.000000,0.205933,0.214516,0.205933,0.208044,0.384965,0.008100,0.341757,0.012100,64:0.005;68:0.005;1:0.007;28:0.007;58:0.007,64:0.007;68:0.008;43:0.011;71:0.011;65:0.011
-2450,155,48,98,105,98,103,1378915090.000000,285183336.000000,398503446.000000,285183336.000000,385713630.000000,0.206817,0.288998,0.206817,0.279723,0.375635,0.007740,0.324713,0.011140,64:0.004;68:0.005;50:0.006;13:0.007;28:0.007,64:0.006;68:0.008;30:0.009;29:0.009;13:0.010
-2400,155,48,100,106,100,104,1419070192.000000,374016319.000000,399921967.000000,374016319.000000,395559682.000000,0.263564,0.281820,0.263564,0.278746,0.366347,0.007500,0.323614,0.010600,64:0.004;68:0.006;50:0.006;22:0.006;28:0.007,64:0.006;68:0.008;22:0.009;27:0.009;28:0.009
-2350,156,48,101,106,101,102,1461209672.000000,352991334.000000,401006821.000000,352991334.000000,356061731.000000,0.241575,0.274435,0.241575,0.243676,0.368571,0.007550,0.324972,0.010950,64:0.005;68:0.005;50:0.006;58:0.006;69:0.007,64:0.007;68:0.008;65:0.009;69:0.009;58:0.009
-2300,158,47,101,107,101,107,1448955279.000000,353052624.000000,406171751.000000,353052624.000000,406171751.000000,0.243660,0.280320,0.243660,0.280320,0.373861,0.007900,0.318930,0.011570,64:0.005;68:0.005;50:0.006;28:0.007;69:0.007,68:0.008;64:0.008;69:0.009;71:0.009;28:0.010
-2250,158,50,101,106,101,105,1453049715.000000,355781796.000000,407181008.000000,355781796.000000,371313991.000000,0.244852,0.280225,0.244852,0.255541,0.374958,0.008240,0.325691,0.011700,68:0.005;50:0.006;71:0.007;66:0.007;128:0.007,68:0.008;50:0.009;71:0.010;128:0.011;66:0.011
-2200,158,50,100,107,100,106,1464118174.000000,342073596.000000,409100892.000000,342073596.000000,371190407.000000,0.233638,0.279418,0.233638,0.253525,0.373152,0.007900,0.324513,0.011670,64:0.005;68:0.005;50:0.006;28:0.007;71:0.007,64:0.007;68:0.007;50:0.009;28:0.009;29:0.010
-2150,159,50,101,108,101,106,1477133694.000000,344750212.000000,383820027.000000,344750212.000000,369004334.000000,0.233391,0.259841,0.233391,0.249811,0.371927,0.007880,0.320939,0.011500,64:0.004;50:0.006;103:0.007;71:0.007;118:0.007,64:0.006;68:0.009;103:0.009;50:0.009;71:0.010
-2100,159,49,103,110,103,107,1511214624.000000,378005586.000000,429372060.000000,378005586.000000,405358328.000000,0.250134,0.284124,0.250134,0.268233,0.371262,0.007900,0.316311,0.011400,64:0.005;68:0.005;50:0.007;69:0.007;28:0.007,68:0.007;64:0.007;58:0.010;69:0.010;110:0.010
-2050,159,49,104,110,104,107,1534825341.000000,380492330.000000,427379545.000000,380492330.000000,398589373.000000,0.247906,0.278455,0.247906,0.259697,0.365306,0.007980,0.320250,0.012800,64:0.005;68:0.005;50:0.007;43:0.007;71:0.007,68:0.008;64:0.009;43:0.011;110:0.011;71:0.011
-2000,159,49,96,100,96,99,1543093079.000000,181368147.000000,189836954.000000,181368147.000000,189702397.000000,0.117535,0.123024,0.117535,0.122936,0.383633,0.008600,0.346797,0.013200,64:0.005;68:0.006;128:0.007;43:0.008;110:0.008,64:0.009;68:0.009;128:0.011;110:0.012;50:0.012
-1950,159,49,104,110,104,107,1557287172.000000,383526371.000000,431604074.000000,383526371.000000,386121491.000000,0.246279,0.277151,0.246279,0.247945,0.364006,0.008480,0.323377,0.013200,64:0.005;50:0.007;30:0.007;68:0.007;1:0.007,64:0.009;30:0.010;50:0.011;69:0.011;71:0.011
-1900,159,49,103,109,103,106,1557953104.000000,354169283.000000,399857566.000000,354169283.000000,368811670.000000,0.227330,0.256656,0.227330,0.236728,0.360604,0.008500,0.320236,0.013180,64:0.005;50:0.007;71:0.007;1:0.007;28:0.008,64:0.008;50:0.011;71:0.011;72:0.012;30:0.012
-1850,159,48,104,110,104,106,1564942247.000000,370415354.000000,416014384.000000,370415354.000000,388691373.000000,0.236696,0.265834,0.236696,0.248374,0.360936,0.008180,0.319931,0.013240,64:0.005;50:0.007;43:0.007;22:0.007;1:0.008,64:0.008;43:0.011;50:0.011;84:0.011;22:0.012
-1800,159,48,105,109,105,108,1578112864.000000,385373751.000000,407330736.000000,385373751.000000,402808412.000000,0.244199,0.258113,0.244199,0.255247,0.352287,0.008380,0.319081,0.013180,64:0.005;50:0.007;152:0.007;22:0.007;155:0.007,64:0.009;152:0.010;155:0.011;110:0.011;22:0.011
-1750,159,48,105,109,105,108,1603723070.000000,385042580.000000,406498620.000000,385042580.000000,405763436.000000,0.240093,0.253472,0.240093,0.253013,0.351911,0.008380,0.317442,0.012980,64:0.005;50:0.007;1:0.008;71:0.008;103:0.008,64:0.009;110:0.011;13:0.012;155:0.012;71:0.012
-1700,159,49,105,110,105,107,1607157939.000000,377514093.000000,422528316.000000,377514093.000000,398146706.000000,0.234895,0.262904,0.234895,0.247733,0.351666,0.008200,0.311184,0.012700,64:0.005;50:0.007;71:0.007;13:0.007;1:0.008,64:0.009;13:0.010;71:0.011;50:0.011;65:0.011
-1650,160,49,105,111,105,110,1604456684.000000,357765604.000000,412355308.000000,357765604.000000,408263917.000000,0.222982,0.257006,0.222982,0.254456,0.349550,0.007980,0.311796,0.012100,64:0.005;50:0.006;66:0.007;28:0.007;49:0.007,64:0.008;50:0.010;65:0.010;49:0.010;66:0.010
-1600,160,48,106,111,106,109,1609743164.000000,374459384.000000,408483223.000000,374459384.000000,403572768.000000,0.232621,0.253757,0.232621,0.250706,0.348989,0.007800,0.311840,0.011600,64:0.004;50:0.006;29:0.007;66:0.007;123:0.007,64:0.006;50:0.008;29:0.009;123:0.010;9:0.010
-1550,160,49,106,111,106,110,1659031135.000000,384266362.000000,420330347.000000,384266362.000000,419553425.000000,0.231621,0.253359,0.231621,0.252891,0.350996,0.007590,0.311527,0.010900,64:0.004;50:0.006;28:0.007;43:0.007;83:0.007,64:0.006;50:0.009;83:0.009;43:0.009;49:0.009
-1500,160,48,107,112,107,111,1694256003.000000,415765437.000000,451768865.000000,415765437.000000,451107626.000000,0.245397,0.266647,0.245397,0.266257,0.344696,0.007800,0.304719,0.011600,64:0.005;22:0.007;50:0.007;43:0.007;51:0.007,64:0.007;22:0.010;49:0.010;51:0.010;43:0.010
-1450,160,48,107,112,107,111,1696484634.000000,415537844.000000,453694334.000000,415537844.000000,452752996.000000,0.244941,0.267432,0.244941,0.266877,0.340789,0.007700,0.307277,0.011690,64:0.005;71:0.007;43:0.007;50:0.007;69:0.007,64:0.008;58:0.010;71:0.010;69:0.010;65:0.010
-1400,160,47,108,112,108,111,1690828328.000000,411249054.000000,445120207.000000,411249054.000000,429192405.000000,0.243223,0.263256,0.243223,0.253836,0.340548,0.008000,0.306089,0.011890,64:0.005;71:0.007;103:0.007;43:0.007;84:0.007,64:0.009;71:0.010;103:0.010;66:0.011;84:0.011
-1350,161,47,108,113,108,110,1701067873.000000,397562347.000000,444889222.000000,397562347.000000,412703759.000000,0.233713,0.261535,0.233713,0.242615,0.340109,0.007700,0.304274,0.011500,64:0.005;50:0.006;66:0.007;152:0.007;58:0.007,64:0.007;50:0.009;152:0.009;148:0.010;58:0.010
-1300,161,47,108,113,108,112,1736424235.000000,396034010.000000,439977011.000000,396034010.000000,426465649.000000,0.228074,0.253381,0.228074,0.245600,0.343123,0.007600,0.301108,0.011200,64:0.005;50:0.006;66:0.007;86:0.007;28:0.007,64:0.007;50:0.009;86:0.009;49:0.009;152:0.010
-1250,161,47,109,114,109,112,1760557116.000000,419641472.000000,452419389.000000,419641472.000000,438245051.000000,0.238357,0.256975,0.238357,0.248924,0.337743,0.007800,0.303025,0.011500,64:0.005;71:0.007;50:0.007;51:0.007;84:0.007,64:0.007;51:0.010;71:0.010;43:0.010;128:0.011
-1200,161,47,110,113,110,111,1771918196.000000,425663413.000000,445168569.000000,425663413.000000,429099637.000000,0.240227,0.251235,0.240227,0.242167,0.334445,0.008300,0.306349,0.012900,64:0.005;49:0.007;43:0.007;50:0.007;71:0.007,64:0.009;49:0.010;43:0.011;71:0.011;72:0.011
-1150,162,47,111,114,111,111,1790422887.000000,425491670.000000,445273434.000000,425491670.000000,426289704.000000,0.237649,0.248697,0.237649,0.238094,0.333538,0.008510,0.305809,0.013610,64:0.005;43:0.008;71:0.008;155:0.008;1:0.008,64:0.009;155:0.012;43:0.012;71:0.012;72:0.012
-1100,164,46,110,116,110,113,1787334122.000000,410618224.000000,444582032.000000,410618224.000000,439678315.000000,0.229738,0.248740,0.229738,0.245997,0.333091,0.008500,0.296818,0.013600,64:0.005;50:0.007;66:0.007;71:0.008;28:0.008,64:0.009;66:0.012;71:0.012;155:0.012;128:0.012
-1050,164,47,110,116,110,113,1799256340.000000,407951513.000000,449025074.000000,407951513.000000,427272605.000000,0.226733,0.249561,0.226733,0.237472,0.334290,0.008400,0.300455,0.013330,64:0.005;50:0.007;71:0.007;66:0.007;128:0.008,64:0.009;50:0.010;71:0.011;66:0.011;65:0.012
-1000,164,47,110,116,110,114,1824017540.000000,419590077.000000,459664757.000000,419590077.000000,445131639.000000,0.230036,0.252007,0.230036,0.244039,0.334693,0.008400,0.301150,0.012960,64:0.005;50:0.007;71:0.007;28:0.008;110:0.008,64:0.008;50:0.011;71:0.011;110:0.011;30:0.011
-950,164,47,111,116,111,114,1836196299.000000,417686194.000000,455279101.000000,417686194.000000,441102222.000000,0.227474,0.247947,0.227474,0.240226,0.336447,0.008300,0.300915,0.012930,64:0.005;30:0.007;66:0.007;43:0.007;50:0.007,64:0.008;30:0.010;43:0.011;66:0.011;49:0.011
-900,164,48,111,116,111,113,1839353365.000000,421649683.000000,461110138.000000,421649683.000000,442813670.000000,0.229238,0.250691,0.229238,0.240744,0.334297,0.008330,0.301538,0.013030,64:0.005;50:0.007;164:0.007;43:0.007;155:0.008,64:0.009;164:0.011;43:0.011;155:0.011;49:0.012
-850,165,48,111,117,111,114,1834932875.000000,405687629.000000,444068329.000000,405687629.000000,430752930.000000,0.221091,0.242008,0.221091,0.234751,0.338074,0.008200,0.303445,0.012580,64:0.005;30:0.007;66:0.007;50:0.007;71:0.007,64:0.009;30:0.011;71:0.011;66:0.011;58:0.011
-800,166,47,111,118,111,116,1817232369.000000,403694643.000000,461174064.000000,403694643.000000,427667827.000000,0.222148,0.253778,0.222148,0.235340,0.336742,0.008000,0.293916,0.012300,64:0.005;50:0.007;66:0.007;58:0.007;49:0.007,64:0.009;58:0.010;66:0.010;50:0.010;49:0.010
-750,166,47,112,118,112,116,1843347925.000000,397148811.000000,435561969.000000,397148811.000000,434720609.000000,0.215450,0.236289,0.215450,0.235832,0.334864,0.007950,0.297375,0.012000,64:0.005;50:0.006;28:0.007;71:0.007;49:0.007,64:0.007;50:0.009;28:0.010;84:0.011;148:0.011
-700,166,49,113,116,113,114,1879429750.000000,414889833.000000,433239748.000000,414889833.000000,429799080.000000,0.220753,0.230517,0.220753,0.228686,0.336754,0.007750,0.303834,0.011550,64:0.005;30:0.006;50:0.007;43:0.007;29:0.007,64:0.006;30:0.008;50:0.010;29:0.010;152:0.010
-650,166,49,112,116,112,114,1906834943.000000,419717994.000000,440673330.000000,419717994.000000,439613220.000000,0.220112,0.231102,0.220112,0.230546,0.340393,0.007900,0.303554,0.011850,64:0.005;49:0.006;50:0.007;28:0.007;43:0.007,64:0.007;49:0.008;43:0.010;28:0.010;164:0.010
-600,166,48,113,117,113,116,1909772315.000000,420493729.000000,451247985.000000,420493729.000000,450397476.000000,0.220180,0.236284,0.220180,0.235838,0.336567,0.007950,0.298344,0.011800,64:0.005;22:0.007;71:0.007;43:0.007;50:0.007,64:0.008;71:0.011;155:0.011;22:0.011;51:0.011
