year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,99,63,0,0,0,0,19787729.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998327,0.997800,0.616491,0.569820,40:0.987;60:0.989;0:0.989;64:0.996;35:0.996,67:0.560;31:0.561;73:0.562;54:0.563;29:0.564
-4950,99,92,1,4,1,4,25052181.000000,37814.000000,481867.000000,37814.000000,481867.000000,0.001509,0.019235,0.001509,0.019235,0.971124,0.984400,0.917388,0.731860,64:0.170;47:0.431;40:0.477;62:0.576;50:0.869,64:0.008;47:0.010;40:0.094;62:0.184;50:0.481
-4900,108,94,5,6,5,5,28571849.000000,446518.000000,527514.000000,446518.000000,446518.000000,0.015628,0.018463,0.015628,0.015628,0.915280,0.587880,0.900463,0.553600,64:0.004;47:0.060;40:0.251;62:0.321;108:0.388,64:0.006;47:0.007;40:0.172;108:0.179;62:0.200
-4850,108,102,3,3,3,2,32203601.000000,323755.000000,323755.000000,323755.000000,134617.000000,0.010053,0.010053,0.010053,0.004180,0.949906,0.925250,0.949766,0.895960,47:0.004;64:0.004;62:0.216;50:0.475;40:0.477,47:0.006;64:0.006;62:0.202;50:0.515;105:0.539
-4800,109,103,3,2,2,2,36150584.000000,320563.000000,132385.000000,132385.000000,132385.000000,0.008867,0.003662,0.003662,0.003662,0.965034,0.975100,0.961704,0.972920,47:0.004;64:0.017;62:0.317;50:0.519;40:0.744,47:0.007;64:0.021;62:0.403;105:0.569;111:0.577
-4750,109,105,3,2,2,2,40517678.000000,308108.000000,131220.000000,131220.000000,131220.000000,0.007604,0.003239,0.003239,0.003239,0.966018,0.968000,0.963101,0.928220,47:0.004;64:0.008;62:0.368;50:0.476;40:0.913,47:0.008;64:0.009;62:0.542;105:0.709;50:0.836
-4700,110,105,2,2,2,2,45369373.000000,130879.000000,130879.000000,130879.000000,130879.000000,0.002885,0.002885,0.002885,0.002885,0.965015,0.965790,0.964691,0.927670,47:0.004;64:0.004;62:0.496;50:0.517;112:0.595,47:0.009;64:0.009;112:0.671;62:0.724;105:0.878
-4650,110,107,2,2,2,2,50448167.000000,132153.000000,132153.000000,132153.000000,132153.000000,0.002620,0.002620,0.002620,0.002620,0.968114,0.990250,0.971477,0.950790,47:0.004;64:0.004;62:0.471;112:0.683;50:0.722,64:0.009;47:0.009;62:0.857;98:0.863;108:0.874
-4600,110,107,3,2,2,2,56005260.000000,312967.000000,131584.000000,131584.000000,131584.000000,0.005588,0.002349,0.002349,0.002349,0.970167,0.963350,0.974121,0.976600,47:0.015;64:0.031;62:0.392;112:0.820;50:0.862,47:0.016;64:0.049;62:0.857;14:0.889;106:0.890
-4550,110,107,2,2,2,2,61445474.000000,129782.000000,129782.000000,129782.000000,129782.000000,0.002112,0.002112,0.002112,0.002112,0.973449,0.976440,0.973728,0.946130,64:0.007;47:0.054;62:0.521;46:0.921;97:0.927,64:0.009;47:0.090;4:0.874;79:0.887;46:0.892
-4500,110,107,2,2,2,2,66767547.000000,129603.000000,129603.000000,129603.000000,129603.000000,0.001941,0.001941,0.001941,0.001941,0.973965,0.973790,0.973816,0.946430,47:0.034;64:0.038;62:0.550;95:0.922;97:0.931,47:0.032;64:0.049;92:0.893;18:0.902;11:0.903
-4450,110,108,2,2,2,2,72308354.000000,130120.000000,130120.000000,130120.000000,130120.000000,0.001800,0.001800,0.001800,0.001800,0.975395,0.979500,0.966349,0.915670,47:0.004;64:0.034;62:0.657;14:0.926;6:0.937,47:0.009;64:0.056;59:0.865;14:0.880;96:0.890
-4400,110,108,2,2,2,2,77723832.000000,126636.000000,126636.000000,126636.000000,126636.000000,0.001629,0.001629,0.001629,0.001629,0.971186,0.942960,0.958689,0.895360,47:0.004;64:0.011;62:0.636;50:0.902;7:0.920,47:0.009;64:0.021;111:0.727;107:0.875;33:0.875
-4350,110,108,2,2,2,2,83719453.000000,128543.000000,128543.000000,128543.000000,128543.000000,0.001535,0.001535,0.001535,0.001535,0.975524,0.988030,0.967253,0.913500,47:0.017;64:0.028;62:0.763;46:0.883;23:0.932,64:0.017;47:0.022;10:0.882;23:0.888;18:0.892
