year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-1750,385471814.000000,0.077564,25039.000000,206.000000,0.030760,0.002124,0.003612,0.134969,0.000000,0.000000,301,0.973584,0.918549,0.000171,0.000278
-1700,386017822.000000,0.081437,27380.000000,206.000000,0.030294,0.002086,0.003578,0.134969,0.000000,0.000000,301,0.975867,0.919574,0.000153,0.000225
-1650,389595271.000000,0.078459,23935.000000,203.000000,0.029842,0.002396,0.003366,0.134146,0.000000,0.000000,304,0.978300,0.926495,0.000158,0.000238
-1600,396211531.000000,0.081348,24985.000000,205.500000,0.029403,0.002384,0.003355,0.138554,0.000000,0.000000,310,0.976714,0.917493,0.000152,0.000231
-1550,400090434.000000,0.080356,26292.500000,203.000000,0.028977,0.002376,0.002857,0.148810,0.000000,0.000000,316,0.974644,0.921675,0.000147,0.000217
-1500,402477919.000000,0.083404,27899.000000,203.000000,0.028563,0.002372,0.003344,0.148810,0.000000,0.000000,316,0.975854,0.918975,0.000154,0.000216
-1450,415985599.000000,0.083145,25864.500000,203.000000,0.028161,0.002415,0.003182,0.148810,0.000000,0.000000,316,0.975695,0.924774,0.000153,0.000220
-1400,416281699.000000,0.080047,28524.000000,196.000000,0.027770,0.002155,0.003338,0.153846,0.000000,0.000000,318,0.970350,0.902851,0.000161,0.000240
-1350,424363730.000000,0.085843,26293.000000,195.500000,0.027390,0.002223,0.002984,0.152941,0.000000,0.000000,321,0.975812,0.916191,0.000155,0.000240
-1300,427387355.000000,0.082758,25060.000000,195.000000,0.027020,0.002270,0.003295,0.152047,0.000000,0.000000,324,0.975088,0.922837,0.000154,0.000222
-1250,425166048.000000,0.084436,26903.000000,195.000000,0.026660,0.002220,0.003390,0.157895,0.000000,0.000000,324,0.973882,0.919857,0.000179,0.000240
-1200,415505550.000000,0.080438,28717.000000,195.000000,0.026309,0.002185,0.003452,0.157895,0.000000,0.000000,324,0.971165,0.904878,0.000155,0.000216
-1150,417638336.000000,0.084550,28908.000000,195.000000,0.025967,0.002001,0.003641,0.157895,0.000000,0.000000,324,0.976448,0.920955,0.000153,0.000228
-1100,432925069.000000,0.085760,26367.000000,194.000000,0.025634,0.002312,0.003008,0.156069,0.000000,0.000000,331,0.972141,0.911436,0.000147,0.000216
-1050,438176667.000000,0.085290,28680.000000,194.000000,0.025310,0.002411,0.003499,0.161850,0.000000,0.000000,331,0.972894,0.916044,0.000148,0.000215
-1000,439982321.000000,0.086906,26845.000000,194.000000,0.024994,0.002354,0.003284,0.161850,0.000000,0.000000,331,0.972667,0.922374,0.000160,0.000247
-950,446695107.000000,0.090487,26586.000000,195.000000,0.024685,0.002191,0.003346,0.161850,0.000000,0.000000,331,0.975825,0.925209,0.000160,0.000234
-900,448382297.000000,0.089271,24655.000000,195.000000,0.024384,0.002151,0.003161,0.167630,0.000000,0.000000,331,0.971485,0.912016,0.000159,0.000239
-850,447139269.000000,0.089138,26760.000000,195.500000,0.024091,0.002418,0.003521,0.166667,0.000000,0.000000,336,0.972468,0.911366,0.000159,0.000245
-800,446412021.000000,0.089892,25443.000000,195.500000,0.023804,0.002235,0.003248,0.166667,0.000000,0.000000,336,0.976363,0.919992,0.000153,0.000245
-750,448219409.000000,0.090730,22702.000000,195.500000,0.023524,0.002130,0.003400,0.166667,0.000000,0.000000,336,0.978215,0.927742,0.000157,0.000245
-700,458528558.000000,0.091823,29457.000000,195.500000,0.023250,0.002209,0.003370,0.166667,0.000000,0.000000,336,0.974047,0.913111,0.000168,0.000254
-650,465742328.000000,0.090833,26326.500000,195.500000,0.022983,0.001999,0.003309,0.166667,0.000000,0.000000,336,0.977085,0.923062,0.000163,0.000254
-600,459831880.000000,0.087218,27729.500000,195.500000,0.022722,0.002227,0.003218,0.166667,0.000000,0.000000,336,0.973114,0.906666,0.000165,0.000244
-550,461405649.000000,0.090980,28920.000000,196.000000,0.022467,0.002428,0.002762,0.188571,0.000000,0.000000,337,0.969800,0.910472,0.000159,0.000215
-500,460203996.000000,0.090363,28922.000000,196.000000,0.022217,0.002143,0.003063,0.188571,0.000000,0.000000,337,0.977090,0.915104,0.000150,0.000231
-450,472778916.000000,0.091441,26724.000000,196.000000,0.021973,0.002548,0.003093,0.194286,0.000000,0.000000,337,0.971494,0.906814,0.000162,0.000230
-400,470760162.000000,0.091599,24302.000000,196.000000,0.021734,0.002450,0.003093,0.194286,0.000000,0.000000,337,0.975499,0.914088,0.000173,0.000304
-350,476905459.000000,0.092192,22298.000000,196.000000,0.021501,0.002318,0.003153,0.194286,0.000000,0.000000,337,0.978433,0.922815,0.000153,0.000209
-300,485771703.000000,0.092017,21959.000000,196.000000,0.021272,0.002571,0.002972,0.194286,0.000000,0.000000,337,0.973825,0.916747,0.000156,0.000209
-250,496864091.000000,0.094724,18642.000000,196.000000,0.021048,0.002405,0.003243,0.200000,0.000000,0.000000,337,0.975486,0.915121,0.000157,0.000214
-200,502883057.000000,0.097026,17863.000000,196.000000,0.020829,0.002562,0.003123,0.205714,0.000000,0.000000,337,0.973642,0.913043,0.000168,0.000234
-150,504426490.000000,0.096257,25795.000000,194.500000,0.020614,0.002499,0.003356,0.204545,0.000000,0.000000,341,0.974963,0.916067,0.000166,0.000231
-100,497596231.000000,0.096605,27422.500000,194.500000,0.020404,0.002524,0.003178,0.204545,0.000000,0.000000,341,0.976351,0.917341,0.000157,0.000207
-50,508227788.000000,0.098372,23848.000000,194.500000,0.020198,0.002334,0.003118,0.204545,0.000000,0.000000,341,0.973564,0.912456,0.000155,0.000222
0,510291813.000000,0.098280,21521.000000,194.500000,0.019996,0.002222,0.003118,0.204545,0.000000,0.000000,341,0.976407,0.923950,0.000161,0.000222
50,507260067.000000,0.097260,18194.500000,194.500000,0.019798,0.002239,0.003267,0.204545,0.000000,0.000000,341,0.974569,0.913125,0.000172,0.000231
100,516920810.000000,0.097534,26768.500000,194.500000,0.019604,0.002285,0.003207,0.204545,0.000000,0.000000,341,0.972600,0.904847,0.000167,0.000233
150,518190833.000000,0.101672,23709.000000,194.500000,0.019414,0.002693,0.003089,0.204545,0.000000,0.000000,341,0.976989,0.919881,0.000159,0.000224
200,520274304.000000,0.100529,22715.500000,194.500000,0.019227,0.002326,0.003356,0.215909,0.000000,0.000000,341,0.974417,0.914812,0.000164,0.000249
250,526832027.000000,0.098521,21530.500000,194.500000,0.019044,0.002259,0.003386,0.221591,0.000000,0.000000,341,0.975519,0.918927,0.000155,0.000215
300,529923898.000000,0.098025,20931.000000,194.500000,0.018864,0.002436,0.003326,0.221591,0.000000,0.000000,341,0.974323,0.915357,0.000166,0.000229
350,518076155.000000,0.097658,29023.000000,194.500000,0.018688,0.002447,0.003386,0.221591,0.000000,0.000000,341,0.971639,0.912789,0.000158,0.000223
400,541179001.000000,0.105399,24444.500000,194.500000,0.018515,0.002667,0.003326,0.227273,0.000000,0.000000,341,0.975633,0.914012,0.000169,0.000233
450,546835435.000000,0.105359,20086.000000,194.500000,0.018345,0.002525,0.003445,0.227273,0.000000,0.000000,341,0.974156,0.909062,0.000165,0.000230
500,550192784.000000,0.104193,21470.000000,194.000000,0.018179,0.002789,0.003114,0.231638,0.000000,0.000000,345,0.977409,0.923055,0.000155,0.000227
550,553406482.000000,0.107719,19980.000000,194.000000,0.018015,0.002656,0.003349,0.237288,0.000000,0.000000,345,0.975740,0.922523,0.000169,0.000230
600,547395296.000000,0.103061,21288.500000,194.500000,0.017854,0.002806,0.003284,0.247191,0.000000,0.000000,348,0.973948,0.923014,0.000163,0.000216
650,540070298.000000,0.105893,18812.000000,194.500000,0.017696,0.002699,0.003342,0.247191,0.000000,0.000000,348,0.978524,0.925998,0.000180,0.000271
700,549401357.000000,0.104980,19624.000000,194.500000,0.017541,0.002342,0.003342,0.247191,0.000000,0.000000,348,0.977605,0.925046,0.000164,0.000236
750,550850154.000000,0.105115,19366.000000,188.000000,0.017388,0.002444,0.002818,0.251397,0.000000,0.000000,351,0.976281,0.927024,0.000177,0.000250
800,559861365.000000,0.102686,28613.000000,187.000000,0.017238,0.002761,0.002560,0.261111,0.000000,0.000000,352,0.978369,0.931784,0.000165,0.000226
850,562733746.000000,0.095439,23104.000000,187.000000,0.017091,0.002997,0.003129,0.266667,0.000000,0.000000,352,0.976205,0.916271,0.000166,0.000222
900,568886651.000000,0.097048,19602.000000,194.000000,0.016946,0.000000,0.000000,0.276243,0.000000,0.000000,353,0.975514,0.920700,0.000169,0.000241
950,569196053.000000,0.101558,25245.500000,187.000000,0.016804,0.003152,0.003091,0.274725,0.000000,0.000000,358,0.972925,0.907948,0.000173,0.000243
1000,578504397.000000,0.099053,22806.500000,191.000000,0.016664,0.002580,0.003202,0.280220,0.000000,0.000000,358,0.976286,0.926012,0.000176,0.000227
1050,566078017.000000,0.097370,24952.000000,194.000000,0.016526,0.000000,0.000000,0.284153,0.000000,0.000000,359,0.973971,0.903933,0.000169,0.000234
1100,573994502.000000,0.103038,26610.000000,194.000000,0.016391,0.003723,0.003252,0.278689,0.000000,0.000000,363,0.973064,0.909620,0.000176,0.000218
1150,572232854.000000,0.099182,24730.500000,194.500000,0.016258,0.002761,0.003436,0.304348,0.000000,0.000000,365,0.972732,0.910516,0.000158,0.000220
1200,576538986.000000,0.105672,25875.000000,194.500000,0.016126,0.002724,0.003076,0.304348,0.000000,0.000000,371,0.969361,0.890066,0.000167,0.000224
1250,581492220.000000,0.105351,22848.500000,194.500000,0.015997,0.002816,0.003211,0.309783,0.000000,0.000000,371,0.975675,0.920224,0.000171,0.000232
1300,578989690.000000,0.105956,33610.500000,194.500000,0.015870,0.002906,0.003292,0.315217,0.000000,0.000000,371,0.976229,0.925865,0.000160,0.000218
1350,593048182.000000,0.109438,25292.000000,194.000000,0.015746,0.002617,0.003152,0.318919,0.000000,0.000000,375,0.974645,0.911574,0.000178,0.000234
1400,587364348.000000,0.103275,25606.000000,194.000000,0.015623,0.003103,0.002696,0.324324,0.000000,0.000000,380,0.972529,0.901712,0.000182,0.000246
1450,583171080.000000,0.102628,25317.000000,194.000000,0.015501,0.002722,0.003410,0.329730,0.000000,0.000000,380,0.971165,0.901057,0.000180,0.000255
1500,601352953.000000,0.110292,26638.000000,194.000000,0.015382,0.003077,0.003304,0.340541,0.000000,0.000000,380,0.973129,0.916074,0.000168,0.000241
1550,583572396.000000,0.107317,31228.000000,194.000000,0.015265,0.002784,0.003093,0.351351,0.000000,0.000000,380,0.973712,0.907744,0.000184,0.000289
1600,583662108.000000,0.097355,30787.000000,187.000000,0.015149,0.002965,0.003192,0.360215,0.000000,0.000000,384,0.970140,0.902410,0.000173,0.000239
1650,566229072.000000,0.091735,23983.500000,187.000000,0.015035,0.002622,0.003271,0.365591,0.000000,0.000000,384,0.975262,0.916315,0.000184,0.000272
1700,573056637.000000,0.093912,22818.500000,187.000000,0.014923,0.003026,0.003114,0.360215,0.000000,0.000000,384,0.974278,0.917725,0.000185,0.000256
1750,574914381.000000,0.094253,22827.000000,188.000000,0.014813,0.002820,0.003082,0.379679,0.000000,0.000000,388,0.974173,0.914260,0.000186,0.000274
1800,582664492.000000,0.096799,21888.000000,188.000000,0.014704,0.002882,0.003289,0.385027,0.000000,0.000000,388,0.973907,0.911047,0.000180,0.000257
1850,581561702.000000,0.093594,21609.000000,188.000000,0.014596,0.002798,0.003211,0.390374,0.000000,0.000000,388,0.974195,0.914165,0.000189,0.000276
1900,576811052.000000,0.094659,32484.500000,191.000000,0.014491,0.002819,0.003256,0.414894,0.000000,0.000000,392,0.977175,0.921572,0.000168,0.000246
1950,575393091.000000,0.095495,34681.000000,194.500000,0.014386,0.002784,0.003241,0.421053,0.000000,0.000000,397,0.973545,0.912521,0.000175,0.000236
2000,585551994.000000,0.094875,26763.500000,194.500000,0.014284,0.002637,0.003442,0.426316,0.000000,0.000000,397,0.973445,0.910532,0.000200,0.000282
2025,589031871.000000,0.098604,23993.500000,194.500000,0.014233,0.002662,0.003241,0.426316,0.000000,0.000000,397,0.976427,0.920550,0.000190,0.000261
