year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,50,0,0,0,0,23163231.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998099,0.997560,0.604836,0.559520,40:0.989;80:0.989;0:0.989;60:0.989;20:0.989,30:0.549;64:0.549;3:0.551;5:0.551;4:0.554
-4950,100,68,6,16,6,5,30908758.000000,382925.000000,2222700.000000,382925.000000,466259.000000,0.012389,0.071912,0.012389,0.015085,0.927525,0.785500,0.693577,0.306980,64:0.004;63:0.124;33:0.337;103:0.358;100:0.386,64:0.005;63:0.006;47:0.012;33:0.015;50:0.102
-4900,118,55,25,55,25,30,35194138.000000,2204680.000000,9006505.000000,2204680.000000,3290666.000000,0.062643,0.255909,0.062643,0.093500,0.743482,0.176470,0.559253,0.012740,64:0.004;50:0.005;93:0.006;63:0.006;33:0.008,64:0.005;50:0.007;98:0.008;63:0.009;93:0.009
-4850,123,56,36,56,36,39,39349950.000000,4490635.000000,9096025.000000,4490635.000000,5785163.000000,0.114120,0.231157,0.114120,0.147018,0.691144,0.007220,0.518433,0.011600,64:0.004;98:0.005;93:0.006;50:0.006;80:0.006,64:0.005;93:0.008;98:0.008;80:0.009;50:0.009
-4800,124,55,44,62,44,45,43924395.000000,4777535.000000,10773587.000000,4777535.000000,5511857.000000,0.108767,0.245276,0.108767,0.125485,0.653303,0.007400,0.509429,0.012200,64:0.005;93:0.006;25:0.006;50:0.007;32:0.007,64:0.007;93:0.008;32:0.011;50:0.011;33:0.012
-4750,125,56,44,62,44,53,49034800.000000,4417374.000000,11014134.000000,4417374.000000,8096052.000000,0.090087,0.224619,0.090087,0.165108,0.632266,0.007200,0.491623,0.012040,64:0.006;93:0.006;98:0.006;50:0.007;33:0.007,93:0.009;64:0.009;98:0.010;80:0.010;50:0.011
-4700,132,57,52,68,52,55,54397862.000000,4927073.000000,10553609.000000,4927073.000000,6211308.000000,0.090575,0.194008,0.090575,0.114183,0.589153,0.007510,0.481527,0.012200,98:0.005;93:0.006;24:0.007;25:0.007;50:0.007,98:0.008;64:0.009;23:0.010;93:0.010;50:0.011
-4650,138,55,55,77,55,63,60072017.000000,4939063.000000,10653803.000000,4939063.000000,6371891.000000,0.082219,0.177351,0.082219,0.106071,0.575722,0.007400,0.451652,0.012600,50:0.006;98:0.006;64:0.006;24:0.007;93:0.007,50:0.009;98:0.010;80:0.010;93:0.011;64:0.011
-4600,142,54,61,81,61,66,66293477.000000,6053444.000000,12064026.000000,6053444.000000,8165106.000000,0.091313,0.181979,0.091313,0.123166,0.568674,0.007510,0.438937,0.012720,98:0.006;64:0.006;50:0.006;24:0.007;93:0.007,98:0.009;64:0.010;50:0.010;93:0.011;107:0.011
-4550,145,56,63,83,63,69,73181274.000000,6274957.000000,11593450.000000,6274957.000000,8966669.000000,0.085745,0.158421,0.085745,0.122527,0.563010,0.007600,0.429847,0.013300,98:0.006;24:0.007;50:0.007;64:0.007;84:0.007,98:0.010;64:0.011;93:0.011;50:0.012;24:0.012
-4500,147,56,67,86,67,75,79767467.000000,7116523.000000,13181770.000000,7116523.000000,10358016.000000,0.089216,0.165252,0.089216,0.129853,0.534674,0.007600,0.428967,0.013360,98:0.006;50:0.007;64:0.007;84:0.007;93:0.007,98:0.010;50:0.011;93:0.011;64:0.011;84:0.012
-4450,156,59,72,88,72,76,87051518.000000,7223513.000000,12686746.000000,7223513.000000,8375587.000000,0.082980,0.145738,0.082980,0.096214,0.529668,0.007800,0.422581,0.013450,98:0.006;50:0.007;64:0.007;93:0.007;84:0.007,98:0.010;93:0.011;64:0.012;46:0.012;50:0.012
-4400,160,57,75,98,75,80,95080238.000000,7701065.000000,14583656.000000,7701065.000000,9176776.000000,0.080995,0.153383,0.080995,0.096516,0.532542,0.007790,0.405627,0.013290,98:0.006;50:0.007;64:0.007;93:0.007;84:0.007,98:0.010;93:0.011;26:0.011;50:0.011;64:0.011
-4350,163,56,74,99,74,81,103827577.000000,6527928.000000,15482377.000000,6527928.000000,10920533.000000,0.062873,0.149116,0.062873,0.105180,0.536699,0.007600,0.400588,0.013220,98:0.006;64:0.006;50:0.007;93:0.007;84:0.007,98:0.009;64:0.010;50:0.011;46:0.011;93:0.011
-4300,164,58,79,97,79,90,114671607.000000,8720661.000000,13537887.000000,8720661.000000,12220114.000000,0.076049,0.118058,0.076049,0.106566,0.520209,0.007930,0.398951,0.013400,50:0.006;64:0.006;98:0.006;93:0.007;84:0.007,50:0.009;64:0.009;98:0.010;80:0.011;93:0.011
-4250,166,58,82,100,82,90,125245811.000000,9353405.000000,12912469.000000,9353405.000000,12181460.000000,0.074680,0.103097,0.074680,0.097260,0.509172,0.007900,0.394140,0.013400,98:0.006;50:0.006;64:0.007;93:0.007;27:0.007,98:0.009;46:0.010;50:0.010;64:0.011;93:0.011
-4200,172,60,87,109,87,94,135788231.000000,12263621.000000,21569252.000000,12263621.000000,18070625.000000,0.090314,0.158845,0.090314,0.133079,0.490706,0.007710,0.379595,0.013010,98:0.006;64:0.006;93:0.006;50:0.007;84:0.007,64:0.010;98:0.010;33:0.010;93:0.010;103:0.010
-4150,174,61,89,109,89,100,147310101.000000,16672867.000000,20501308.000000,16672867.000000,18852102.000000,0.113182,0.139171,0.113182,0.127976,0.483948,0.007630,0.376682,0.011350,98:0.005;93:0.006;36:0.006;50:0.007;64:0.007,36:0.008;98:0.008;28:0.008;93:0.009;169:0.009
-4100,177,63,95,112,95,100,160741402.000000,17605804.000000,22248500.000000,17605804.000000,18435483.000000,0.109529,0.138412,0.109529,0.114690,0.467617,0.007560,0.377431,0.010920,50:0.006;98:0.006;93:0.006;103:0.006;64:0.006,50:0.008;93:0.008;124:0.008;98:0.008;103:0.009
-4050,179,64,97,114,97,103,176961624.000000,18315056.000000,23749124.000000,18315056.000000,20741278.000000,0.103497,0.134205,0.103497,0.117208,0.470011,0.007280,0.378143,0.010780,98:0.005;50:0.006;93:0.006;28:0.006;64:0.006,98:0.007;28:0.008;50:0.008;80:0.009;93:0.009
-4000,183,63,101,117,101,106,193304481.000000,21864581.000000,24873665.000000,21864581.000000,21820464.000000,0.113110,0.128676,0.113110,0.112881,0.460622,0.007420,0.371336,0.011700,98:0.006;64:0.006;50:0.006;28:0.006;93:0.007,98:0.008;28:0.008;64:0.009;50:0.009;36:0.010
-3950,187,61,102,122,102,103,209996383.000000,25279622.000000,29721389.000000,25279622.000000,23367339.000000,0.120381,0.141533,0.120381,0.111275,0.465374,0.008060,0.367726,0.012460,64:0.006;98:0.006;50:0.006;80:0.007;144:0.007,64:0.009;98:0.010;80:0.010;50:0.010;18:0.010
-3900,188,60,106,126,106,116,229369659.000000,27091707.000000,35379071.000000,27091707.000000,31858229.000000,0.118114,0.154245,0.118114,0.138895,0.450148,0.007800,0.347435,0.012670,50:0.006;98:0.006;64:0.006;93:0.007;84:0.007,50:0.008;98:0.009;18:0.009;64:0.009;167:0.009
-3850,188,60,109,126,109,113,253537845.000000,33202378.000000,41083672.000000,33202378.000000,33398644.000000,0.130956,0.162042,0.130956,0.131730,0.434970,0.007800,0.344195,0.012700,93:0.006;64:0.006;50:0.007;144:0.007;80:0.007,93:0.009;64:0.010;167:0.010;18:0.010;80:0.010
-3800,190,59,112,128,112,116,279865801.000000,39646553.000000,56272069.000000,39646553.000000,50000085.000000,0.141663,0.201068,0.141663,0.178657,0.425367,0.007790,0.339045,0.012180,98:0.005;93:0.006;167:0.006;50:0.006;64:0.006,98:0.008;167:0.009;93:0.009;124:0.009;132:0.010
-3750,192,61,117,127,117,116,307927300.000000,54029650.000000,59192743.000000,54029650.000000,55233271.000000,0.175462,0.192230,0.175462,0.179371,0.419867,0.008100,0.347223,0.013310,98:0.006;50:0.007;93:0.007;144:0.007;46:0.007,18:0.010;98:0.010;46:0.010;93:0.011;167:0.011
-3700,195,59,116,131,116,120,336642182.000000,55651827.000000,63342639.000000,55651827.000000,57331441.000000,0.165314,0.188160,0.165314,0.170304,0.423758,0.008040,0.337685,0.013340,98:0.006;64:0.007;50:0.007;144:0.007;84:0.007,98:0.010;143:0.010;50:0.011;64:0.011;124:0.011
-3650,195,60,119,132,119,122,370358982.000000,63830171.000000,66733210.000000,63830171.000000,64156964.000000,0.172347,0.180185,0.172347,0.173229,0.407999,0.008000,0.331839,0.013640,98:0.006;64:0.007;50:0.007;144:0.007;84:0.007,98:0.011;64:0.011;18:0.011;167:0.012;50:0.012
-3600,197,60,120,133,120,124,406700530.000000,70011403.000000,78527348.000000,70011403.000000,73584713.000000,0.172145,0.193084,0.172145,0.180931,0.401582,0.008060,0.330336,0.013560,98:0.006;64:0.007;50:0.007;144:0.007;84:0.007,98:0.010;18:0.011;64:0.011;167:0.011;132:0.012
-3550,198,59,124,136,124,129,444206062.000000,81916996.000000,92470824.000000,81916996.000000,85140696.000000,0.184412,0.208171,0.184412,0.191669,0.390878,0.007970,0.318687,0.012970,98:0.006;64:0.007;50:0.007;84:0.007;93:0.007,98:0.010;112:0.010;132:0.011;50:0.011;64:0.011
-3500,200,57,127,140,127,133,483595554.000000,92418672.000000,102457971.000000,92418672.000000,96396803.000000,0.191107,0.211867,0.191107,0.199334,0.380823,0.007900,0.305616,0.012400,178:0.006;98:0.006;93:0.007;50:0.007;64:0.007,178:0.007;98:0.010;2:0.010;93:0.010;18:0.011
-3450,201,57,130,141,130,132,525865846.000000,101217068.000000,121887231.000000,101217068.000000,115399759.000000,0.192477,0.231784,0.192477,0.219447,0.377661,0.008100,0.303585,0.012600,98:0.006;64:0.007;93:0.007;50:0.007;173:0.007,98:0.010;93:0.011;173:0.011;18:0.011;15:0.011
-3400,202,56,133,142,133,135,567382258.000000,126533351.000000,150541426.000000,126533351.000000,145653598.000000,0.223013,0.265326,0.223013,0.256712,0.365860,0.008010,0.300145,0.013120,98:0.006;50:0.007;64:0.007;84:0.007;144:0.007,178:0.010;98:0.010;50:0.011;167:0.011;64:0.011
-3350,204,58,134,144,134,134,608158955.000000,151598680.000000,165144746.000000,151598680.000000,153496217.000000,0.249275,0.271549,0.249275,0.252395,0.363295,0.007900,0.301382,0.012500,98:0.006;64:0.006;50:0.007;84:0.007;103:0.007,98:0.009;64:0.010;18:0.010;103:0.011;63:0.011
-3300,206,57,136,146,136,139,650327970.000000,152289144.000000,174725874.000000,152289144.000000,157334832.000000,0.234173,0.268673,0.234173,0.241932,0.354738,0.007600,0.294692,0.011300,98:0.006;64:0.006;167:0.006;178:0.006;103:0.007,178:0.008;18:0.009;46:0.009;132:0.009;103:0.010
-3250,207,58,138,147,138,140,702122123.000000,150070374.000000,171547083.000000,150070374.000000,152960476.000000,0.213738,0.244327,0.213738,0.217855,0.355721,0.007360,0.298463,0.010660,98:0.005;64:0.006;93:0.006;80:0.006;132:0.007,98:0.007;104:0.007;167:0.009;80:0.009;188:0.009
-3200,209,57,139,148,139,144,741587387.000000,162797765.000000,187774009.000000,162797765.000000,168428536.000000,0.219526,0.253206,0.219526,0.227119,0.350530,0.007480,0.290754,0.010880,98:0.006;93:0.006;64:0.006;132:0.006;50:0.007,18:0.008;93:0.008;132:0.009;98:0.009;64:0.009
-3150,209,57,141,151,141,143,786976783.000000,168669868.000000,231962955.000000,168669868.000000,211163510.000000,0.214326,0.294752,0.214326,0.268322,0.348874,0.007900,0.289179,0.011180,98:0.006;64:0.006;167:0.006;93:0.006;50:0.007,98:0.008;64:0.009;167:0.009;93:0.009;18:0.009
-3100,211,56,142,152,142,144,833989526.000000,199536687.000000,249169152.000000,199536687.000000,219830121.000000,0.239256,0.298768,0.239256,0.263589,0.346485,0.008000,0.286231,0.011700,64:0.006;98:0.006;50:0.006;93:0.006;178:0.007,64:0.009;178:0.009;50:0.009;132:0.009;2:0.010
-3050,211,56,143,151,143,146,879894811.000000,217385662.000000,267261069.000000,217385662.000000,246696221.000000,0.247059,0.303742,0.247059,0.280370,0.339983,0.007600,0.285612,0.011100,98:0.006;64:0.006;178:0.007;71:0.007;173:0.007,167:0.008;98:0.008;132:0.008;178:0.009;18:0.009
-3000,211,56,143,153,143,145,935408173.000000,231244577.000000,253992634.000000,231244577.000000,231802896.000000,0.247212,0.271531,0.247212,0.247809,0.339342,0.007700,0.287673,0.011300,18:0.005;98:0.006;182:0.006;64:0.006;173:0.006,182:0.007;188:0.008;18:0.009;132:0.009;46:0.009
-2950,211,57,144,151,144,148,999180023.000000,235769879.000000,257258564.000000,235769879.000000,256988572.000000,0.235963,0.257470,0.235963,0.257199,0.341168,0.007900,0.286780,0.012100,98:0.006;178:0.006;173:0.006;64:0.007;71:0.007,178:0.007;98:0.009;173:0.009;71:0.010;159:0.010
-2900,212,56,146,153,146,148,1060765700.000000,240241212.000000,260731512.000000,240241212.000000,249538202.000000,0.226479,0.245796,0.226479,0.235243,0.340770,0.007910,0.284809,0.012000,98:0.006;50:0.007;64:0.007;159:0.007;84:0.007,181:0.010;178:0.010;124:0.010;159:0.010;98:0.011
-2850,212,57,147,153,147,146,1127968950.000000,236440009.000000,258081555.000000,236440009.000000,246102067.000000,0.209616,0.228802,0.209616,0.218182,0.334025,0.008100,0.286904,0.013310,18:0.006;98:0.006;71:0.007;64:0.007;202:0.007,18:0.010;71:0.010;202:0.010;26:0.011;98:0.011
-2800,212,57,147,154,147,150,1188654446.000000,249925582.000000,270843485.000000,249925582.000000,270480499.000000,0.210259,0.227857,0.210259,0.227552,0.324175,0.008200,0.282649,0.013410,98:0.006;64:0.007;71:0.007;8:0.007;50:0.007,8:0.010;18:0.010;71:0.011;98:0.011;64:0.012
-2750,213,56,149,154,149,151,1249157115.000000,249182972.000000,260246835.000000,249182972.000000,260184579.000000,0.199481,0.208338,0.199481,0.208288,0.319839,0.008300,0.280532,0.013400,50:0.007;64:0.007;84:0.007;71:0.007;173:0.007,18:0.010;178:0.011;50:0.011;64:0.011;98:0.011
-2700,213,56,150,157,150,153,1306919180.000000,259188531.000000,280198656.000000,259188531.000000,270264236.000000,0.198320,0.214396,0.198320,0.206795,0.315637,0.007900,0.271661,0.012600,18:0.005;98:0.006;33:0.007;64:0.007;173:0.007,18:0.009;33:0.009;202:0.009;98:0.009;71:0.011
-2650,215,54,150,158,150,154,1365579469.000000,251009377.000000,272744439.000000,251009377.000000,261884344.000000,0.183812,0.199728,0.183812,0.191775,0.318754,0.008340,0.267387,0.013000,178:0.006;98:0.006;18:0.007;64:0.007;71:0.007,178:0.007;18:0.010;71:0.010;143:0.011;98:0.011
