year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,69,0,0,0,0,26073294.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998253,0.997560,0.625087,0.569660,20:0.989;80:0.989;40:0.989;64:0.996;55:0.997,32:0.557;31:0.558;7:0.559;53:0.561;79:0.561
-4950,98,93,2,5,2,2,34350019.000000,98648.000000,423151.000000,98648.000000,140725.000000,0.002872,0.012319,0.002872,0.004097,0.971986,0.998170,0.951466,0.941890,64:0.266;100:0.367;79:0.513;50:0.542;2:0.672,64:0.011;79:0.098;50:0.246;2:0.286;100:0.287
-4900,102,94,2,3,2,2,39451675.000000,136684.000000,236079.000000,136684.000000,136684.000000,0.003465,0.005984,0.003465,0.003465,0.956755,0.942240,0.946709,0.911210,64:0.102;79:0.261;50:0.436;2:0.510;105:0.585,64:0.008;79:0.194;50:0.342;2:0.459;106:0.499
-4850,105,101,3,2,2,2,44543098.000000,234114.000000,137046.000000,137046.000000,137046.000000,0.005256,0.003077,0.003077,0.003077,0.962022,0.979720,0.966137,0.966000,79:0.102;64:0.104;50:0.325;2:0.447;109:0.667,79:0.067;64:0.098;50:0.464;2:0.688;100:0.769
-4800,105,102,3,2,2,2,49849457.000000,225520.000000,131040.000000,131040.000000,131040.000000,0.004524,0.002629,0.002629,0.002629,0.967965,0.990660,0.974490,0.998880,64:0.013;79:0.018;50:0.329;2:0.605;9:0.902,64:0.018;79:0.020;50:0.651;59:0.895;29:0.909
-4750,105,102,2,2,2,2,55898921.000000,125660.000000,125660.000000,125660.000000,125660.000000,0.002248,0.002248,0.002248,0.002248,0.973985,0.999200,0.979103,0.998460,64:0.035;79:0.128;50:0.501;2:0.836;9:0.925,64:0.059;79:0.164;9:0.901;86:0.928;23:0.932
-4700,105,102,2,2,2,1,62226930.000000,126768.000000,126768.000000,126768.000000,51004.000000,0.002037,0.002037,0.002037,0.000820,0.974170,0.999200,0.981633,0.999340,64:0.007;79:0.213;50:0.540;2:0.723;10:0.920,64:0.011;79:0.294;47:0.916;24:0.933;10:0.954
-4650,105,102,2,1,1,1,69364891.000000,128301.000000,51106.000000,51106.000000,51106.000000,0.001850,0.000737,0.000737,0.000737,0.976937,0.990080,0.978288,0.955020,64:0.024;79:0.293;50:0.579;70:0.939;81:0.945,64:0.036;79:0.445;81:0.900;70:0.904;0:0.909
-4600,105,103,2,1,1,1,76760607.000000,130156.000000,51067.000000,51067.000000,51067.000000,0.001696,0.000665,0.000665,0.000665,0.977360,0.999020,0.980253,0.989420,64:0.012;79:0.279;50:0.657;105:0.936;10:0.939,64:0.023;79:0.443;105:0.900;81:0.904;45:0.905
-4550,105,103,2,1,1,1,83911650.000000,129704.000000,51075.000000,51075.000000,51075.000000,0.001546,0.000609,0.000609,0.000609,0.981542,0.999440,0.982432,0.999500,64:0.050;79:0.268;50:0.866;8:0.945;76:0.980,64:0.087;79:0.421;56:0.921;7:0.941;8:0.944
-4500,105,103,2,2,2,2,91336005.000000,126170.000000,126170.000000,126170.000000,126170.000000,0.001381,0.001381,0.001381,0.001381,0.981063,0.999540,0.981854,0.999900,64:0.058;79:0.190;10:0.923;12:0.931;9:0.965,64:0.078;79:0.280;10:0.913;12:0.920;48:0.965
-4450,105,103,2,2,2,2,98846475.000000,124690.000000,124690.000000,124690.000000,124690.000000,0.001261,0.001261,0.001261,0.001261,0.979866,0.999300,0.979121,0.991060,64:0.011;79:0.187;44:0.934;36:0.936;13:0.941,64:0.021;79:0.269;13:0.894;44:0.897;36:0.941
-4400,105,103,2,2,2,1,107014774.000000,122417.000000,122417.000000,122417.000000,47891.000000,0.001144,0.001144,0.001144,0.000448,0.978744,0.992080,0.976100,0.958120,64:0.020;79:0.223;96:0.857;93:0.927;10:0.937,64:0.027;79:0.322;93:0.885;23:0.891;76:0.917
-4350,105,103,2,2,2,1,116203259.000000,125756.000000,125756.000000,125756.000000,49908.000000,0.001082,0.001082,0.001082,0.000429,0.976562,0.983780,0.976430,0.950840,64:0.044;79:0.217;10:0.758;96:0.918;36:0.920,64:0.063;79:0.316;76:0.889;96:0.891;94:0.923
-4300,105,103,2,2,2,1,126007631.000000,127455.000000,127455.000000,127455.000000,50448.000000,0.001011,0.001011,0.001011,0.000400,0.979777,0.998880,0.977386,0.955880,64:0.021;79:0.237;2:0.929;47:0.929;81:0.933,64:0.026;79:0.350;81:0.894;100:0.903;72:0.921
-4250,105,103,2,2,2,2,136752330.000000,126810.000000,126810.000000,126810.000000,126810.000000,0.000927,0.000927,0.000927,0.000927,0.980094,0.998980,0.978102,0.964800,64:0.053;79:0.146;8:0.950;22:0.956;73:0.957,64:0.083;79:0.206;22:0.903;73:0.918;17:0.947
-4200,105,103,2,2,2,2,148642415.000000,125011.000000,125011.000000,125011.000000,125011.000000,0.000841,0.000841,0.000841,0.000841,0.978621,0.998700,0.974751,0.947600,64:0.010;79:0.156;96:0.921;30:0.929;50:0.940,64:0.010;79:0.215;30:0.888;17:0.896;96:0.901
