year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,95,65,0,0,0,0,23867613.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998069,0.997440,0.618975,0.577280,0:0.988;60:0.988;80:0.988;40:0.989;20:0.989,6:0.557;58:0.562;43:0.562;46:0.562;90:0.564
-4950,98,85,3,7,3,4,30974564.000000,101408.000000,551619.000000,101408.000000,276491.000000,0.003274,0.017809,0.003274,0.008926,0.947731,0.889020,0.892539,0.521170,64:0.355;100:0.355;101:0.378;103:0.401;47:0.404,64:0.041;46:0.076;47:0.119;100:0.183;101:0.274
-4900,105,90,7,12,7,5,35379916.000000,730614.000000,921140.000000,730614.000000,351764.000000,0.020651,0.026036,0.020651,0.009942,0.900674,0.535920,0.866860,0.365400,64:0.003;47:0.130;46:0.240;45:0.352;100:0.353,64:0.005;47:0.009;100:0.084;45:0.116;46:0.137
-4850,106,98,6,6,6,3,39394249.000000,389606.000000,389606.000000,389606.000000,154083.000000,0.009890,0.009890,0.009890,0.003911,0.933783,0.838550,0.918908,0.716450,64:0.003;47:0.015;100:0.191;46:0.233;45:0.308,64:0.006;47:0.007;100:0.014;46:0.224;101:0.239
-4800,106,100,6,5,5,4,43774267.000000,375515.000000,301386.000000,301386.000000,169675.000000,0.008578,0.006885,0.006885,0.003876,0.945410,0.932200,0.944623,0.906850,64:0.004;47:0.122;101:0.152;100:0.197;46:0.290,64:0.007;101:0.124;100:0.128;47:0.148;46:0.359
-4750,106,100,5,5,5,4,48404594.000000,293554.000000,293554.000000,293554.000000,158569.000000,0.006065,0.006065,0.006065,0.003276,0.943552,0.933050,0.943557,0.889650,100:0.017;47:0.021;64:0.022;101:0.191;46:0.308,100:0.009;47:0.010;64:0.033;101:0.240;46:0.396
-4700,109,100,7,7,6,3,53637563.000000,289607.000000,245367.000000,229319.000000,82242.000000,0.005399,0.004575,0.004275,0.001533,0.935347,0.936380,0.934829,0.906200,64:0.004;100:0.043;47:0.232;101:0.250;112:0.311,64:0.009;100:0.068;112:0.081;47:0.232;114:0.334
-4650,109,102,5,4,3,2,59222871.000000,222063.000000,129543.000000,106904.000000,56477.000000,0.003750,0.002187,0.001805,0.000954,0.945272,0.939120,0.946689,0.890800,64:0.004;100:0.087;47:0.237;101:0.347;46:0.353,64:0.008;100:0.138;112:0.243;47:0.311;46:0.507
-4600,109,102,3,3,2,2,65476197.000000,118433.000000,73279.000000,51585.000000,51585.000000,0.001809,0.001119,0.000788,0.000788,0.959491,0.976100,0.964928,0.942980,64:0.004;100:0.126;47:0.390;101:0.463;46:0.478,64:0.008;100:0.201;112:0.313;47:0.642;114:0.866
-4550,109,104,2,2,2,2,72493831.000000,47200.000000,47200.000000,47200.000000,47200.000000,0.000651,0.000651,0.000651,0.000651,0.959411,0.931740,0.966134,0.933700,64:0.004;100:0.128;47:0.515;46:0.597;45:0.606,64:0.008;100:0.242;112:0.549;97:0.838;89:0.838
