year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,61,0,0,0,0,23601191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998173,0.997600,0.614396,0.563370,20:0.986;80:0.987;0:0.989;40:0.989;22:0.997,50:0.555;45:0.559;26:0.559;85:0.559;35:0.560
-4950,101,90,1,9,1,2,30889837.000000,13895.000000,703461.000000,13895.000000,186140.000000,0.000450,0.022773,0.000450,0.006026,0.952566,0.866100,0.912118,0.488500,100:0.392;35:0.420;102:0.429;8:0.450;101:0.489,64:0.134;8:0.189;35:0.217;38:0.280;100:0.295
-4900,112,90,2,11,2,1,35412010.000000,113031.000000,1160231.000000,113031.000000,64712.000000,0.003192,0.032764,0.003192,0.001827,0.884412,0.506770,0.857007,0.411340,64:0.126;35:0.295;113:0.401;111:0.407;114:0.412,64:0.009;81:0.295;112:0.309;35:0.314;113:0.321
-4850,116,104,4,5,2,1,39956363.000000,134887.000000,282462.000000,79995.000000,68765.000000,0.003376,0.007069,0.002002,0.001721,0.919146,0.692950,0.917092,0.667300,64:0.108;35:0.290;81:0.346;100:0.393;8:0.405,64:0.079;118:0.327;81:0.346;76:0.347;116:0.392
-4800,117,108,4,1,1,1,44540769.000000,219141.000000,62528.000000,62528.000000,62528.000000,0.004920,0.001404,0.001404,0.001404,0.945463,0.870400,0.953350,0.857180,64:0.087;35:0.341;81:0.371;8:0.389;76:0.412,64:0.049;76:0.494;81:0.519;35:0.541;118:0.550
-4750,117,110,4,1,1,1,49905995.000000,380604.000000,60783.000000,60783.000000,60783.000000,0.007626,0.001218,0.001218,0.001218,0.957110,0.941460,0.968433,0.936500,64:0.107;50:0.268;81:0.375;8:0.379;76:0.465,64:0.112;50:0.437;116:0.553;81:0.568;76:0.748
-4700,117,112,2,2,2,1,55461430.000000,247273.000000,247273.000000,247273.000000,65869.000000,0.004458,0.004458,0.004458,0.001188,0.968213,0.950480,0.973595,0.923800,64:0.191;50:0.286;81:0.517;8:0.548;76:0.599,64:0.203;50:0.385;116:0.873;94:0.882;75:0.895
-4650,117,115,2,2,2,1,61926318.000000,247263.000000,247263.000000,247263.000000,58600.000000,0.003993,0.003993,0.003993,0.000946,0.976326,0.999160,0.975931,0.951680,64:0.059;50:0.290;81:0.681;8:0.728;76:0.797,64:0.038;50:0.389;101:0.759;26:0.881;81:0.890
-4600,117,115,2,1,1,1,69209153.000000,262040.000000,59149.000000,59149.000000,59149.000000,0.003786,0.000855,0.000855,0.000855,0.982100,0.999320,0.981074,0.970120,64:0.046;50:0.355;8:0.826;89:0.909;36:0.933,64:0.048;50:0.573;89:0.871;113:0.887;98:0.900
-4550,117,115,2,1,1,1,76588520.000000,259655.000000,63191.000000,63191.000000,63191.000000,0.003390,0.000825,0.000825,0.000825,0.983297,0.999500,0.982912,0.999560,64:0.025;50:0.313;89:0.874;79:0.920;88:0.969,64:0.021;50:0.488;89:0.798;79:0.889;55:0.911
-4500,117,115,2,1,1,1,84680237.000000,255899.000000,61199.000000,61199.000000,61199.000000,0.003022,0.000723,0.000723,0.000723,0.982574,0.995520,0.973578,0.927440,64:0.154;50:0.303;89:0.883;114:0.927;59:0.936,64:0.161;50:0.416;89:0.780;114:0.882;59:0.896
-4450,117,115,2,2,2,1,92932719.000000,246806.000000,246806.000000,246806.000000,59659.000000,0.002656,0.002656,0.002656,0.000642,0.978671,0.970800,0.967248,0.914020,64:0.094;50:0.242;89:0.774;13:0.918;114:0.928,64:0.063;50:0.299;89:0.644;5:0.783;105:0.861
-4400,117,115,2,2,2,1,101009119.000000,233925.000000,233925.000000,233925.000000,56190.000000,0.002316,0.002316,0.002316,0.000556,0.978794,0.965480,0.965106,0.904260,64:0.117;50:0.216;89:0.805;114:0.926;31:0.935,64:0.101;50:0.251;89:0.772;5:0.838;31:0.855
-4350,117,115,2,2,2,0,110475635.000000,242213.000000,242213.000000,242213.000000,0.000000,0.002192,0.002192,0.002192,0.000000,0.984114,0.993440,0.972578,0.912560,50:0.234;64:0.286;35:0.934;87:0.944;107:0.955,50:0.280;64:0.373;103:0.884;105:0.885;87:0.890
-4300,117,115,2,0,0,0,120728534.000000,262430.000000,0.000000,0.000000,0.000000,0.002174,0.000000,0.000000,0.000000,0.985826,0.999260,0.977586,0.920560,64:0.322;50:0.391;13:0.935;62:0.937;12:0.942,64:0.440;50:0.647;101:0.857;105:0.877;55:0.884
-4250,117,115,2,0,0,0,130135747.000000,254458.000000,0.000000,0.000000,0.000000,0.001955,0.000000,0.000000,0.000000,0.984368,0.996200,0.976297,0.911960,64:0.329;50:0.343;116:0.912;81:0.919;76:0.920,64:0.486;50:0.600;111:0.859;116:0.860;42:0.885
-4200,117,115,2,0,0,0,141125992.000000,264429.000000,0.000000,0.000000,0.000000,0.001874,0.000000,0.000000,0.000000,0.982679,0.965580,0.976102,0.911680,64:0.319;50:0.358;59:0.927;34:0.927;78:0.927,64:0.444;50:0.712;116:0.874;34:0.880;59:0.882
-4150,117,115,2,1,1,0,152573376.000000,258756.000000,61799.000000,61799.000000,0.000000,0.001696,0.000405,0.000405,0.000000,0.979979,0.950420,0.969273,0.899600,64:0.261;50:0.378;78:0.859;8:0.921;76:0.923,64:0.351;113:0.697;78:0.787;50:0.823;115:0.826
-4100,117,115,1,1,1,0,165391472.000000,64360.000000,64360.000000,64360.000000,0.000000,0.000389,0.000389,0.000389,0.000000,0.982603,0.965060,0.969474,0.887860,64:0.240;50:0.540;38:0.904;78:0.906;26:0.915,64:0.316;5:0.726;113:0.796;38:0.861;78:0.862
-4050,117,116,1,1,1,0,179942624.000000,63576.000000,63576.000000,63576.000000,0.000000,0.000353,0.000353,0.000353,0.000000,0.983835,0.972360,0.970648,0.899360,64:0.242;50:0.602;118:0.915;81:0.917;78:0.920,64:0.291;118:0.753;5:0.768;83:0.834;101:0.866
-4000,117,115,1,1,1,0,198131638.000000,64052.000000,64052.000000,64052.000000,0.000000,0.000323,0.000323,0.000323,0.000000,0.985597,0.998140,0.976164,0.922480,64:0.232;50:0.473;118:0.909;80:0.932;11:0.937,64:0.276;113:0.713;105:0.796;101:0.838;118:0.847
-3950,117,113,1,1,1,0,214153633.000000,62805.000000,62805.000000,62805.000000,0.000000,0.000293,0.000293,0.000293,0.000000,0.983103,0.968000,0.966721,0.898040,64:0.226;50:0.525;36:0.915;85:0.917;24:0.929,64:0.267;113:0.557;87:0.564;105:0.637;118:0.679
-3900,117,114,1,0,0,0,235214843.000000,62927.000000,0.000000,0.000000,0.000000,0.000268,0.000000,0.000000,0.000000,0.986087,0.997400,0.967278,0.905000,64:0.327;50:0.527;38:0.923;67:0.927;33:0.945,64:0.441;113:0.497;87:0.626;105:0.712;118:0.800
-3850,117,115,1,1,1,0,256383352.000000,63877.000000,63877.000000,63877.000000,0.000000,0.000249,0.000249,0.000249,0.000000,0.988107,0.998640,0.966586,0.896280,64:0.279;50:0.677;80:0.921;90:0.938;100:0.949,64:0.371;113:0.493;87:0.648;105:0.806;101:0.838
-3800,117,115,1,1,1,1,282240182.000000,64418.000000,64418.000000,64418.000000,64418.000000,0.000228,0.000228,0.000228,0.000228,0.987106,0.996680,0.963052,0.899320,64:0.195;50:0.780;84:0.922;80:0.932;89:0.937,64:0.223;113:0.594;101:0.632;118:0.700;61:0.798
-3750,117,115,1,1,1,0,310785722.000000,65256.000000,65256.000000,65256.000000,0.000000,0.000210,0.000210,0.000210,0.000000,0.986568,0.968220,0.967160,0.905540,64:0.299;38:0.815;80:0.926;63:0.937;20:0.938,64:0.385;101:0.540;113:0.656;38:0.696;118:0.719
-3700,117,115,1,0,0,0,342720611.000000,66023.000000,0.000000,0.000000,0.000000,0.000193,0.000000,0.000000,0.000000,0.988281,0.961680,0.970379,0.905220,64:0.363;89:0.905;80:0.920;4:0.931;81:0.936,101:0.488;64:0.530;113:0.678;111:0.749;118:0.852
-3650,117,114,0,1,0,0,377715278.000000,0.000000,65927.000000,0.000000,0.000000,0.000000,0.000175,0.000000,0.000000,0.991426,0.999180,0.966989,0.904720,64:0.425;78:0.909;50:0.921;89:0.939;95:0.950,101:0.335;113:0.576;64:0.770;118:0.788;110:0.807
-3600,117,115,0,0,0,0,418152269.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989546,0.978880,0.971151,0.908580,64:0.426;36:0.864;50:0.884;117:0.922;53:0.948,101:0.453;31:0.769;113:0.801;57:0.806;117:0.874
-3550,118,114,0,0,0,0,463211150.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.986699,0.982740,0.960635,0.892060,64:0.474;120:0.610;78:0.913;89:0.920;86:0.922,101:0.450;120:0.470;118:0.538;31:0.618;113:0.636
-3500,118,115,0,0,0,0,516619919.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993169,0.998770,0.973009,0.909910,64:0.652;76:0.915;88:0.922;78:0.925;36:0.940,101:0.483;113:0.515;118:0.585;31:0.675;57:0.840
-3450,118,117,0,0,0,0,573094550.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.994340,0.996150,0.970511,0.901330,64:0.695;49:0.927;28:0.945;99:0.949;78:0.968,101:0.560;113:0.650;31:0.662;118:0.773;57:0.806
-3400,118,118,0,0,0,0,636580068.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993636,0.998800,0.975804,0.906580,64:0.746;38:0.917;112:0.931;36:0.933;56:0.939,113:0.674;31:0.693;101:0.720;57:0.778;118:0.856
-3350,118,116,0,0,0,0,707541467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993869,0.980560,0.968371,0.898950,102:0.912;61:0.923;15:0.924;11:0.926;92:0.940,57:0.438;113:0.456;101:0.692;31:0.721;115:0.871
-3300,118,116,0,0,0,0,785602066.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992694,0.972600,0.962706,0.891440,81:0.918;50:0.918;36:0.919;107:0.924;100:0.925,113:0.522;57:0.582;31:0.607;101:0.670;14:0.803
-3250,118,116,0,1,0,0,865335982.000000,0.000000,183593.000000,0.000000,0.000000,0.000000,0.000212,0.000000,0.000000,0.991414,0.962560,0.957039,0.880470,89:0.903;36:0.912;70:0.916;118:0.919;80:0.920,113:0.236;101:0.495;87:0.608;57:0.713;70:0.720
-3200,118,117,0,1,0,0,940067485.000000,0.000000,62563.000000,0.000000,0.000000,0.000000,0.000067,0.000000,0.000000,0.996416,0.998570,0.966803,0.882250,78:0.939;24:0.939;104:0.940;3:0.941;92:0.961,101:0.314;70:0.633;113:0.678;61:0.793;31:0.830
-3150,118,116,0,1,0,0,1002379752.000000,0.000000,64394.000000,0.000000,0.000000,0.000000,0.000064,0.000000,0.000000,0.994735,0.998800,0.972645,0.930340,89:0.829;38:0.893;47:0.918;33:0.945;31:0.951,101:0.376;70:0.447;89:0.716;31:0.740;38:0.785
-3100,118,115,0,0,0,0,1049050515.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.992248,0.987720,0.960714,0.879930,89:0.697;14:0.918;26:0.922;23:0.930;111:0.936,101:0.474;89:0.506;70:0.520;113:0.770;57:0.779
-3050,118,115,0,1,0,0,1093210297.000000,0.000000,68267.000000,0.000000,0.000000,0.000000,0.000062,0.000000,0.000000,0.991070,0.974920,0.962532,0.886380,89:0.646;78:0.910;26:0.915;16:0.917;15:0.923,101:0.308;31:0.574;89:0.599;70:0.680;113:0.692
-3000,118,114,0,2,0,0,1143944133.000000,0.000000,250890.000000,0.000000,0.000000,0.000000,0.000219,0.000000,0.000000,0.991460,0.975840,0.959126,0.893420,89:0.800;38:0.859;88:0.920;81:0.922;113:0.922,101:0.280;113:0.392;70:0.512;31:0.523;38:0.630
-2950,118,114,0,0,0,0,1196428674.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993422,0.995760,0.960654,0.890450,89:0.751;64:0.921;38:0.922;81:0.936;110:0.940,101:0.499;113:0.528;70:0.543;31:0.588;84:0.700
-2900,118,116,0,2,0,0,1242225901.000000,0.000000,9574527.000000,0.000000,0.000000,0.000000,0.007708,0.000000,0.000000,0.992628,0.998590,0.958240,0.893530,89:0.780;38:0.837;118:0.917;110:0.923;102:0.935,70:0.303;101:0.354;38:0.607;31:0.624;113:0.639
-2850,118,113,0,2,0,0,1291640293.000000,0.000000,8235339.000000,0.000000,0.000000,0.000000,0.006376,0.000000,0.000000,0.992048,0.987270,0.959120,0.915540,38:0.794;89:0.817;105:0.920;49:0.922;101:0.927,101:0.228;70:0.263;113:0.536;31:0.584;118:0.598
-2800,118,113,0,1,0,0,1336429914.000000,0.000000,182201.000000,0.000000,0.000000,0.000000,0.000136,0.000000,0.000000,0.993337,0.994870,0.961387,0.888960,38:0.740;89:0.882;54:0.929;19:0.945;36:0.948,113:0.336;101:0.469;70:0.510;31:0.541;38:0.592
-2750,118,115,0,1,0,0,1360881590.000000,0.000000,62863.000000,0.000000,0.000000,0.000000,0.000046,0.000000,0.000000,0.992703,0.995790,0.951537,0.889400,38:0.725;89:0.802;76:0.920;64:0.933;68:0.945,101:0.391;113:0.429;70:0.511;38:0.670;92:0.674
-2700,118,114,0,0,0,0,1393171133.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989147,0.966380,0.951270,0.871920,89:0.691;38:0.735;36:0.917;26:0.933;8:0.935,101:0.476;89:0.507;113:0.523;70:0.585;38:0.674
-2650,118,112,0,1,0,0,1423618895.000000,0.000000,60663.000000,0.000000,0.000000,0.000000,0.000043,0.000000,0.000000,0.987541,0.992520,0.949479,0.879260,38:0.445;89:0.618;85:0.921;31:0.921;117:0.922,38:0.336;101:0.488;31:0.518;113:0.519;89:0.541
-2600,118,114,1,2,1,0,1453303101.000000,56589.000000,123573.000000,56589.000000,0.000000,0.000039,0.000085,0.000039,0.000000,0.987015,0.992030,0.950786,0.890000,38:0.320;89:0.613;56:0.922;36:0.932;68:0.947,38:0.353;101:0.370;113:0.558;70:0.567;57:0.642
-2550,118,113,1,3,0,0,1456801824.000000,53851.000000,8301979.000000,0.000000,0.000000,0.000037,0.005699,0.000000,0.000000,0.989043,0.992940,0.948027,0.880730,38:0.379;89:0.701;59:0.932;84:0.934;110:0.939,70:0.305;101:0.367;113:0.394;31:0.517;38:0.527
-2500,118,113,0,2,0,0,1463150325.000000,0.000000,288320.000000,0.000000,0.000000,0.000000,0.000197,0.000000,0.000000,0.988096,0.983000,0.947238,0.878430,38:0.445;89:0.699;92:0.925;18:0.930;54:0.941,101:0.315;113:0.399;70:0.490;79:0.596;118:0.606
-2450,118,111,0,1,0,0,1464528247.000000,0.000000,7961472.000000,0.000000,0.000000,0.000000,0.005436,0.000000,0.000000,0.987225,0.982430,0.942801,0.866190,38:0.441;89:0.742;102:0.917;103:0.921;0:0.923,70:0.328;101:0.445;113:0.448;118:0.479;79:0.479
