year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,57,0,0,0,0,20498025.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998273,0.997800,0.613726,0.571760,0:0.988;40:0.988;80:0.989;60:0.989;84:0.996,38:0.556;81:0.558;65:0.560;16:0.565;2:0.566
-4950,99,89,1,5,1,2,26468273.000000,34128.000000,343872.000000,34128.000000,149409.000000,0.001289,0.012992,0.001289,0.005645,0.965486,0.931700,0.919328,0.638340,101:0.395;100:0.501;9:0.510;64:0.529;84:0.575,84:0.163;64:0.172;101:0.212;100:0.257;9:0.316
-4900,102,90,2,3,2,3,30464822.000000,127610.000000,164293.000000,127610.000000,164293.000000,0.004189,0.005393,0.004189,0.005393,0.944592,0.734520,0.919158,0.634280,64:0.204;104:0.364;103:0.403;105:0.520;84:0.547,64:0.060;104:0.190;103:0.197;46:0.406;84:0.488
-4850,105,98,2,4,1,1,34482615.000000,97034.000000,257621.000000,46519.000000,46519.000000,0.002814,0.007471,0.001349,0.001349,0.944899,0.870620,0.939969,0.854500,64:0.004;84:0.340;46:0.402;104:0.406;103:0.454,64:0.007;46:0.292;104:0.368;108:0.395;103:0.418
-4800,106,101,5,2,2,1,38877172.000000,286702.000000,196699.000000,196699.000000,46100.000000,0.007375,0.005059,0.005059,0.001186,0.955695,0.974250,0.960536,0.920350,64:0.020;46:0.296;104:0.348;84:0.353;103:0.390,64:0.009;46:0.350;104:0.475;103:0.506;109:0.626
-4750,106,101,4,2,2,1,43664929.000000,252524.000000,199560.000000,199560.000000,43578.000000,0.005783,0.004570,0.004570,0.000998,0.962564,0.989600,0.970012,0.965900,64:0.027;46:0.298;104:0.324;103:0.334;84:0.567,64:0.021;46:0.393;104:0.469;103:0.494;98:0.898
-4700,106,102,4,2,2,1,48950454.000000,248741.000000,189807.000000,189807.000000,43910.000000,0.005081,0.003878,0.003878,0.000897,0.965613,0.967500,0.965789,0.925400,64:0.074;46:0.213;104:0.276;103:0.307;84:0.869,64:0.056;46:0.257;104:0.416;103:0.509;93:0.896
-4650,108,102,3,4,2,2,54838744.000000,193871.000000,233784.000000,189651.000000,189651.000000,0.003535,0.004263,0.003458,0.003458,0.958713,0.987120,0.955297,0.954000,64:0.020;46:0.064;104:0.288;111:0.421;103:0.472,64:0.019;46:0.029;110:0.329;111:0.360;104:0.416
-4600,108,104,3,2,2,2,61209629.000000,200749.000000,190956.000000,190956.000000,190956.000000,0.003280,0.003120,0.003120,0.003120,0.967869,0.972590,0.961856,0.931070,64:0.029;46:0.085;104:0.352;103:0.580;110:0.809,64:0.032;46:0.070;104:0.538;111:0.617;110:0.702
-4550,108,105,3,2,2,2,67824091.000000,197370.000000,187959.000000,187959.000000,187959.000000,0.002910,0.002771,0.002771,0.002771,0.969232,0.965010,0.964951,0.907010,64:0.025;46:0.162;104:0.379;103:0.678;91:0.919,64:0.025;46:0.184;104:0.642;111:0.775;91:0.887
-4500,108,105,3,2,2,1,74203109.000000,213936.000000,192371.000000,192371.000000,42919.000000,0.002883,0.002592,0.002592,0.000578,0.972205,0.960090,0.970468,0.916640,64:0.101;46:0.239;104:0.378;103:0.843;63:0.926,64:0.101;46:0.294;104:0.769;100:0.888;72:0.889
