year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-5000,14630708.000000,0.024191,120654.000000,270.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5,0.999746,1.000000,0.003037,0.003118
-4950,19260486.000000,0.026647,151799.000000,267.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46,0.979536,0.893213,0.000000,0.000000
-4900,22097856.000000,0.027991,126687.500000,262.500000,0.000000,0.000000,0.000000,0.000000,0.000000,74,0.978530,0.900180,0.000000,0.000000
-4850,24603515.000000,0.027631,143164.000000,264.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84,0.976287,0.887996,0.000000,0.000000
-4800,26774818.000000,0.028217,109433.500000,241.500000,0.000000,0.000000,0.000000,0.000000,0.000000,111,0.977115,0.897436,0.000000,0.000000
-4750,29254217.000000,0.028994,117674.000000,221.500000,0.000000,0.000000,0.000000,0.000000,0.000000,130,0.975542,0.907843,0.000000,0.000000
-4700,31966772.000000,0.029667,116887.000000,216.000000,0.000000,0.000000,0.000000,0.000000,0.000000,139,0.972545,0.893685,0.000000,0.000000
-4650,35112011.000000,0.030750,109416.000000,214.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150,0.975330,0.903611,0.000000,0.000000
-4600,38480257.000000,0.031752,89392.000000,209.000000,0.000000,0.000000,0.000000,0.000000,0.000000,167,0.971087,0.913939,0.000000,0.000000
-4550,42033304.000000,0.032812,95601.000000,210.500000,0.000000,0.000000,0.000000,0.000000,0.000000,174,0.967630,0.869108,0.000000,0.000000
-4500,46020237.000000,0.033685,89405.000000,208.000000,0.000000,0.000000,0.000000,0.000000,0.000000,177,0.968002,0.882817,0.000000,0.000000
-4450,50287005.000000,0.034678,96635.000000,208.000000,0.000000,0.000000,0.000000,0.000000,0.000000,181,0.967909,0.886480,0.000000,0.000000
-4400,55088422.000000,0.035400,87524.000000,210.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.969964,0.901261,0.000000,0.000000
-4350,60329038.000000,0.036301,101416.000000,216.000000,0.000000,0.000000,0.000000,0.000000,0.000000,184,0.972471,0.908344,0.000000,0.000000
-4300,66896583.000000,0.037956,92977.000000,215.000000,0.000000,0.000000,0.000000,0.000000,0.000000,191,0.977790,0.912757,0.000000,0.000000
