year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
1550,1594525954.000000,0.131197,289269.000000,181.000000,0.000000,0.000000,0.429412,0.000000,0.000000,431,0.969726,0.890265,0.000000,0.000000
1600,1638049315.000000,0.135915,284093.000000,181.000000,0.000000,0.000000,0.433526,0.000000,0.000000,437,0.969791,0.888930,0.000000,0.000000
1650,1637568552.000000,0.135108,282060.500000,181.000000,0.000000,0.000000,0.431034,0.000000,0.000000,443,0.961382,0.870257,0.000000,0.000000
1700,1636586391.000000,0.135963,282783.000000,181.000000,0.000000,0.000000,0.436782,0.000000,0.000000,443,0.972283,0.903434,0.000000,0.000000
1750,1644991990.000000,0.137232,279765.500000,181.000000,0.000000,0.000000,0.448276,0.000000,0.000000,443,0.967788,0.879950,0.000000,0.000000
1800,1665273171.000000,0.138267,285331.000000,181.000000,0.000000,0.000000,0.462857,0.000000,0.000000,447,0.967651,0.895000,0.000000,0.000000
1850,1676400446.000000,0.139198,277171.000000,181.000000,0.000000,0.000000,0.463277,0.000000,0.000000,453,0.961006,0.872490,0.000000,0.000000
1900,1680142495.000000,0.139276,276070.000000,181.000000,0.000000,0.000000,0.468927,0.000000,0.000000,453,0.971588,0.906887,0.000000,0.000000
1950,1679517941.000000,0.140831,273078.000000,181.000000,0.000000,0.000000,0.468927,0.000000,0.000000,453,0.966008,0.879790,0.000000,0.000000
2000,1693487837.000000,0.141351,280034.000000,181.000000,0.000000,0.000000,0.480226,0.000000,0.000000,453,0.969045,0.889485,0.000000,0.000000
2025,1688865394.000000,0.139874,282321.000000,181.000000,0.000000,0.000000,0.483146,0.000000,0.000000,456,0.967306,0.874265,0.000000,0.000000
