year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-1600,652996422.000000,0.089672,40646.000000,180.000000,0.117612,0.000000,0.177778,0.000000,0.000000,213,0.951964,0.859398,0.000000,0.000000
-1550,656817644.000000,0.090301,40085.000000,180.000000,0.115908,0.000000,0.177778,0.000000,0.000000,213,0.965984,0.904580,0.000000,0.000000
-1500,666008580.000000,0.092307,35831.000000,180.000000,0.114253,0.000000,0.177778,0.000000,0.000000,222,0.958131,0.888293,0.000000,0.000000
-1450,676522525.000000,0.092179,38522.000000,180.000000,0.112644,0.000000,0.177778,0.000000,0.000000,222,0.951978,0.848522,0.000000,0.000000
-1400,672781385.000000,0.090708,36829.000000,180.000000,0.111080,0.000000,0.177778,0.000000,0.000000,222,0.963591,0.900599,0.000000,0.000000
-1350,688261904.000000,0.095183,32631.000000,180.000000,0.109559,0.000000,0.192593,0.000000,0.000000,231,0.969500,0.900601,0.000000,0.000000
-1300,696239028.000000,0.095917,39153.000000,181.500000,0.108079,0.000000,0.191176,0.000000,0.000000,237,0.963582,0.893252,0.000000,0.000000
-1250,702694496.000000,0.095908,36306.000000,183.000000,0.106638,0.000000,0.189781,0.000000,0.000000,238,0.963681,0.900503,0.000000,0.000000
-1200,712669571.000000,0.096778,37342.000000,183.000000,0.105235,0.000000,0.189781,0.000000,0.000000,243,0.964865,0.901807,0.000000,0.000000
-1150,710080966.000000,0.095445,39419.000000,183.000000,0.103869,0.000000,0.189781,0.000000,0.000000,243,0.953840,0.852223,0.000000,0.000000
-1100,719120517.000000,0.096396,40233.500000,181.500000,0.102538,0.000000,0.188406,0.000000,0.000000,246,0.968738,0.895362,0.000000,0.000000
-1050,727892195.000000,0.097808,42256.000000,183.000000,0.101240,0.000000,0.187050,0.000000,0.000000,252,0.968476,0.914085,0.000000,0.000000
-1000,744336163.000000,0.100969,37274.000000,183.000000,0.099975,0.000000,0.194245,0.000000,0.000000,252,0.966459,0.902943,0.000000,0.000000
-950,741713531.000000,0.101552,37362.000000,183.000000,0.098741,0.000000,0.194245,0.000000,0.000000,252,0.965662,0.899596,0.000000,0.000000
-900,748326172.000000,0.101329,35840.000000,183.000000,0.097537,0.000000,0.194245,0.000000,0.000000,252,0.966580,0.901351,0.000000,0.000000
-850,762138464.000000,0.101676,35963.000000,183.000000,0.096362,0.000000,0.201439,0.000000,0.000000,252,0.964596,0.895755,0.000000,0.000000
-800,760976950.000000,0.097077,35682.000000,181.500000,0.095215,0.000000,0.200000,0.000000,0.000000,256,0.964403,0.897023,0.000000,0.000000
-750,750634239.000000,0.093976,34455.000000,183.000000,0.094096,0.000000,0.205674,0.000000,0.000000,258,0.963299,0.894633,0.000000,0.000000
