seed,ok,returncode,elapsed_sec,reused,canceled,max_total_unlocked_techs,max_total_year,max_total_country_index,max_total_country_name,max_total_tech_id,max_total_tech_name,max_tech_id,max_tech_name,max_tech_year,max_tech_country_index,max_tech_country_name,rows,run_dir,reason
10,True,0,2.768,False,False,22,-5000,58,South viaviaia Tribe,100,Cordage and Knots,119,Native Copper Working,-5000,28,Great quiterkinstan Tribe,1804,/mnt/c/WS/WorldSimulation10028/out/seed_max_tech_gui_smoke/seed_10,
21,True,0,2.853,False,False,22,-5000,58,Old marranstan Tribe,100,Cordage and Knots,119,Native Copper Working,-5000,28,Linnaland Tribe,1838,/mnt/c/WS/WorldSimulation10028/out/seed_max_tech_gui_smoke/seed_21,
