year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3702,unlock,44,Great ransolland Tribe,109,Long-distance Exchange Networks,19
-3588,unlock,44,Great ransolland Tribe,7,Wheel,20
-3516,unlock,44,Great ransolland Tribe,103,Bone and Antler Tools,21
-3429,unlock,105,Dradranagar Tribe,104,Fishing Technology,17
-3425,unlock,53,South ofiofia Tribe,10,Irrigation,15
-3404,unlock,39,Old mardus Tribe,103,Bone and Antler Tools,19
-3389,unlock,105,Dradranagar Tribe,103,Bone and Antler Tools,18
-3384,unlock,71,Old chimixitztan Tribe,103,Bone and Antler Tools,14
-3318,unlock,44,Great ransolland Tribe,115,Counting Tokens and Tallies,22
-3314,unlock,39,Old mardus Tribe,109,Long-distance Exchange Networks,20
-3314,unlock,68,Temteoan Tribe,115,Counting Tokens and Tallies,14
-3312,unlock,44,Great ransolland Tribe,12,Shipbuilding,23
-3294,unlock,52,Kingdom of South semaara,103,Bone and Antler Tools,14
-3284,unlock,2,Old nalvarshaa Tribe,7,Wheel,17
-3276,unlock,44,Great ransolland Tribe,10,Irrigation,24
-3273,unlock,39,Old mardus Tribe,10,Irrigation,21
-3248,unlock,6,Great shamitnaldesh Tribe,117,Proto-writing and Administrative Notation,17
-3234,unlock,40,New kinkinranstan Tribe,7,Wheel,19
-3220,unlock,44,Great ransolland Tribe,17,Roads,25
-3216,unlock,40,New kinkinranstan Tribe,109,Long-distance Exchange Networks,20
-3213,unlock,105,Dradranagar Tribe,108,Watercraft,19
-3203,unlock,6,Great shamitnaldesh Tribe,103,Bone and Antler Tools,18
-3194,unlock,1,Kingdom of South mitvarvipur,104,Fishing Technology,17
-3187,unlock,5,Kingdom of North kannalkan,117,Proto-writing and Administrative Notation,17
-3187,unlock,39,Kingdom of New terdusmarstan,115,Counting Tokens and Tallies,22
-3179,unlock,40,New kinkinranstan Tribe,115,Counting Tokens and Tallies,21
-3178,unlock,71,Empire of Great itztem,10,Irrigation,15
-3176,unlock,105,Dradranagar Tribe,7,Wheel,20
-3162,unlock,1,Kingdom of South mitvarvipur,103,Bone and Antler Tools,18
-3162,unlock,71,Empire of Great itztem,104,Fishing Technology,16
-3157,unlock,11,Kingdom of New varvarvardesh,7,Wheel,17
-3149,unlock,2,Kingdom of Viraa,104,Fishing Technology,18
-3115,unlock,68,Temteoan Tribe,104,Fishing Technology,15
-3104,unlock,97,Kingdom of New romkinquiland,103,Bone and Antler Tools,13
-3094,unlock,6,Great shamitnaldesh Tribe,7,Wheel,19
-3065,unlock,42,Kingdom of Solsolgrad,109,Long-distance Exchange Networks,19
-3064,unlock,5,Kingdom of North kannalkan,104,Fishing Technology,18
-3064,unlock,71,Empire of Great itztem,114,Enclosures and Herd Management,17
-3056,unlock,3,Kingdom of Old draranal,104,Fishing Technology,17
-3055,unlock,53,South ofiofia Tribe,115,Counting Tokens and Tallies,15
-3053,unlock,2,Kingdom of Viraa,103,Bone and Antler Tools,19
-3050,unlock,39,Kingdom of New terdusmarstan,7,Wheel,23
-3048,unlock,6,Great shamitnaldesh Tribe,104,Fishing Technology,20
-3048,unlock,54,Empire of New tanngoa,114,Enclosures and Herd Management,14
-3047,unlock,72,Mixcalco Tribe,104,Fishing Technology,14
-3045,unlock,71,Empire of Great itztem,115,Counting Tokens and Tallies,18
-3042,unlock,65,Chicalcalpan Tribe,103,Bone and Antler Tools,14
-3041,unlock,68,Temteoan Tribe,103,Bone and Antler Tools,16
-3023,unlock,72,Mixcalco Tribe,10,Irrigation,15
-3015,unlock,1,Kingdom of South mitvarvipur,10,Irrigation,19
-3008,unlock,54,Empire of New tanngoa,110,Dog Domestication,15
-2997,unlock,71,Empire of Great itztem,7,Wheel,19
-2992,unlock,11,Kingdom of New varvarvardesh,104,Fishing Technology,18
-2987,unlock,54,Empire of New tanngoa,103,Bone and Antler Tools,16
-2969,unlock,54,Empire of New tanngoa,104,Fishing Technology,17
-2968,unlock,105,Dradranagar Tribe,5,Sailing,21
-2964,unlock,3,Kingdom of Old draranal,103,Bone and Antler Tools,18
-2963,unlock,11,Kingdom of New varvarvardesh,10,Irrigation,19
-2961,unlock,5,Kingdom of North kannalkan,10,Irrigation,19
-2951,unlock,39,Kingdom of New terdusmarstan,12,Shipbuilding,24
-2941,unlock,1,Kingdom of South mitvarvipur,7,Wheel,20
-2934,unlock,6,Great shamitnaldesh Tribe,10,Irrigation,21
-2932,unlock,53,South ofiofia Tribe,104,Fishing Technology,16
-2929,unlock,67,North calmixtolpan Tribe,104,Fishing Technology,14
-2927,unlock,12,Kingdom of Old surnalsurnagar,7,Wheel,17
-2922,unlock,3,Kingdom of Old draranal,7,Wheel,19
-2919,unlock,11,Kingdom of New varvarvardesh,103,Bone and Antler Tools,20
-2915,unlock,73,Kingdom of Old mixteoyucpan,104,Fishing Technology,14
-2914,unlock,42,Kingdom of Solsolgrad,103,Bone and Antler Tools,20
-2908,unlock,67,North calmixtolpan Tribe,115,Counting Tokens and Tallies,15
-2908,unlock,71,Empire of Great itztem,17,Roads,20
-2905,unlock,12,Kingdom of Old surnalsurnagar,104,Fishing Technology,18
-2898,unlock,40,New kinkinranstan Tribe,10,Irrigation,22
-2896,unlock,67,North calmixtolpan Tribe,110,Dog Domestication,16
-2890,unlock,105,Dradranagar Tribe,10,Irrigation,22
-2885,unlock,42,Kingdom of Solsolgrad,115,Counting Tokens and Tallies,21
-2881,unlock,54,Empire of New tanngoa,7,Wheel,18
-2880,unlock,73,Kingdom of Old mixteoyucpan,110,Dog Domestication,15
-2876,unlock,143,South chichimixan Tribe,114,Enclosures and Herd Management,14
-2872,unlock,2,Kingdom of Viraa,108,Watercraft,20
-2853,unlock,0,North dranalnagar Tribe,104,Fishing Technology,17
-2841,unlock,0,North dranalnagar Tribe,7,Wheel,18
-2839,unlock,6,Great shamitnaldesh Tribe,108,Watercraft,22
-2833,unlock,53,South ofiofia Tribe,110,Dog Domestication,17
-2813,unlock,53,South ofiofia Tribe,114,Enclosures and Herd Management,18
-2806,unlock,105,Dradranagar Tribe,12,Shipbuilding,23
-2803,unlock,105,Dradranagar Tribe,17,Roads,24
-2802,unlock,65,Chicalcalpan Tribe,10,Irrigation,15
-2799,unlock,72,Mixcalco Tribe,108,Watercraft,16
-2798,unlock,71,Empire of Great itztem,110,Dog Domestication,21
-2795,unlock,143,South chichimixan Tribe,103,Bone and Antler Tools,15
-2789,unlock,39,Kingdom of New terdusmarstan,17,Roads,25
-2786,unlock,72,Mixcalco Tribe,110,Dog Domestication,17
-2785,unlock,0,North dranalnagar Tribe,103,Bone and Antler Tools,19
-2776,unlock,71,Empire of Great itztem,108,Watercraft,22
-2757,unlock,161,North visha Tribe,7,Wheel,17
-2740,unlock,104,Great solsolsolia Tribe,109,Long-distance Exchange Networks,19
-2737,unlock,42,Kingdom of Solsolgrad,117,Proto-writing and Administrative Notation,22
-2731,unlock,68,Temteoan Tribe,10,Irrigation,17
-2731,unlock,143,South chichimixan Tribe,110,Dog Domestication,16
-2727,unlock,68,Temteoan Tribe,114,Enclosures and Herd Management,18
-2714,unlock,143,South chichimixan Tribe,7,Wheel,17
-2713,unlock,54,Empire of New tanngoa,17,Roads,19
-2711,unlock,97,Kingdom of New romkinquiland,12,Shipbuilding,14
-2708,unlock,41,Terzenia Tribe,12,Shipbuilding,19
-2697,unlock,40,Empire of Old lorvialand,12,Shipbuilding,23
-2695,unlock,42,Kingdom of Solsolgrad,10,Irrigation,23
-2694,unlock,54,Empire of New tanngoa,108,Watercraft,20
-2677,unlock,72,Kingdom of Teotolco,114,Enclosures and Herd Management,18
-2669,unlock,72,Kingdom of Teotolco,5,Sailing,19
-2667,unlock,42,Kingdom of Solsolgrad,12,Shipbuilding,23
-2665,unlock,40,Empire of Old lorvialand,17,Roads,24
-2664,unlock,53,South ofiofia Tribe,108,Watercraft,19
-2659,unlock,1,Kingdom of South mitvarvipur,108,Watercraft,21
-2656,unlock,5,Kingdom of North kannalkan,7,Wheel,19
-2645,unlock,53,South ofiofia Tribe,103,Bone and Antler Tools,20
-2645,unlock,54,Empire of New tanngoa,10,Irrigation,21
-2644,unlock,65,Chicalcalpan Tribe,104,Fishing Technology,16
-2642,unlock,97,Kingdom of New romkinquiland,115,Counting Tokens and Tallies,15
-2637,unlock,70,Kingdom of Great calitzpan,10,Irrigation,14
-2636,unlock,65,Chicalcalpan Tribe,115,Counting Tokens and Tallies,17
-2633,unlock,97,Kingdom of New romkinquiland,114,Enclosures and Herd Management,16
-2629,unlock,6,Great shamitnaldesh Tribe,109,Long-distance Exchange Networks,22
-2625,unlock,2,Kingdom of Ravarkan,5,Sailing,21
-2622,unlock,68,Temteoan Tribe,7,Wheel,19
-2621,unlock,52,Kingdom of South semaara,115,Counting Tokens and Tallies,15
-2616,unlock,161,North visha Tribe,103,Bone and Antler Tools,18
-2615,unlock,72,Kingdom of Teotolco,103,Bone and Antler Tools,20
-2613,unlock,42,Kingdom of Solsolgrad,7,Wheel,24
-2610,unlock,43,Romnanagrad Tribe,7,Wheel,19
-2609,unlock,41,Kingdom of Great rannazengrad,109,Long-distance Exchange Networks,20
-2605,unlock,54,Empire of New tanngoa,5,Sailing,22
-2604,unlock,104,Great solsolsolia Tribe,7,Wheel,20
-2599,unlock,161,North visha Tribe,17,Roads,19
-2589,unlock,72,Kingdom of Teotolco,109,Long-distance Exchange Networks,21
-2588,unlock,0,North dranalnagar Tribe,10,Irrigation,20
-2584,unlock,72,Kingdom of Teotolco,115,Counting Tokens and Tallies,22
-2583,unlock,48,Kingdom of Old ngongou,104,Fishing Technology,18
-2571,unlock,53,South ofiofia Tribe,5,Sailing,21
-2566,unlock,0,North dranalnagar Tribe,117,Proto-writing and Administrative Notation,21
-2558,unlock,48,Kingdom of Old ngongou,7,Wheel,19
-2558,unlock,72,Kingdom of Teotolco,7,Wheel,23
-2557,unlock,71,Empire of Great itztem,5,Sailing,23
-2555,unlock,3,Kingdom of Old draranal,10,Irrigation,20
-2552,unlock,2,Kingdom of Ravarkan,10,Irrigation,22
-2547,unlock,70,Kingdom of Great calitzpan,103,Bone and Antler Tools,15
-2537,unlock,2,Kingdom of Ravarkan,109,Long-distance Exchange Networks,23
-2536,unlock,53,South ofiofia Tribe,117,Proto-writing and Administrative Notation,22
-2516,unlock,9,Kingdom of Great drakannagar,103,Bone and Antler Tools,17
-2514,unlock,2,Kingdom of Ravarkan,117,Proto-writing and Administrative Notation,24
-2504,unlock,72,Kingdom of Teotolco,12,Shipbuilding,24
-2501,unlock,104,Great solsolsolia Tribe,10,Irrigation,21
-2499,unlock,43,Romnanagrad Tribe,103,Bone and Antler Tools,20
-2488,unlock,54,Empire of New tanngoa,12,Shipbuilding,23
-2477,unlock,54,Empire of New tanngoa,109,Long-distance Exchange Networks,24
-2476,unlock,65,Chicalcalpan Tribe,110,Dog Domestication,18
-2475,unlock,2,Kingdom of Ravarkan,12,Shipbuilding,25
-2468,unlock,0,North dranalnagar Tribe,108,Watercraft,22
-2452,unlock,53,South ofiofia Tribe,12,Shipbuilding,23
-2446,unlock,71,Empire of Great itztem,12,Shipbuilding,24
-2440,unlock,104,Great solsolsolia Tribe,12,Shipbuilding,22
-2436,unlock,6,Great shamitnaldesh Tribe,5,Sailing,23
-2431,unlock,43,Romnanagrad Tribe,115,Counting Tokens and Tallies,21
-2427,unlock,19,South zholin Tribe,103,Bone and Antler Tools,11
-2425,unlock,54,Empire of New tanngoa,115,Counting Tokens and Tallies,25
-2419,unlock,1,Kingdom of South mitvarvipur,109,Long-distance Exchange Networks,22
-2416,unlock,73,Kingdom of Old mixteoyucpan,103,Bone and Antler Tools,16
-2412,unlock,1,Kingdom of South mitvarvipur,5,Sailing,23
-2412,unlock,5,Kingdom of North kannalkan,103,Bone and Antler Tools,20
-2403,unlock,40,Empire of Old lorvialand,103,Bone and Antler Tools,25
-2402,unlock,12,Kingdom of Old surnalsurnagar,103,Bone and Antler Tools,19
-2399,unlock,6,Great shamitnaldesh Tribe,17,Roads,24
-2394,unlock,65,Chicalcalpan Tribe,108,Watercraft,19
-2392,unlock,97,Kingdom of New romkinquiland,111,Grinding Stones,17
-2390,unlock,71,Empire of Great itztem,109,Long-distance Exchange Networks,25
-2386,unlock,143,South chichimixan Tribe,104,Fishing Technology,18
-2385,unlock,105,Kingdom of Old mitsurvardesh,109,Long-distance Exchange Networks,25
-2379,unlock,52,Kingdom of South semaara,110,Dog Domestication,16
-2376,unlock,52,Kingdom of South semaara,10,Irrigation,17
-2375,unlock,68,Temteoan Tribe,110,Dog Domestication,20
-2369,unlock,68,Temteoan Tribe,17,Roads,21
-2366,unlock,43,Romnanagrad Tribe,10,Irrigation,22
-2359,unlock,70,Kingdom of Great calitzpan,110,Dog Domestication,16
-2349,unlock,33,Belashum Tribe,103,Bone and Antler Tools,11
-2349,unlock,104,Great solsolsolia Tribe,103,Bone and Antler Tools,23
-2345,unlock,2,Kingdom of Ravarkan,17,Roads,26
-2336,unlock,43,Romnanagrad Tribe,17,Roads,23
