year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4591,unlock,0,Old viaromlor Tribe,104,Fishing Technology,18
-4550,unlock,0,Old viaromlor Tribe,103,Bone and Antler Tools,19
-4502,unlock,75,Natermarland Tribe,103,Bone and Antler Tools,15
-4486,unlock,60,South nalinstan Tribe,119,Native Copper Working,12
-4484,unlock,122,North narantergrad Tribe,20,Agriculture,17
-4471,unlock,74,Linkinlinstan Tribe,104,Fishing Technology,14
-4425,unlock,10,New duslinrania Tribe,103,Bone and Antler Tools,17
-4422,unlock,7,New kinvia Tribe,103,Bone and Antler Tools,11
-4413,unlock,55,New marromia Tribe,103,Bone and Antler Tools,10
-4407,unlock,48,Great ternaia Tribe,103,Bone and Antler Tools,19
-4391,unlock,0,Old viaromlor Tribe,108,Watercraft,20
-4385,unlock,14,South rannaia Tribe,103,Bone and Antler Tools,11
-4384,unlock,48,Great ternaia Tribe,104,Fishing Technology,20
-4379,unlock,69,Old romna Tribe,103,Bone and Antler Tools,15
-4368,unlock,74,Linkinlinstan Tribe,110,Dog Domestication,15
-4367,unlock,58,Romsolranstan Tribe,103,Bone and Antler Tools,11
-4350,unlock,68,Old belkinia Tribe,103,Bone and Antler Tools,14
-4348,unlock,91,Lorranstan Tribe,103,Bone and Antler Tools,9
-4340,unlock,71,South quidusbelia Tribe,103,Bone and Antler Tools,10
-4338,unlock,59,Great ranter Tribe,109,Long-distance Exchange Networks,14
-4337,unlock,10,New duslinrania Tribe,104,Fishing Technology,18
-4335,unlock,73,New namarland Tribe,104,Fishing Technology,14
-4330,unlock,62,South lingarstan Tribe,103,Bone and Antler Tools,11
-4325,unlock,52,South solkinmarland Tribe,104,Fishing Technology,15
-4325,unlock,83,South linzengar Tribe,103,Bone and Antler Tools,9
-4318,unlock,0,Old viaromlor Tribe,5,Sailing,21
-4318,unlock,63,New dusterkinia Tribe,103,Bone and Antler Tools,11
-4314,unlock,69,Old romna Tribe,110,Dog Domestication,16
-4310,unlock,31,New lorgar Tribe,103,Bone and Antler Tools,12
-4289,unlock,82,Dusgarmargrad Tribe,103,Bone and Antler Tools,9
-4288,unlock,51,New garlinvialand Tribe,104,Fishing Technology,15
-4281,unlock,43,South dusbelranstan Tribe,109,Long-distance Exchange Networks,19
-4279,unlock,11,Kindusquiia Tribe,103,Bone and Antler Tools,12
-4261,unlock,73,New namarland Tribe,110,Dog Domestication,15
-4258,unlock,110,Old romzenia Tribe,103,Bone and Antler Tools,11
-4249,unlock,71,South quidusbelia Tribe,104,Fishing Technology,11
-4248,unlock,10,New duslinrania Tribe,108,Watercraft,19
-4243,unlock,0,Old viaromlor Tribe,109,Long-distance Exchange Networks,22
-4239,unlock,43,South dusbelranstan Tribe,103,Bone and Antler Tools,20
-4234,unlock,15,Old solzenstan Tribe,103,Bone and Antler Tools,11
-4224,unlock,52,South solkinmarland Tribe,103,Bone and Antler Tools,16
-4220,unlock,56,Viana Tribe,103,Bone and Antler Tools,11
-4220,unlock,128,South terlorkinstan Tribe,103,Bone and Antler Tools,12
-4216,unlock,74,Linkinlinstan Tribe,108,Watercraft,16
-4213,unlock,42,South lorromromgrad Tribe,103,Bone and Antler Tools,20
-4207,unlock,90,Old kinviagrad Tribe,103,Bone and Antler Tools,9
-4204,unlock,18,North viaqui Tribe,103,Bone and Antler Tools,12
-4203,unlock,51,New garlinvialand Tribe,103,Bone and Antler Tools,16
-4200,unlock,26,Great quigarviagrad Tribe,103,Bone and Antler Tools,12
-4196,unlock,122,North narantergrad Tribe,103,Bone and Antler Tools,18
-4190,unlock,158,New linlin Kingdom,111,Grinding Stones,8
-4187,unlock,52,South solkinmarland Tribe,110,Dog Domestication,17
-4183,unlock,73,New namarland Tribe,108,Watercraft,16
-4179,unlock,78,North quiqui Tribe,103,Bone and Antler Tools,11
-4171,unlock,54,South duslinia Tribe,103,Bone and Antler Tools,15
-4168,unlock,10,New duslinrania Tribe,5,Sailing,20
-4164,unlock,10,New duslinrania Tribe,109,Long-distance Exchange Networks,21
-4163,unlock,59,Great ranter Tribe,103,Bone and Antler Tools,15
-4148,unlock,62,South lingarstan Tribe,110,Dog Domestication,12
-4146,unlock,74,Linkinlinstan Tribe,115,Counting Tokens and Tallies,17
-4138,unlock,71,South quidusbelia Tribe,110,Dog Domestication,12
-4134,unlock,68,Old belkinia Tribe,110,Dog Domestication,15
-4125,unlock,76,Old romgarstan Tribe,104,Fishing Technology,15
-4124,unlock,169,New belsolland Kingdom,20,Agriculture,14
-4117,unlock,74,Linkinlinstan Tribe,114,Enclosures and Herd Management,18
-4115,unlock,0,Old viaromlor Tribe,7,Wheel,23
-4115,unlock,10,New duslinrania Tribe,7,Wheel,22
-4115,unlock,42,South lorromromgrad Tribe,7,Wheel,21
-4111,unlock,68,Old belkinia Tribe,104,Fishing Technology,16
-4109,unlock,74,Linkinlinstan Tribe,5,Sailing,19
-4095,unlock,89,South kinvianastan Tribe,103,Bone and Antler Tools,10
-4089,unlock,54,South duslinia Tribe,104,Fishing Technology,16
-4078,unlock,129,South dusromlor Tribe,103,Bone and Antler Tools,9
-4075,unlock,40,South garmarland Tribe,109,Long-distance Exchange Networks,20
-4075,unlock,44,South vialorlinland Tribe,115,Counting Tokens and Tallies,19
-4075,unlock,49,Old linnamargrad Tribe,103,Bone and Antler Tools,19
-4073,unlock,44,South vialorlinland Tribe,7,Wheel,20
-4056,unlock,48,Great ternaia Tribe,7,Wheel,21
-4054,unlock,0,Old viaromlor Tribe,117,Proto-writing and Administrative Notation,23
-4047,unlock,73,New namarland Tribe,5,Sailing,17
-4046,unlock,43,South dusbelranstan Tribe,115,Counting Tokens and Tallies,21
-4044,unlock,159,Zenranlor Kingdom,111,Grinding Stones,8
-4043,unlock,33,North marromsolia Tribe,103,Bone and Antler Tools,13
