year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,58,0,0,0,0,18053439.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998202,0.997970,0.608881,0.561750,40:0.988;0:0.988;60:0.989;80:0.989;20:0.989,94:0.551;71:0.553;98:0.554;90:0.555;82:0.556
-4100,133,55,67,76,67,68,123488820.000000,8859866.000000,14750524.000000,8859866.000000,9058976.000000,0.071746,0.119448,0.071746,0.073359,0.510571,0.006840,0.437320,0.012000,64:0.005;36:0.005;95:0.005;94:0.006;47:0.006,64:0.007;94:0.007;95:0.008;47:0.008;77:0.009
-4050,133,54,66,77,66,72,135059160.000000,8265631.000000,15497191.000000,8265631.000000,12377208.000000,0.061200,0.114744,0.061200,0.091643,0.499726,0.007380,0.425655,0.011740,64:0.004;36:0.005;95:0.005;16:0.005;47:0.006,64:0.006;95:0.007;36:0.007;47:0.008;16:0.008
-4000,134,54,70,78,70,73,147345478.000000,9428649.000000,16413755.000000,9428649.000000,10893431.000000,0.063990,0.111396,0.063990,0.073931,0.492580,0.007530,0.421913,0.011510,64:0.004;45:0.005;94:0.005;36:0.006;16:0.006,64:0.006;94:0.007;45:0.008;47:0.009;36:0.009
-3950,134,54,70,79,70,75,160272942.000000,9920865.000000,18552745.000000,9920865.000000,14510065.000000,0.061900,0.115757,0.061900,0.090533,0.485115,0.007420,0.416309,0.011960,64:0.004;36:0.006;16:0.006;95:0.006;45:0.006,64:0.007;36:0.009;95:0.009;94:0.010;45:0.010
-3900,135,54,72,79,72,75,174674230.000000,11174217.000000,19414006.000000,11174217.000000,17041555.000000,0.063972,0.111144,0.063972,0.097562,0.481667,0.007940,0.415383,0.012280,64:0.005;36:0.005;45:0.006;95:0.006;16:0.006,64:0.007;36:0.008;45:0.009;94:0.009;95:0.009
-3850,136,54,72,81,72,76,191416792.000000,11076001.000000,17498024.000000,11076001.000000,15504145.000000,0.057863,0.091413,0.057863,0.080997,0.478451,0.007500,0.411415,0.012100,64:0.005;36:0.005;45:0.006;77:0.006;95:0.006,36:0.007;64:0.008;45:0.009;77:0.010;95:0.010
-3800,137,53,73,82,73,79,209441011.000000,12116690.000000,18191532.000000,12116690.000000,17801402.000000,0.057853,0.086858,0.057853,0.084995,0.472964,0.007860,0.403748,0.012100,64:0.005;36:0.005;94:0.006;77:0.006;45:0.006,36:0.008;94:0.008;64:0.009;77:0.009;95:0.009
-3750,137,53,76,83,76,77,231748247.000000,14033333.000000,22318960.000000,14033333.000000,16757307.000000,0.060554,0.096307,0.060554,0.072308,0.468554,0.008160,0.409164,0.012860,64:0.005;45:0.006;95:0.006;36:0.006;77:0.006,64:0.009;94:0.009;45:0.009;95:0.009;36:0.010
-3700,138,53,76,83,76,78,254980840.000000,16901249.000000,23804786.000000,16901249.000000,19652622.000000,0.066284,0.093359,0.066284,0.077075,0.471799,0.008200,0.403217,0.012670,64:0.005;36:0.006;45:0.006;94:0.006;77:0.006,64:0.009;94:0.009;36:0.010;138:0.010;16:0.011
-3650,138,55,76,83,76,80,280484520.000000,20386578.000000,27674989.000000,20386578.000000,23589586.000000,0.072683,0.098669,0.072683,0.084103,0.471599,0.007970,0.406416,0.012840,64:0.005;36:0.006;45:0.006;95:0.006;77:0.006,64:0.009;81:0.010;45:0.010;36:0.011;16:0.011
-3600,138,54,76,81,76,77,308481414.000000,25227581.000000,32464438.000000,25227581.000000,27870692.000000,0.081780,0.105240,0.081780,0.090348,0.464026,0.008200,0.407528,0.012700,64:0.005;36:0.006;45:0.006;95:0.006;77:0.006,64:0.009;36:0.010;95:0.010;77:0.010;45:0.011
-3550,139,54,78,83,78,77,342054689.000000,33484499.000000,37826760.000000,33484499.000000,33462491.000000,0.097892,0.110587,0.097892,0.097828,0.461401,0.008200,0.406047,0.013080,64:0.005;36:0.006;45:0.006;95:0.006;77:0.006,36:0.009;64:0.009;45:0.010;77:0.011;16:0.011
-3500,139,53,78,85,78,82,381355985.000000,40641563.000000,59436813.000000,40641563.000000,43979167.000000,0.106571,0.155857,0.106571,0.115323,0.457610,0.008180,0.394593,0.012380,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,36:0.009;64:0.009;45:0.010;77:0.010;16:0.011
-3450,141,52,80,87,80,83,423109937.000000,50961719.000000,67171026.000000,50961719.000000,63680682.000000,0.120446,0.158755,0.120446,0.150506,0.449996,0.008200,0.387587,0.012500,64:0.005;36:0.006;95:0.006;45:0.006;77:0.006,64:0.009;94:0.009;36:0.010;95:0.010;45:0.011
-3400,142,51,83,89,83,83,467932260.000000,69069553.000000,95233912.000000,69069553.000000,88188730.000000,0.147606,0.203521,0.147606,0.188465,0.442665,0.008000,0.381583,0.012320,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,64:0.008;45:0.009;81:0.010;36:0.010;131:0.010
-3350,143,52,84,90,84,88,513940709.000000,98994661.000000,110052521.000000,98994661.000000,102551190.000000,0.192619,0.214135,0.192619,0.199539,0.430435,0.008000,0.375794,0.012520,64:0.005;36:0.006;95:0.006;45:0.006;77:0.006,64:0.007;109:0.009;36:0.010;95:0.010;16:0.011
-3300,144,52,84,91,84,88,563322068.000000,98668423.000000,117831413.000000,98668423.000000,109002910.000000,0.175155,0.209172,0.175155,0.193500,0.420939,0.007500,0.371265,0.011330,64:0.005;36:0.005;45:0.005;95:0.006;94:0.006,64:0.007;45:0.008;36:0.008;94:0.008;95:0.008
-3250,144,51,86,92,86,89,611120841.000000,111257622.000000,139091574.000000,111257622.000000,119601059.000000,0.182055,0.227601,0.182055,0.195708,0.419755,0.007200,0.367476,0.010530,64:0.005;36:0.005;77:0.006;45:0.006;47:0.006,36:0.006;64:0.007;47:0.008;77:0.008;45:0.009
-3200,144,51,86,91,86,88,663844278.000000,115186458.000000,132922879.000000,115186458.000000,120500298.000000,0.173514,0.200232,0.173514,0.181519,0.418416,0.007100,0.368456,0.010330,64:0.005;36:0.005;45:0.006;94:0.006;95:0.006,36:0.007;94:0.007;81:0.007;64:0.008;45:0.008
-3150,145,51,89,92,89,89,710771788.000000,123900923.000000,135826012.000000,123900923.000000,132297124.000000,0.174319,0.191097,0.174319,0.186132,0.411910,0.007300,0.369708,0.010600,64:0.005;77:0.006;36:0.006;45:0.006;95:0.006,64:0.008;77:0.008;126:0.008;95:0.008;45:0.009
-3100,145,51,88,94,88,91,760665415.000000,129680420.000000,154464127.000000,129680420.000000,142316827.000000,0.170483,0.203064,0.170483,0.187095,0.413362,0.007500,0.363034,0.011340,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,64:0.007;94:0.008;81:0.009;36:0.010;45:0.010
-3050,146,50,88,95,88,94,808356176.000000,129140656.000000,161604727.000000,129140656.000000,154250465.000000,0.159757,0.199918,0.159757,0.190820,0.407484,0.007400,0.352022,0.011100,64:0.005;45:0.006;77:0.006;36:0.006;95:0.006,64:0.007;45:0.008;77:0.008;36:0.009;95:0.009
-3000,146,51,90,94,90,92,863778384.000000,132156528.000000,162550453.000000,132156528.000000,152847965.000000,0.152998,0.188185,0.152998,0.176953,0.403864,0.007400,0.360408,0.010650,64:0.005;36:0.005;95:0.006;45:0.006;77:0.007,64:0.007;36:0.008;95:0.009;71:0.010;46:0.010
-2950,146,50,90,96,90,93,923837032.000000,134891089.000000,169046835.000000,134891089.000000,156141213.000000,0.146012,0.182983,0.146012,0.169014,0.404251,0.007400,0.351169,0.011150,36:0.005;45:0.006;77:0.006;95:0.006;100:0.007,36:0.007;77:0.008;45:0.008;94:0.010;100:0.010
-2900,146,49,91,96,91,93,975734441.000000,141603083.000000,173110880.000000,141603083.000000,141835899.000000,0.145125,0.177416,0.145125,0.145363,0.402434,0.007550,0.355358,0.011550,64:0.005;36:0.006;45:0.006;77:0.007;95:0.007,36:0.009;71:0.009;64:0.009;142:0.010;94:0.011
-2850,146,49,91,97,91,93,1026709897.000000,142436374.000000,177686037.000000,142436374.000000,150222489.000000,0.138731,0.173064,0.138731,0.146314,0.396542,0.007750,0.346868,0.012300,64:0.005;36:0.006;94:0.006;45:0.006;77:0.007,94:0.009;64:0.009;81:0.010;36:0.010;100:0.011
-2800,146,49,92,97,92,96,1070384229.000000,145846585.000000,179334986.000000,145846585.000000,179312510.000000,0.136256,0.167543,0.136256,0.167522,0.386390,0.007900,0.344634,0.012600,64:0.005;36:0.006;45:0.006;77:0.007;95:0.007,64:0.009;36:0.011;71:0.011;45:0.011;16:0.011
-2750,146,49,93,97,93,95,1127685367.000000,143729292.000000,174394406.000000,143729292.000000,166329240.000000,0.127455,0.154648,0.127455,0.147496,0.386284,0.007850,0.344810,0.012400,64:0.005;36:0.006;45:0.006;77:0.007;95:0.007,64:0.008;100:0.010;36:0.011;45:0.011;77:0.011
-2700,146,49,93,97,93,97,1189973513.000000,144973034.000000,175379731.000000,144973034.000000,175379731.000000,0.121829,0.147381,0.121829,0.147381,0.376466,0.007750,0.335460,0.012000,64:0.005;36:0.006;45:0.006;95:0.006;77:0.007,64:0.009;36:0.010;45:0.010;95:0.010;55:0.010
-2650,147,48,92,98,92,96,1248436601.000000,146077879.000000,176771766.000000,146077879.000000,176484816.000000,0.117009,0.141595,0.117009,0.141365,0.380304,0.007720,0.335664,0.012360,64:0.005;36:0.006;45:0.006;77:0.007;95:0.007,36:0.009;64:0.009;100:0.010;55:0.010;45:0.011
-2600,148,48,92,98,92,95,1296511043.000000,148821305.000000,172901125.000000,148821305.000000,172329344.000000,0.114786,0.133359,0.114786,0.132918,0.389377,0.007570,0.339340,0.012150,64:0.005;45:0.006;36:0.006;81:0.007;95:0.007,81:0.009;64:0.009;45:0.010;100:0.010;94:0.011
-2550,148,48,92,100,92,95,1330006666.000000,148025759.000000,180360192.000000,148025759.000000,169821626.000000,0.111297,0.135608,0.111297,0.127685,0.392688,0.007740,0.340684,0.011800,64:0.005;36:0.006;95:0.006;45:0.007;77:0.007,64:0.009;95:0.010;55:0.011;100:0.011;45:0.011
-2500,148,48,92,99,92,97,1355399620.000000,148195710.000000,172027020.000000,148195710.000000,171776493.000000,0.109337,0.126920,0.109337,0.126735,0.390414,0.007670,0.338472,0.011800,64:0.005;77:0.006;45:0.006;94:0.006;36:0.006,64:0.008;94:0.009;77:0.009;45:0.010;100:0.010
-2450,148,48,92,100,92,96,1375138726.000000,146174439.000000,177428254.000000,146174439.000000,168826399.000000,0.106298,0.129026,0.106298,0.122770,0.389009,0.007270,0.336749,0.010700,64:0.004;45:0.006;47:0.006;95:0.006;36:0.006,64:0.006;45:0.009;47:0.009;16:0.009;55:0.009
-2400,149,48,92,101,92,96,1413332904.000000,144614417.000000,176290407.000000,144614417.000000,167011504.000000,0.102322,0.124734,0.102322,0.118169,0.389440,0.007300,0.333599,0.010400,64:0.005;95:0.006;77:0.006;45:0.006;47:0.006,64:0.006;95:0.008;94:0.008;77:0.009;47:0.009
-2350,149,48,93,100,93,97,1441093589.000000,143768195.000000,167031884.000000,143768195.000000,166832687.000000,0.099763,0.115906,0.099763,0.115768,0.392597,0.007300,0.337764,0.010780,64:0.005;45:0.005;36:0.006;94:0.006;100:0.006,45:0.008;64:0.008;94:0.008;100:0.008;36:0.009
-2300,149,47,93,101,93,98,1445795165.000000,151385974.000000,182305220.000000,151385974.000000,181943816.000000,0.104708,0.126093,0.104708,0.125843,0.392365,0.007380,0.330879,0.011020,64:0.005;95:0.006;77:0.006;36:0.006;45:0.006,64:0.009;81:0.009;94:0.010;95:0.010;71:0.010
-2250,150,48,94,102,94,99,1461160672.000000,150789414.000000,181839071.000000,150789414.000000,172744909.000000,0.103198,0.124448,0.103198,0.118224,0.384553,0.007500,0.329048,0.011170,64:0.005;45:0.006;77:0.006;95:0.006;36:0.006,64:0.008;45:0.009;94:0.009;77:0.009;95:0.009
-2200,150,48,95,102,95,99,1461804018.000000,150483671.000000,181686873.000000,150483671.000000,172989555.000000,0.102944,0.124289,0.102944,0.118340,0.381327,0.007500,0.332545,0.011100,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,64:0.007;36:0.010;45:0.010;77:0.010;94:0.010
-2150,151,48,95,102,95,98,1481207343.000000,151381406.000000,183101979.000000,151381406.000000,173955991.000000,0.102201,0.123617,0.102201,0.117442,0.384299,0.007600,0.334696,0.010900,64:0.005;36:0.006;45:0.006;77:0.006;94:0.006,64:0.006;36:0.008;45:0.009;132:0.009;94:0.009
-2100,151,48,95,99,95,97,1487102044.000000,148767008.000000,171770652.000000,148767008.000000,171390863.000000,0.100038,0.115507,0.100038,0.115252,0.385871,0.007600,0.336309,0.010900,64:0.005;36:0.006;45:0.006;95:0.006;77:0.007,64:0.008;36:0.009;120:0.009;95:0.009;45:0.010
-2050,152,48,95,102,95,99,1526879018.000000,150572902.000000,181137925.000000,150572902.000000,181015693.000000,0.098615,0.118633,0.098615,0.118553,0.390398,0.008000,0.336237,0.012410,64:0.005;36:0.006;77:0.006;45:0.007;47:0.007,64:0.009;36:0.010;77:0.010;107:0.011;121:0.011
-2000,152,48,92,99,92,95,1503921297.000000,118757759.000000,141232642.000000,118757759.000000,140723604.000000,0.078965,0.093910,0.078965,0.093571,0.396999,0.008020,0.343626,0.012500,64:0.005;36:0.006;45:0.007;77:0.007;95:0.007,64:0.010;138:0.011;36:0.011;45:0.011;131:0.011
-1950,152,48,95,104,95,102,1499499537.000000,150467099.000000,182432162.000000,150467099.000000,182344586.000000,0.100345,0.121662,0.100345,0.121604,0.384914,0.008010,0.330534,0.012220,64:0.005;36:0.006;45:0.007;95:0.007;77:0.007,64:0.010;71:0.010;36:0.011;95:0.011;74:0.011
-1900,152,48,96,103,96,101,1517353169.000000,146472636.000000,177813523.000000,146472636.000000,155741375.000000,0.096532,0.117187,0.096532,0.102640,0.376990,0.008410,0.329851,0.013200,64:0.005;45:0.006;95:0.007;47:0.007;102:0.007,64:0.009;45:0.010;71:0.011;16:0.011;94:0.011
-1850,153,49,99,103,99,100,1538025996.000000,150421586.000000,173871909.000000,150421586.000000,173504316.000000,0.097802,0.113049,0.097802,0.112810,0.373793,0.008200,0.334056,0.013000,64:0.005;45:0.007;77:0.007;95:0.007;47:0.007,64:0.008;77:0.011;10:0.011;36:0.011;45:0.011
-1800,153,49,97,104,97,101,1546572430.000000,147737284.000000,181733754.000000,147737284.000000,181347741.000000,0.095526,0.117507,0.095526,0.117258,0.371858,0.008140,0.327280,0.012800,64:0.005;36:0.006;95:0.006;45:0.007;77:0.007,64:0.009;95:0.010;36:0.011;55:0.011;45:0.011
-1750,153,49,97,104,97,101,1566720634.000000,146557876.000000,179919833.000000,146557876.000000,176815617.000000,0.093544,0.114838,0.093544,0.112857,0.374537,0.008040,0.330716,0.012800,64:0.005;36:0.006;45:0.007;77:0.007;95:0.007,64:0.009;55:0.010;36:0.011;77:0.011;45:0.011
-1700,153,49,98,104,98,100,1549666778.000000,149258206.000000,184261033.000000,149258206.000000,162984915.000000,0.096316,0.118904,0.096316,0.105174,0.371589,0.007920,0.331061,0.012220,64:0.005;36:0.006;45:0.007;77:0.007;71:0.007,36:0.009;64:0.009;71:0.010;77:0.011;94:0.011
-1650,153,49,98,103,98,102,1540236180.000000,141880015.000000,166940993.000000,141880015.000000,166891807.000000,0.092116,0.108387,0.092116,0.108355,0.367849,0.007520,0.330206,0.011400,64:0.005;45:0.006;95:0.006;36:0.006;47:0.007,64:0.009;45:0.009;95:0.010;47:0.010;36:0.010
-1600,154,48,99,105,99,104,1568981304.000000,142400503.000000,172775511.000000,142400503.000000,172471291.000000,0.090760,0.110120,0.090760,0.109926,0.367681,0.007530,0.322427,0.011030,64:0.005;36:0.006;77:0.006;45:0.006;47:0.006,64:0.007;47:0.009;77:0.010;36:0.010;45:0.010
-1550,154,49,99,105,99,103,1589646564.000000,148555745.000000,178739409.000000,148555745.000000,178670805.000000,0.093452,0.112440,0.093452,0.112397,0.371523,0.007400,0.325862,0.010800,64:0.005;45:0.006;36:0.006;94:0.006;95:0.006,64:0.006;94:0.008;45:0.008;36:0.009;95:0.009
-1500,154,48,99,105,99,103,1611001736.000000,148082569.000000,178667018.000000,148082569.000000,178606440.000000,0.091920,0.110904,0.091920,0.110867,0.374158,0.007630,0.324141,0.011330,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,64:0.007;36:0.008;95:0.010;77:0.010;45:0.010
-1450,154,46,101,107,101,105,1579204513.000000,286881665.000000,318085798.000000,286881665.000000,317728147.000000,0.181662,0.201422,0.181662,0.201195,0.361954,0.007730,0.313271,0.011630,64:0.005;36:0.006;45:0.006;55:0.006;77:0.007,64:0.009;55:0.009;94:0.009;36:0.010;45:0.010
-1400,155,47,101,107,101,105,1584918879.000000,276603324.000000,299276587.000000,276603324.000000,298979861.000000,0.174522,0.188828,0.174522,0.188640,0.355527,0.007540,0.312908,0.011100,64:0.005;36:0.006;45:0.006;77:0.006;95:0.006,36:0.008;64:0.009;82:0.009;77:0.009;45:0.009
-1350,157,47,102,109,102,104,1579712489.000000,251999823.000000,298403480.000000,251999823.000000,248628562.000000,0.159523,0.188897,0.159523,0.157388,0.363476,0.007660,0.314062,0.011300,64:0.005;36:0.006;95:0.006;45:0.006;94:0.007,64:0.008;36:0.008;95:0.009;94:0.009;45:0.010
-1300,157,46,101,110,101,104,1601864875.000000,232656439.000000,316143235.000000,232656439.000000,255319875.000000,0.145241,0.197359,0.145241,0.159389,0.369995,0.007260,0.308433,0.010360,64:0.005;36:0.006;45:0.006;122:0.006;77:0.006,64:0.007;36:0.008;138:0.008;45:0.009;129:0.009
-1250,157,46,101,111,101,106,1620974229.000000,228115668.000000,315958788.000000,228115668.000000,250578133.000000,0.140728,0.194919,0.140728,0.154585,0.370679,0.007660,0.305121,0.011600,64:0.005;36:0.006;94:0.006;95:0.007;45:0.007,64:0.008;36:0.009;94:0.009;74:0.011;124:0.011
-1200,157,46,101,110,101,107,1627866442.000000,240219173.000000,314628722.000000,240219173.000000,313410688.000000,0.147567,0.193277,0.147567,0.192529,0.369897,0.008100,0.312485,0.012460,64:0.006;36:0.007;45:0.007;77:0.007;95:0.007,64:0.009;71:0.010;45:0.011;77:0.011;36:0.011
-1150,158,46,101,112,101,107,1611284194.000000,229359252.000000,308888355.000000,229359252.000000,300421734.000000,0.142346,0.191703,0.142346,0.186449,0.369648,0.008270,0.310632,0.012970,64:0.006;36:0.007;45:0.007;77:0.007;94:0.007,64:0.010;36:0.011;94:0.011;16:0.012;71:0.012
-1100,161,46,101,113,101,108,1604632493.000000,205206762.000000,288983861.000000,205206762.000000,254388023.000000,0.127884,0.180093,0.127884,0.158534,0.375843,0.008300,0.307110,0.013300,36:0.006;45:0.007;77:0.007;95:0.007;55:0.007,36:0.009;81:0.011;45:0.011;55:0.011;16:0.011
-1050,161,46,102,114,102,109,1600362159.000000,198829365.000000,272475987.000000,198829365.000000,242440710.000000,0.124240,0.170259,0.124240,0.151491,0.374372,0.008300,0.303388,0.012800,64:0.006;36:0.006;95:0.007;45:0.007;77:0.007,64:0.010;36:0.010;71:0.010;95:0.011;45:0.011
-1000,162,46,103,116,103,111,1620983480.000000,201726216.000000,295027787.000000,201726216.000000,264895598.000000,0.124447,0.182005,0.124447,0.163417,0.368945,0.008000,0.303617,0.012310,64:0.005;94:0.007;36:0.007;45:0.007;77:0.007,64:0.009;94:0.010;28:0.010;143:0.011;36:0.011
-950,162,46,105,116,105,109,1632902588.000000,202742815.000000,296018029.000000,202742815.000000,225255255.000000,0.124161,0.181283,0.124161,0.137948,0.369886,0.008220,0.303146,0.012800,64:0.005;45:0.007;36:0.007;77:0.007;95:0.007,64:0.009;45:0.011;142:0.011;36:0.011;74:0.011
-900,163,46,106,115,106,111,1637345925.000000,202489969.000000,267676497.000000,202489969.000000,251856451.000000,0.123670,0.163482,0.123670,0.153820,0.364919,0.008220,0.306302,0.013080,64:0.006;36:0.007;45:0.007;77:0.007;71:0.007,64:0.009;71:0.011;10:0.011;95:0.011;36:0.011
-850,164,46,107,118,107,113,1632980576.000000,197490810.000000,290370143.000000,197490810.000000,233010804.000000,0.120939,0.177816,0.120939,0.142690,0.362466,0.008200,0.296603,0.012700,64:0.006;36:0.006;82:0.006;45:0.007;77:0.007,82:0.008;126:0.009;64:0.009;120:0.010;36:0.010
-800,166,46,108,120,108,116,1637793925.000000,189515087.000000,285316909.000000,189515087.000000,278566475.000000,0.115714,0.174208,0.115714,0.170086,0.364352,0.007800,0.294190,0.011900,64:0.006;36:0.006;95:0.007;45:0.007;47:0.007,36:0.009;64:0.009;95:0.010;47:0.010;16:0.010
-750,166,46,107,120,107,114,1648894431.000000,192318622.000000,291857480.000000,192318622.000000,253880547.000000,0.116635,0.177002,0.116635,0.153970,0.367153,0.007500,0.294690,0.010650,64:0.005;95:0.006;45:0.006;77:0.006;36:0.006,64:0.008;143:0.008;95:0.009;28:0.009;45:0.009
-700,167,46,108,120,108,116,1674333716.000000,193695323.000000,267974032.000000,193695323.000000,258271240.000000,0.115685,0.160048,0.115685,0.154253,0.363337,0.007800,0.295066,0.011900,64:0.005;45:0.006;36:0.006;77:0.007;94:0.007,64:0.007;45:0.009;36:0.010;163:0.010;77:0.010
-650,167,46,109,119,109,115,1701448296.000000,207843804.000000,275722808.000000,207843804.000000,250533418.000000,0.122157,0.162052,0.122157,0.147247,0.359368,0.007460,0.293451,0.010560,64:0.005;77:0.006;169:0.006;94:0.007;36:0.007,64:0.007;73:0.009;77:0.009;94:0.009;169:0.010
-600,167,46,109,121,109,116,1696733805.000000,205887283.000000,295738319.000000,205887283.000000,249110420.000000,0.121343,0.174299,0.121343,0.146818,0.358724,0.007900,0.292353,0.011860,64:0.005;169:0.006;45:0.006;36:0.006;163:0.006,64:0.008;169:0.009;45:0.009;163:0.009;36:0.010
