year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3770,unlock,44,Great ransolland Tribe,109,Long-distance Exchange Networks,19
-3588,unlock,44,Great ransolland Tribe,7,Wheel,20
-3571,unlock,105,Dradranagar Tribe,104,Fishing Technology,17
-3564,unlock,44,Great ransolland Tribe,103,Bone and Antler Tools,21
-3563,unlock,40,New kinkinranstan Tribe,103,Bone and Antler Tools,19
-3532,unlock,39,Old mardus Tribe,103,Bone and Antler Tools,19
-3503,unlock,52,South kazua Tribe,103,Bone and Antler Tools,15
-3498,unlock,71,Old chimixitztan Tribe,103,Bone and Antler Tools,14
-3498,unlock,105,Dradranagar Tribe,103,Bone and Antler Tools,18
-3427,unlock,39,Old mardus Tribe,109,Long-distance Exchange Networks,20
-3425,unlock,53,South ofiofia Tribe,10,Irrigation,15
-3420,unlock,68,Temteoan Tribe,115,Counting Tokens and Tallies,14
-3395,unlock,54,Empire of Old chilamene,115,Counting Tokens and Tallies,14
-3391,unlock,97,Kingdom of New romkinquiland,103,Bone and Antler Tools,13
-3381,unlock,40,New kinkinranstan Tribe,109,Long-distance Exchange Networks,20
-3360,unlock,44,Great ransolland Tribe,115,Counting Tokens and Tallies,22
-3349,unlock,105,Dradranagar Tribe,108,Watercraft,19
-3339,unlock,6,Great shamitnaldesh Tribe,104,Fishing Technology,17
-3334,unlock,68,Temteoan Tribe,110,Dog Domestication,15
-3321,unlock,40,New kinkinranstan Tribe,115,Counting Tokens and Tallies,21
-3319,unlock,6,Great shamitnaldesh Tribe,117,Proto-writing and Administrative Notation,18
-3312,unlock,44,Great ransolland Tribe,12,Shipbuilding,23
-3289,unlock,5,Kingdom of North kannalkan,117,Proto-writing and Administrative Notation,17
-3284,unlock,1,Kingdom of South mitvarvipur,104,Fishing Technology,17
-3284,unlock,11,Kingdom of New varvarvardesh,104,Fishing Technology,17
-3283,unlock,2,Old nalvarshaa Tribe,7,Wheel,17
-3280,unlock,6,Great shamitnaldesh Tribe,103,Bone and Antler Tools,19
-3276,unlock,44,Great ransolland Tribe,10,Irrigation,24
-3273,unlock,39,Old mardus Tribe,10,Irrigation,21
-3258,unlock,39,Kingdom of New terdusmarstan,115,Counting Tokens and Tallies,22
-3244,unlock,1,Kingdom of South mitvarvipur,103,Bone and Antler Tools,18
-3235,unlock,71,Old chimixitztan Tribe,104,Fishing Technology,15
-3234,unlock,40,New kinkinranstan Tribe,7,Wheel,22
-3222,unlock,53,South ofiofia Tribe,115,Counting Tokens and Tallies,15
-3220,unlock,44,Great ransolland Tribe,17,Roads,25
-3218,unlock,68,Temteoan Tribe,104,Fishing Technology,16
-3215,unlock,12,South kannaldesh Tribe,104,Fishing Technology,17
