year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4737,unlock,20,South ternanaia Tribe,2,Animal Husbandry,1
-4728,unlock,98,Old viagarter Tribe,2,Animal Husbandry,1
-4664,unlock,58,Great linmarnaia Tribe,1,Pottery,1
-4655,unlock,70,New viaranstan Tribe,1,Pottery,1
-4616,unlock,25,North garzenkin Tribe,2,Animal Husbandry,1
-4616,unlock,36,New kinnanagrad Tribe,1,Pottery,1
-4610,unlock,58,Great linmarnaia Tribe,2,Animal Husbandry,2
-4608,unlock,34,Terviadusia Tribe,1,Pottery,1
-4600,unlock,70,New viaranstan Tribe,2,Animal Husbandry,2
-4574,unlock,109,Great romzenia Kingdom,2,Animal Husbandry,1
-4572,unlock,3,Terterna Tribe,1,Pottery,1
-4570,unlock,76,Great romteria Tribe,2,Animal Husbandry,1
-4564,unlock,11,Old dusbel Tribe,1,Pottery,1
-4555,unlock,36,New kinnanagrad Tribe,2,Animal Husbandry,2
-4546,unlock,70,New viaranstan Tribe,3,Archery,3
-4544,unlock,20,South ternanaia Tribe,1,Pottery,2
-4544,unlock,98,Old viagarter Tribe,1,Pottery,2
-4543,unlock,20,South ternanaia Tribe,6,Calendar,3
-4543,unlock,98,Old viagarter Tribe,6,Calendar,3
-4527,unlock,41,Old romduster Tribe,1,Pottery,1
-4525,unlock,6,Old quiromsolstan Tribe,1,Pottery,1
-4525,unlock,130,Great viazengrad Kingdom,2,Animal Husbandry,1
-4516,unlock,17,Old dusnastan Tribe,1,Pottery,1
-4504,unlock,3,Terterna Tribe,2,Animal Husbandry,2
-4500,unlock,118,New marlinmargrad Tribe,1,Pottery,1
-4499,unlock,25,North garzenkin Tribe,1,Pottery,2
-4491,unlock,36,New kinnanagrad Tribe,3,Archery,3
-4488,unlock,34,Terviadusia Kingdom,2,Animal Husbandry,2
-4486,unlock,11,Old dusbel Tribe,2,Animal Husbandry,2
-4475,unlock,70,New viaranstan Tribe,4,Mining,4
-4473,unlock,6,Old quiromsolstan Tribe,2,Animal Husbandry,2
-4458,unlock,118,New marlinmargrad Tribe,5,Sailing,2
-4446,unlock,41,Old romduster Tribe,2,Animal Husbandry,2
-4444,unlock,3,Terterna Tribe,3,Archery,3
-4437,unlock,17,Old dusnastan Tribe,2,Animal Husbandry,2
-4428,unlock,36,New kinnanagrad Tribe,4,Mining,4
-4425,unlock,118,New marlinmargrad Tribe,2,Animal Husbandry,3
-4402,unlock,11,Old dusbel Tribe,3,Archery,3
-4397,unlock,76,Great romteria Tribe,1,Pottery,2
-4390,unlock,109,Great romzenia Kingdom,1,Pottery,2
-4389,unlock,109,Great romzenia Kingdom,6,Calendar,3
-4382,unlock,20,South ternanaia Tribe,3,Archery,4
-4377,unlock,3,Terterna Tribe,4,Mining,4
-4367,unlock,98,Old viagarter Tribe,3,Archery,4
-4361,unlock,17,Old dusnastan Tribe,3,Archery,3
-4361,unlock,36,New kinnanagrad Tribe,5,Sailing,5
-4356,unlock,36,New kinnanagrad Tribe,6,Calendar,6
-4345,unlock,6,Old quiromsolstan Tribe,3,Archery,3
-4345,unlock,118,New marlinmargrad Tribe,3,Archery,4
-4344,unlock,41,Old romduster Tribe,3,Archery,3
-4332,unlock,114,South quinaland Kingdom,1,Pottery,1
-4321,unlock,130,Great viazengrad Kingdom,1,Pottery,2
-4320,unlock,11,Old dusbel Tribe,4,Mining,4
-4320,unlock,25,North garzenkin Tribe,3,Archery,3
-4318,unlock,3,Terterna Tribe,5,Sailing,5
-4317,unlock,98,Old viagarter Tribe,10,Irrigation,5
-4317,unlock,109,Great romzenia Kingdom,5,Sailing,4
-4307,unlock,76,Great romteria Tribe,6,Calendar,3
-4302,unlock,20,South ternanaia Tribe,4,Mining,5
-4287,unlock,114,South quinaland Kingdom,5,Sailing,2
-4279,unlock,98,Old viagarter Tribe,4,Mining,6
-4271,unlock,118,New marlinmargrad Tribe,4,Mining,5
-4268,unlock,130,Great viazengrad Kingdom,5,Sailing,3
-4260,unlock,70,New viaranstan Tribe,5,Sailing,5
-4259,unlock,25,North garzenkin Tribe,6,Calendar,4
-4259,unlock,70,New viaranstan Tribe,6,Calendar,6
-4255,unlock,41,Old romduster Tribe,4,Mining,4
-4252,unlock,6,Old quiromsolstan Tribe,4,Mining,4
-4251,unlock,20,South ternanaia Tribe,10,Irrigation,6
-4241,unlock,114,South quinaland Kingdom,2,Animal Husbandry,3
-4238,unlock,11,Old dusbel Tribe,5,Sailing,5
-4235,unlock,52,New tersolranland Tribe,1,Pottery,1
-4231,unlock,25,North garzenkin Tribe,4,Mining,5
-4230,unlock,52,New tersolranland Tribe,2,Animal Husbandry,2
-4227,unlock,20,South ternanaia Tribe,5,Sailing,7
-4225,unlock,17,Old dusnastan Tribe,4,Mining,4
-4222,unlock,52,New tersolranland Tribe,3,Archery,3
-4215,unlock,17,Old dusnastan Tribe,5,Sailing,5
-4214,unlock,52,New tersolranland Tribe,4,Mining,4
-4208,unlock,118,New marlinmargrad Tribe,6,Calendar,6
-4198,unlock,130,Great viazengrad Kingdom,6,Calendar,4
-4194,unlock,98,Old viagarter Tribe,5,Sailing,7
-4185,unlock,109,Great romzenia Kingdom,3,Archery,5
-4169,unlock,41,Old romduster Tribe,5,Sailing,5
-4168,unlock,36,New kinnanagrad Tribe,7,Wheel,7
-4162,unlock,11,Old dusbel Tribe,6,Calendar,6
-4156,unlock,114,South quinaland Kingdom,3,Archery,4
-4155,unlock,6,Old quiromsolstan Tribe,5,Sailing,5
-4151,unlock,76,Great romteria Tribe,3,Archery,4
-4142,unlock,25,North garzenkin Tribe,5,Sailing,6
-4141,unlock,52,New tersolranland Tribe,5,Sailing,5
-4139,unlock,130,Great viazengrad Kingdom,3,Archery,5
-4135,unlock,52,New tersolranland Tribe,6,Calendar,6
-4101,unlock,17,Old dusnastan Tribe,6,Calendar,6
-4095,unlock,6,Old quiromsolstan Tribe,6,Calendar,6
-4094,unlock,41,Old romduster Tribe,6,Calendar,6
-4086,unlock,109,Great romzenia Kingdom,10,Irrigation,6
-4084,unlock,146,Old garzenterland Kingdom,2,Animal Husbandry,1
-4083,unlock,109,Great romzenia Kingdom,4,Mining,7
-4075,unlock,114,South quinaland Kingdom,4,Mining,5
-4049,unlock,130,Great viazengrad Kingdom,4,Mining,6
-4042,unlock,76,Great romteria Tribe,4,Mining,5
-4041,unlock,36,New kinnanagrad Tribe,8,Masonry,8
-4013,unlock,52,New tersolranland Tribe,7,Wheel,7
-4009,unlock,20,South ternanaia Tribe,7,Wheel,8
-3996,unlock,36,New kinnanagrad Tribe,10,Irrigation,9
-3985,unlock,17,Old dusnastan Tribe,7,Wheel,7
-3961,unlock,118,New marlinmargrad Tribe,7,Wheel,7
-3948,unlock,98,Old viagarter Tribe,7,Wheel,8
-3938,unlock,76,Great romteria Tribe,5,Sailing,6
-3936,unlock,36,New kinnanagrad Tribe,11,Writing,10
-3926,unlock,114,South quinaland Kingdom,6,Calendar,6
-3911,unlock,36,New kinnanagrad Tribe,9,Bronze Working,11
-3910,unlock,41,Old romduster Tribe,7,Wheel,7
-3903,unlock,52,New tersolranland Tribe,8,Masonry,8
-3901,unlock,52,New tersolranland Tribe,9,Bronze Working,9
-3895,unlock,52,New tersolranland Tribe,10,Irrigation,10
-3876,unlock,118,New marlinmargrad Tribe,12,Shipbuilding,8
-3875,unlock,25,North garzenkin Tribe,7,Wheel,7
-3863,unlock,20,South ternanaia Tribe,8,Masonry,9
-3852,unlock,17,Old dusnastan Tribe,8,Masonry,8
-3851,unlock,52,New tersolranland Tribe,11,Writing,11
-3847,unlock,52,New tersolranland Tribe,12,Shipbuilding,12
-3839,unlock,146,Old garzenterland Kingdom,1,Pottery,2
-3829,unlock,34,Terviadusia Kingdom,3,Archery,3
