year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,66,0,0,0,0,26073287.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998253,0.997560,0.620365,0.564780,20:0.989;80:0.989;40:0.989;64:0.996;55:0.997,32:0.553;7:0.554;31:0.554;53:0.556;79:0.557
-4950,98,93,2,5,2,2,34301289.000000,98280.000000,418612.000000,98280.000000,140629.000000,0.002865,0.012204,0.002865,0.004100,0.970976,0.997170,0.934971,0.866630,64:0.267;100:0.357;79:0.509;50:0.522;2:0.653,64:0.010;79:0.085;50:0.208;2:0.219;100:0.277
-4900,104,95,5,7,5,2,39412095.000000,500956.000000,627343.000000,500956.000000,135361.000000,0.012711,0.015918,0.012711,0.003435,0.937720,0.733920,0.916001,0.641660,64:0.074;79:0.245;50:0.375;109:0.392;108:0.394,64:0.007;79:0.127;50:0.236;109:0.312;108:0.314
-4850,107,101,4,3,3,2,44520994.000000,326806.000000,230051.000000,230051.000000,135620.000000,0.007340,0.005167,0.005167,0.003046,0.953173,0.947720,0.945913,0.908700,79:0.080;64:0.087;50:0.268;2:0.381;112:0.493,79:0.032;64:0.059;50:0.293;112:0.462;2:0.470
-4800,107,102,3,3,3,2,49843828.000000,218757.000000,218757.000000,218757.000000,130629.000000,0.004389,0.004389,0.004389,0.002621,0.963380,0.965740,0.960116,0.936380,64:0.012;79:0.017;50:0.249;2:0.438;9:0.877,64:0.008;79:0.015;50:0.306;100:0.551;2:0.698
-4750,107,103,3,2,2,2,55879403.000000,221509.000000,125187.000000,125187.000000,125187.000000,0.003964,0.002240,0.002240,0.002240,0.967574,0.972300,0.964581,0.926080,64:0.031;79:0.117;50:0.352;2:0.449;9:0.922,64:0.029;79:0.111;50:0.494;100:0.665;2:0.854
-4700,108,103,3,3,2,2,62186630.000000,231522.000000,145975.000000,125654.000000,125654.000000,0.003723,0.002347,0.002021,0.002021,0.963760,0.995870,0.961250,0.926500,64:0.007;79:0.181;2:0.355;50:0.406;113:0.490,64:0.010;79:0.189;113:0.273;50:0.511;100:0.725
-4650,108,104,2,2,2,1,69366803.000000,126366.000000,126366.000000,126366.000000,50995.000000,0.001822,0.001822,0.001822,0.000735,0.967742,0.967760,0.965459,0.904530,64:0.025;79:0.248;50:0.504;2:0.600;113:0.608,64:0.027;79:0.301;113:0.604;22:0.855;50:0.858
-4600,108,106,2,2,2,1,76744020.000000,127305.000000,127305.000000,127305.000000,50951.000000,0.001659,0.001659,0.001659,0.000664,0.975805,0.996820,0.974350,0.938030,64:0.012;79:0.218;50:0.725;2:0.742;47:0.934,64:0.013;79:0.258;13:0.897;81:0.897;45:0.898
-4550,108,106,2,2,2,2,83876866.000000,126510.000000,126510.000000,126510.000000,126510.000000,0.001508,0.001508,0.001508,0.001508,0.978642,0.996190,0.975208,0.934480,64:0.046;79:0.198;2:0.728;110:0.934;63:0.936,64:0.053;79:0.230;63:0.896;7:0.906;56:0.907
-4500,108,106,2,2,2,2,91343218.000000,123066.000000,123066.000000,123066.000000,123066.000000,0.001347,0.001347,0.001347,0.001347,0.979922,0.999600,0.977689,0.983290,64:0.040;79:0.114;10:0.923;12:0.928;61:0.948,64:0.023;79:0.120;10:0.897;12:0.901;61:0.912
-4450,108,106,2,2,2,2,98913974.000000,121853.000000,121853.000000,121853.000000,121853.000000,0.001232,0.001232,0.001232,0.001232,0.977710,0.984130,0.969056,0.932990,64:0.011;79:0.115;30:0.924;31:0.930;44:0.931,64:0.017;79:0.096;30:0.878;13:0.882;44:0.886
-4400,108,106,2,2,2,2,107107859.000000,119402.000000,119402.000000,119402.000000,119402.000000,0.001115,0.001115,0.001115,0.001115,0.978394,0.996870,0.968769,0.905010,64:0.015;79:0.147;96:0.854;10:0.916;93:0.927,64:0.021;79:0.138;113:0.779;23:0.865;111:0.872
-4350,108,106,2,2,2,2,116281544.000000,122684.000000,122684.000000,122684.000000,122684.000000,0.001055,0.001055,0.001055,0.001055,0.976216,0.979500,0.960694,0.904950,64:0.035;79:0.139;10:0.724;36:0.915;96:0.918,64:0.021;79:0.125;109:0.803;14:0.827;10:0.852
-4300,108,106,2,2,2,2,126041489.000000,124307.000000,124307.000000,124307.000000,124307.000000,0.000986,0.000986,0.000986,0.000986,0.977832,0.982710,0.968706,0.914050,64:0.016;79:0.159;10:0.914;103:0.922;47:0.929,64:0.009;79:0.162;103:0.810;100:0.876;81:0.891
-4250,108,106,2,2,2,2,136847451.000000,123893.000000,123893.000000,123893.000000,123893.000000,0.000905,0.000905,0.000905,0.000905,0.978936,0.998270,0.967535,0.925370,64:0.048;79:0.060;31:0.932;18:0.949;22:0.952,79:0.035;64:0.053;103:0.748;22:0.824;31:0.890
-4200,108,106,2,2,2,2,148768278.000000,121998.000000,121998.000000,121998.000000,121998.000000,0.000820,0.000820,0.000820,0.000820,0.977564,0.990320,0.964286,0.901620,64:0.006;79:0.072;96:0.921;110:0.929;108:0.936,64:0.010;79:0.038;103:0.775;113:0.845;32:0.870
-4150,108,106,2,2,2,2,160696245.000000,120356.000000,120356.000000,120356.000000,120356.000000,0.000749,0.000749,0.000749,0.000749,0.978850,0.995140,0.958906,0.905310,64:0.064;79:0.077;2:0.905;10:0.912;60:0.960,79:0.033;64:0.044;32:0.762;76:0.786;103:0.835
-4100,108,106,2,2,2,2,174693430.000000,120477.000000,120477.000000,120477.000000,120477.000000,0.000690,0.000690,0.000690,0.000690,0.975641,0.970750,0.956069,0.883530,64:0.005;79:0.083;36:0.907;63:0.917;16:0.918,64:0.009;79:0.037;103:0.683;109:0.808;111:0.860
-4050,108,105,2,2,2,2,190251822.000000,122154.000000,122154.000000,122154.000000,122154.000000,0.000642,0.000642,0.000642,0.000642,0.977170,0.986740,0.961457,0.907340,64:0.004;79:0.006;3:0.932;56:0.942;36:0.945,64:0.008;79:0.010;103:0.508;32:0.848;92:0.882
-4000,108,105,2,2,2,2,206278357.000000,123914.000000,123914.000000,123914.000000,123914.000000,0.000601,0.000601,0.000601,0.000601,0.978862,0.997100,0.965816,0.928120,64:0.004;79:0.070;50:0.916;70:0.932;65:0.967,64:0.008;79:0.052;103:0.470;106:0.879;70:0.887
-3950,108,105,2,2,2,2,222880988.000000,122973.000000,122973.000000,122973.000000,122973.000000,0.000552,0.000552,0.000552,0.000552,0.979658,0.998410,0.964078,0.923160,64:0.040;79:0.113;103:0.912;73:0.931;112:0.933,64:0.040;79:0.130;103:0.497;24:0.838;32:0.853
-3900,108,105,2,3,2,1,243893181.000000,124245.000000,666321.000000,124245.000000,49588.000000,0.000509,0.002732,0.000509,0.000203,0.978441,0.977060,0.960322,0.902320,64:0.068;79:0.244;102:0.918;22:0.918;36:0.925,64:0.045;79:0.304;103:0.342;32:0.812;30:0.833
-3850,108,106,2,2,2,1,267754584.000000,127664.000000,127664.000000,127664.000000,49806.000000,0.000477,0.000477,0.000477,0.000186,0.981491,0.998430,0.959877,0.910870,64:0.005;79:0.301;0:0.941;2:0.954;19:0.957,64:0.010;79:0.399;103:0.647;13:0.816;92:0.869
-3800,108,106,2,2,2,2,295500401.000000,129517.000000,129517.000000,129517.000000,129517.000000,0.000438,0.000438,0.000438,0.000438,0.978481,0.992550,0.966653,0.908140,64:0.083;79:0.185;36:0.877;30:0.920;80:0.921,64:0.086;79:0.222;36:0.839;92:0.851;103:0.868
-3750,108,106,2,2,2,2,327874537.000000,128833.000000,128833.000000,128833.000000,128833.000000,0.000393,0.000393,0.000393,0.000393,0.979790,0.999200,0.974346,0.959180,64:0.095;79:0.168;36:0.729;65:0.928;23:0.961,64:0.108;79:0.172;36:0.775;65:0.882;23:0.892
-3700,108,106,2,2,2,2,360766661.000000,127746.000000,127746.000000,127746.000000,127746.000000,0.000354,0.000354,0.000354,0.000354,0.976194,0.973310,0.970433,0.934730,64:0.063;79:0.191;36:0.613;2:0.912;9:0.934,64:0.080;79:0.208;36:0.773;34:0.870;24:0.878
-3650,108,105,2,2,2,2,396539489.000000,125532.000000,125532.000000,125532.000000,125532.000000,0.000317,0.000317,0.000317,0.000317,0.975778,0.997470,0.958603,0.896890,64:0.092;79:0.156;36:0.416;112:0.934;62:0.936,64:0.082;79:0.149;36:0.633;111:0.779;103:0.788
-3600,108,104,3,3,3,2,437239004.000000,242117.000000,242117.000000,242117.000000,124001.000000,0.000554,0.000554,0.000554,0.000284,0.972519,0.986460,0.952179,0.891970,64:0.009;79:0.153;36:0.323;10:0.914;54:0.936,64:0.011;79:0.142;36:0.395;103:0.572;111:0.649
-3550,108,104,3,3,3,2,483142687.000000,232005.000000,232005.000000,232005.000000,123322.000000,0.000480,0.000480,0.000480,0.000255,0.972642,0.988750,0.953203,0.913380,64:0.030;79:0.071;36:0.291;76:0.925;96:0.949,64:0.013;79:0.025;36:0.327;103:0.417;76:0.675
-3500,108,104,3,2,2,2,536091483.000000,235377.000000,123902.000000,123902.000000,123902.000000,0.000439,0.000231,0.000231,0.000231,0.973538,0.998870,0.953727,0.896360,64:0.009;79:0.017;36:0.385;47:0.929;23:0.934,64:0.013;79:0.020;103:0.517;36:0.559;32:0.788
-3450,108,105,2,2,2,2,593683060.000000,124954.000000,124954.000000,124954.000000,124954.000000,0.000210,0.000210,0.000210,0.000210,0.974027,0.998940,0.960476,0.904020,64:0.032;79:0.159;36:0.405;113:0.919;29:0.921,64:0.031;79:0.171;36:0.619;103:0.622;32:0.842
-3400,108,104,3,2,2,1,658028976.000000,246530.000000,127050.000000,127050.000000,50769.000000,0.000375,0.000193,0.000193,0.000077,0.975569,0.998940,0.964278,0.927710,64:0.031;36:0.276;79:0.295;50:0.931;16:0.937,64:0.024;79:0.381;36:0.436;103:0.569;16:0.854
-3350,108,104,3,1,1,1,724111842.000000,241619.000000,49887.000000,49887.000000,49887.000000,0.000334,0.000069,0.000069,0.000069,0.974018,0.964930,0.951617,0.897770,64:0.061;79:0.328;36:0.353;50:0.922;33:0.930,64:0.029;103:0.419;79:0.488;36:0.516;33:0.647
-3300,108,103,3,2,2,1,786813945.000000,241633.000000,128685.000000,128685.000000,48885.000000,0.000307,0.000164,0.000164,0.000062,0.973099,0.989270,0.945856,0.861970,64:0.018;79:0.232;36:0.344;72:0.925;47:0.929,64:0.009;79:0.354;103:0.409;36:0.547;33:0.569
-3250,108,104,3,4,3,1,851153327.000000,242930.000000,792212.000000,242930.000000,49434.000000,0.000285,0.000931,0.000285,0.000058,0.970831,0.964860,0.945300,0.873750,64:0.005;79:0.222;36:0.256;9:0.917;47:0.923,64:0.009;79:0.285;36:0.386;103:0.386;33:0.621
-3200,108,104,3,3,3,1,921666484.000000,241617.000000,241617.000000,241617.000000,50737.000000,0.000262,0.000262,0.000262,0.000055,0.971790,0.989070,0.955764,0.892430,64:0.049;36:0.232;79:0.232;37:0.917;10:0.920,64:0.056;36:0.251;79:0.288;103:0.537;100:0.836
-3150,108,104,3,3,3,1,977229384.000000,243373.000000,243373.000000,243373.000000,51809.000000,0.000249,0.000249,0.000249,0.000053,0.971344,0.962370,0.950288,0.887030,64:0.113;79:0.216;36:0.284;63:0.918;23:0.923,64:0.115;79:0.256;36:0.326;103:0.504;72:0.750
-3100,108,104,3,2,2,1,1023974066.000000,242796.000000,129542.000000,129542.000000,51471.000000,0.000237,0.000127,0.000127,0.000050,0.974228,0.983120,0.948149,0.857590,64:0.124;79:0.214;36:0.339;2:0.905;81:0.929,64:0.117;79:0.251;36:0.414;103:0.460;12:0.697
-3050,108,104,3,2,2,2,1069976611.000000,241946.000000,127505.000000,127505.000000,127505.000000,0.000226,0.000119,0.000119,0.000119,0.974640,0.997590,0.944525,0.854840,64:0.046;79:0.179;36:0.344;112:0.920;48:0.950,64:0.019;79:0.201;36:0.431;103:0.552;33:0.679
-3000,108,104,3,2,2,1,1122551243.000000,242516.000000,128246.000000,128246.000000,49924.000000,0.000216,0.000114,0.000114,0.000044,0.975163,0.998700,0.949846,0.882250,64:0.010;79:0.278;36:0.338;58:0.917;95:0.936,64:0.009;79:0.349;36:0.425;103:0.546;105:0.834
-2950,108,104,3,3,3,1,1172601822.000000,242624.000000,242624.000000,242624.000000,51274.000000,0.000207,0.000207,0.000207,0.000044,0.971944,0.983400,0.944095,0.885490,64:0.014;36:0.254;79:0.266;10:0.879;31:0.929,64:0.010;36:0.285;79:0.330;103:0.537;105:0.692
-2900,108,105,3,3,3,1,1219319458.000000,241349.000000,241349.000000,241349.000000,52239.000000,0.000198,0.000198,0.000198,0.000043,0.973258,0.983780,0.954622,0.903440,64:0.103;79:0.255;36:0.299;28:0.920;37:0.927,64:0.117;79:0.311;36:0.368;103:0.734;33:0.775
-2850,108,105,3,2,2,1,1267593383.000000,246678.000000,131752.000000,131752.000000,51345.000000,0.000195,0.000104,0.000104,0.000041,0.972913,0.962390,0.957130,0.896020,64:0.026;79:0.224;36:0.343;10:0.919;47:0.930,64:0.039;79:0.268;36:0.429;72:0.721;105:0.786
