year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3674,unlock,41,New belternaland Tribe,103,Bone and Antler Tools,19
-3666,unlock,41,New belternaland Tribe,109,Long-distance Exchange Networks,20
-3442,unlock,49,Ngoselamene Tribe,103,Bone and Antler Tools,18
-3435,unlock,41,New belternaland Tribe,115,Counting Tokens and Tallies,21
-3426,unlock,49,Ngoselamene Tribe,7,Wheel,19
-3393,unlock,41,New belternaland Tribe,10,Irrigation,22
-3382,unlock,14,Empire of North lilililing,103,Bone and Antler Tools,17
-3380,unlock,6,Kingdom of South dramitsurpur,104,Fishing Technology,17
-3336,unlock,70,New calitzteoco Tribe,104,Fishing Technology,14
-3327,unlock,52,Empire of New ngokaene,103,Bone and Antler Tools,14
-3321,unlock,6,Kingdom of South dramitsurpur,10,Irrigation,18
-3276,unlock,41,New belternaland Tribe,7,Wheel,23
-3271,unlock,14,Empire of North lilililing,7,Wheel,18
-3265,unlock,54,Empire of Old zumalamu,104,Fishing Technology,14
-3262,unlock,14,Empire of North lilililing,10,Irrigation,19
-3239,unlock,6,Kingdom of South dramitsurpur,103,Bone and Antler Tools,19
-3233,unlock,41,New belternaland Tribe,12,Shipbuilding,24
-3219,unlock,6,Kingdom of South dramitsurpur,108,Watercraft,20
-3201,unlock,43,Kingdom of South terlorsolia,7,Wheel,19
-3182,unlock,14,Empire of North lilililing,104,Fishing Technology,20
-3160,unlock,51,South tanmau Tribe,103,Bone and Antler Tools,14
-3154,unlock,40,South romlinbelgrad Tribe,7,Wheel,19
-3146,unlock,70,New calitzteoco Tribe,110,Dog Domestication,15
-3116,unlock,6,Kingdom of South dramitsurpur,7,Wheel,21
-3114,unlock,70,New calitzteoco Tribe,108,Watercraft,16
-3093,unlock,49,Ngoselamene Tribe,104,Fishing Technology,20
-3087,unlock,73,Old tolmixitzpan Tribe,104,Fishing Technology,14
-3083,unlock,6,Kingdom of South dramitsurpur,109,Long-distance Exchange Networks,22
-3069,unlock,52,Empire of New ngokaene,104,Fishing Technology,15
-3053,unlock,65,New yucteoyuc Tribe,103,Bone and Antler Tools,14
-3048,unlock,70,New calitzteoco Tribe,114,Enclosures and Herd Management,17
-3029,unlock,11,Varvinagar Tribe,7,Wheel,17
-3026,unlock,72,Kingdom of North nahyuccal,10,Irrigation,14
-3023,unlock,13,Kingdom of New tandrapur,104,Fishing Technology,17
-3019,unlock,39,Kingdom of Old marmarland,7,Wheel,19
-3017,unlock,72,Kingdom of North nahyuccal,103,Bone and Antler Tools,15
-3013,unlock,70,New calitzteoco Tribe,5,Sailing,18
-3011,unlock,3,South ravipur Tribe,104,Fishing Technology,17
-3009,unlock,43,Kingdom of South terlorsolia,103,Bone and Antler Tools,20
-3006,unlock,6,Kingdom of South dramitsurpur,17,Roads,23
-3005,unlock,69,Kingdom of Chiyucco,104,Fishing Technology,14
-3001,unlock,65,New yucteoyuc Tribe,104,Fishing Technology,15
-3000,unlock,14,Empire of North lilililing,108,Watercraft,21
-2996,unlock,3,South ravipur Tribe,103,Bone and Antler Tools,18
-2992,unlock,14,Empire of North lilililing,117,Proto-writing and Administrative Notation,22
-2982,unlock,1,North kansurvara Tribe,10,Irrigation,17
-2974,unlock,4,Kingdom of North vikandesh,104,Fishing Technology,17
-2974,unlock,40,South romlinbelgrad Tribe,103,Bone and Antler Tools,20
-2965,unlock,4,Kingdom of North vikandesh,10,Irrigation,18
-2965,unlock,54,Empire of Old zumalamu,103,Bone and Antler Tools,15
-2963,unlock,71,South xoccalan Tribe,104,Fishing Technology,14
-2962,unlock,41,New belternaland Tribe,17,Roads,25
-2961,unlock,10,Great naltanpur Tribe,103,Bone and Antler Tools,17
-2945,unlock,4,Kingdom of North vikandesh,7,Wheel,19
-2941,unlock,13,Kingdom of New tandrapur,7,Wheel,18
-2925,unlock,70,New calitzteoco Tribe,109,Long-distance Exchange Networks,19
-2922,unlock,14,Empire of North lilililing,5,Sailing,23
-2914,unlock,69,Kingdom of Chiyucco,103,Bone and Antler Tools,15
-2909,unlock,51,South tanmau Tribe,114,Enclosures and Herd Management,15
-2905,unlock,70,New calitzteoco Tribe,103,Bone and Antler Tools,20
-2904,unlock,52,Empire of New ngokaene,115,Counting Tokens and Tallies,16
