year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-5000,16097982.000000,0.025410,131206.500000,355.000000,0.000000,0.001164,0.001313,0.000000,0.000000,0.000000,2,0.997674,1.000000,0.000150,0.000155
-4950,20461755.000000,0.028004,134233.500000,344.000000,0.000000,0.007493,0.002747,0.000000,0.000000,0.000000,34,0.963323,0.826813,0.000093,0.000191
-4900,23238433.000000,0.027583,125572.500000,294.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,67,0.966142,0.838439,0.000115,0.000224
-4850,25703594.000000,0.027602,125217.000000,296.000000,0.000000,0.003946,0.002439,0.000000,0.000000,0.000000,96,0.963100,0.855576,0.000141,0.000227
-4800,27671732.000000,0.028103,98685.000000,296.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,137,0.963281,0.880761,0.000139,0.000231
-4750,29680050.000000,0.028590,92590.000000,278.000000,0.000000,0.003818,0.003311,0.000000,0.000000,0.000000,152,0.966350,0.882651,0.000132,0.000229
-4700,31626766.000000,0.029911,85996.000000,266.000000,0.000000,0.003998,0.003232,0.000000,0.000000,0.000000,169,0.973159,0.904246,0.000142,0.000238
-4650,33548725.000000,0.029822,85761.000000,254.000000,0.000000,0.003519,0.003186,0.000000,0.000000,0.000000,174,0.965627,0.888542,0.000139,0.000229
-4600,36103009.000000,0.031195,79942.000000,245.500000,0.000000,0.003569,0.002807,0.000000,0.000000,0.000000,186,0.973919,0.914798,0.000122,0.000206
-4550,38719583.000000,0.031848,67835.500000,245.000000,0.221729,0.003001,0.002988,0.000000,0.000000,0.000000,206,0.972037,0.907127,0.000128,0.000220
-4500,41468785.000000,0.032391,81831.000000,243.000000,0.199601,0.003104,0.003135,0.000000,0.000000,0.000000,221,0.966234,0.887960,0.000130,0.000221
-4450,43988006.000000,0.033579,82726.500000,245.000000,0.181488,0.003089,0.003267,0.000000,0.000000,0.000000,221,0.973851,0.915993,0.000141,0.000227
-4400,46478558.000000,0.033152,82840.000000,245.000000,0.166389,0.000000,0.000000,0.000000,0.000000,0.000000,222,0.966813,0.886573,0.000129,0.000213
-4350,49144385.000000,0.034347,71391.500000,228.500000,0.153610,0.002735,0.003058,0.000000,0.000000,0.000000,241,0.971239,0.917505,0.000131,0.000218
-4300,52041768.000000,0.034212,60159.000000,229.000000,0.142653,0.000000,0.000000,0.000000,0.000000,0.000000,242,0.969852,0.896996,0.000138,0.000213
-4250,55391541.000000,0.035200,69874.000000,229.000000,0.133156,0.002626,0.003386,0.000000,0.000000,0.000000,251,0.963220,0.896272,0.000129,0.000220
-4200,58129351.000000,0.034981,82548.000000,227.500000,0.124844,0.002575,0.003028,0.000000,0.000000,0.000000,260,0.964560,0.893837,0.000141,0.000233
-4150,61634001.000000,0.036874,83970.000000,227.000000,0.117509,0.002861,0.003566,0.000000,0.000000,0.000000,264,0.968053,0.910135,0.000132,0.000221
-4100,66096254.000000,0.037522,82596.500000,227.000000,0.110988,0.000000,0.000000,0.000000,0.000000,0.000000,265,0.956961,0.874857,0.000129,0.000205
-4050,69589168.000000,0.038197,87932.000000,228.000000,0.105152,0.002623,0.003703,0.000000,0.000000,0.000000,270,0.962685,0.886564,0.000127,0.000200
-4000,73909648.000000,0.040273,93641.000000,228.000000,0.099900,0.002872,0.003329,0.000000,0.000000,0.000000,270,0.964251,0.881709,0.000134,0.000219
-3950,79851266.000000,0.042695,95592.000000,227.500000,0.095147,0.002246,0.003651,0.000000,0.000000,0.000000,283,0.962336,0.883041,0.000145,0.000227
-3900,86533049.000000,0.044747,95277.000000,227.500000,0.090827,0.002634,0.003395,0.000000,0.000000,0.000000,283,0.963821,0.888817,0.000145,0.000219
