year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,57,0,0,0,0,20876412.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998254,0.997740,0.616919,0.567260,60:0.988;40:0.988;0:0.989;20:0.989;80:0.989,33:0.556;63:0.556;4:0.557;73:0.557;36:0.557
-4950,97,90,1,4,1,1,27697264.000000,118342.000000,406538.000000,118342.000000,118342.000000,0.004273,0.014678,0.004273,0.004273,0.982706,0.998200,0.942920,0.876940,45:0.394;64:0.679;50:0.703;38:0.780;1:0.936,45:0.009;50:0.208;64:0.297;38:0.378;1:0.547
-4900,102,93,5,7,5,3,31925819.000000,364851.000000,462101.000000,364851.000000,271494.000000,0.011428,0.014474,0.011428,0.008504,0.935979,0.787530,0.921187,0.748500,45:0.044;50:0.297;64:0.312;103:0.380;104:0.381,45:0.007;50:0.175;64:0.184;38:0.264;103:0.299
-4850,103,95,3,4,3,3,36067048.000000,262375.000000,352959.000000,262375.000000,262375.000000,0.007275,0.009786,0.007275,0.007275,0.943515,0.875780,0.938692,0.913200,45:0.005;64:0.125;50:0.174;38:0.406;105:0.487,45:0.009;64:0.053;50:0.165;105:0.385;38:0.440
-4800,103,98,4,3,3,2,40560367.000000,316410.000000,264338.000000,264338.000000,171572.000000,0.007801,0.006517,0.006517,0.004230,0.962691,0.974320,0.954672,0.929140,45:0.011;64:0.107;50:0.306;38:0.378;100:0.800,45:0.008;64:0.077;50:0.391;100:0.425;38:0.566
-4750,103,98,3,3,2,2,45673411.000000,262927.000000,197927.000000,165477.000000,165477.000000,0.005757,0.004334,0.003623,0.003623,0.964268,0.979420,0.961362,0.923020,45:0.040;64:0.081;50:0.357;38:0.503;100:0.706,64:0.031;45:0.048;100:0.376;50:0.516;15:0.889
-4700,105,98,3,6,3,3,51216616.000000,203343.000000,262579.000000,203343.000000,184044.000000,0.003970,0.005127,0.003970,0.003593,0.954310,0.954200,0.946548,0.930340,45:0.069;64:0.169;50:0.323;106:0.408;100:0.493,45:0.081;64:0.157;106:0.198;100:0.304;50:0.317
-4650,105,99,3,4,3,2,57589573.000000,184791.000000,203076.000000,184791.000000,167975.000000,0.003209,0.003526,0.003209,0.002917,0.959319,0.965340,0.956479,0.914920,64:0.126;45:0.126;100:0.356;50:0.402;38:0.429,64:0.112;45:0.135;100:0.368;107:0.399;50:0.599
-4600,105,100,2,2,2,2,64260235.000000,165010.000000,165010.000000,165010.000000,165010.000000,0.002568,0.002568,0.002568,0.002568,0.965114,0.984040,0.966802,0.925300,45:0.010;64:0.123;100:0.478;38:0.528;50:0.545,45:0.010;64:0.099;100:0.728;107:0.851;10:0.891
-4550,105,102,2,2,2,2,71212561.000000,164032.000000,164032.000000,164032.000000,164032.000000,0.002303,0.002303,0.002303,0.002303,0.970494,0.964580,0.974109,0.960320,45:0.028;64:0.164;38:0.540;100:0.750;50:0.859,45:0.044;64:0.183;107:0.860;44:0.890;68:0.906
-4500,105,102,2,2,2,1,78374612.000000,164364.000000,164364.000000,164364.000000,110912.000000,0.002097,0.002097,0.002097,0.001415,0.972216,0.997120,0.969361,0.920400,45:0.017;64:0.238;38:0.460;100:0.744;2:0.919,45:0.023;64:0.284;100:0.855;2:0.887;21:0.889
-4450,105,102,2,2,2,2,86392833.000000,162410.000000,162410.000000,162410.000000,162410.000000,0.001880,0.001880,0.001880,0.001880,0.972913,0.999400,0.973046,0.955380,45:0.011;64:0.119;38:0.510;100:0.722;20:0.931,45:0.014;64:0.113;20:0.800;100:0.848;46:0.907
-4400,105,102,2,2,2,2,94862134.000000,153896.000000,153896.000000,153896.000000,153896.000000,0.001622,0.001622,0.001622,0.001622,0.972435,0.976120,0.961162,0.905060,45:0.052;64:0.118;100:0.572;38:0.733;91:0.925,45:0.063;64:0.090;100:0.774;33:0.792;47:0.862
-4350,105,103,2,2,2,2,104098551.000000,162370.000000,162370.000000,162370.000000,162370.000000,0.001560,0.001560,0.001560,0.001560,0.976737,0.980920,0.970378,0.931120,64:0.098;45:0.135;100:0.777;91:0.903;62:0.928,64:0.102;45:0.151;59:0.863;103:0.879;33:0.891
-4300,105,103,2,2,2,2,114226395.000000,165691.000000,165691.000000,165691.000000,165691.000000,0.001451,0.001451,0.001451,0.001451,0.977368,0.979440,0.969784,0.928140,45:0.061;64:0.128;91:0.856;100:0.898;88:0.926,45:0.038;64:0.116;88:0.881;20:0.883;59:0.884
-4250,105,103,2,2,2,2,124390539.000000,162914.000000,162914.000000,162914.000000,162914.000000,0.001310,0.001310,0.001310,0.001310,0.976897,0.999040,0.970335,0.929360,45:0.077;64:0.166;50:0.783;100:0.906;107:0.917,45:0.061;64:0.178;107:0.829;33:0.858;50:0.885
-4200,105,103,2,2,2,2,135495320.000000,161885.000000,161885.000000,161885.000000,161885.000000,0.001195,0.001195,0.001195,0.001195,0.976102,0.976280,0.960318,0.913760,45:0.017;64:0.081;100:0.870;50:0.881;23:0.944,45:0.010;64:0.045;20:0.823;106:0.837;100:0.873
-4150,105,103,2,2,2,2,146978834.000000,154093.000000,154093.000000,154093.000000,154093.000000,0.001048,0.001048,0.001048,0.001048,0.976867,0.986200,0.959627,0.898160,45:0.009;64:0.039;50:0.921;102:0.925;42:0.931,45:0.011;64:0.024;31:0.734;106:0.849;30:0.858
-4100,105,103,2,2,2,1,160270669.000000,161371.000000,161371.000000,161371.000000,110017.000000,0.001007,0.001007,0.001007,0.000686,0.980100,0.996600,0.964574,0.920140,45:0.004;64:0.213;86:0.943;91:0.949;62:0.957,45:0.007;64:0.253;60:0.878;86:0.883;47:0.887
-4050,105,103,2,1,1,1,175538493.000000,165869.000000,111015.000000,111015.000000,111015.000000,0.000945,0.000632,0.000632,0.000632,0.977235,0.964100,0.961410,0.892740,45:0.017;64:0.321;100:0.908;93:0.912;21:0.927,45:0.010;64:0.439;30:0.766;87:0.832;84:0.837
-4000,105,103,2,1,1,1,193221841.000000,167162.000000,110198.000000,110198.000000,110198.000000,0.000865,0.000570,0.000570,0.000570,0.977427,0.963100,0.969795,0.894560,45:0.022;64:0.294;50:0.913;20:0.923;23:0.925,45:0.023;64:0.423;30:0.783;36:0.857;24:0.869
-3950,105,103,2,2,2,1,209901714.000000,166862.000000,166862.000000,166862.000000,112839.000000,0.000795,0.000795,0.000795,0.000538,0.981376,0.998640,0.971598,0.935380,45:0.029;64:0.213;93:0.954;104:0.959;89:0.964,45:0.030;64:0.254;36:0.871;30:0.885;61:0.890
-3900,105,103,2,2,2,2,226640907.000000,160092.000000,160092.000000,160092.000000,160092.000000,0.000706,0.000706,0.000706,0.000706,0.977665,0.977320,0.960902,0.914780,45:0.026;64:0.095;100:0.917;93:0.937;62:0.949,45:0.027;64:0.067;102:0.769;30:0.778;33:0.807
-3850,105,103,2,2,2,2,248631994.000000,163395.000000,163395.000000,163395.000000,163395.000000,0.000657,0.000657,0.000657,0.000657,0.976441,0.973560,0.958739,0.894380,45:0.095;64:0.105;32:0.919;107:0.920;91:0.930,64:0.065;45:0.086;33:0.791;107:0.804;19:0.815
-3800,105,103,2,2,2,2,272569733.000000,167192.000000,167192.000000,167192.000000,167192.000000,0.000613,0.000613,0.000613,0.000613,0.979074,0.988280,0.958807,0.891460,45:0.123;64:0.153;100:0.907;107:0.918;94:0.931,45:0.115;64:0.147;107:0.702;30:0.800;31:0.851
-3750,105,103,2,2,2,2,300012328.000000,166913.000000,166913.000000,166913.000000,166913.000000,0.000556,0.000556,0.000556,0.000556,0.979285,0.978860,0.967527,0.912720,45:0.081;64:0.195;20:0.927;30:0.936;50:0.937,45:0.092;64:0.211;31:0.793;30:0.830;107:0.841
-3700,105,103,2,2,2,1,324611182.000000,167060.000000,167060.000000,167060.000000,113080.000000,0.000515,0.000515,0.000515,0.000348,0.981200,0.999340,0.972536,0.940940,45:0.036;64:0.210;89:0.930;38:0.945;75:0.950,45:0.036;64:0.245;56:0.823;75:0.880;89:0.886
-3650,105,103,2,2,2,1,357090823.000000,166509.000000,166509.000000,166509.000000,112096.000000,0.000466,0.000466,0.000466,0.000314,0.981655,0.998620,0.970593,0.915960,45:0.083;64:0.304;38:0.907;91:0.927;73:0.932,45:0.067;64:0.395;103:0.849;23:0.857;38:0.860
-3600,105,103,2,2,2,1,393339027.000000,164410.000000,164410.000000,164410.000000,109706.000000,0.000418,0.000418,0.000418,0.000279,0.980768,0.999220,0.965847,0.891100,45:0.095;64:0.264;38:0.912;83:0.924;75:0.932,45:0.073;64:0.329;61:0.798;36:0.812;59:0.858
-3550,105,103,2,1,1,1,431534366.000000,168569.000000,112489.000000,112489.000000,112489.000000,0.000391,0.000261,0.000261,0.000261,0.978129,0.975500,0.952836,0.881580,45:0.046;64:0.329;38:0.881;62:0.913;14:0.923,45:0.014;64:0.481;59:0.785;29:0.799;14:0.813
-3500,105,103,2,1,1,1,480081509.000000,171271.000000,113257.000000,113257.000000,113257.000000,0.000357,0.000236,0.000236,0.000236,0.979081,0.971000,0.966522,0.900200,45:0.091;64:0.389;62:0.845;107:0.926;44:0.931,45:0.077;64:0.684;25:0.845;84:0.861;63:0.866
-3450,105,103,2,1,1,1,530824226.000000,172285.000000,111977.000000,111977.000000,111977.000000,0.000325,0.000211,0.000211,0.000211,0.981161,0.995700,0.962891,0.896440,45:0.062;64:0.383;1:0.915;48:0.933;69:0.934,45:0.066;84:0.734;48:0.734;64:0.789;31:0.801
-3400,105,103,2,1,1,1,587395510.000000,175711.000000,113640.000000,113640.000000,113640.000000,0.000299,0.000193,0.000193,0.000193,0.980793,0.986900,0.966334,0.891300,45:0.059;64:0.390;100:0.925;81:0.936;14:0.939,45:0.051;48:0.814;107:0.844;47:0.867;100:0.874
-3350,105,103,1,1,1,1,650703475.000000,109620.000000,109620.000000,109620.000000,109620.000000,0.000168,0.000168,0.000168,0.000168,0.979903,0.971820,0.958606,0.888060,45:0.028;64:0.410;81:0.930;62:0.938;91:0.941,45:0.017;29:0.667;48:0.787;30:0.820;104:0.849
-3300,105,103,2,1,1,1,719507901.000000,169802.000000,109022.000000,109022.000000,109022.000000,0.000236,0.000152,0.000152,0.000152,0.977409,0.959480,0.951646,0.863080,45:0.024;64:0.397;38:0.880;62:0.913;100:0.932,45:0.026;47:0.658;19:0.700;107:0.795;38:0.816
