year,country_index,country_name,population,stability,legitimacy,avg_control,autonomy_pressure,autonomy_over_years,is_at_war,state_bucket,low_stability,low_legitimacy,critical_state,stable_state,stab_start,stab_after_update,stab_after_budget,stab_after_demog,stab_delta_update,stab_delta_budget,stab_delta_demog,stab_delta_total,stab_delta_war,stab_delta_plague,stab_delta_stagnation,stab_delta_peace_recover,stab_delta_debt,stab_delta_control,stab_delta_demog_stress,stab_shortage_ratio,stab_disease_burden,stab_stagnation_years,stab_dominant_cause,stab_dominant_impact,legit_start,legit_after_economy,legit_after_budget,legit_after_demog,legit_after_culture,legit_end,legit_delta_economy,legit_delta_budget,legit_delta_demog,legit_delta_culture,legit_delta_events,legit_delta_total,legit_budget_shortfall_direct,legit_budget_burden_penalty,legit_budget_drift_stability,legit_budget_drift_tax,legit_budget_drift_control,legit_budget_drift_debt,legit_budget_drift_service,legit_budget_drift_shortfall,legit_budget_drift_plague,legit_budget_drift_war,legit_demog_shortage_ratio,legit_demog_disease_burden,legit_dominant_cause,legit_dominant_impact
-5000,20,North tersolrania Tribe,48960,0.989300,0.587700,0.888400,0.003900,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999330,0.999299,0.000000,-0.000670,-0.000031,-0.000701,0.000000,0.000000,0.000000,0.004626,0.000000,-0.000670,-0.000031,0.000000,0.006413,1,control,0.000670,0.563573,0.567828,0.567712,0.567684,0.587684,0.587684,0.004255,-0.000116,-0.000028,0.020000,0.000000,0.024111,-0.000000,0.000000,0.001000,-0.000000,-0.001116,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006413,budget,0.000116
-5000,21,Old kinquimargrad Tribe,218313,0.999400,0.661500,0.911300,0.002400,0,0,stable,0,0,0,1,1.000000,1.000000,0.999468,0.999439,0.000000,-0.000532,-0.000029,-0.000561,0.000000,0.000000,0.000000,0.004595,0.000000,-0.000532,-0.000029,0.000000,0.006278,1,control,0.000532,0.656742,0.661447,0.661560,0.661534,0.661534,0.661534,0.004705,0.000113,-0.000027,0.000000,0.000000,0.004792,-0.000000,0.000000,0.001000,-0.000000,-0.000887,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006278,demography,0.000027
-5000,22,Sollorlinland Tribe,298084,0.997600,0.589200,0.599500,0.008800,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997597,0.997562,0.000000,-0.002403,-0.000035,-0.002438,0.000000,0.000000,0.000000,0.004451,0.000000,-0.002403,-0.000035,0.000000,0.006892,1,control,0.002403,0.585708,0.592274,0.589269,0.589237,0.589237,0.589237,0.006565,-0.003005,-0.000032,0.000000,0.000000,0.003529,-0.000000,0.000000,0.001000,-0.000000,-0.004005,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006892,budget,0.003005
-5000,23,Old gargardusia Tribe,117564,0.999000,0.605700,0.834500,0.004700,0,0,stable,0,0,0,1,1.000000,1.000000,0.999007,0.998976,0.000000,-0.000993,-0.000031,-0.001024,0.000000,0.000000,0.000000,0.004546,0.000000,-0.000993,-0.000031,0.000000,0.006463,1,control,0.000993,0.602269,0.606376,0.605721,0.605692,0.605692,0.605692,0.004107,-0.000655,-0.000028,0.000000,0.000000,0.003424,-0.000000,0.000000,0.001000,-0.000000,-0.001655,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006463,budget,0.000655
-5000,24,Garmargrad Tribe,234442,0.997300,0.615100,0.553000,0.009200,0,0,stable,0,0,0,1,1.000000,1.000000,0.997318,0.997282,0.000000,-0.002682,-0.000036,-0.002718,0.000000,0.000000,0.000000,0.004428,0.000000,-0.002682,-0.000036,0.000000,0.006948,1,control,0.002682,0.614847,0.618629,0.615158,0.615126,0.615126,0.615126,0.003782,-0.003470,-0.000032,0.000000,0.000000,0.000279,-0.000000,0.000000,0.001000,-0.000000,-0.004470,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006948,budget,0.003470
-5000,25,New romkin Tribe,39003,0.999000,0.550100,0.840600,0.005000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999043,0.999012,0.000000,-0.000957,-0.000032,-0.000988,0.000000,0.000000,0.000000,0.004608,0.000000,-0.000957,-0.000032,0.000000,0.006507,1,control,0.000957,0.545939,0.550746,0.550152,0.550123,0.550123,0.550123,0.004807,-0.000594,-0.000028,0.000000,0.000000,0.004184,-0.000000,0.000000,0.001000,-0.000000,-0.001594,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006507,budget,0.000594
-5000,26,Old viagarsolgrad Tribe,72628,0.998900,0.663800,0.818300,0.004300,0,0,stable,0,0,0,1,1.000000,1.000000,0.998910,0.998879,0.000000,-0.001090,-0.000031,-0.001121,0.000000,0.000000,0.000000,0.004601,0.000000,-0.001090,-0.000031,0.000000,0.006429,1,control,0.001090,0.659653,0.664609,0.663793,0.663765,0.663765,0.663765,0.004956,-0.000817,-0.000028,0.000000,0.000000,0.004111,-0.000000,0.000000,0.001000,-0.000000,-0.001817,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006429,budget,0.000817
-5000,27,New lorlorrangrad Tribe,200218,0.998700,0.666300,0.792900,0.004900,0,0,stable,0,0,0,1,1.000000,1.000000,0.998758,0.998726,0.000000,-0.001242,-0.000031,-0.001274,0.000000,0.000000,0.000000,0.004650,0.000000,-0.001242,-0.000031,0.000000,0.006469,1,control,0.001242,0.663252,0.667415,0.666345,0.666317,0.666317,0.666317,0.004163,-0.001071,-0.000028,0.000000,0.000000,0.003064,-0.000000,0.000000,0.001000,-0.000000,-0.002071,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006469,budget,0.001071
-5000,28,North romsol Tribe,254231,0.998000,0.630800,0.677700,0.007500,0,0,stable,0,0,0,1,1.000000,1.000000,0.998066,0.998033,0.000000,-0.001934,-0.000034,-0.001967,0.000000,0.000000,0.000000,0.004513,0.000000,-0.001934,-0.000034,0.000000,0.006699,1,control,0.001934,0.627674,0.633036,0.630813,0.630783,0.630783,0.630783,0.005362,-0.002223,-0.000030,0.000000,0.000000,0.003109,-0.000000,0.000000,0.001000,-0.000000,-0.003223,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006699,budget,0.002223
-5000,29,South quiter Tribe,46655,0.999300,0.613500,0.881500,0.003600,0,0,stable,0,0,0,1,1.000000,1.000000,0.999289,0.999259,0.000000,-0.000711,-0.000030,-0.000741,0.000000,0.000000,0.000000,0.004608,0.000000,-0.000711,-0.000030,0.000000,0.006377,1,control,0.000711,0.609346,0.613662,0.613478,0.613450,0.613450,0.613450,0.004316,-0.000185,-0.000027,0.000000,0.000000,0.004104,-0.000000,0.000000,0.001000,-0.000000,-0.001185,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006377,budget,0.000185
-5000,30,Great garran Tribe,529430,0.998900,0.667500,0.819000,0.004100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998914,0.998883,0.000000,-0.001086,-0.000031,-0.001117,0.000000,0.000000,0.000000,0.010462,0.000000,-0.001086,-0.000031,0.000000,0.006425,0,control,0.001086,0.662286,0.668295,0.667484,0.667456,0.667456,0.667456,0.006009,-0.000810,-0.000028,0.000000,0.000000,0.005171,-0.000000,0.000000,0.001000,-0.000000,-0.001810,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006425,budget,0.000810
-5000,31,North nadusland Tribe,95955,0.999100,0.616100,0.852000,0.004100,0,0,stable,0,0,0,1,1.000000,1.000000,0.999112,0.999081,0.000000,-0.000888,-0.000031,-0.000919,0.000000,0.000000,0.000000,0.004618,0.000000,-0.000888,-0.000031,0.000000,0.006423,1,control,0.000888,0.612027,0.616603,0.616123,0.616095,0.616095,0.616095,0.004576,-0.000480,-0.000028,0.000000,0.000000,0.004068,-0.000000,0.000000,0.001000,-0.000000,-0.001480,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006423,budget,0.000480
-5000,32,New nalinrangrad Tribe,303770,0.999100,0.636100,0.852000,0.003900,0,0,stable,0,0,0,1,1.000000,1.000000,0.999112,0.999081,0.000000,-0.000888,-0.000031,-0.000919,0.000000,0.000000,0.000000,0.004653,0.000000,-0.000888,-0.000031,0.000000,0.006403,1,control,0.000888,0.631660,0.636597,0.636117,0.636089,0.636089,0.636089,0.004937,-0.000480,-0.000028,0.000000,0.000000,0.004429,-0.000000,0.000000,0.001000,-0.000000,-0.001480,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006403,budget,0.000480
-5000,33,Old terlinloria Tribe,96755,0.999300,0.578000,0.889300,0.003800,0,0,mixed,0,0,0,0,1.000000,1.000000,0.999336,0.999305,0.000000,-0.000664,-0.000031,-0.000695,0.000000,0.000000,0.000000,0.004565,0.000000,-0.000664,-0.000031,0.000000,0.006401,1,control,0.000664,0.573473,0.578094,0.577986,0.577959,0.577959,0.577959,0.004620,-0.000107,-0.000028,0.000000,0.000000,0.004486,-0.000000,0.000000,0.001000,-0.000000,-0.001107,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006401,budget,0.000107
-5000,35,North garzenzenia Tribe,189864,0.998500,0.617600,0.752800,0.006000,0,0,stable,0,0,0,1,1.000000,1.000000,0.998517,0.998484,0.000000,-0.001483,-0.000032,-0.001516,0.000000,0.000000,0.000000,0.004597,0.000000,-0.001483,-0.000032,0.000000,0.006587,1,control,0.001483,0.613505,0.619111,0.617638,0.617609,0.617609,0.617609,0.005606,-0.001472,-0.000029,0.000000,0.000000,0.004105,-0.000000,0.000000,0.001000,-0.000000,-0.002472,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006587,budget,0.001472
-5000,36,New linrandusland Tribe,96923,0.999500,0.653500,0.914000,0.002400,0,0,stable,0,0,0,1,1.000000,1.000000,0.999484,0.999455,0.000000,-0.000516,-0.000029,-0.000545,0.000000,0.000000,0.000000,0.004580,0.000000,-0.000516,-0.000029,0.000000,0.006282,1,control,0.000516,0.648358,0.653402,0.653542,0.653515,0.653515,0.653515,0.005043,0.000140,-0.000027,0.000000,0.000000,0.005157,-0.000000,0.000000,0.001000,-0.000000,-0.000860,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006282,demography,0.000027
-5000,37,Nadus Tribe,58959,0.998600,0.588000,0.775600,0.006100,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998653,0.998621,0.000000,-0.001347,-0.000032,-0.001379,0.000000,0.000000,0.000000,0.004495,0.000000,-0.001347,-0.000032,0.000000,0.006579,1,control,0.001347,0.585271,0.589286,0.588041,0.588012,0.588012,0.588012,0.004015,-0.001244,-0.000029,0.000000,0.000000,0.002741,-0.000000,0.000000,0.001000,-0.000000,-0.002244,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006579,budget,0.001244
-5000,39,South markinland Tribe,29938,0.999500,0.627600,0.920300,0.002500,0,0,stable,0,0,0,1,1.000000,1.000000,0.999522,0.999492,0.000000,-0.000478,-0.000030,-0.000508,0.000000,0.000000,0.000000,0.004649,0.000000,-0.000478,-0.000030,0.000000,0.006295,1,control,0.000478,0.622330,0.627454,0.627657,0.627630,0.627630,0.627630,0.005124,0.000203,-0.000027,0.000000,0.000000,0.005300,-0.000000,0.000000,0.001000,-0.000000,-0.000797,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006295,demography,0.000027
-5000,40,Old linvia Tribe,302906,0.988800,0.598000,0.813000,0.005400,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998878,0.998846,0.000000,-0.001122,-0.000032,-0.001154,0.000000,0.000000,0.000000,0.004569,0.000000,-0.001122,-0.000032,0.000000,0.006522,1,control,0.001122,0.574451,0.578887,0.578017,0.577989,0.597989,0.597989,0.004436,-0.000870,-0.000029,0.020000,0.000000,0.023537,-0.000000,0.000000,0.001000,-0.000000,-0.001870,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006522,budget,0.000870
-5000,41,South dusviazengrad Tribe,40488,0.999300,0.641400,0.891600,0.003000,0,0,stable,0,0,0,1,1.000000,1.000000,0.999350,0.999320,0.000000,-0.000650,-0.000030,-0.000680,0.000000,0.000000,0.000000,0.004660,0.000000,-0.000650,-0.000030,0.000000,0.006327,1,control,0.000650,0.636558,0.641480,0.641396,0.641369,0.641369,0.641369,0.004922,-0.000084,-0.000027,0.000000,0.000000,0.004811,-0.000000,0.000000,0.001000,-0.000000,-0.001084,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006327,budget,0.000084
