year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-3570,unlock,53,Chiofiene Tribe,103,Bone and Antler Tools,14
-3522,unlock,53,Chiofiene Tribe,104,Fishing Technology,15
-3498,unlock,67,Old temxocyuc Tribe,104,Fishing Technology,14
-3476,unlock,3,New kanvivia Tribe,10,Irrigation,17
-3465,unlock,39,Great rangarmarstan Tribe,115,Counting Tokens and Tallies,19
-3447,unlock,67,Old temxocyuc Tribe,110,Dog Domestication,15
-3431,unlock,3,New kanvivia Tribe,7,Wheel,18
-3423,unlock,53,Chiofiene Tribe,114,Enclosures and Herd Management,16
-3411,unlock,3,New kanvivia Tribe,103,Bone and Antler Tools,19
-3379,unlock,53,Chiofiene Tribe,10,Irrigation,17
-3348,unlock,67,Old temxocyuc Tribe,108,Watercraft,16
-3333,unlock,53,Chiofiene Tribe,110,Dog Domestication,18
-3322,unlock,72,New tolnahcal Tribe,115,Counting Tokens and Tallies,14
-3305,unlock,0,Great tanradesh Tribe,10,Irrigation,17
-3291,unlock,5,Kingdom of Old vinalmitpur,103,Bone and Antler Tools,17
-3278,unlock,67,Old temxocyuc Tribe,114,Enclosures and Herd Management,17
-3275,unlock,53,Chiofiene Tribe,7,Wheel,19
-3274,unlock,3,Empire of North varshakanpur,104,Fishing Technology,20
-3262,unlock,114,Old itztemmixco Tribe,103,Bone and Antler Tools,14
-3246,unlock,72,New tolnahcal Tribe,10,Irrigation,15
-3237,unlock,67,Kingdom of South teoxocteoco,103,Bone and Antler Tools,18
-3231,unlock,39,Great rangarmarstan Tribe,7,Wheel,20
-3228,unlock,0,Great tanradesh Tribe,103,Bone and Antler Tools,18
-3227,unlock,67,Kingdom of South teoxocteoco,115,Counting Tokens and Tallies,19
-3226,unlock,41,Kingdom of Marbelia,115,Counting Tokens and Tallies,19
-3226,unlock,66,Tolcal Tribe,115,Counting Tokens and Tallies,14
-3226,unlock,67,Kingdom of South teoxocteoco,10,Irrigation,20
-3221,unlock,72,New tolnahcal Tribe,104,Fishing Technology,16
-3215,unlock,5,Kingdom of Old vinalmitpur,10,Irrigation,18
-3211,unlock,114,Old itztemmixco Tribe,110,Dog Domestication,15
-3208,unlock,70,North temcal Tribe,103,Bone and Antler Tools,14
-3206,unlock,52,Empire of Old lamtan,110,Dog Domestication,14
-3203,unlock,41,Kingdom of Marbelia,7,Wheel,20
-3201,unlock,67,Kingdom of South teoxocteoco,109,Long-distance Exchange Networks,21
-3180,unlock,67,Kingdom of South teoxocteoco,7,Wheel,22
-3176,unlock,53,Kingdom of New matankaene,108,Watercraft,20
