year,country_index,country_name,population,stability,legitimacy,avg_control,autonomy_pressure,autonomy_over_years,is_at_war,state_bucket,low_stability,low_legitimacy,critical_state,stable_state,stab_start,stab_after_update,stab_after_budget,stab_after_demog,stab_delta_update,stab_delta_budget,stab_delta_demog,stab_delta_total,stab_delta_war,stab_delta_plague,stab_delta_stagnation,stab_delta_peace_recover,stab_delta_debt,stab_delta_control,stab_delta_demog_stress,stab_shortage_ratio,stab_disease_burden,stab_stagnation_years,stab_dominant_cause,stab_dominant_impact,legit_start,legit_after_economy,legit_after_budget,legit_after_demog,legit_after_culture,legit_end,legit_delta_economy,legit_delta_budget,legit_delta_demog,legit_delta_culture,legit_delta_events,legit_delta_total,legit_budget_shortfall_direct,legit_budget_burden_penalty,legit_budget_drift_stability,legit_budget_drift_tax,legit_budget_drift_control,legit_budget_drift_debt,legit_budget_drift_service,legit_budget_drift_shortfall,legit_budget_drift_plague,legit_budget_drift_war,legit_demog_shortage_ratio,legit_demog_disease_burden,legit_dominant_cause,legit_dominant_impact
-5000,42,Lorquiia Tribe,302945,0.998300,0.671000,0.729800,0.006100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998379,0.998346,0.000000,-0.001621,-0.000032,-0.001654,0.000000,0.000000,0.000000,0.004589,0.000000,-0.001621,-0.000032,0.000000,0.006576,1,control,0.001621,0.656688,0.660964,0.671039,0.671010,0.671010,0.671010,0.004277,0.010075,-0.000029,0.000000,0.000000,0.014323,-0.000000,0.000000,0.012777,-0.000000,-0.002702,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006576,demography,0.000029
-5000,43,North terromromia Tribe,277700,0.998700,0.620600,0.787500,0.005400,0,0,stable,0,0,0,1,1.000000,1.000000,0.998725,0.998693,0.000000,-0.001275,-0.000032,-0.001307,0.000000,0.000000,0.000000,0.004635,0.000000,-0.001275,-0.000032,0.000000,0.006534,1,control,0.001275,0.605601,0.609997,0.620606,0.620577,0.620577,0.620577,0.004396,0.010609,-0.000029,0.000000,0.000000,0.014976,-0.000000,0.000000,0.012735,-0.000000,-0.002125,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006534,demography,0.000029
-5000,44,Marsolkingrad Tribe,162642,0.998800,0.575100,0.802400,0.005600,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998814,0.998782,0.000000,-0.001186,-0.000032,-0.001218,0.000000,0.000000,0.000000,0.004485,0.000000,-0.001186,-0.000032,0.000000,0.006556,1,control,0.001186,0.559255,0.563599,0.575171,0.575142,0.575142,0.575142,0.004344,0.011572,-0.000029,0.000000,0.000000,0.015887,-0.000000,0.000000,0.013548,-0.000000,-0.001976,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006556,demography,0.000029
-5000,45,Great kinbelzengrad Tribe,304704,0.998500,0.564200,0.758900,0.006700,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998553,0.998520,0.000000,-0.001447,-0.000033,-0.001480,0.000000,0.000000,0.000000,0.004484,0.000000,-0.001447,-0.000033,0.000000,0.006644,1,control,0.001447,0.549448,0.553247,0.564215,0.564185,0.564185,0.564185,0.003800,0.010967,-0.000030,0.000000,0.000000,0.014737,-0.000000,0.000000,0.013378,-0.000000,-0.002411,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006644,demography,0.000030
-5000,46,Old margarromland Tribe,301120,0.998300,0.627800,0.726700,0.006700,0,0,stable,0,0,0,1,1.000000,1.000000,0.998360,0.998327,0.000000,-0.001640,-0.000033,-0.001673,0.000000,0.000000,0.000000,0.004561,0.000000,-0.001640,-0.000033,0.000000,0.006632,1,control,0.001640,0.613806,0.617674,0.627801,0.627772,0.627772,0.627772,0.003868,0.010128,-0.000029,0.000000,0.000000,0.013966,-0.000000,0.000000,0.012861,-0.000000,-0.002733,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006632,demography,0.000029
-5000,47,North kinsol Tribe,233606,0.998700,0.560500,0.780600,0.006300,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998683,0.998651,0.000000,-0.001317,-0.000033,-0.001349,0.000000,0.000000,0.000000,0.004500,0.000000,-0.001317,-0.000033,0.000000,0.006611,1,control,0.001317,0.545615,0.549469,0.560525,0.560495,0.560495,0.560495,0.003855,0.011055,-0.000029,0.000000,0.000000,0.014880,-0.000000,0.000000,0.013250,-0.000000,-0.002194,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006611,demography,0.000029
-5000,48,North gardus Tribe,282647,0.997600,0.585700,0.597700,0.009100,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997586,0.997551,0.000000,-0.002414,-0.000035,-0.002449,0.000000,0.000000,0.000000,0.004421,0.000000,-0.002414,-0.000035,0.000000,0.006901,1,control,0.002414,0.572805,0.576661,0.585696,0.585665,0.585665,0.585665,0.003855,0.009036,-0.000032,0.000000,0.000000,0.012859,-0.000003,0.000000,0.013064,-0.000000,-0.004023,-0.000000,-0.000000,-0.000002,0.000000,0.000000,0.000000,0.006901,demography,0.000032
-5000,49,Great solviastan Tribe,226225,0.998300,0.621900,0.715600,0.006900,0,0,stable,0,0,0,1,1.000000,1.000000,0.998293,0.998260,0.000000,-0.001707,-0.000033,-0.001740,0.000000,0.000000,0.000000,0.004511,0.000000,-0.001707,-0.000033,0.000000,0.006654,1,control,0.001707,0.606943,0.611669,0.621902,0.621872,0.621872,0.621872,0.004726,0.010233,-0.000030,0.000000,0.000000,0.014929,-0.000000,0.000000,0.013077,-0.000000,-0.002844,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006654,demography,0.000030
-5000,50,Zengarzenstan Tribe,302266,0.998600,0.661500,0.768900,0.005400,0,0,stable,0,0,0,1,1.000000,1.000000,0.998613,0.998582,0.000000,-0.001387,-0.000032,-0.001418,0.000000,0.000000,0.000000,0.004619,0.000000,-0.001387,-0.000032,0.000000,0.006526,1,control,0.001387,0.647107,0.651123,0.661571,0.661543,0.661543,0.661543,0.004016,0.010448,-0.000029,0.000000,0.000000,0.014435,-0.000000,0.000000,0.012759,-0.000000,-0.002311,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006526,demography,0.000029
-5000,51,New kinteria Tribe,285661,0.998300,0.615500,0.725100,0.006800,0,0,stable,0,0,0,1,1.000000,1.000000,0.998350,0.998317,0.000000,-0.001650,-0.000033,-0.001683,0.000000,0.000000,0.000000,0.004549,0.000000,-0.001650,-0.000033,0.000000,0.006642,1,control,0.001650,0.601185,0.605336,0.615549,0.615519,0.615519,0.615519,0.004151,0.010212,-0.000030,0.000000,0.000000,0.014334,-0.000000,0.000000,0.012962,-0.000000,-0.002749,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006642,demography,0.000030
-5000,52,South marmarstan Tribe,121385,0.999100,0.615800,0.854300,0.004100,0,0,stable,0,0,0,1,1.000000,1.000000,0.999126,0.999095,0.000000,-0.000874,-0.000031,-0.000905,0.000000,0.000000,0.000000,0.004563,0.000000,-0.000874,-0.000031,0.000000,0.006428,1,control,0.000874,0.599266,0.603954,0.615806,0.615778,0.615778,0.615778,0.004688,0.011852,-0.000028,0.000000,0.000000,0.016512,-0.000000,0.000000,0.013309,-0.000000,-0.001457,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006428,demography,0.000028
-5000,53,North quidus Tribe,129552,0.999500,0.615600,0.913900,0.002800,0,0,stable,0,0,0,1,1.000000,1.000000,0.999484,0.999454,0.000000,-0.000516,-0.000030,-0.000546,0.000000,0.000000,0.000000,0.004553,0.000000,-0.000516,-0.000030,0.000000,0.006330,1,control,0.000516,0.597732,0.602902,0.615599,0.615572,0.615572,0.615572,0.005170,0.012698,-0.000027,0.000000,0.000000,0.017841,-0.000000,0.000000,0.013558,-0.000000,-0.000861,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006330,demography,0.000027
-5000,54,Old romsolgrad Tribe,302937,0.997900,0.566800,0.659500,0.008700,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997957,0.997922,0.000000,-0.002043,-0.000035,-0.002078,0.000000,0.000000,0.000000,0.004422,0.000000,-0.002043,-0.000035,0.000000,0.006801,1,control,0.002043,0.553266,0.556972,0.566870,0.566839,0.566839,0.566839,0.003705,0.009898,-0.000031,0.000000,0.000000,0.013573,-0.000000,0.000000,0.013303,-0.000000,-0.003405,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006801,demography,0.000031
-5000,55,North marsollinland Tribe,254376,0.998600,0.650500,0.778500,0.005300,0,0,stable,0,0,0,1,1.000000,1.000000,0.998671,0.998639,0.000000,-0.001329,-0.000032,-0.001361,0.000000,0.000000,0.000000,0.004632,0.000000,-0.001329,-0.000032,0.000000,0.006520,1,control,0.001329,0.635942,0.640063,0.650509,0.650481,0.650481,0.650481,0.004121,0.010446,-0.000029,0.000000,0.000000,0.014539,-0.000000,0.000000,0.012662,-0.000000,-0.002215,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006520,demography,0.000029
-5000,56,Old lindusdusstan Tribe,209542,0.998700,0.622300,0.796700,0.005300,0,0,stable,0,0,0,1,1.000000,1.000000,0.998780,0.998749,0.000000,-0.001220,-0.000032,-0.001251,0.000000,0.000000,0.000000,0.004588,0.000000,-0.001220,-0.000032,0.000000,0.006520,1,control,0.001220,0.607307,0.611362,0.622323,0.622295,0.622295,0.622295,0.004055,0.010961,-0.000029,0.000000,0.000000,0.014987,-0.000000,0.000000,0.012994,-0.000000,-0.002033,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006520,demography,0.000029
-5000,57,South lorbelgarstan Tribe,299418,0.998300,0.655500,0.723400,0.006500,0,0,stable,0,0,0,1,1.000000,1.000000,0.998340,0.998308,0.000000,-0.001660,-0.000033,-0.001692,0.000000,0.000000,0.000000,0.004564,0.000000,-0.001660,-0.000033,0.000000,0.006607,1,control,0.001660,0.641518,0.645419,0.655551,0.655522,0.655522,0.655522,0.003901,0.010132,-0.000029,0.000000,0.000000,0.014004,-0.000000,0.000000,0.012898,-0.000000,-0.002766,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006607,demography,0.000029
-5000,58,Great kinvia Tribe,210354,0.998100,0.569100,0.695600,0.008000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998174,0.998140,0.000000,-0.001826,-0.000034,-0.001860,0.000000,0.000000,0.000000,0.004468,0.000000,-0.001826,-0.000034,0.000000,0.006742,1,control,0.001826,0.555439,0.558952,0.569100,0.569070,0.569070,0.569070,0.003514,0.010148,-0.000030,0.000000,0.000000,0.013631,-0.000000,0.000000,0.013191,-0.000000,-0.003044,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006742,demography,0.000030
-5000,59,Old romkingar Tribe,302458,0.998700,0.569400,0.794300,0.005600,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998766,0.998733,0.000000,-0.001234,-0.000032,-0.001267,0.000000,0.000000,0.000000,0.004594,0.000000,-0.001234,-0.000032,0.000000,0.006582,1,control,0.001234,0.551560,0.558669,0.569438,0.569409,0.569409,0.569409,0.007108,0.010769,-0.000029,0.000000,0.000000,0.017848,-0.000000,0.000000,0.012826,-0.000000,-0.002057,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006582,demography,0.000029
-5000,60,Great nagarranstan Tribe,205026,0.988000,0.589800,0.666800,0.008500,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998001,0.997966,0.000000,-0.001999,-0.000034,-0.002034,0.000000,0.000000,0.000000,0.004440,0.000000,-0.001999,-0.000034,0.000000,0.006792,1,control,0.001999,0.555892,0.559966,0.569836,0.569805,0.589805,0.589805,0.004073,0.009870,-0.000031,0.020000,0.000000,0.033913,-0.000000,0.000000,0.013202,-0.000000,-0.003332,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006792,demography,0.000031
-5000,61,South kinmarstan Tribe,304993,0.998700,0.629900,0.792000,0.004700,0,0,stable,0,0,0,1,1.000000,1.000000,0.998752,0.998720,0.000000,-0.001248,-0.000032,-0.001280,0.000000,0.000000,0.000000,0.004537,0.000000,-0.001248,-0.000032,0.000000,0.006526,1,control,0.001248,0.610240,0.618759,0.629904,0.629875,0.629875,0.629875,0.008519,0.011145,-0.000029,0.000000,0.000000,0.019635,-0.000000,0.000000,0.013225,-0.000000,-0.002080,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006526,demography,0.000029
-5000,62,New kinlinland Tribe,154288,0.998600,0.634400,0.775800,0.005400,0,0,stable,0,0,0,1,1.000000,1.000000,0.998655,0.998623,0.000000,-0.001345,-0.000032,-0.001377,0.000000,0.000000,0.000000,0.004574,0.000000,-0.001345,-0.000032,0.000000,0.006548,1,control,0.001345,0.617699,0.623640,0.634426,0.634397,0.634397,0.634397,0.005941,0.010786,-0.000029,0.000000,0.000000,0.016698,-0.000000,0.000000,0.013028,-0.000000,-0.002242,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006548,demography,0.000029
-5000,63,Old zenvialand Tribe,303749,0.998500,0.651500,0.760700,0.005600,0,0,stable,0,0,0,1,1.000000,1.000000,0.998564,0.998532,0.000000,-0.001436,-0.000032,-0.001468,0.000000,0.000000,0.000000,0.004563,0.000000,-0.001436,-0.000032,0.000000,0.006550,1,control,0.001436,0.636324,0.640865,0.651523,0.651495,0.651495,0.651495,0.004541,0.010658,-0.000029,0.000000,0.000000,0.015171,-0.000000,0.000000,0.013051,-0.000000,-0.002393,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006550,demography,0.000029
-5000,64,South dusmaria Tribe,203477,0.998300,0.567700,0.728400,0.007300,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998371,0.998337,0.000000,-0.001629,-0.000033,-0.001663,0.000000,0.000000,0.000000,0.004496,0.000000,-0.001629,-0.000033,0.000000,0.006690,1,control,0.001629,0.553673,0.557317,0.567732,0.567702,0.567702,0.567702,0.003644,0.010415,-0.000030,0.000000,0.000000,0.014029,-0.000000,0.000000,0.013130,-0.000000,-0.002716,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006690,demography,0.000030
-5000,65,New bellinlorstan Tribe,376550,0.999500,0.632100,0.919400,0.002500,0,0,stable,0,0,0,1,1.000000,1.000000,0.999516,0.999487,0.000000,-0.000484,-0.000030,-0.000513,0.000000,0.000000,0.000000,0.010417,0.000000,-0.000484,-0.000030,0.000000,0.006304,0,control,0.000484,0.614890,0.619872,0.632089,0.632062,0.632062,0.632062,0.004982,0.012216,-0.000027,0.000000,0.000000,0.017171,-0.000000,0.000000,0.013022,-0.000000,-0.000806,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006304,demography,0.000027
-5000,66,New romdus Tribe,290368,0.998500,0.623700,0.755700,0.006100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998534,0.998502,0.000000,-0.001466,-0.000032,-0.001498,0.000000,0.000000,0.000000,0.004545,0.000000,-0.001466,-0.000032,0.000000,0.006583,1,control,0.001466,0.608911,0.613126,0.623768,0.623739,0.623739,0.623739,0.004215,0.010641,-0.000029,0.000000,0.000000,0.014828,-0.000000,0.000000,0.013084,-0.000000,-0.002443,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006583,demography,0.000029
-5000,67,South romquistan Tribe,309942,0.998900,0.567700,0.826400,0.005200,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998958,0.998926,0.000000,-0.001042,-0.000032,-0.001074,0.000000,0.000000,0.000000,0.004517,0.000000,-0.001042,-0.000032,0.000000,0.006525,1,control,0.001042,0.551642,0.556136,0.567753,0.567724,0.567724,0.567724,0.004494,0.011617,-0.000029,0.000000,0.000000,0.016082,-0.000000,0.000000,0.013353,-0.000000,-0.001736,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006525,demography,0.000029
-5000,68,Terterzenland Tribe,301011,0.997900,0.580800,0.657400,0.008600,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997944,0.997910,0.000000,-0.002056,-0.000034,-0.002090,0.000000,0.000000,0.000000,0.004482,0.000000,-0.002056,-0.000034,0.000000,0.006791,1,control,0.002056,0.567204,0.571277,0.580836,0.580805,0.580805,0.580805,0.004073,0.009559,-0.000031,0.000000,0.000000,0.013602,-0.000000,0.000000,0.012985,-0.000000,-0.003426,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006791,demography,0.000031
-5000,69,Great sollorbelland Tribe,269299,0.998500,0.633200,0.749600,0.006100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998498,0.998465,0.000000,-0.001502,-0.000032,-0.001535,0.000000,0.000000,0.000000,0.004516,0.000000,-0.001502,-0.000032,0.000000,0.006584,1,control,0.001502,0.618212,0.622457,0.633251,0.633222,0.633222,0.633222,0.004246,0.010794,-0.000029,0.000000,0.000000,0.015010,-0.000000,0.000000,0.013298,-0.000000,-0.002504,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006584,demography,0.000029
-5000,70,Old marromgrad Tribe,301133,0.998800,0.599600,0.799300,0.005400,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998796,0.998764,0.000000,-0.001204,-0.000032,-0.001236,0.000000,0.000000,0.000000,0.004575,0.000000,-0.001204,-0.000032,0.000000,0.006536,1,control,0.001204,0.584229,0.588575,0.599632,0.599604,0.599604,0.599604,0.004346,0.011058,-0.000029,0.000000,0.000000,0.015375,-0.000000,0.000000,0.013065,-0.000000,-0.002007,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006536,demography,0.000029
-5000,71,Great ranrombelgrad Tribe,306330,0.998800,0.612900,0.803700,0.005200,0,0,stable,0,0,0,1,1.000000,1.000000,0.998822,0.998790,0.000000,-0.001178,-0.000032,-0.001210,0.000000,0.000000,0.000000,0.004561,0.000000,-0.001178,-0.000032,0.000000,0.006515,1,control,0.001178,0.597416,0.601796,0.612950,0.612922,0.612922,0.612922,0.004380,0.011154,-0.000029,0.000000,0.000000,0.015505,-0.000000,0.000000,0.013117,-0.000000,-0.001963,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006515,demography,0.000029
-5000,72,Vialin Tribe,299607,0.998800,0.570300,0.797600,0.005800,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998785,0.998753,0.000000,-0.001215,-0.000032,-0.001247,0.000000,0.000000,0.000000,0.004471,0.000000,-0.001215,-0.000032,0.000000,0.006571,1,control,0.001215,0.554587,0.558779,0.570324,0.570295,0.570295,0.570295,0.004192,0.011545,-0.000029,0.000000,0.000000,0.015708,-0.000000,0.000000,0.013569,-0.000000,-0.002024,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006571,demography,0.000029
-5000,74,New kinlorteria Tribe,89810,0.999200,0.645000,0.879200,0.003300,0,0,stable,0,0,0,1,1.000000,1.000000,0.999275,0.999245,0.000000,-0.000725,-0.000030,-0.000755,0.000000,0.000000,0.000000,0.004664,0.000000,-0.000725,-0.000030,0.000000,0.006357,1,control,0.000725,0.628600,0.633357,0.645030,0.645003,0.645003,0.645003,0.004757,0.011673,-0.000027,0.000000,0.000000,0.016403,-0.000000,0.000000,0.012881,-0.000000,-0.001208,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006357,demography,0.000027
-5000,75,Old tersolbelia Tribe,304631,0.998800,0.597600,0.798500,0.005200,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998791,0.998759,0.000000,-0.001209,-0.000032,-0.001241,0.000000,0.000000,0.000000,0.004562,0.000000,-0.001209,-0.000032,0.000000,0.006546,1,control,0.001209,0.580412,0.586555,0.597636,0.597607,0.597607,0.597607,0.006143,0.011080,-0.000029,0.000000,0.000000,0.017195,-0.000000,0.000000,0.013095,-0.000000,-0.002015,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006546,demography,0.000029
-5000,76,New markindusstan Tribe,137392,0.998300,0.603900,0.717900,0.007100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998308,0.998273,0.000000,-0.001692,-0.000034,-0.001727,0.000000,0.000000,0.000000,0.004551,0.000000,-0.001692,-0.000034,0.000000,0.006910,1,control,0.001692,0.590232,0.593904,0.603935,0.603904,0.603904,0.603904,0.003672,0.010031,-0.000031,0.000000,0.000000,0.013672,-0.000000,0.000000,0.012851,-0.000000,-0.002821,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006910,demography,0.000031
-5000,77,Old viasolter Tribe,306245,0.998600,0.672100,0.765000,0.005100,0,0,stable,0,0,0,1,1.000000,1.000000,0.998590,0.998558,0.000000,-0.001410,-0.000032,-0.001442,0.000000,0.000000,0.000000,0.004530,0.000000,-0.001410,-0.000032,0.000000,0.006524,1,control,0.001410,0.655104,0.661195,0.672088,0.672059,0.672059,0.672059,0.006091,0.010892,-0.000029,0.000000,0.000000,0.016955,-0.000000,0.000000,0.013243,-0.000000,-0.002350,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006524,demography,0.000029
-5000,78,South dusgargrad Tribe,116508,0.998900,0.638700,0.816400,0.004500,0,0,stable,0,0,0,1,1.000000,1.000000,0.998898,0.998867,0.000000,-0.001102,-0.000031,-0.001133,0.000000,0.000000,0.000000,0.004600,0.000000,-0.001102,-0.000031,0.000000,0.006472,1,control,0.001102,0.622309,0.627579,0.638770,0.638742,0.638742,0.638742,0.005270,0.011191,-0.000028,0.000000,0.000000,0.016433,-0.000000,0.000000,0.013027,-0.000000,-0.001836,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006472,demography,0.000028
-5000,79,South naromia Tribe,186769,0.998900,0.574300,0.825300,0.005000,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998952,0.998920,0.000000,-0.001048,-0.000032,-0.001080,0.000000,0.000000,0.000000,0.004598,0.000000,-0.001048,-0.000032,0.000000,0.006524,1,control,0.001048,0.557845,0.563233,0.574314,0.574286,0.574286,0.574286,0.005388,0.011081,-0.000029,0.000000,0.000000,0.016440,-0.000000,0.000000,0.012829,-0.000000,-0.001747,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006524,demography,0.000029
-5000,80,North dusnakinstan Tribe,299617,0.987800,0.638800,0.636500,0.008500,0,0,stable,0,0,0,1,1.000000,1.000000,0.997819,0.997784,0.000000,-0.002181,-0.000034,-0.002216,0.000000,0.000000,0.000000,0.004463,0.000000,-0.002181,-0.000034,0.000000,0.006794,1,control,0.002181,0.605847,0.609380,0.618783,0.618753,0.638753,0.638753,0.003533,0.009403,-0.000031,0.020000,0.000000,0.032906,-0.000000,0.000000,0.013039,-0.000000,-0.003635,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006794,demography,0.000031
-5000,81,Old zenzenranland Tribe,303037,0.998700,0.632600,0.790500,0.005000,0,0,stable,0,0,0,1,1.000000,1.000000,0.998743,0.998712,0.000000,-0.001257,-0.000032,-0.001288,0.000000,0.000000,0.000000,0.004585,0.000000,-0.001257,-0.000032,0.000000,0.006521,1,control,0.001257,0.615542,0.621855,0.632674,0.632645,0.632645,0.632645,0.006313,0.010819,-0.000029,0.000000,0.000000,0.017103,-0.000000,0.000000,0.012914,-0.000000,-0.002095,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006521,demography,0.000029
-5000,82,New marzenromland Tribe,319976,0.998900,0.622400,0.821600,0.004700,0,0,stable,0,0,0,1,1.000000,1.000000,0.998930,0.998898,0.000000,-0.001070,-0.000031,-0.001102,0.000000,0.000000,0.000000,0.004623,0.000000,-0.001070,-0.000031,0.000000,0.006480,1,control,0.001070,0.606559,0.611412,0.622460,0.622432,0.622432,0.622432,0.004853,0.011049,-0.000028,0.000000,0.000000,0.015873,-0.000000,0.000000,0.012833,-0.000000,-0.001784,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006480,demography,0.000028
-5000,83,Great rannazengrad Tribe,163770,0.998000,0.651900,0.665700,0.007700,0,0,stable,0,0,0,1,1.000000,1.000000,0.997994,0.997961,0.000000,-0.002006,-0.000034,-0.002039,0.000000,0.000000,0.000000,0.004477,0.000000,-0.002006,-0.000034,0.000000,0.006708,1,control,0.002006,0.638104,0.642101,0.651962,0.651932,0.651932,0.651932,0.003997,0.009861,-0.000030,0.000000,0.000000,0.013828,-0.000000,0.000000,0.013204,-0.000000,-0.003343,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006708,demography,0.000030
-5000,84,South terdusgarland Tribe,297555,0.997700,0.561300,0.616800,0.009300,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997701,0.997665,0.000000,-0.002299,-0.000035,-0.002335,0.000000,0.000000,0.000000,0.004464,0.000000,-0.002299,-0.000035,0.000000,0.006892,1,control,0.002299,0.549233,0.552385,0.561337,0.561305,0.561305,0.561305,0.003152,0.008952,-0.000032,0.000000,0.000000,0.012072,-0.000000,0.000000,0.012784,-0.000000,-0.003832,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006892,demography,0.000032
-5000,85,Great garqui Tribe,301232,0.998700,0.571600,0.789800,0.005700,0,0,mixed,0,0,0,0,1.000000,1.000000,0.998739,0.998707,0.000000,-0.001261,-0.000032,-0.001293,0.000000,0.000000,0.000000,0.004598,0.000000,-0.001261,-0.000032,0.000000,0.006586,1,control,0.001261,0.554875,0.560871,0.571606,0.571577,0.571577,0.571577,0.005996,0.010735,-0.000029,0.000000,0.000000,0.016702,-0.000000,0.000000,0.012837,-0.000000,-0.002102,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006586,demography,0.000029
-5000,86,New linzengrad Tribe,304039,0.998900,0.639700,0.817500,0.004600,0,0,stable,0,0,0,1,1.000000,1.000000,0.998905,0.998874,0.000000,-0.001095,-0.000031,-0.001126,0.000000,0.000000,0.000000,0.004614,0.000000,-0.001095,-0.000031,0.000000,0.006469,1,control,0.001095,0.624237,0.628541,0.639694,0.639666,0.639666,0.639666,0.004304,0.011153,-0.000028,0.000000,0.000000,0.015429,-0.000000,0.000000,0.012978,-0.000000,-0.001825,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006469,demography,0.000028
-5000,87,Great quilinlorland Tribe,294536,0.997300,0.561700,0.553400,0.009900,0,0,mixed,0,0,0,0,1.000000,1.000000,0.997321,0.997284,0.000000,-0.002679,-0.000037,-0.002716,0.000000,0.000000,0.000000,0.004448,0.000000,-0.002679,-0.000037,0.000000,0.007014,1,control,0.002679,0.550288,0.553598,0.561768,0.561735,0.561735,0.561735,0.003310,0.008170,-0.000033,0.000000,0.000000,0.011447,-0.000029,0.000000,0.012680,-0.000000,-0.004466,-0.000000,-0.000000,-0.000016,0.000000,0.000000,0.000000,0.007014,demography,0.000033
-5000,88,Old linkin Tribe,99821,0.999200,0.605000,0.873700,0.003900,0,0,stable,0,0,0,1,1.000000,1.000000,0.999242,0.999212,0.000000,-0.000758,-0.000031,-0.000788,0.000000,0.000000,0.000000,0.004553,0.000000,-0.000758,-0.000031,0.000000,0.006411,1,control,0.000758,0.588703,0.592944,0.605036,0.605009,0.605009,0.605009,0.004241,0.012092,-0.000028,0.000000,0.000000,0.016306,-0.000000,0.000000,0.013355,-0.000000,-0.001263,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.006411,demography,0.000028
