year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,57,0,0,0,0,26229208.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998144,0.997560,0.609849,0.565040,40:0.988;60:0.989;20:0.989;0:0.989;63:0.995,12:0.556;31:0.557;54:0.557;18:0.558;1:0.559
-4950,100,88,4,7,4,5,34117603.000000,195608.000000,341855.000000,195608.000000,305451.000000,0.005733,0.010020,0.005733,0.008953,0.947091,0.922250,0.904275,0.576540,64:0.180;46:0.269;101:0.311;100:0.360;81:0.405,46:0.008;64:0.008;63:0.104;81:0.173;101:0.173
-4900,107,93,7,11,7,4,38626692.000000,305181.000000,697646.000000,305181.000000,169190.000000,0.007901,0.018061,0.007901,0.004380,0.904724,0.601880,0.879199,0.430120,101:0.045;64:0.087;46:0.089;100:0.211;81:0.278,101:0.008;46:0.038;64:0.042;100:0.199;108:0.234
-4850,110,98,6,8,5,3,43447725.000000,230052.000000,1174441.000000,185628.000000,148878.000000,0.005295,0.027031,0.004272,0.003427,0.921151,0.812990,0.904404,0.573540,101:0.004;46:0.039;64:0.091;100:0.213;81:0.289,101:0.007;46:0.007;64:0.074;100:0.237;112:0.340
-4800,111,100,4,4,4,3,48667871.000000,165719.000000,165719.000000,165719.000000,139475.000000,0.003405,0.003405,0.003405,0.002866,0.938914,0.927600,0.930460,0.740200,46:0.031;101:0.037;64:0.051;100:0.218;63:0.432,64:0.012;46:0.038;101:0.058;100:0.277;114:0.504
-4750,112,105,5,5,5,3,54478710.000000,167534.000000,167534.000000,167534.000000,63934.000000,0.003075,0.003075,0.003075,0.001174,0.947928,0.940250,0.945906,0.913500,101:0.039;64:0.161;46:0.220;100:0.239;116:0.323,101:0.050;64:0.157;46:0.180;116:0.243;100:0.299
-4700,113,107,5,6,5,2,60868851.000000,129575.000000,266348.000000,129575.000000,35087.000000,0.002129,0.004376,0.002129,0.000576,0.954622,0.939060,0.952214,0.927720,101:0.013;64:0.238;46:0.245;100:0.281;116:0.341,101:0.024;116:0.152;46:0.272;64:0.277;108:0.324
-4650,113,107,4,6,4,2,68247176.000000,124871.000000,280421.000000,124871.000000,27841.000000,0.001830,0.004109,0.001830,0.000408,0.961919,0.959460,0.950922,0.904760,101:0.028;46:0.247;64:0.269;100:0.271;116:0.515,101:0.044;116:0.141;46:0.322;64:0.330;108:0.331
-4600,113,107,4,5,3,0,75964856.000000,143742.000000,226507.000000,68185.000000,0.000000,0.001892,0.002982,0.000898,0.000000,0.962788,0.941920,0.953443,0.925700,64:0.215;101:0.219;100:0.236;46:0.343;116:0.666,116:0.234;64:0.257;100:0.325;101:0.370;108:0.383
-4550,113,107,4,3,2,0,83893481.000000,149988.000000,72483.000000,63167.000000,0.000000,0.001788,0.000864,0.000753,0.000000,0.963460,0.954100,0.960175,0.919780,100:0.209;101:0.263;64:0.275;46:0.356;116:0.420,100:0.280;116:0.326;64:0.342;101:0.430;108:0.472
-4500,114,108,3,3,2,1,92126706.000000,84866.000000,87249.000000,61913.000000,27000.000000,0.000921,0.000947,0.000672,0.000293,0.960425,0.954090,0.952838,0.896410,100:0.120;101:0.225;64:0.231;46:0.433;116:0.497,100:0.137;64:0.270;116:0.392;101:0.417;46:0.627
-4450,114,109,3,3,2,2,99940386.000000,81310.000000,71669.000000,60509.000000,60509.000000,0.000814,0.000717,0.000605,0.000605,0.960123,0.946080,0.955621,0.907210,100:0.126;64:0.162;101:0.212;46:0.414;116:0.515,100:0.132;64:0.161;116:0.217;101:0.438;24:0.771
