year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,95,64,0,0,0,0,29669008.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998124,0.997700,0.616826,0.576380,0:0.988;60:0.988;20:0.989;40:0.989;13:0.997,47:0.558;73:0.559;12:0.559;3:0.560;69:0.562
-4950,98,88,3,6,3,3,38555450.000000,83995.000000,345578.000000,83995.000000,219710.000000,0.002179,0.008963,0.002179,0.005699,0.954933,0.926680,0.900077,0.618300,102:0.355;101:0.384;64:0.400;62:0.441;100:0.459,13:0.138;64:0.147;62:0.180;100:0.248;102:0.275
-4900,109,93,6,12,6,3,44293332.000000,334166.000000,1004203.000000,334166.000000,160636.000000,0.007544,0.022672,0.007544,0.003627,0.893949,0.545140,0.865223,0.384800,64:0.076;62:0.234;101:0.255;13:0.299;112:0.380,64:0.009;101:0.132;62:0.136;110:0.233;108:0.245
-4850,112,103,3,3,2,2,49934982.000000,125575.000000,121732.000000,80667.000000,80667.000000,0.002515,0.002438,0.001615,0.001615,0.939390,0.819550,0.928987,0.742370,64:0.105;101:0.196;115:0.388;62:0.405;13:0.421,64:0.067;101:0.069;110:0.304;115:0.439;100:0.479
-4800,112,104,5,3,3,2,56198565.000000,171895.000000,125183.000000,125183.000000,78490.000000,0.003059,0.002228,0.002228,0.001397,0.948456,0.935610,0.955970,0.902110,64:0.102;101:0.133;110:0.363;115:0.370;108:0.386,64:0.061;101:0.080;110:0.347;115:0.599;108:0.609
-4750,112,106,4,3,3,3,63029244.000000,168373.000000,120469.000000,120469.000000,120469.000000,0.002671,0.001911,0.001911,0.001911,0.952574,0.941310,0.959995,0.921950,101:0.123;64:0.185;110:0.279;115:0.394;108:0.405,101:0.125;110:0.152;64:0.178;108:0.782;112:0.814
-4700,113,109,3,3,3,2,69799406.000000,106706.000000,106706.000000,106706.000000,53134.000000,0.001529,0.001529,0.001529,0.000761,0.964481,0.945340,0.962909,0.928260,101:0.152;110:0.159;64:0.243;115:0.667;112:0.682,110:0.116;101:0.186;64:0.204;117:0.470;45:0.879
-4650,114,110,3,2,2,1,78131178.000000,78682.000000,60348.000000,60348.000000,4465.000000,0.001007,0.000772,0.000772,0.000057,0.972008,0.964640,0.965151,0.932020,101:0.186;64:0.227;110:0.396;118:0.693;112:0.814,101:0.240;64:0.252;110:0.454;118:0.483;117:0.740
-4600,114,111,3,1,1,0,86334664.000000,78515.000000,4713.000000,4713.000000,0.000000,0.000909,0.000055,0.000055,0.000000,0.977271,0.974630,0.971954,0.929790,101:0.267;64:0.343;110:0.379;48:0.878;112:0.900,101:0.397;64:0.459;110:0.594;118:0.723;117:0.805
-4550,114,111,3,0,0,0,94456091.000000,82586.000000,0.000000,0.000000,0.000000,0.000874,0.000000,0.000000,0.000000,0.980338,0.999030,0.981022,0.951180,101:0.320;110:0.387;64:0.395;80:0.926;70:0.946,101:0.503;64:0.614;110:0.679;80:0.879;109:0.885
-4500,114,111,3,0,0,0,103187213.000000,84218.000000,0.000000,0.000000,0.000000,0.000816,0.000000,0.000000,0.000000,0.979237,0.985420,0.981263,0.932600,110:0.326;101:0.398;64:0.399;4:0.922;47:0.929,64:0.694;110:0.695;101:0.734;68:0.885;95:0.886
-4450,114,111,1,0,0,0,111920107.000000,3580.000000,0.000000,0.000000,0.000000,0.000032,0.000000,0.000000,0.000000,0.977707,0.965200,0.979244,0.908480,101:0.398;110:0.423;64:0.541;45:0.862;89:0.913,101:0.871;25:0.872;89:0.879;72:0.882;29:0.886
-4400,114,112,1,0,0,0,121219071.000000,18509.000000,0.000000,0.000000,0.000000,0.000153,0.000000,0.000000,0.000000,0.983028,0.967300,0.979446,0.926570,110:0.305;101:0.599;64:0.785;78:0.875;114:0.924,118:0.731;110:0.750;78:0.804;114:0.874;117:0.887
-4350,114,113,1,0,0,0,129617361.000000,22021.000000,0.000000,0.000000,0.000000,0.000170,0.000000,0.000000,0.000000,0.982509,0.959600,0.974493,0.901150,110:0.282;101:0.758;64:0.765;55:0.917;26:0.922,110:0.605;34:0.772;26:0.822;29:0.865;81:0.881
-4300,114,113,1,0,0,0,138484262.000000,19883.000000,0.000000,0.000000,0.000000,0.000144,0.000000,0.000000,0.000000,0.987298,0.991390,0.983081,0.922190,110:0.298;64:0.850;33:0.893;20:0.924;47:0.926,110:0.645;31:0.842;33:0.868;12:0.873;20:0.875
-4250,114,113,1,0,0,0,149369524.000000,20782.000000,0.000000,0.000000,0.000000,0.000139,0.000000,0.000000,0.000000,0.986137,0.974190,0.979380,0.919480,110:0.247;64:0.822;78:0.888;106:0.922;89:0.931,110:0.424;82:0.849;91:0.889;78:0.890;106:0.890
