year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,98,57,0,0,0,0,18926528.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998253,0.997670,0.615881,0.568050,0:0.988;40:0.989;80:0.989;60:0.989;20:0.990,21:0.558;7:0.559;31:0.559;32:0.564;75:0.565
-4950,98,96,0,1,0,1,25204074.000000,0.000000,38194.000000,0.000000,38194.000000,0.000000,0.001515,0.000000,0.001515,0.989109,0.996220,0.956942,0.909070,64:0.516;83:0.845;46:0.873;93:0.915;24:0.932,64:0.085;83:0.501;46:0.632;45:0.636;96:0.641
-4900,104,98,1,5,1,1,28914673.000000,40111.000000,271068.000000,40111.000000,40111.000000,0.001387,0.009375,0.001387,0.001387,0.953571,0.884410,0.939844,0.838920,64:0.081;104:0.402;105:0.405;103:0.513;100:0.587,64:0.007;105:0.325;100:0.339;104:0.361;101:0.381
-4850,104,100,1,2,1,1,32727945.000000,39783.000000,61487.000000,39783.000000,39783.000000,0.001216,0.001879,0.001216,0.001216,0.972417,0.943310,0.969413,0.933490,64:0.090;104:0.541;103:0.676;105:0.707;101:0.786,64:0.107;101:0.333;100:0.437;104:0.772;55:0.886
-4800,104,101,1,1,1,1,36878995.000000,39735.000000,39735.000000,39735.000000,39735.000000,0.001077,0.001077,0.001077,0.001077,0.988026,0.998560,0.979950,0.993260,64:0.099;104:0.837;78:0.943;77:0.954;45:0.980,64:0.092;101:0.567;100:0.592;77:0.928;78:0.939
-4750,104,103,1,1,1,1,41533648.000000,37399.000000,37399.000000,37399.000000,37399.000000,0.000900,0.000900,0.000900,0.000900,0.987290,0.998140,0.982437,0.995490,64:0.068;46:0.931;9:0.935;90:0.938;14:0.939,64:0.092;100:0.740;101:0.868;14:0.899;90:0.909
-4700,104,103,1,1,1,1,46716631.000000,38384.000000,38384.000000,38384.000000,38384.000000,0.000822,0.000822,0.000822,0.000822,0.986306,0.986660,0.979232,0.939040,64:0.114;46:0.918;92:0.924;45:0.931;96:0.932,64:0.123;100:0.794;101:0.820;96:0.840;92:0.879
-4650,104,103,1,1,1,1,52672650.000000,38623.000000,38623.000000,38623.000000,38623.000000,0.000733,0.000733,0.000733,0.000733,0.987161,0.998530,0.984882,0.977100,64:0.071;13:0.920;45:0.932;50:0.952;89:0.955,64:0.056;13:0.898;50:0.902;0:0.916;45:0.948
-4600,104,103,1,1,1,1,59237943.000000,38239.000000,38239.000000,38239.000000,38239.000000,0.000646,0.000646,0.000646,0.000646,0.984968,0.995530,0.980519,0.942580,64:0.024;13:0.912;31:0.929;20:0.931;89:0.933,64:0.033;101:0.876;13:0.884;10:0.901;97:0.908
-4550,104,103,1,1,1,1,65758402.000000,38173.000000,38173.000000,38173.000000,38173.000000,0.000581,0.000581,0.000581,0.000581,0.988137,0.999490,0.985192,0.996570,64:0.088;100:0.911;46:0.931;19:0.950;94:0.960,64:0.106;100:0.861;101:0.869;19:0.903;46:0.917
-4500,104,103,1,1,1,1,72910525.000000,37768.000000,37768.000000,37768.000000,37768.000000,0.000518,0.000518,0.000518,0.000518,0.988162,0.999700,0.986710,0.999650,64:0.080;46:0.925;0:0.934;69:0.937;45:0.940,64:0.105;0:0.894;69:0.898;46:0.903;101:0.928
-4450,104,103,1,1,1,1,79702110.000000,37395.000000,37395.000000,37395.000000,37395.000000,0.000469,0.000469,0.000469,0.000469,0.986744,0.999130,0.983088,0.967090,64:0.072;89:0.877;45:0.912;86:0.935;60:0.936,64:0.065;89:0.879;101:0.894;60:0.897;0:0.928
-4400,104,103,1,1,1,1,87110386.000000,36608.000000,36608.000000,36608.000000,36608.000000,0.000420,0.000420,0.000420,0.000420,0.984759,0.974020,0.977343,0.932350,64:0.046;45:0.873;100:0.916;46:0.926;24:0.946,64:0.037;100:0.807;101:0.870;96:0.897;37:0.905
-4350,104,103,1,1,1,1,95519778.000000,37500.000000,37500.000000,37500.000000,37500.000000,0.000393,0.000393,0.000393,0.000393,0.987379,0.999200,0.983237,0.969500,64:0.015;13:0.908;89:0.921;31:0.942;86:0.964,64:0.018;13:0.882;89:0.912;32:0.929;100:0.930
-4300,104,103,1,1,1,1,104071536.000000,38072.000000,38072.000000,38072.000000,38072.000000,0.000366,0.000366,0.000366,0.000366,0.987620,0.998830,0.981078,0.965350,64:0.014;72:0.937;77:0.944;18:0.951;10:0.956,64:0.014;101:0.826;77:0.876;72:0.898;18:0.906
-4250,104,103,1,1,1,1,112694552.000000,37982.000000,37982.000000,37982.000000,37982.000000,0.000337,0.000337,0.000337,0.000337,0.986702,0.998380,0.979649,0.938410,64:0.084;86:0.911;103:0.925;17:0.930;93:0.930,64:0.096;103:0.881;17:0.887;82:0.892;81:0.895
-4200,104,103,1,1,1,1,122305694.000000,37764.000000,37764.000000,37764.000000,37764.000000,0.000309,0.000309,0.000309,0.000309,0.987187,0.998860,0.981075,0.940760,64:0.162;101:0.923;31:0.926;89:0.928;46:0.930,64:0.196;101:0.823;9:0.892;29:0.901;70:0.912
-4150,104,103,1,1,1,1,132096609.000000,37418.000000,37418.000000,37418.000000,37418.000000,0.000283,0.000283,0.000283,0.000283,0.985697,0.991140,0.977520,0.931400,64:0.008;13:0.912;33:0.932;14:0.932;38:0.947,64:0.012;14:0.876;38:0.900;101:0.904;8:0.905
-4100,104,103,1,1,1,1,142382107.000000,37563.000000,37563.000000,37563.000000,37563.000000,0.000264,0.000264,0.000264,0.000264,0.984819,0.984490,0.976105,0.921720,64:0.085;22:0.915;89:0.923;72:0.930;27:0.931,64:0.081;101:0.849;22:0.864;27:0.888;72:0.888
-4050,104,103,1,1,1,1,156058162.000000,38571.000000,38571.000000,38571.000000,38571.000000,0.000247,0.000247,0.000247,0.000247,0.985809,0.996960,0.981522,0.938830,64:0.123;13:0.905;31:0.927;86:0.929;72:0.932,64:0.149;72:0.891;12:0.893;61:0.896;81:0.898
-4000,104,103,1,1,1,1,171584598.000000,38829.000000,38829.000000,38829.000000,38829.000000,0.000226,0.000226,0.000226,0.000226,0.985279,0.977110,0.978843,0.928700,64:0.104;89:0.861;24:0.927;100:0.935;53:0.941,64:0.112;100:0.865;101:0.878;89:0.892;102:0.893
-3950,104,103,1,1,1,1,187115898.000000,37873.000000,37873.000000,37873.000000,37873.000000,0.000202,0.000202,0.000202,0.000202,0.983551,0.965090,0.977173,0.908700,64:0.031;89:0.852;63:0.926;85:0.931;72:0.932,64:0.041;77:0.850;63:0.883;85:0.889;72:0.892
-3900,104,103,1,1,1,1,204491464.000000,37578.000000,37578.000000,37578.000000,37578.000000,0.000184,0.000184,0.000184,0.000184,0.984311,0.966430,0.978180,0.939120,64:0.011;80:0.931;11:0.932;69:0.932;86:0.933,64:0.011;80:0.888;11:0.892;69:0.892;12:0.894
-3850,104,103,1,1,1,1,223664913.000000,37947.000000,37947.000000,37947.000000,37947.000000,0.000170,0.000170,0.000170,0.000170,0.985776,0.967550,0.975478,0.912390,64:0.089;79:0.930;13:0.937;45:0.942;0:0.952,64:0.085;101:0.853;28:0.881;34:0.882;79:0.888
-3800,104,103,1,1,1,1,247637795.000000,38468.000000,38468.000000,38468.000000,38468.000000,0.000155,0.000155,0.000155,0.000155,0.986470,0.997560,0.981749,0.956920,64:0.024;92:0.923;45:0.940;100:0.946;13:0.951,64:0.024;92:0.877;100:0.880;103:0.908;76:0.918
-3750,104,103,1,1,1,1,272905942.000000,38914.000000,38914.000000,38914.000000,38914.000000,0.000143,0.000143,0.000143,0.000143,0.984679,0.957670,0.977669,0.915970,64:0.125;101:0.901;46:0.916;31:0.916;18:0.929,64:0.163;101:0.625;46:0.885;18:0.887;22:0.888
-3700,104,102,1,2,1,1,301780958.000000,38403.000000,61518.000000,38403.000000,38403.000000,0.000127,0.000204,0.000127,0.000127,0.982153,0.948950,0.972999,0.922210,64:0.093;46:0.912;104:0.916;102:0.921;92:0.928,64:0.132;101:0.387;102:0.874;92:0.887;34:0.887
-3650,104,102,1,2,1,1,334048021.000000,37967.000000,63624.000000,37967.000000,37967.000000,0.000114,0.000190,0.000114,0.000114,0.985403,0.955840,0.974213,0.934060,64:0.086;82:0.934;100:0.943;83:0.943;92:0.944,64:0.104;101:0.392;100:0.877;82:0.893;92:0.893
-3600,104,102,1,2,1,1,367157353.000000,38321.000000,61108.000000,38321.000000,38321.000000,0.000104,0.000166,0.000104,0.000104,0.986559,0.982630,0.976787,0.953570,64:0.180;31:0.842;28:0.926;45:0.947;24:0.948,64:0.223;101:0.356;28:0.802;102:0.893;72:0.910
-3550,104,102,1,2,1,0,407516836.000000,39333.000000,63126.000000,39333.000000,0.000000,0.000097,0.000155,0.000097,0.000000,0.983348,0.961480,0.971799,0.919660,64:0.250;31:0.850;93:0.878;86:0.919;89:0.928,64:0.339;101:0.353;17:0.884;84:0.888;93:0.893
-3500,104,102,1,0,0,0,453092925.000000,40605.000000,0.000000,0.000000,0.000000,0.000090,0.000000,0.000000,0.000000,0.985896,0.985770,0.979797,0.931110,64:0.290;31:0.733;86:0.841;45:0.921;25:0.931,64:0.415;101:0.486;25:0.889;19:0.891;31:0.894
-3450,104,102,1,1,1,0,502148482.000000,40836.000000,40836.000000,40836.000000,0.000000,0.000081,0.000081,0.000081,0.000000,0.987821,0.999130,0.981569,0.976000,64:0.204;31:0.744;15:0.936;103:0.944;46:0.967,64:0.274;101:0.495;103:0.893;15:0.897;8:0.908
-3400,104,103,1,1,1,1,556979931.000000,39765.000000,39765.000000,39765.000000,39765.000000,0.000071,0.000071,0.000071,0.000071,0.985856,0.974820,0.978062,0.930850,64:0.158;31:0.745;46:0.956;79:0.961;30:0.965,64:0.182;101:0.615;96:0.893;30:0.894;8:0.904
-3350,104,103,1,1,1,1,614403122.000000,38113.000000,38113.000000,38113.000000,38113.000000,0.000062,0.000062,0.000062,0.000062,0.982950,0.985830,0.976462,0.925500,64:0.007;31:0.720;45:0.895;89:0.925;13:0.932,64:0.010;101:0.711;81:0.883;61:0.889;28:0.895
-3300,104,103,1,1,1,1,679780453.000000,37504.000000,37504.000000,37504.000000,37504.000000,0.000055,0.000055,0.000055,0.000055,0.975301,0.926990,0.972755,0.925460,64:0.117;31:0.710;1:0.816;7:0.852;4:0.892,64:0.129;101:0.810;1:0.835;7:0.848;35:0.877
-3250,104,103,1,1,1,0,742580497.000000,38838.000000,38838.000000,38838.000000,0.000000,0.000052,0.000052,0.000052,0.000000,0.986530,0.997660,0.977236,0.931320,64:0.216;31:0.686;12:0.947;14:0.953;8:0.961,64:0.285;101:0.669;8:0.886;14:0.890;12:0.896
-3200,104,103,1,1,1,1,803147317.000000,40591.000000,40591.000000,40591.000000,40591.000000,0.000051,0.000051,0.000051,0.000051,0.984676,0.996380,0.978584,0.950200,64:0.195;31:0.670;56:0.919;22:0.930;104:0.931,64:0.270;101:0.609;56:0.871;22:0.874;96:0.886
-3150,104,102,1,1,1,1,864991691.000000,40638.000000,40638.000000,40638.000000,40638.000000,0.000047,0.000047,0.000047,0.000047,0.987166,0.998630,0.980559,0.985080,64:0.147;31:0.781;17:0.915;43:0.958;13:0.962,64:0.170;101:0.555;17:0.866;71:0.912;63:0.917
-3100,104,102,1,2,1,1,924333946.000000,39371.000000,61908.000000,39371.000000,39371.000000,0.000043,0.000067,0.000043,0.000043,0.984556,0.997330,0.977028,0.965070,64:0.104;31:0.831;89:0.909;59:0.924;105:0.925,64:0.100;101:0.373;59:0.879;105:0.879;34:0.884
-3050,104,102,1,2,1,1,981549256.000000,38048.000000,62178.000000,38048.000000,38048.000000,0.000039,0.000063,0.000039,0.000039,0.984568,0.984100,0.970537,0.928280,64:0.093;31:0.831;60:0.917;25:0.927;79:0.927,64:0.092;101:0.265;60:0.868;22:0.881;25:0.882
-3000,104,102,1,1,1,1,1042912698.000000,38003.000000,38003.000000,38003.000000,38003.000000,0.000036,0.000036,0.000036,0.000036,0.986010,0.995190,0.974353,0.934050,64:0.063;31:0.818;45:0.938;93:0.942;41:0.959,64:0.061;101:0.454;62:0.882;6:0.906;26:0.914
-2950,104,102,1,1,1,1,1101669050.000000,38987.000000,38987.000000,38987.000000,38987.000000,0.000035,0.000035,0.000035,0.000035,0.983512,0.990170,0.972921,0.918110,64:0.102;31:0.675;100:0.916;42:0.927;80:0.931,64:0.119;101:0.469;100:0.868;31:0.873;42:0.883
-2900,104,102,1,1,1,1,1157907870.000000,40129.000000,40129.000000,40129.000000,40129.000000,0.000035,0.000035,0.000035,0.000035,0.983089,0.983670,0.971072,0.921720,64:0.112;31:0.613;66:0.930;18:0.931;86:0.941,64:0.130;101:0.541;96:0.878;102:0.880;66:0.885
-2850,104,101,1,2,1,1,1207479396.000000,38954.000000,64424.000000,38954.000000,38954.000000,0.000032,0.000053,0.000032,0.000032,0.982840,0.989100,0.974458,0.928270,64:0.040;31:0.593;22:0.925;74:0.947;62:0.950,64:0.063;101:0.360;22:0.865;9:0.887;74:0.898
-2800,104,101,1,2,1,1,1250200811.000000,38048.000000,60236.000000,38048.000000,38048.000000,0.000030,0.000048,0.000030,0.000030,0.980162,0.983340,0.972198,0.930570,64:0.037;31:0.549;84:0.858;87:0.901;81:0.919,64:0.054;101:0.370;84:0.853;81:0.873;38:0.878
-2750,104,102,1,2,1,1,1303925799.000000,38184.000000,62037.000000,38184.000000,38184.000000,0.000029,0.000048,0.000029,0.000029,0.983202,0.974200,0.970735,0.923880,64:0.049;31:0.674;45:0.925;100:0.937;46:0.943,64:0.025;101:0.298;72:0.881;100:0.883;45:0.906
-2700,104,102,1,2,1,1,1362297322.000000,38814.000000,65789.000000,38814.000000,38814.000000,0.000028,0.000048,0.000028,0.000028,0.984612,0.974840,0.968885,0.907000,64:0.165;31:0.773;105:0.922;18:0.927;4:0.950,64:0.195;101:0.264;105:0.863;72:0.882;18:0.883
-2650,104,102,1,2,1,1,1430688790.000000,39627.000000,61664.000000,39627.000000,39627.000000,0.000028,0.000043,0.000028,0.000028,0.989299,0.999000,0.980284,0.979090,64:0.165;31:0.890;56:0.940;83:0.950;46:0.975,64:0.194;101:0.389;96:0.882;56:0.887;10:0.911
