seed,ok,returncode,elapsed_sec,reused,canceled,max_total_unlocked_techs,max_total_year,max_total_country_index,max_total_country_name,max_total_tech_id,max_total_tech_name,max_tech_id,max_tech_name,max_tech_year,max_tech_country_index,max_tech_country_name,rows,run_dir,reason
11,True,0,591.881,False,False,29,89,1,New shasura,38,Mechanical Clock,120,Copper Smelting,157,31,Kingdom of Old sambelan,469,/mnt/c/WS/WorldSimulation10028/out/seed_max_tech_post_patch_32c/seed_11,
