year,worldPopulation,urbanShare,medianCountryPop,medianCountryArea,warFrequencyPerCentury,tradeIntensity,tradeActivePairShare,capabilityTier1Share,capabilityTier2Share,capabilityTier3Share,collapseCount,foodSecurityMean,foodSecurityP10,diseaseBurdenMean,diseaseBurdenP90
-4450,26159285.000000,0.032362,30769.000000,166.000000,0.544465,0.010957,0.001875,0.000000,0.000000,0.000000,146,0.975396,0.909554,0.000182,0.000308
-4400,29005286.000000,0.033182,28418.000000,170.000000,0.499168,0.011784,0.001812,0.000000,0.000000,0.000000,146,0.971589,0.917339,0.000172,0.000255
-4350,32023538.000000,0.034774,30550.000000,173.000000,0.460829,0.010508,0.001877,0.000000,0.000000,0.000000,152,0.975764,0.928078,0.000169,0.000295
-4300,35887347.000000,0.035883,30418.000000,180.000000,0.427960,0.011963,0.001817,0.000000,0.000000,0.000000,152,0.971519,0.915264,0.000164,0.000237
-4250,40024463.000000,0.036554,29762.000000,180.000000,0.399467,0.010446,0.001877,0.000000,0.000000,0.000000,152,0.975777,0.922216,0.000160,0.000234
-4200,45071863.000000,0.036955,26507.000000,180.000000,0.374532,0.009710,0.001877,0.000000,0.000000,0.000000,152,0.976303,0.928201,0.000166,0.000232
-4150,50147702.000000,0.037836,25671.000000,180.000000,0.352526,0.006876,0.002059,0.000000,0.000000,0.000000,152,0.977735,0.929932,0.000169,0.000238
-4100,56298562.000000,0.036932,26510.000000,180.000000,0.332963,0.007762,0.002241,0.000000,0.000000,0.000000,152,0.971399,0.919030,0.000167,0.000240
-4050,62639348.000000,0.038680,26019.000000,180.000000,0.315457,0.009180,0.001999,0.000000,0.000000,0.000000,152,0.976271,0.927232,0.000165,0.000239
-4000,70094953.000000,0.041290,26712.000000,188.500000,0.299700,0.008769,0.002147,0.000000,0.000000,0.000000,157,0.974888,0.919066,0.000191,0.000300
-3950,78587814.000000,0.041067,25688.000000,191.500000,0.285442,0.007283,0.002445,0.000000,0.000000,0.000000,157,0.967567,0.910999,0.000178,0.000239
-3900,87755682.000000,0.043101,25513.000000,192.000000,0.272480,0.006596,0.002922,0.000000,0.000000,0.000000,157,0.975432,0.922519,0.000181,0.000270
-3850,98260662.000000,0.045688,24761.500000,192.000000,0.260643,0.005863,0.002504,0.000000,0.000000,0.000000,157,0.978170,0.930949,0.000165,0.000233
-3800,110181084.000000,0.047057,31557.000000,190.500000,0.249792,0.006496,0.002701,0.000000,0.000000,0.000000,167,0.975818,0.928571,0.000184,0.000270
-3750,121898514.000000,0.046652,37157.000000,190.500000,0.239808,0.006247,0.002760,0.000000,0.000000,0.000000,167,0.968986,0.914854,0.000171,0.000239
-3700,135336012.000000,0.049378,32941.500000,190.500000,0.230592,0.007583,0.002584,0.000000,0.000000,0.000000,167,0.975023,0.923292,0.000186,0.000281
-3650,151010355.000000,0.052531,28528.000000,190.000000,0.222058,0.006898,0.003007,0.000000,0.000000,0.000000,172,0.974286,0.921632,0.000176,0.000252
-3600,164783716.000000,0.052370,34880.000000,190.000000,0.214133,0.005429,0.003238,0.000000,0.000000,0.000000,172,0.976518,0.923768,0.000171,0.000242
-3550,180197696.000000,0.056020,44635.000000,180.000000,0.206754,0.005554,0.002974,0.000000,0.000000,0.000000,183,0.976769,0.931516,0.000183,0.000252
-3500,197117868.000000,0.057579,47021.000000,180.000000,0.199867,0.006657,0.003086,0.000000,0.000000,0.000000,183,0.974381,0.917745,0.000182,0.000263
-3450,209207018.000000,0.057489,53076.500000,178.000000,0.193424,0.005043,0.003372,0.000000,0.000000,0.000000,189,0.970261,0.914106,0.000191,0.000327
-3400,218390340.000000,0.056969,50877.000000,179.000000,0.187383,0.006119,0.003096,0.000000,0.000000,0.000000,196,0.970680,0.920621,0.000182,0.000245
-3350,232794385.000000,0.058380,64706.000000,175.000000,0.181708,0.006192,0.003167,0.000000,0.000000,0.000000,205,0.968887,0.900280,0.000175,0.000244
-3300,245954791.000000,0.059052,59449.500000,175.500000,0.176367,0.005033,0.003068,0.000000,0.000000,0.000000,210,0.972999,0.919262,0.000181,0.000260
-3250,260976552.000000,0.062773,71319.000000,176.000000,0.171331,0.004717,0.003385,0.000000,0.000000,0.000000,210,0.972585,0.918559,0.000191,0.000284
-3200,281792389.000000,0.064577,88201.000000,175.000000,0.166574,0.005984,0.002659,0.000000,0.000000,0.000000,214,0.976541,0.923386,0.000176,0.000247
-3150,300834691.000000,0.064535,58160.000000,175.000000,0.162075,0.005393,0.003389,0.000000,0.000000,0.000000,214,0.971179,0.914621,0.000188,0.000285
-3100,315806762.000000,0.063402,55787.000000,173.500000,0.157812,0.005748,0.003905,0.000000,0.000000,0.000000,220,0.970039,0.904134,0.000194,0.000302
-3050,334754475.000000,0.065538,54052.000000,173.500000,0.153767,0.005825,0.004008,0.000000,0.000000,0.000000,220,0.969138,0.906174,0.000201,0.000324
-3000,360134104.000000,0.066936,58869.000000,174.000000,0.149925,0.000000,0.000000,0.000000,0.000000,0.000000,221,0.969342,0.903239,0.000192,0.000291
-2950,384151877.000000,0.067829,62273.500000,173.500000,0.146270,0.000000,0.000000,0.000000,0.000000,0.000000,228,0.964161,0.893674,0.000188,0.000277
-2900,408077777.000000,0.070448,81447.500000,173.500000,0.142789,0.005229,0.004095,0.000000,0.000000,0.000000,232,0.962970,0.900966,0.000198,0.000290
-2850,437460317.000000,0.073659,70065.500000,173.500000,0.139470,0.005393,0.004295,0.014493,0.000000,0.000000,232,0.970780,0.915966,0.000193,0.000287
-2800,459977418.000000,0.073907,53936.000000,174.000000,0.136302,0.006071,0.003743,0.021583,0.000000,0.000000,236,0.969021,0.915527,0.000186,0.000269
-2750,477406020.000000,0.074950,54597.000000,173.500000,0.133274,0.007079,0.003691,0.021429,0.000000,0.000000,239,0.970325,0.907001,0.000205,0.000332
-2700,494736705.000000,0.076454,55293.500000,173.500000,0.130378,0.006860,0.003642,0.028571,0.000000,0.000000,239,0.972301,0.925024,0.000189,0.000250
-2650,509206778.000000,0.078621,63006.000000,174.000000,0.127605,0.006117,0.003831,0.028369,0.000000,0.000000,241,0.967542,0.911597,0.000184,0.000240
-2600,516401844.000000,0.078733,62003.000000,174.000000,0.124948,0.005584,0.003927,0.042553,0.000000,0.000000,241,0.964920,0.894750,0.000185,0.000257
-2550,522957500.000000,0.076562,59657.000000,173.000000,0.122399,0.005445,0.004333,0.041958,0.000000,0.000000,251,0.967787,0.906695,0.000200,0.000308
-2500,532963161.000000,0.076236,49003.000000,173.000000,0.119952,0.004983,0.004007,0.055944,0.000000,0.000000,251,0.971058,0.911628,0.000196,0.000289
-2450,538192387.000000,0.079019,48812.000000,173.000000,0.117601,0.004960,0.003960,0.069930,0.000000,0.000000,251,0.963966,0.903475,0.000195,0.000291
-2400,559652099.000000,0.082402,47631.000000,173.000000,0.115340,0.005549,0.003681,0.069930,0.000000,0.000000,251,0.969861,0.917161,0.000184,0.000253
-2350,564056522.000000,0.079265,44969.000000,173.000000,0.113165,0.006813,0.003308,0.076923,0.000000,0.000000,251,0.966051,0.901773,0.000195,0.000276
-2300,567992510.000000,0.082561,44799.000000,173.000000,0.111070,0.004910,0.003493,0.090909,0.000000,0.000000,261,0.966431,0.897638,0.000189,0.000260
-2250,581254027.000000,0.082461,49909.000000,172.500000,0.109051,0.005530,0.003492,0.097222,0.000000,0.000000,265,0.970241,0.911176,0.000190,0.000258
-2200,595124536.000000,0.083443,48619.000000,173.000000,0.107105,0.005753,0.003492,0.097902,0.000000,0.000000,271,0.971366,0.914959,0.000188,0.000258
-2150,606539338.000000,0.084592,37848.000000,173.000000,0.105226,0.005745,0.002993,0.097902,0.000000,0.000000,271,0.969439,0.912563,0.000204,0.000295
-2100,621595594.000000,0.086966,34254.000000,173.000000,0.103413,0.005999,0.003220,0.111888,0.000000,0.000000,271,0.968037,0.907290,0.000197,0.000299
-2050,629211061.000000,0.087899,37342.000000,173.000000,0.101660,0.005161,0.002902,0.118881,0.000000,0.000000,271,0.971331,0.903276,0.000200,0.000261
-2000,631052237.000000,0.087556,45607.500000,173.500000,0.099967,0.004545,0.003714,0.125000,0.000000,0.000000,275,0.968722,0.911272,0.000190,0.000253
-1950,642800161.000000,0.089440,46080.000000,173.500000,0.098328,0.004704,0.003135,0.125000,0.000000,0.000000,282,0.970408,0.910910,0.000204,0.000280
-1900,653142196.000000,0.089885,36328.000000,173.500000,0.096743,0.005415,0.002870,0.131944,0.000000,0.000000,282,0.967828,0.911521,0.000215,0.000303
-1850,661671190.000000,0.088558,32745.000000,173.500000,0.095208,0.005620,0.003620,0.138889,0.000000,0.000000,282,0.969311,0.910388,0.000194,0.000261
-1800,668322681.000000,0.089872,33038.000000,173.000000,0.093721,0.004600,0.003791,0.158621,0.000000,0.000000,287,0.968590,0.900062,0.000207,0.000292
-1750,677819368.000000,0.092742,34794.000000,173.000000,0.092279,0.005377,0.003616,0.158621,0.000000,0.000000,287,0.970015,0.906602,0.000203,0.000309
-1700,690089303.000000,0.091112,32420.000000,173.000000,0.090882,0.004985,0.003834,0.158621,0.000000,0.000000,287,0.971123,0.918591,0.000196,0.000263
-1650,700403766.000000,0.092908,36453.000000,173.000000,0.089526,0.005005,0.003965,0.165517,0.000000,0.000000,287,0.972117,0.912287,0.000204,0.000291
-1600,697111278.000000,0.091747,32205.000000,173.000000,0.088209,0.004773,0.003921,0.165517,0.000000,0.000000,287,0.962354,0.891076,0.000203,0.000293
-1550,704441282.000000,0.091849,37431.000000,173.000000,0.086931,0.005383,0.003486,0.179310,0.000000,0.000000,287,0.969913,0.909999,0.000203,0.000295
-1500,713514453.000000,0.089716,35033.000000,173.000000,0.085690,0.004588,0.003965,0.179310,0.000000,0.000000,287,0.965652,0.897509,0.000204,0.000276
-1450,717856938.000000,0.090082,30509.000000,173.000000,0.084483,0.005182,0.003834,0.179310,0.000000,0.000000,287,0.961378,0.880699,0.000218,0.000327
-1400,716472431.000000,0.090376,29466.000000,173.000000,0.083310,0.005784,0.003655,0.179310,0.000000,0.000000,297,0.969590,0.910463,0.000206,0.000287
-1350,730263024.000000,0.092589,28938.000000,173.000000,0.082169,0.006083,0.003741,0.186207,0.000000,0.000000,297,0.973768,0.915862,0.000214,0.000322
-1300,742337987.000000,0.093731,33924.000000,173.500000,0.081059,0.006912,0.003905,0.191781,0.000000,0.000000,302,0.970988,0.905816,0.000205,0.000270
-1250,745460283.000000,0.093299,34001.500000,173.500000,0.079979,0.008175,0.003608,0.191781,0.000000,0.000000,302,0.970214,0.905842,0.000202,0.000261
-1200,755951426.000000,0.094944,30376.500000,174.500000,0.078927,0.000000,0.000000,0.189189,0.000000,0.000000,304,0.969788,0.905962,0.000215,0.000291
-1150,757250513.000000,0.095724,34125.000000,174.500000,0.077902,0.003321,0.003722,0.195946,0.000000,0.000000,312,0.958162,0.871864,0.000211,0.000269
-1100,760678024.000000,0.094618,48008.000000,175.000000,0.076903,0.005171,0.003471,0.201342,0.000000,0.000000,316,0.965991,0.892264,0.000214,0.000297
-1050,769464631.000000,0.098328,59744.000000,175.000000,0.075930,0.005138,0.003838,0.201342,0.000000,0.000000,316,0.971318,0.915735,0.000208,0.000275
-1000,780421748.000000,0.100004,53324.000000,175.000000,0.074981,0.003374,0.003552,0.201342,0.000000,0.000000,316,0.965357,0.893483,0.000200,0.000269
-950,781285712.000000,0.099764,63002.000000,173.500000,0.074056,0.004485,0.003734,0.210526,0.000000,0.000000,324,0.969230,0.906554,0.000204,0.000278
-900,787117690.000000,0.099006,60520.000000,174.000000,0.073153,0.006390,0.003183,0.215686,0.000000,0.000000,326,0.968211,0.899063,0.000203,0.000295
-850,801835869.000000,0.101255,60221.000000,174.000000,0.072272,0.004769,0.003843,0.222222,0.000000,0.000000,326,0.965659,0.889839,0.000219,0.000302
-800,805989974.000000,0.101722,67441.000000,174.000000,0.071412,0.005338,0.003649,0.222222,0.000000,0.000000,326,0.967852,0.902446,0.000206,0.000273
-750,806431780.000000,0.099197,61510.000000,173.500000,0.070572,0.005471,0.003451,0.220779,0.000000,0.000000,333,0.967259,0.891468,0.000224,0.000330
-700,817987353.000000,0.103847,58277.500000,173.500000,0.069751,0.005000,0.003757,0.220779,0.000000,0.000000,333,0.966281,0.885886,0.000201,0.000278
-650,833214943.000000,0.103778,57478.000000,173.000000,0.068950,0.004531,0.003749,0.238710,0.000000,0.000000,337,0.967622,0.900413,0.000202,0.000273
-600,843774182.000000,0.107124,50140.000000,173.000000,0.068166,0.006056,0.003787,0.238710,0.000000,0.000000,337,0.971601,0.905306,0.000205,0.000306
-550,851176869.000000,0.108375,60665.000000,173.000000,0.067401,0.004466,0.003673,0.238710,0.000000,0.000000,337,0.968697,0.895090,0.000207,0.000293
-500,854316667.000000,0.105524,65777.500000,172.500000,0.066652,0.004002,0.003703,0.243590,0.000000,0.000000,339,0.960584,0.873700,0.000216,0.000286
-450,856053169.000000,0.106956,105491.000000,172.000000,0.065920,0.005779,0.003548,0.254777,0.000000,0.000000,342,0.968154,0.898324,0.000207,0.000268
-400,868143290.000000,0.108470,86284.000000,172.000000,0.065203,0.004293,0.003622,0.254777,0.000000,0.000000,342,0.969286,0.900876,0.000203,0.000279
-350,879271167.000000,0.110833,89181.000000,173.000000,0.064502,0.005953,0.003289,0.261146,0.000000,0.000000,342,0.970908,0.907061,0.000225,0.000323
-300,884880859.000000,0.111625,84816.000000,173.000000,0.063816,0.006528,0.003659,0.267516,0.000000,0.000000,342,0.973718,0.923600,0.000210,0.000275
-250,892292056.000000,0.111627,94367.000000,173.000000,0.063145,0.003502,0.003437,0.273885,0.000000,0.000000,342,0.959861,0.874992,0.000222,0.000324
-200,905396931.000000,0.109480,86980.000000,172.000000,0.062487,0.004271,0.004016,0.278481,0.000000,0.000000,346,0.965293,0.900158,0.000211,0.000285
-150,909778060.000000,0.110252,99141.000000,173.000000,0.061843,0.006063,0.003176,0.286624,0.000000,0.000000,352,0.969887,0.896781,0.000222,0.000317
-100,903579443.000000,0.110058,111775.000000,173.000000,0.061212,0.006207,0.002887,0.289308,0.000000,0.000000,358,0.966034,0.896348,0.000216,0.000278
-50,905382390.000000,0.113115,103543.000000,173.000000,0.060594,0.005919,0.003386,0.289308,0.000000,0.000000,358,0.970323,0.906974,0.000207,0.000282
0,917418784.000000,0.112101,99250.000000,173.000000,0.059988,0.005460,0.003921,0.289308,0.000000,0.000000,358,0.973985,0.923954,0.000210,0.000275
50,933789749.000000,0.114023,102637.000000,173.000000,0.059394,0.004885,0.003029,0.295597,0.000000,0.000000,364,0.972982,0.908568,0.000225,0.000281
100,939158413.000000,0.113878,100587.000000,173.500000,0.058812,0.000000,0.000000,0.300000,0.000000,0.000000,365,0.962525,0.885792,0.000215,0.000297
150,943286467.000000,0.114275,95238.000000,173.500000,0.058241,0.006119,0.003585,0.300000,0.000000,0.000000,367,0.971883,0.906564,0.000235,0.000306
200,951982392.000000,0.115276,94928.000000,173.500000,0.057681,0.003306,0.003968,0.306250,0.000000,0.000000,367,0.968863,0.894961,0.000212,0.000273
250,963543200.000000,0.115989,94355.000000,174.000000,0.057132,0.005094,0.003302,0.316770,0.000000,0.000000,369,0.962829,0.888187,0.000220,0.000287
300,964004922.000000,0.117983,98578.000000,174.000000,0.056593,0.006040,0.003944,0.333333,0.000000,0.000000,371,0.972220,0.893120,0.000227,0.000288
350,976637566.000000,0.117348,92470.000000,174.000000,0.056064,0.004811,0.003966,0.343558,0.000000,0.000000,373,0.970105,0.887054,0.000210,0.000287
400,989870445.000000,0.118326,85457.000000,174.000000,0.055545,0.005044,0.004470,0.355828,0.000000,0.000000,373,0.973396,0.914538,0.000226,0.000310
450,1002020345.000000,0.120162,113020.000000,174.500000,0.055036,0.005023,0.004186,0.359756,0.000000,0.000000,375,0.967764,0.886652,0.000213,0.000290
500,1006206747.000000,0.120265,130810.500000,174.500000,0.054536,0.004954,0.003929,0.373494,0.000000,0.000000,379,0.975430,0.908450,0.000245,0.000363
550,1011996663.000000,0.119677,133352.500000,174.500000,0.054044,0.006688,0.003929,0.373494,0.000000,0.000000,379,0.970712,0.890503,0.000217,0.000285
600,1021406566.000000,0.124155,143466.000000,174.500000,0.053562,0.005904,0.004026,0.373494,0.000000,0.000000,379,0.974214,0.903559,0.000224,0.000290
650,1020353709.000000,0.121173,110586.500000,174.500000,0.053088,0.006236,0.003961,0.379518,0.000000,0.000000,379,0.968925,0.906345,0.000215,0.000282
700,1024839700.000000,0.121970,108111.000000,174.000000,0.052622,0.000000,0.000000,0.377246,0.000000,0.000000,380,0.970528,0.908906,0.000215,0.000289
750,1043716797.000000,0.123779,91655.500000,174.000000,0.052165,0.005240,0.004017,0.380952,0.000000,0.000000,389,0.970706,0.901025,0.000231,0.000309
800,1041361280.000000,0.124791,94655.500000,174.000000,0.051715,0.004782,0.004049,0.386905,0.000000,0.000000,389,0.970002,0.912947,0.000223,0.000298
850,1040770207.000000,0.124627,102277.000000,174.000000,0.051273,0.004412,0.004407,0.396450,0.000000,0.000000,393,0.973013,0.917777,0.000232,0.000329
900,1045486875.000000,0.125224,105382.000000,174.000000,0.050839,0.003982,0.004052,0.400000,0.000000,0.000000,397,0.964549,0.867157,0.000233,0.000313
950,1052796177.000000,0.123695,106273.000000,174.000000,0.050412,0.005671,0.003407,0.411765,0.000000,0.000000,397,0.969635,0.890901,0.000220,0.000304
1000,1059002167.000000,0.126356,111680.000000,174.000000,0.049992,0.005616,0.003530,0.411765,0.000000,0.000000,397,0.962339,0.881954,0.000238,0.000338
1050,1070221223.000000,0.126325,129759.000000,174.000000,0.049579,0.005059,0.004007,0.417647,0.000000,0.000000,404,0.959597,0.875955,0.000229,0.000299
1100,1072656378.000000,0.128691,135708.000000,173.000000,0.049172,0.000000,0.000000,0.421053,0.000000,0.000000,408,0.972186,0.898322,0.000227,0.000306
1150,1084906254.000000,0.126035,140575.000000,173.000000,0.048773,0.005450,0.003861,0.426901,0.000000,0.000000,414,0.961532,0.875603,0.000229,0.000315
1200,1086448797.000000,0.126502,126027.000000,173.000000,0.048379,0.005357,0.003593,0.438596,0.000000,0.000000,414,0.969413,0.907585,0.000242,0.000329
1250,1080698789.000000,0.127258,129820.000000,174.000000,0.047992,0.005164,0.003378,0.438596,0.000000,0.000000,422,0.970491,0.897351,0.000229,0.000311
1300,1089876854.000000,0.126372,114440.000000,174.000000,0.047611,0.004912,0.003525,0.438596,0.000000,0.000000,422,0.973148,0.904620,0.000230,0.000317
1350,1093200079.000000,0.129195,137993.000000,174.000000,0.047237,0.004476,0.003672,0.444444,0.000000,0.000000,422,0.964515,0.879030,0.000241,0.000332
1400,1112058082.000000,0.130569,130416.000000,174.000000,0.046868,0.005771,0.003290,0.444444,0.000000,0.000000,422,0.968313,0.906960,0.000225,0.000310
1450,1125126430.000000,0.130135,135109.000000,174.000000,0.046504,0.005391,0.003437,0.456140,0.000000,0.000000,422,0.969840,0.908445,0.000230,0.000317
1500,1123946896.000000,0.128849,125217.000000,174.000000,0.046147,0.004924,0.003496,0.456140,0.000000,0.000000,422,0.964890,0.891500,0.000250,0.000372
1550,1116997354.000000,0.128148,155506.000000,174.000000,0.045795,0.004487,0.003878,0.461988,0.000000,0.000000,422,0.970735,0.890871,0.000245,0.000350
1600,1135491223.000000,0.125416,123129.000000,174.000000,0.045448,0.005204,0.003496,0.467836,0.000000,0.000000,422,0.968503,0.895737,0.000263,0.000395
1650,1127798470.000000,0.123314,110554.000000,173.500000,0.045106,0.000000,0.000000,0.470930,0.000000,0.000000,423,0.966182,0.877450,0.000235,0.000307
1700,1129795029.000000,0.125473,128242.000000,173.500000,0.044769,0.005613,0.003778,0.482558,0.000000,0.000000,426,0.972094,0.903962,0.000233,0.000304
1750,1133382106.000000,0.125830,140135.000000,173.500000,0.044438,0.006390,0.003633,0.488372,0.000000,0.000000,426,0.968698,0.897179,0.000242,0.000328
1800,1146806901.000000,0.126146,140297.000000,173.500000,0.044111,0.004838,0.003749,0.488372,0.000000,0.000000,426,0.971784,0.910844,0.000235,0.000311
1850,1154282427.000000,0.126878,109201.000000,173.500000,0.043789,0.005823,0.003691,0.500000,0.000000,0.000000,426,0.960160,0.881004,0.000234,0.000306
1900,1162935251.000000,0.126971,125059.000000,173.500000,0.043472,0.004574,0.003662,0.505814,0.000000,0.000000,426,0.969083,0.899578,0.000247,0.000311
1950,1164717458.000000,0.129012,116814.000000,173.500000,0.043159,0.006247,0.003284,0.517442,0.000000,0.000000,426,0.967014,0.887865,0.000246,0.000329
2000,1177373458.000000,0.126883,116939.000000,173.500000,0.042851,0.005054,0.003923,0.523256,0.000000,0.000000,426,0.969813,0.906879,0.000241,0.000344
2025,1175752507.000000,0.128138,114870.000000,173.500000,0.042699,0.004685,0.003778,0.523256,0.000000,0.000000,426,0.967610,0.903117,0.000257,0.000342
