year,live_countries,stable_countries,low_stability_countries,low_legitimacy_countries,low_both_countries,critical_countries,pop_total,pop_low_stability,pop_low_legitimacy,pop_low_both,pop_critical,pop_low_stability_share,pop_low_legitimacy_share,pop_low_both_share,pop_critical_share,stability_mean,stability_p10,legitimacy_mean,legitimacy_p10,worst_stability_ids,worst_legitimacy_ids
-5000,97,51,0,0,0,0,22969302.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998370,0.997700,0.608631,0.564500,80:0.989;20:0.989;40:0.989;39:0.996;11:0.997,11:0.545;85:0.549;32:0.549;6:0.550;35:0.552
-3500,143,49,85,92,85,88,505064220.000000,112261661.000000,148750505.000000,112261661.000000,135399172.000000,0.222272,0.294518,0.222272,0.268083,0.420038,0.007740,0.359060,0.012020,79:0.004;38:0.005;81:0.006;99:0.006;97:0.006,79:0.008;81:0.009;38:0.009;99:0.010;97:0.010
-3450,143,49,87,92,87,87,553110480.000000,148184389.000000,162615587.000000,148184389.000000,148184389.000000,0.267911,0.294002,0.267911,0.267911,0.412721,0.008100,0.353846,0.012260,79:0.004;99:0.006;81:0.006;97:0.006;106:0.006,79:0.008;25:0.010;81:0.010;99:0.010;80:0.011
-3400,144,50,87,93,87,92,592074784.000000,142216212.000000,156275114.000000,142216212.000000,156112869.000000,0.240200,0.263945,0.240200,0.263671,0.406746,0.007930,0.348545,0.011730,79:0.004;38:0.005;81:0.006;97:0.006;106:0.006,79:0.008;38:0.009;62:0.010;81:0.010;99:0.010
-3350,144,49,89,94,89,92,628348919.000000,144690882.000000,157742432.000000,144690882.000000,157459512.000000,0.230272,0.251043,0.230272,0.250592,0.401533,0.007730,0.349836,0.012000,79:0.004;38:0.005;81:0.006;99:0.006;80:0.006,79:0.008;81:0.009;99:0.009;38:0.009;80:0.009
-3300,144,47,89,97,89,93,659168686.000000,146382404.000000,181367299.000000,146382404.000000,162102063.000000,0.222071,0.275146,0.222071,0.245919,0.389138,0.007160,0.339272,0.010390,79:0.004;99:0.005;97:0.006;25:0.006;64:0.006,79:0.006;99:0.007;47:0.008;25:0.008;64:0.009
-3250,145,47,91,98,91,95,697107161.000000,150771605.000000,185493402.000000,150771605.000000,180883663.000000,0.216282,0.266090,0.216282,0.259478,0.377705,0.006780,0.333890,0.010200,79:0.004;38:0.005;99:0.005;80:0.005;97:0.005,79:0.007;38:0.007;80:0.007;99:0.008;97:0.008
-3200,145,47,93,97,93,94,733249927.000000,153153745.000000,187081380.000000,153153745.000000,169617332.000000,0.208870,0.255140,0.208870,0.231323,0.376373,0.007280,0.337883,0.010340,79:0.004;81:0.005;97:0.005;99:0.006;90:0.006,81:0.007;79:0.007;97:0.008;104:0.008;90:0.008
-3150,145,47,94,97,94,96,761867055.000000,171586972.000000,187750637.000000,171586972.000000,187592346.000000,0.225219,0.246435,0.225219,0.246227,0.374228,0.007580,0.336966,0.011040,79:0.004;97:0.006;81:0.006;99:0.006;80:0.006,79:0.007;97:0.008;38:0.008;25:0.009;104:0.009
-3100,145,47,96,98,96,98,793540023.000000,173255505.000000,186470203.000000,173255505.000000,186470203.000000,0.218332,0.234985,0.218332,0.234985,0.358872,0.007580,0.329372,0.011180,79:0.004;97:0.006;99:0.006;81:0.006;90:0.006,79:0.007;97:0.008;104:0.009;99:0.009;38:0.009
-3050,146,47,97,99,97,97,835310349.000000,174496117.000000,187774709.000000,174496117.000000,174496117.000000,0.208900,0.224796,0.208900,0.208900,0.351868,0.007500,0.328337,0.011150,79:0.004;38:0.005;81:0.005;99:0.006;97:0.006,79:0.006;81:0.008;97:0.009;99:0.009;38:0.009
-3000,146,47,97,99,97,99,879068699.000000,174584941.000000,186940082.000000,174584941.000000,186940082.000000,0.198602,0.212657,0.198602,0.212657,0.351595,0.007400,0.324068,0.010550,38:0.005;99:0.005;97:0.005;80:0.006;81:0.006,79:0.006;97:0.007;99:0.008;38:0.009;80:0.009
-2950,146,47,97,99,97,98,939250997.000000,178031699.000000,191070459.000000,178031699.000000,190786835.000000,0.189546,0.203429,0.189546,0.203127,0.355916,0.007500,0.326917,0.011000,99:0.006;97:0.006;81:0.006;19:0.006;106:0.007,79:0.007;97:0.008;99:0.008;38:0.009;126:0.009
-2900,146,45,98,101,98,99,1000352025.000000,220828185.000000,235453736.000000,220828185.000000,221180685.000000,0.220750,0.235371,0.220750,0.221103,0.349347,0.008100,0.318181,0.011700,79:0.004;81:0.006;97:0.006;99:0.006;19:0.006,79:0.008;38:0.009;81:0.009;97:0.010;80:0.010
-2850,147,45,99,102,99,100,1048522742.000000,201806333.000000,237401419.000000,201806333.000000,215593977.000000,0.192467,0.226415,0.192467,0.205617,0.345670,0.008020,0.314082,0.011880,97:0.006;99:0.006;81:0.006;19:0.007;106:0.007,38:0.010;70:0.010;97:0.011;3:0.011;47:0.011
-2800,147,45,99,102,99,101,1109978936.000000,201549214.000000,234518465.000000,201549214.000000,234146938.000000,0.181579,0.211282,0.181579,0.210947,0.345383,0.008060,0.311064,0.012360,79:0.004;97:0.006;99:0.006;81:0.006;106:0.007,79:0.008;38:0.009;99:0.011;81:0.011;97:0.011
-2750,147,44,99,103,99,103,1172703019.000000,202119475.000000,234900981.000000,202119475.000000,234900981.000000,0.172354,0.200307,0.172354,0.200307,0.339614,0.008060,0.303973,0.012420,79:0.004;81:0.006;99:0.006;97:0.006;19:0.006,79:0.008;38:0.010;81:0.010;99:0.010;97:0.011
-2700,147,44,100,103,100,102,1233145024.000000,204885444.000000,236543725.000000,204885444.000000,218216181.000000,0.166149,0.191821,0.166149,0.176959,0.337660,0.008000,0.308945,0.012120,79:0.004;38:0.005;99:0.006;97:0.006;81:0.006,79:0.008;38:0.009;99:0.009;25:0.010;81:0.011
-2650,148,44,100,104,100,102,1282501124.000000,200935639.000000,238571836.000000,200935639.000000,214914127.000000,0.156675,0.186021,0.156675,0.167574,0.337953,0.007800,0.307012,0.011970,79:0.004;99:0.006;81:0.006;97:0.006;80:0.006,79:0.008;150:0.009;38:0.010;99:0.010;80:0.010
-2600,148,44,100,104,100,101,1323392780.000000,202158971.000000,254783633.000000,202158971.000000,202476581.000000,0.152758,0.192523,0.152758,0.152998,0.344720,0.008070,0.308203,0.012370,79:0.004;81:0.006;99:0.006;19:0.007;106:0.007,79:0.007;81:0.009;38:0.010;70:0.010;99:0.011
-2550,150,44,100,104,100,103,1348798731.000000,204008217.000000,236891956.000000,204008217.000000,236891582.000000,0.151252,0.175632,0.151252,0.175632,0.348427,0.007890,0.309089,0.012200,38:0.005;99:0.006;81:0.006;97:0.006;19:0.007,79:0.008;38:0.009;80:0.010;81:0.011;25:0.011
-2500,150,45,100,104,100,102,1353042686.000000,203309076.000000,254822163.000000,203309076.000000,233939076.000000,0.150261,0.188333,0.150261,0.172899,0.345135,0.007680,0.308900,0.011600,79:0.004;99:0.006;81:0.006;97:0.006;19:0.006,79:0.008;38:0.009;64:0.010;62:0.010;99:0.010
-2450,150,45,101,104,101,102,1366346581.000000,207174521.000000,232289061.000000,207174521.000000,207201327.000000,0.151627,0.170007,0.151627,0.151646,0.338155,0.007200,0.306911,0.010590,38:0.005;81:0.005;99:0.006;97:0.006;126:0.006,126:0.007;81:0.007;79:0.007;38:0.008;64:0.009
-2400,150,45,101,105,101,104,1398444372.000000,205524188.000000,251627573.000000,205524188.000000,228980983.000000,0.146966,0.179934,0.146966,0.163740,0.335222,0.007090,0.304099,0.009880,79:0.004;99:0.005;97:0.005;25:0.006;81:0.006,79:0.007;99:0.007;97:0.007;25:0.008;62:0.008
-2350,150,45,101,105,101,101,1432850323.000000,209247391.000000,235264882.000000,209247391.000000,209247391.000000,0.146036,0.164194,0.146036,0.146036,0.339981,0.007580,0.306831,0.010190,79:0.004;99:0.006;81:0.006;97:0.006;19:0.006,79:0.007;99:0.008;58:0.009;97:0.009;81:0.009
-2300,151,44,102,105,102,102,1447915171.000000,208290274.000000,235459302.000000,208290274.000000,208290274.000000,0.143855,0.162620,0.143855,0.143855,0.341244,0.007500,0.306327,0.010900,79:0.004;81:0.006;62:0.006;97:0.006;99:0.006,62:0.007;79:0.007;81:0.008;70:0.009;97:0.009
-2250,151,44,102,107,102,106,1455188630.000000,207817124.000000,252544108.000000,207817124.000000,252146616.000000,0.142811,0.173547,0.142811,0.173274,0.338288,0.007900,0.302326,0.011600,79:0.004;97:0.006;99:0.006;81:0.006;90:0.007,79:0.007;97:0.008;38:0.009;81:0.010;90:0.010
-2200,151,44,103,107,103,104,1466916490.000000,228335606.000000,254993833.000000,228335606.000000,228951373.000000,0.155657,0.173830,0.155657,0.156077,0.332362,0.007200,0.300307,0.010600,79:0.004;97:0.005;81:0.006;64:0.006;99:0.006,79:0.008;97:0.008;110:0.008;70:0.008;38:0.009
-2150,151,44,103,107,103,105,1483179426.000000,226588205.000000,254030563.000000,226588205.000000,227238035.000000,0.152772,0.171274,0.152772,0.153210,0.328997,0.007600,0.301053,0.011200,79:0.004;38:0.005;81:0.006;99:0.006;97:0.006,79:0.007;81:0.008;99:0.008;64:0.009;97:0.009
-2100,151,44,104,106,104,105,1505772328.000000,228160001.000000,254646013.000000,228160001.000000,254331471.000000,0.151524,0.169113,0.151524,0.168904,0.329402,0.007300,0.302994,0.011000,79:0.004;38:0.005;99:0.006;97:0.006;81:0.006,79:0.007;99:0.008;38:0.009;97:0.009;70:0.009
-2050,152,45,103,107,103,106,1519154117.000000,207864859.000000,257584718.000000,207864859.000000,248433814.000000,0.136829,0.169558,0.136829,0.163534,0.334429,0.008010,0.304130,0.012200,79:0.004;97:0.006;99:0.006;81:0.006;19:0.007,79:0.008;38:0.010;47:0.010;97:0.010;99:0.010
-2000,152,44,99,103,99,101,1520341181.000000,148442109.000000,198940288.000000,148442109.000000,172263960.000000,0.097637,0.130852,0.097637,0.113306,0.352179,0.008300,0.315528,0.013000,79:0.004;81:0.006;97:0.006;99:0.006;19:0.007,79:0.008;38:0.010;81:0.011;97:0.011;99:0.011
-1950,152,44,104,108,104,105,1530832823.000000,227488819.000000,254939022.000000,227488819.000000,236657570.000000,0.148605,0.166536,0.148605,0.154594,0.330791,0.008300,0.298857,0.012410,99:0.006;81:0.006;97:0.006;19:0.007;139:0.007,79:0.008;139:0.009;38:0.010;97:0.011;30:0.011
-1900,152,44,105,108,105,106,1523616611.000000,222558374.000000,250569792.000000,222558374.000000,222871126.000000,0.146072,0.164457,0.146072,0.146278,0.322851,0.008100,0.298263,0.012510,79:0.004;81:0.006;97:0.006;99:0.006;19:0.007,79:0.008;38:0.010;11:0.011;64:0.011;97:0.011
-1850,152,43,105,108,105,106,1544937532.000000,223097164.000000,250951869.000000,223097164.000000,232417907.000000,0.144405,0.162435,0.144405,0.150438,0.321726,0.008100,0.297395,0.012510,79:0.004;38:0.005;81:0.006;99:0.006;97:0.006,79:0.008;38:0.009;81:0.010;99:0.010;80:0.010
-1800,153,43,105,109,105,107,1561706864.000000,224913053.000000,251455140.000000,224913053.000000,250641338.000000,0.144017,0.161013,0.144017,0.160492,0.329393,0.008120,0.294350,0.012600,79:0.004;99:0.006;97:0.006;81:0.007;19:0.007,79:0.008;99:0.010;38:0.010;81:0.011;97:0.011
-1750,153,44,105,109,105,105,1567974803.000000,222660648.000000,250570893.000000,222660648.000000,222660648.000000,0.142005,0.159805,0.142005,0.142005,0.329953,0.008120,0.299167,0.012320,79:0.004;97:0.006;99:0.006;81:0.007;19:0.007,79:0.007;38:0.010;131:0.010;99:0.011;81:0.011
-1700,153,44,105,109,105,108,1564666163.000000,219686808.000000,246953652.000000,219686808.000000,237740197.000000,0.140405,0.157832,0.140405,0.151943,0.328620,0.008020,0.300129,0.012400,79:0.004;81:0.006;97:0.006;99:0.006;19:0.007,79:0.008;81:0.010;38:0.010;97:0.011;99:0.011
-1650,153,44,105,109,105,109,1565057640.000000,214655404.000000,240628150.000000,214655404.000000,240628150.000000,0.137155,0.153750,0.137155,0.153750,0.323664,0.007620,0.294929,0.011540,79:0.004;38:0.005;81:0.006;97:0.006;99:0.006,79:0.007;38:0.009;11:0.010;33:0.010;97:0.010
-1600,153,44,105,109,105,107,1569075651.000000,211229552.000000,238532052.000000,211229552.000000,219913302.000000,0.134620,0.152021,0.134620,0.140155,0.325579,0.007320,0.298229,0.010800,79:0.004;99:0.006;81:0.006;97:0.006;80:0.006,79:0.007;80:0.009;99:0.009;11:0.009;64:0.009
-1550,154,44,105,108,105,108,1586343064.000000,210839130.000000,228841191.000000,210839130.000000,228841191.000000,0.132909,0.144257,0.132909,0.144257,0.326395,0.007100,0.300783,0.010200,79:0.004;81:0.005;38:0.005;99:0.006;97:0.006,79:0.007;81:0.007;99:0.008;64:0.008;97:0.008
-1500,154,45,105,108,105,107,1607942681.000000,216243836.000000,234758073.000000,216243836.000000,216955587.000000,0.134485,0.145999,0.134485,0.134927,0.330571,0.007200,0.302640,0.010560,79:0.004;38:0.005;97:0.006;99:0.006;81:0.006,79:0.006;126:0.008;97:0.009;38:0.009;25:0.009
-1450,154,45,105,108,105,106,1621682940.000000,214134918.000000,232944420.000000,214134918.000000,214563835.000000,0.132045,0.143644,0.132045,0.132309,0.329572,0.007800,0.304212,0.011400,79:0.004;99:0.006;97:0.006;81:0.006;90:0.007,79:0.007;102:0.009;97:0.009;99:0.009;81:0.010
-1400,154,45,106,109,106,108,1617561090.000000,211270092.000000,236314786.000000,211270092.000000,236303494.000000,0.130610,0.146093,0.130610,0.146086,0.327564,0.007460,0.299047,0.011160,79:0.004;38:0.005;81:0.006;97:0.006;99:0.006,79:0.007;102:0.008;97:0.008;81:0.009;38:0.009
-1350,155,45,107,109,107,108,1618929487.000000,210184529.000000,219795551.000000,210184529.000000,219477606.000000,0.129829,0.135766,0.129829,0.135570,0.326776,0.007420,0.301982,0.010780,79:0.004;97:0.005;81:0.006;99:0.006;80:0.006,79:0.007;97:0.007;160:0.008;80:0.009;126:0.009
-1300,155,45,106,108,106,106,1646921920.000000,213484066.000000,231307228.000000,213484066.000000,213484066.000000,0.129626,0.140448,0.129626,0.129626,0.329286,0.007480,0.303081,0.010800,79:0.004;38:0.006;97:0.006;99:0.006;81:0.006,160:0.007;79:0.007;97:0.008;64:0.009;38:0.009
-1250,155,45,106,109,106,107,1668966813.000000,219698031.000000,246853378.000000,219698031.000000,220018016.000000,0.131637,0.147908,0.131637,0.131829,0.329039,0.007500,0.297807,0.011100,79:0.004;38:0.006;99:0.006;81:0.006;97:0.006,160:0.006;79:0.008;81:0.009;99:0.009;70:0.009
-1200,155,46,106,108,106,108,1685223450.000000,220309911.000000,229549125.000000,220309911.000000,229549125.000000,0.130730,0.136213,0.130730,0.136213,0.331325,0.008240,0.302897,0.012240,79:0.004;38:0.006;99:0.007;81:0.007;97:0.007,160:0.006;79:0.008;38:0.010;99:0.011;12:0.011
-1150,156,45,108,110,108,109,1687598450.000000,259339587.000000,268211377.000000,259339587.000000,268080160.000000,0.153674,0.158931,0.153674,0.158853,0.323604,0.008250,0.296374,0.012950,79:0.005;38:0.006;99:0.007;19:0.007;81:0.007,79:0.008;38:0.010;99:0.011;97:0.011;81:0.011
-1100,156,43,109,113,109,112,1674593365.000000,260096954.000000,277505021.000000,260096954.000000,277433395.000000,0.155319,0.165715,0.155319,0.165672,0.312915,0.008350,0.280478,0.012900,161:0.004;79:0.004;38:0.006;81:0.007;99:0.007,161:0.005;160:0.007;79:0.008;38:0.010;81:0.011
-1050,156,43,111,113,111,113,1683784602.000000,259864507.000000,276343615.000000,259864507.000000,276343615.000000,0.154334,0.164121,0.154334,0.164121,0.298547,0.007750,0.281093,0.012200,161:0.004;79:0.004;38:0.006;99:0.007;19:0.007,161:0.005;160:0.006;79:0.008;38:0.010;25:0.011
-1000,156,43,113,113,113,113,1700064452.000000,274024620.000000,274024620.000000,274024620.000000,274024620.000000,0.161185,0.161185,0.161185,0.161185,0.295896,0.008150,0.281857,0.012650,161:0.003;38:0.006;99:0.007;97:0.007;81:0.007,161:0.004;160:0.007;79:0.008;38:0.010;159:0.010
-950,157,43,113,114,113,113,1711327689.000000,257486446.000000,273546134.000000,257486446.000000,257486446.000000,0.150460,0.159844,0.150460,0.150460,0.295470,0.008100,0.284208,0.012400,161:0.004;79:0.005;38:0.006;81:0.006;99:0.006,161:0.005;160:0.006;79:0.008;38:0.010;81:0.010
-900,157,42,113,115,113,112,1711826512.000000,257467758.000000,274575047.000000,257467758.000000,257454448.000000,0.150405,0.160399,0.150405,0.150398,0.297284,0.008000,0.281612,0.012600,161:0.004;79:0.005;38:0.006;99:0.006;81:0.007,161:0.005;160:0.006;79:0.008;38:0.010;99:0.010
-850,157,41,115,116,115,115,1695653654.000000,307280939.000000,325447185.000000,307280939.000000,307280939.000000,0.181217,0.191930,0.181217,0.181217,0.283179,0.007860,0.269937,0.012100,161:0.003;79:0.005;38:0.006;97:0.007;99:0.007,161:0.005;160:0.007;79:0.008;38:0.010;99:0.011
-800,157,41,116,116,116,116,1687764019.000000,317560712.000000,317560712.000000,317560712.000000,317560712.000000,0.188155,0.188155,0.188155,0.188155,0.274775,0.007500,0.267970,0.011680,161:0.004;79:0.004;154:0.005;38:0.006;81:0.006,161:0.005;160:0.006;79:0.008;81:0.009;154:0.009
-750,159,41,117,118,117,116,1696465790.000000,293105782.000000,315676449.000000,293105782.000000,290188451.000000,0.172774,0.186079,0.172774,0.171055,0.277915,0.007300,0.265846,0.010600,161:0.003;79:0.004;38:0.006;97:0.006;81:0.006,161:0.004;160:0.006;79:0.007;70:0.008;97:0.009
-700,159,41,116,118,116,116,1729647091.000000,294626941.000000,327997702.000000,294626941.000000,294626941.000000,0.170339,0.189633,0.170339,0.170339,0.283026,0.007500,0.265679,0.010800,161:0.003;79:0.004;38:0.005;97:0.006;99:0.006,161:0.005;160:0.006;79:0.006;38:0.009;64:0.009
-650,159,41,116,117,116,115,1743961266.000000,295696812.000000,298426543.000000,295696812.000000,295683618.000000,0.169555,0.171120,0.169555,0.169547,0.286750,0.007500,0.268817,0.011200,161:0.003;79:0.005;38:0.006;81:0.006;97:0.006,161:0.004;160:0.006;79:0.008;81:0.009;99:0.009
-600,159,41,116,118,116,117,1753729026.000000,300142947.000000,334780340.000000,300142947.000000,302795400.000000,0.171146,0.190896,0.171146,0.172658,0.286689,0.007700,0.266744,0.011360,161:0.004;79:0.005;38:0.006;97:0.006;99:0.006,161:0.005;160:0.006;79:0.008;99:0.009;97:0.009
