year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4489,unlock,59,South garmarsolia Tribe,103,Bone and Antler Tools,12
-4468,unlock,71,North belter Tribe,103,Bone and Antler Tools,15
-4468,unlock,118,North quilinbelia Tribe,113,Sedentism,11
-4464,unlock,24,Zenrangrad Tribe,104,Fishing Technology,17
-4452,unlock,67,Old tergargrad Tribe,104,Fishing Technology,14
-4418,unlock,67,Old tergargrad Tribe,103,Bone and Antler Tools,15
-4393,unlock,51,New garlorromgrad Tribe,103,Bone and Antler Tools,15
-4380,unlock,77,Great kingarloria Tribe,103,Bone and Antler Tools,11
-4360,unlock,17,South dusviaia Tribe,103,Bone and Antler Tools,11
-4353,unlock,6,Great zenbelstan Tribe,104,Fishing Technology,17
-4350,unlock,54,North solmarstan Tribe,104,Fishing Technology,15
-4349,unlock,53,Marsolmar Tribe,104,Fishing Technology,15
-4346,unlock,118,North quilinbelia Tribe,114,Enclosures and Herd Management,15
-4346,unlock,118,North quilinbelia Tribe,115,Counting Tokens and Tallies,15
-4346,unlock,118,North quilinbelia Tribe,1,Pottery,15
-4346,unlock,118,North quilinbelia Tribe,6,Calendar,15
-4345,unlock,67,Old tergargrad Tribe,108,Watercraft,16
-4344,unlock,119,North kinbelquiland Tribe,103,Bone and Antler Tools,13
-4343,unlock,46,New zenquimarstan Tribe,103,Bone and Antler Tools,11
-4323,unlock,30,Kindusromia Tribe,103,Bone and Antler Tools,13
-4322,unlock,51,New garlorromgrad Tribe,104,Fishing Technology,16
-4320,unlock,24,Zenrangrad Tribe,103,Bone and Antler Tools,18
-4307,unlock,93,Kinmargrad Tribe,103,Bone and Antler Tools,9
-4301,unlock,35,South belsolgrad Tribe,103,Bone and Antler Tools,13
-4301,unlock,118,North quilinbelia Tribe,103,Bone and Antler Tools,16
-4287,unlock,97,Old gartergrad Tribe,103,Bone and Antler Tools,11
-4283,unlock,71,North belter Tribe,110,Dog Domestication,15
-4278,unlock,41,North kinbelstan Tribe,103,Bone and Antler Tools,20
-4276,unlock,90,New solgarstan Tribe,103,Bone and Antler Tools,9
-4274,unlock,131,Zenlorromland Tribe,20,Agriculture,13
-4271,unlock,44,Naviagar Tribe,103,Bone and Antler Tools,19
-4259,unlock,44,Naviagar Tribe,109,Long-distance Exchange Networks,20
-4259,unlock,67,Old tergargrad Tribe,110,Dog Domestication,17
-4245,unlock,24,Zenrangrad Tribe,108,Watercraft,19
-4245,unlock,52,New quiviaran Tribe,104,Fishing Technology,15
-4230,unlock,118,North quilinbelia Tribe,2,Animal Husbandry,17
-4224,unlock,9,New zendusbelstan Tribe,103,Bone and Antler Tools,11
-4219,unlock,118,North quilinbelia Tribe,104,Fishing Technology,18
-4217,unlock,93,Kinmargrad Tribe,110,Dog Domestication,10
-4204,unlock,34,North terkinzen Tribe,103,Bone and Antler Tools,11
-4199,unlock,79,Old bellor Tribe,103,Bone and Antler Tools,10
-4197,unlock,80,North marlorviaia Tribe,103,Bone and Antler Tools,11
-4193,unlock,97,Old gartergrad Tribe,109,Long-distance Exchange Networks,12
-4186,unlock,11,North solnastan Tribe,104,Fishing Technology,17
-4177,unlock,54,North solmarstan Tribe,103,Bone and Antler Tools,16
-4174,unlock,131,Zenlorromland Tribe,110,Dog Domestication,14
-4173,unlock,52,New quiviaran Tribe,103,Bone and Antler Tools,16
-4171,unlock,67,Old tergargrad Tribe,5,Sailing,18
-4162,unlock,6,Great zenbelstan Tribe,103,Bone and Antler Tools,18
-4161,unlock,11,North solnastan Tribe,103,Bone and Antler Tools,18
-4158,unlock,19,North lindus Tribe,103,Bone and Antler Tools,11
-4155,unlock,83,Linbelbelgrad Tribe,110,Dog Domestication,9
-4148,unlock,173,South belzenkinia Kingdom,103,Bone and Antler Tools,11
-4147,unlock,131,Zenlorromland Tribe,104,Fishing Technology,15
-4138,unlock,42,South solromstan Tribe,109,Long-distance Exchange Networks,19
-4129,unlock,24,Zenrangrad Tribe,109,Long-distance Exchange Networks,20
-4117,unlock,92,Great romnalinland Tribe,103,Bone and Antler Tools,9
-4112,unlock,11,North solnastan Tribe,7,Wheel,19
-4109,unlock,118,North quilinbelia Tribe,108,Watercraft,13
-4082,unlock,67,Old tergargrad Tribe,109,Long-distance Exchange Networks,19
-4079,unlock,106,Dussolia Tribe,103,Bone and Antler Tools,11
-4074,unlock,131,Zenlorromland Tribe,103,Bone and Antler Tools,16
-4073,unlock,71,North belter Tribe,104,Fishing Technology,16
-4073,unlock,158,South zendus Kingdom,103,Bone and Antler Tools,9
-4059,unlock,81,North belteria Tribe,103,Bone and Antler Tools,11
-4049,unlock,41,North kinbelstan Tribe,109,Long-distance Exchange Networks,21
-4043,unlock,6,Great zenbelstan Tribe,7,Wheel,19
-4043,unlock,158,South zendus Kingdom,110,Dog Domestication,10
-4038,unlock,22,Old solgarland Tribe,103,Bone and Antler Tools,11
-4037,unlock,24,Zenrangrad Tribe,5,Sailing,21
-4035,unlock,81,North belteria Tribe,110,Dog Domestication,12
-4032,unlock,42,South solromstan Tribe,103,Bone and Antler Tools,20
-4030,unlock,52,New quiviaran Tribe,110,Dog Domestication,17
-4021,unlock,11,North solnastan Tribe,108,Watercraft,20
