year,event_type,country_index,country_name,tech_id,tech_name,total_unlocked_techs
-4484,unlock,103,Lorgarvialand Tribe,116,Charcoal Firing,9
-4474,unlock,68,South linkindusgrad Tribe,103,Bone and Antler Tools,15
-4431,unlock,65,South nadusmargrad Tribe,104,Fishing Technology,15
-4424,unlock,71,South dusquiland Tribe,103,Bone and Antler Tools,15
-4332,unlock,57,New belmarland Tribe,103,Bone and Antler Tools,11
-4331,unlock,84,Old terkinia Tribe,103,Bone and Antler Tools,9
-4322,unlock,59,Great randuszengrad Tribe,103,Bone and Antler Tools,11
-4316,unlock,20,Old quisolmar Tribe,103,Bone and Antler Tools,11
-4315,unlock,27,South duster Tribe,103,Bone and Antler Tools,12
-4302,unlock,92,South kinsolmar Tribe,103,Bone and Antler Tools,9
-4290,unlock,60,South dusmargrad Tribe,103,Bone and Antler Tools,12
-4281,unlock,1,South marlorzenstan Tribe,103,Bone and Antler Tools,11
-4273,unlock,72,New solrandus Tribe,103,Bone and Antler Tools,15
-4268,unlock,82,North quilornaia Tribe,103,Bone and Antler Tools,9
-4267,unlock,99,Old garlortergrad Tribe,103,Bone and Antler Tools,8
-4251,unlock,111,Old kinranland Tribe,103,Bone and Antler Tools,11
-4245,unlock,12,Terkinstan Tribe,103,Bone and Antler Tools,18
-4241,unlock,71,South dusquiland Tribe,104,Fishing Technology,16
-4240,unlock,4,Zenterquistan Tribe,103,Bone and Antler Tools,18
-4225,unlock,41,Old marvia Tribe,103,Bone and Antler Tools,20
-4220,unlock,38,Ranlinquistan Tribe,103,Bone and Antler Tools,13
-4194,unlock,28,North belbelia Tribe,103,Bone and Antler Tools,11
-4189,unlock,56,New viabelsol Tribe,103,Bone and Antler Tools,13
-4188,unlock,39,Belzenia Tribe,103,Bone and Antler Tools,20
-4161,unlock,80,New duszengrad Tribe,103,Bone and Antler Tools,10
-4142,unlock,0,Viasolmarland Tribe,103,Bone and Antler Tools,11
-4142,unlock,72,New solrandus Tribe,104,Fishing Technology,16
-4130,unlock,17,Great lorbel Tribe,103,Bone and Antler Tools,11
-4124,unlock,79,South viaqui Tribe,103,Bone and Antler Tools,11
-4111,unlock,68,South linkindusgrad Tribe,104,Fishing Technology,15
-4109,unlock,44,South namar Tribe,109,Long-distance Exchange Networks,20
-4082,unlock,91,Great garquizenland Tribe,103,Bone and Antler Tools,9
-4077,unlock,94,North nazenland Tribe,103,Bone and Antler Tools,9
-4076,unlock,21,Great quizenstan Tribe,103,Bone and Antler Tools,11
-4073,unlock,44,South namar Tribe,103,Bone and Antler Tools,21
-4062,unlock,121,Great lorranland Kingdom,103,Bone and Antler Tools,11
-4059,unlock,122,South marnadus Kingdom,103,Bone and Antler Tools,11
-4054,unlock,84,Old terkinia Tribe,110,Dog Domestication,10
-4052,unlock,89,New terviamargrad Tribe,103,Bone and Antler Tools,9
-4046,unlock,130,Great romgarbelia Tribe,104,Fishing Technology,15
-4042,unlock,13,Dusromteria Tribe,103,Bone and Antler Tools,11
-4039,unlock,52,Viaromlinia Tribe,115,Counting Tokens and Tallies,15
-4027,unlock,52,Viaromlinia Tribe,104,Fishing Technology,16
-4024,unlock,95,Marmarkinia Tribe,103,Bone and Antler Tools,9
-4015,unlock,52,Viaromlinia Tribe,103,Bone and Antler Tools,17
-4013,unlock,41,Old marvia Tribe,7,Wheel,20
-4012,unlock,53,South zenbelviaia Tribe,103,Bone and Antler Tools,15
-4010,unlock,29,New belnasolgrad Tribe,103,Bone and Antler Tools,11
-4000,unlock,130,Great romgarbelia Tribe,103,Bone and Antler Tools,16
-3998,unlock,68,South linkindusgrad Tribe,110,Dog Domestication,16
-3997,unlock,99,Old garlortergrad Tribe,110,Dog Domestication,9
-3991,unlock,71,South dusquiland Tribe,110,Dog Domestication,16
-3991,unlock,72,New solrandus Tribe,110,Dog Domestication,17
-3984,unlock,8,Romdusia Tribe,103,Bone and Antler Tools,18
-3983,unlock,11,New nasolbelgrad Tribe,103,Bone and Antler Tools,11
-3974,unlock,80,New duszengrad Tribe,110,Dog Domestication,11
-3959,unlock,41,Old marvia Tribe,109,Long-distance Exchange Networks,21
-3956,unlock,92,South kinsolmar Tribe,110,Dog Domestication,10
-3954,unlock,44,South namar Tribe,7,Wheel,22
-3953,unlock,60,South dusmargrad Tribe,8,Masonry,13
-3938,unlock,30,South viagarsolia Tribe,103,Bone and Antler Tools,13
-3936,unlock,65,South nadusmargrad Tribe,103,Bone and Antler Tools,16
-3927,unlock,65,South nadusmargrad Tribe,110,Dog Domestication,17
-3918,unlock,43,Great marransolstan Tribe,103,Bone and Antler Tools,20
-3908,unlock,130,Great romgarbelia Tribe,110,Dog Domestication,17
-3905,unlock,40,Garbelstan Tribe,7,Wheel,19
-3902,unlock,78,Old randusranstan Tribe,110,Dog Domestication,11
-3892,unlock,89,New terviamargrad Tribe,110,Dog Domestication,10
-3890,unlock,39,Belzenia Tribe,109,Long-distance Exchange Networks,21
-3888,unlock,65,South nadusmargrad Tribe,108,Watercraft,18
-3883,unlock,24,North lorlinrania Tribe,103,Bone and Antler Tools,11
-3881,unlock,39,Belzenia Tribe,10,Irrigation,22
-3880,unlock,14,North quikin Tribe,103,Bone and Antler Tools,11
-3880,unlock,55,Great romnalin Tribe,110,Dog Domestication,10
-3870,unlock,65,South nadusmargrad Tribe,115,Counting Tokens and Tallies,19
-3866,unlock,68,South linkindusgrad Tribe,115,Counting Tokens and Tallies,17
-3857,unlock,53,South zenbelviaia Tribe,114,Enclosures and Herd Management,16
-3847,unlock,41,Old marvia Tribe,115,Counting Tokens and Tallies,22
-3844,unlock,57,New belmarland Tribe,104,Fishing Technology,12
-3836,unlock,68,South linkindusgrad Tribe,114,Enclosures and Herd Management,18
-3832,unlock,72,New solrandus Tribe,108,Watercraft,17
-3826,unlock,31,Beldusbel Tribe,103,Bone and Antler Tools,13
-3821,unlock,91,Great garquizenland Tribe,110,Dog Domestication,10
-3820,unlock,65,South nadusmargrad Tribe,114,Enclosures and Herd Management,20
-3815,unlock,100,Old garmarland Tribe,103,Bone and Antler Tools,10
-3812,unlock,106,Old solgarland Tribe,103,Bone and Antler Tools,10
-3806,unlock,43,Great marransolstan Tribe,7,Wheel,21
-3806,unlock,55,Great romnalin Tribe,103,Bone and Antler Tools,11
-3804,unlock,68,South linkindusgrad Tribe,108,Watercraft,19
-3803,unlock,99,Old garlortergrad Tribe,111,Grinding Stones,10
-3802,unlock,68,South linkindusgrad Tribe,10,Irrigation,20
-3797,unlock,61,New garduszenland Tribe,103,Bone and Antler Tools,12
-3794,unlock,72,New solrandus Tribe,115,Counting Tokens and Tallies,18
-3789,unlock,54,Great soldussolland Tribe,104,Fishing Technology,15
-3783,unlock,8,Romdusia Tribe,104,Fishing Technology,19
-3779,unlock,40,Garbelstan Tribe,103,Bone and Antler Tools,20
-3774,unlock,65,South nadusmargrad Tribe,5,Sailing,20
-3772,unlock,79,South viaqui Tribe,110,Dog Domestication,12
-3771,unlock,107,Great viamarquiia Tribe,103,Bone and Antler Tools,11
-3769,unlock,39,Belzenia Tribe,115,Counting Tokens and Tallies,23
-3764,unlock,53,South zenbelviaia Tribe,10,Irrigation,17
-3761,unlock,58,Lorterland Tribe,109,Long-distance Exchange Networks,14
-3750,unlock,43,Great marransolstan Tribe,109,Long-distance Exchange Networks,22
-3746,unlock,72,New solrandus Tribe,114,Enclosures and Herd Management,19
-3740,unlock,65,South nadusmargrad Tribe,117,Proto-writing and Administrative Notation,21
-3738,unlock,65,South nadusmargrad Tribe,109,Long-distance Exchange Networks,22
-3735,unlock,4,Zenterquistan Tribe,7,Wheel,18
-3728,unlock,65,South nadusmargrad Tribe,10,Irrigation,23
-3728,unlock,68,South linkindusgrad Tribe,7,Wheel,21
-3719,unlock,78,Old randusranstan Tribe,103,Bone and Antler Tools,12
-3718,unlock,103,Lorgarvialand Tribe,103,Bone and Antler Tools,10
-3716,unlock,53,South zenbelviaia Tribe,7,Wheel,18
-3712,unlock,54,Great soldussolland Tribe,115,Counting Tokens and Tallies,16
-3710,unlock,65,South nadusmargrad Tribe,7,Wheel,24
-3705,unlock,71,South dusquiland Tribe,115,Counting Tokens and Tallies,17
-3703,unlock,138,New quitersolstan Kingdom,20,Agriculture,13
-3697,unlock,68,South linkindusgrad Tribe,109,Long-distance Exchange Networks,23
-3697,unlock,68,South linkindusgrad Tribe,5,Sailing,23
-3694,unlock,4,Zenterquistan Tribe,10,Irrigation,19
-3691,unlock,53,South zenbelviaia Tribe,104,Fishing Technology,19
-3691,unlock,72,New solrandus Tribe,5,Sailing,20
-3689,unlock,72,New solrandus Tribe,109,Long-distance Exchange Networks,21
-3685,unlock,68,South linkindusgrad Tribe,117,Proto-writing and Administrative Notation,24
-3680,unlock,30,South viagarsolia Tribe,8,Masonry,14
-3679,unlock,72,New solrandus Tribe,10,Irrigation,22
-3678,unlock,138,New quitersolstan Kingdom,104,Fishing Technology,14
-3672,unlock,52,Viaromlinia Tribe,110,Dog Domestication,18
-3670,unlock,39,Belzenia Tribe,117,Proto-writing and Administrative Notation,23
-3658,unlock,65,South nadusmargrad Tribe,12,Shipbuilding,25
-3652,unlock,130,Great romgarbelia Tribe,10,Irrigation,18
